ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
32258,Bullock,01011,East Central,26,1,0.154671563531792,2.06480197165101,a099bea6-5425-4b46-a3e6-971adab2101a,169
32259,Butler,01013,Southeastern,224,6,0.191776547733298,1.83587954870993,4d45e02d-b9e9-4f7a-9d9a-03a10b50c1ed,853
32260,Cleburne,01029,Northeastern,13,1,0.141259985723536,2.17578212063938,3783908f-2308-4b13-ad17-94bf1a9c69fc,143
32261,Mobile,01097,Mobile,1507,95,0.307697348295278,4.83629332281426,c7ae9d1a-d9b4-4a12-a4e0-da8a79fab90f,12764
32262,Monroe,01099,Southwestern,15,1,0.254517578378227,2.83753802882174,ec66cbc5-246b-454c-9279-4dda98258407,335
32263,Talladega,01121,Northeastern,74,2,0.190828489604655,2.7296175303427,2ed7f9ba-2130-45e2-9f79-2f9296dc1943,1874
32264,Clay,01027,Northeastern,27,1,0.151874743437702,2.02332180215824,3e95e058-d208-49b5-9364-947543d642cc,358
32265,Lauderdale,01077,Northern,99,2,0.184043571131042,2.55716948814366,41b3316a-69e1-42d4-ae41-55accfa36fa1,2533
32266,Dale,01045,Southeastern,52,0,0.138259666605563,1.65151999951547,7cb505e3-deb7-4a03-8724-4564a9e3c761,675
32267,Madison,01089,Northern,255,4,0.207245811581288,2.4192510631746,f4daad81-1d02-4906-bb6c-2b46a627a6f4,10470
32268,Washington,01129,Southwestern,55,5,0.26740407070929,2.63236527422465,fe4e3d80-f778-4a95-b49a-14e74cbc74a8,330
32269,Wilcox,01131,Southwestern,87,4,0.224284362669096,2.68126387368409,40ecac94-5c75-4c44-bdf9-97b84e90fa9c,302
32270,Henry,01067,Southeastern,32,1,0.139761467476774,1.63725823418183,54a48107-095d-4bb5-89fb-962b22193ea3,285
32271,Tallapoosa,01123,East Central,330,50,0.191182308914904,2.16459004269042,4322a0a1-6953-4921-b022-0b3b4241a45b,1868
32272,Calhoun,01015,Northeastern,126,3,0.154366224232035,2.21070839394633,105d6254-1ca2-49b7-93ac-17322c5591a1,2358
32273,Chambers,01017,East Central,324,21,0.150563980768084,1.72306516183319,916b8748-9814-4868-95ed-f3439cd433ae,1340
32274,Jackson,01071,Northern,60,2,0.287410215888713,2.67694940746419,0ea75069-830f-44ae-a476-e0aead75f8e1,1827
32275,Pike,01109,Southeastern,100,0,0.166038209106773,2.23104055343355,4279a263-2c5c-47f1-8b78-5b93a852e266,929
32276,Dallas,01047,Southwestern,124,3,0.246497505086154,3.13752996820932,98ed33d3-a793-4eef-bb61-e4f700b9a39a,1131
32277,Lee,01081,East Central,432,30,0.153274187500529,2.0496448391292,8296049f-e132-4ab6-8d74-502ecd1ceaca,4117
32278,Perry,01105,West Central,19,0,0.18021159047953,2.14838023913143,357bba53-0b62-457e-99f2-964d5884702b,377
32279,Walker,01127,West Central,110,0,0.20307720239839,2.39750884765462,9d35f623-5171-41c5-a9b4-7768b3af98b4,1473
32280,Limestone,01083,Northern,58,0,0.155003206122046,1.71814668265853,12429be2-e019-43c4-90a8-0315788fe549,1543
32281,Winston,01133,Northern,25,0,0.159972008442992,1.68720534678178,fda95576-6573-4a11-86ef-82349b7e23c8,572
32282,Bibb,01007,West Central,46,1,0.156476914356972,1.8951692775798,99f8d23a-845a-4b36-a37a-92b50c9c99bd,970
32283,Coffee,01031,Southeastern,155,1,0.167143203828118,1.67989540600381,96126455-db86-4827-adc4-45698e639aab,1183
32284,DeKalb,01049,Northeastern,167,2,0.197848401841384,2.21695752803772,c50dded1-6279-4002-9c0e-e80cbe1db349,1647
32285,Geneva,01061,Southeastern,16,0,0.141768015065281,1.83488097279248,4cfae93f-8415-4a63-a2f1-e1aceccbfe17,354
32286,Blount,01009,Northeastern,45,0,0.164406638341006,2.45274784751908,939649f9-dd61-482b-95e2-ea4b82c839df,1005
32287,Fayette,01057,West Central,9,0,0.158552104918499,1.83779224583562,3b4153fe-7c18-4111-800d-afa99e13c766,391
32288,Lamar,01075,West Central,13,0,0.15263540616661,1.64069081755141,381d3078-2ac0-400c-9813-89ed66367521,348
32289,Barbour,01005,Southeastern,67,1,0.223267704174077,2.69097505269632,2724e8c1-b0c3-4d0b-b71f-f61b5c6637b5,470
32290,Chilton,01021,West Central,69,1,0.174837510280213,2.09165532433194,aaa722c4-89ed-41e2-817e-4c7c6a9a87e5,885
32291,Etowah,01055,Northeastern,196,10,0.138757597037284,2.10053621990475,6749d2a9-74a5-4305-ac6f-22824ac84f27,2923
32292,Randolph,01111,Northeastern,117,7,0.14646191250813,1.58584516900329,c7076626-a3d5-44f5-99ea-38d32b2bac4d,672
32293,Autauga,01001,East Central,91,4,0.150198352049983,2.1379328255407,d3121098-6a35-4c42-9343-4f2c29bdc2fd,1326
32294,Escambia,01053,Southwestern,38,3,0.233446648119298,2.50306921694382,7a447c63-2b99-4ca5-b6fe-167982f3d1e9,777
32295,Marshall,01095,Northern,581,8,0.158193819913322,2.22984018931076,2b34ce07-402b-4cba-b92b-6df7b9047181,3909
32296,Pickens,01107,West Central,70,2,0.22311596802615,2.22345505777214,ebf9d70d-f2e6-46e6-aa61-9baf54315cd3,608
32297,Cherokee,01019,Northeastern,24,0,0.151975822791428,1.89808177880757,06ca9997-5054-4f1f-8a83-d5d0a57b42d9,438
32298,Crenshaw,01041,Southeastern,46,1,0.150571897113878,2.31806123117494,a1a286f3-904b-49c4-8e02-ea72775549c1,417
32299,Marion,01093,Northern,97,7,0.188224455607951,1.90243452461428,22920325-2d72-4f7e-8b73-72e0cfab896b,1076
32300,Unknown or Out of State,99999,Unknown,0,0,12.9086340951542,16.2873566339486,2f7de180-6c82-4f2f-93dd-46a7e1a16de7,3109
32301,Covington,01039,Southeastern,56,1,0.255971892285061,2.38709591035509,25447944-3a18-442d-b651-32441cd2545e,738
32302,Houston,01069,Southeastern,114,4,0.142463779205855,2.10452810210549,c6ab7bfa-00c1-42de-96e7-5071a008604f,1656
32303,Lowndes,01085,East Central,111,7,0.179493868658938,2.34426217715912,8da14a9f-f724-4847-b696-e54aa15e7c93,318
32304,Macon,01087,East Central,51,2,0.152225727451423,2.0876916570357,f5c6c8cc-2113-422e-9673-dc47d2647c2d,409
32305,Morgan,01103,Northern,98,1,0.152203319983528,1.80617511452274,a0f80671-4157-40b6-b02a-3cfa50cc9eed,2414
32306,Shelby,01117,Northeastern,378,18,0.202879219246825,2.52559193618872,e826e252-d20c-46fe-bbdb-64bfc2227c30,5751
32307,St. Clair,01115,Northeastern,86,1,0.164611790120262,2.46182521198285,c00934fa-a462-4d0c-ad4f-723d73172f5c,1942
32308,Baldwin,01003,Southwestern,227,7,0.400159431601878,6.69300034847276,95902a68-4e6c-4170-a78b-4c1b0741c99d,4833
32309,Clarke,01025,Southwestern,64,1,0.308508819690587,3.78655552072513,956888a8-6e3c-413e-88d1-5f0d26b321c4,630
32310,Conecuh,01035,Southwestern,14,0,0.209509978242295,2.59686142559656,cce39407-a6e0-4c4e-bd45-4170b88ec205,207
32311,Franklin,01059,Northern,264,3,0.164243463038702,1.78358559509712,04a6cc12-c8e2-473d-b2b7-dad58bf791d7,1165
32312,Hale,01065,West Central,74,2,0.163613340422671,2.4799010938001,1dabf862-8410-464a-8f97-a84e39b5a6ea,566
32313,Colbert,01033,Northern,72,2,0.15857369348987,2.31239229125845,65c1c182-9196-41d5-9981-061f8a82b3bf,1534
32314,Greene,01063,West Central,73,4,0.164666965815741,3.57766804402764,a7da3a32-4789-4900-83fd-c8ae68191572,341
32315,Jefferson,01073,Jefferson,1153,62,0.282606031405749,2.91318939557353,d29dee90-5a7f-40c9-ad18-48da3ee94902,24378
32316,Lawrence,01079,Northern,26,0,0.182392737623559,1.92975383451283,7eabd37d-6956-4d6e-a206-5bd2b474ae3c,459
32317,Montgomery,01101,East Central,684,18,0.198182172648103,2.60770290702687,24c317d3-296e-4597-9623-c46f6c142f5f,4505
32318,Russell,01113,East Central,83,0,0.160426072907967,2.13411394127528,3faa5479-738e-4f14-91b8-b7c22c14a215,772
32319,Sumter,01119,West Central,110,4,0.227210820567734,3.07842876540608,3f4a1eca-4b27-46fc-9301-7c5c5ece48eb,587
