OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
9180,Autauga,01001,East Central,12,0,0.150198352049983,2.1379328255407,0,7df66809-3fc0-4a78-b207-89a503cd209e,114
9181,Baldwin,01003,Southwestern,29,0,0.400159431601878,6.69300034847276,1,da3b426b-d001-4552-8f0e-cf56f9a3aad3,526
9182,Barbour,01005,Southeastern,2,0,0.223267704174077,2.69097505269632,0,6c3cc6be-0206-4c7d-96ca-895e87af2fb4,34
9183,Bibb,01007,West Central,4,0,0.156476914356972,1.8951692775798,0,7530433d-59ed-4e9f-a870-0065d5e1d420,92
9184,Blount,01009,Northeastern,10,0,0.164406638341006,2.45274784751908,0,530c3791-ad49-4aa1-9f12-e03b637f9edd,74
9185,Bullock,01011,East Central,2,0,0.154671563531792,2.06480197165101,0,885a0218-15cf-489a-a5b6-c0a2eb79484f,14
9186,Butler,01013,Southeastern,1,0,0.191776547733298,1.83587954870993,0,eab29889-bb8d-4efd-a7ca-9a46a65b6658,45
9187,Calhoun,01015,Northeastern,21,0,0.154366224232035,2.21070839394633,0,3ce895ce-37e4-4d87-b31d-2305582796bc,139
9188,Chambers,01017,East Central,88,5,0.150563980768084,1.72306516183319,6,151b6be4-5c22-4339-b9e7-e7b03621db64,103
9189,Cherokee,01019,Northeastern,6,0,0.151975822791428,1.89808177880757,0,dfc00f62-36f9-4677-8695-e2fe3464378b,51
9190,Chilton,01021,West Central,15,0,0.174837510280213,2.09165532433194,0,fd95ea5c-8ee1-4286-97f6-81596838797c,110
9191,Choctaw,01023,Southwestern,4,0,0.227681129400253,2.68700551554037,0,130ad469-c988-478d-a716-2d419b8c2d0d,18
9192,Clarke,01025,Southwestern,7,0,0.308508819690587,3.78655552072513,0,932c1be9-6b93-4f47-a1ec-efcfe5477c93,75
9193,Clay,01027,Northeastern,9,0,0.151874743437702,2.02332180215824,0,a1ec4786-0a91-4502-91c8-1ca20e8dcca9,46
9194,Cleburne,01029,Northeastern,7,0,0.141259985723536,2.17578212063938,0,03a25deb-beee-4914-947e-828754e5841a,21
9195,Coffee,01031,Southeastern,7,0,0.167143203828118,1.67989540600381,0,2055d5fd-d0e5-45a9-aef3-3828f21cbdfc,74
9196,Colbert,01033,Northern,5,0,0.15857369348987,2.31239229125845,0,3cdb11cd-d4f6-4a66-965e-840b103f9583,147
9197,Conecuh,01035,Southwestern,2,0,0.209509978242295,2.59686142559656,0,36c2c701-de86-4b01-a84f-a6fcd3793c1f,25
9198,Coosa,01037,East Central,6,0,0.16640708911109,1.7505584986585,0,420bec82-d4f3-49bb-9141-c9bb802d085e,19
9199,Covington,01039,Southeastern,4,0,0.255971892285061,2.38709591035509,0,ea064c54-0b21-43a4-9895-6616741f934c,55
9200,Crenshaw,01041,Southeastern,2,0,0.150571897113878,2.31806123117494,0,19187797-ee4f-42a1-8119-f653f7322413,54
9201,Cullman,01043,Northern,15,0,0.191087821164047,2.50218505547441,1,e4312267-0f25-43ef-8bdc-ec4f60276bc8,141
9202,Dale,01045,Southeastern,2,0,0.138259666605563,1.65151999951547,0,b99ebf20-e31d-4894-b5c7-6047cd767ff3,69
9203,Dallas,01047,Southwestern,7,0,0.246497505086154,3.13752996820932,0,e33bb62d-cc52-40be-8481-e3da7274eef3,64
9204,DeKalb,01049,Northeastern,14,0,0.197848401841384,2.21695752803772,0,a8c97934-d7b3-48be-b8f1-b042ab5c8d26,148
9205,Elmore,01051,East Central,19,0,0.163505782545826,2.27519521591255,0,d96f7550-0ac0-4511-b277-f9f361b444ee,312
9206,Escambia,01053,Southwestern,2,0,0.233446648119298,2.50306921694382,0,47c7b70c-5b11-429a-a814-35e221b98dda,70
9207,Etowah,01055,Northeastern,28,2,0.138757597037284,2.10053621990475,3,9f22700f-d9a7-4664-ba1a-107f01a8cf0f,257
9208,Fayette,01057,West Central,1,0,0.158552104918499,1.83779224583562,0,294972f2-a933-463c-b65f-4a66710819fc,49
9209,Franklin,01059,Northern,6,0,0.164243463038702,1.78358559509712,0,34d5c804-1d0e-4239-b9b5-4055f5fe0682,107
9210,Geneva,01061,Southeastern,0,0,0.141768015065281,1.83488097279248,0,ed78b0c2-c3dd-4b7d-a0b6-ab0d352ebd15,30
9211,Greene,01063,West Central,5,0,0.164666965815741,3.57766804402764,0,f0dcf34d-89a1-4492-bd07-865992d9fa4a,16
9212,Hale,01065,West Central,3,0,0.163613340422671,2.4799010938001,0,7c601f46-1019-42fb-877b-f6c7d1934893,33
9213,Henry,01067,Southeastern,2,0,0.139761467476774,1.63725823418183,0,aa9cb112-0e9b-4a1b-a8e5-2ae356c12f30,26
9214,Houston,01069,Southeastern,15,0,0.142463779205855,2.10452810210549,1,1553c09a-d2b0-4f68-8718-608803a4424e,162
9215,Jackson,01071,Northern,13,1,0.287410215888713,2.67694940746419,1,448f1780-eae9-41af-8ab3-819ac7998d98,117
9216,Jefferson,01073,Jefferson,397,4,0.282606031405749,2.91318939557353,9,fa89e7dc-ff5c-4d83-a82e-8bd28a70d43a,3103
9217,Lamar,01075,West Central,3,0,0.15263540616661,1.64069081755141,0,ffc5e9ae-be1b-437a-8648-060a1bf3d469,32
9218,Lauderdale,01077,Northern,16,1,0.184043571131042,2.55716948814366,2,be1fc18f-3889-447f-8333-a4731a19f907,290
9219,Lawrence,01079,Northern,4,0,0.182392737623559,1.92975383451283,0,ee660dde-9d4b-4182-b274-7bec76f76796,95
9220,Lee,01081,East Central,105,2,0.153274187500529,2.0496448391292,3,f178527e-70f3-4f5d-bce2-8361e7597d82,230
9221,Limestone,01083,Northern,30,0,0.155003206122046,1.71814668265853,0,21b9d76d-42ab-4561-bbcd-239f6fdc0eb4,399
9222,Lowndes,01085,East Central,4,0,0.179493868658938,2.34426217715912,0,eb0f8964-6216-460a-bb16-52b14efd9404,18
9223,Macon,01087,East Central,5,0,0.152225727451423,2.0876916570357,0,4900dae6-a2b4-47df-8727-977f01384f18,29
9224,Madison,01089,Northern,130,1,0.207245811581288,2.4192510631746,1,02561d3e-f912-4272-92e8-5a8a04302ccc,702
9225,Marengo,01091,Southwestern,8,0,0.243586589216875,2.64368581241414,0,30e6f49a-0396-4703-9bda-c192d4db4310,79
9226,Marion,01093,Northern,17,1,0.188224455607951,1.90243452461428,2,fbb24c71-24e5-4416-ba52-7bf99c3f483b,92
9227,Marshall,01095,Northern,17,0,0.158193819913322,2.22984018931076,0,730c5d68-ac2a-473f-a26b-83e0b54bbe08,200
9228,Mobile,01097,Mobile,122,5,0.307697348295278,4.83629332281426,6,55775b6e-f64f-4a04-b669-adf72fa6d81a,914
9229,Monroe,01099,Southwestern,5,0,0.254517578378227,2.83753802882174,0,492348f5-3504-4dc5-998b-ebf2854b074a,53
9230,Montgomery,01101,East Central,65,1,0.198182172648103,2.60770290702687,1,1421ab11-019c-4c08-bc6d-bf1aa5bbdd02,514
9231,Morgan,01103,Northern,24,0,0.152203319983528,1.80617511452274,0,3d956308-4ea7-4695-96af-e171280b9db2,249
9232,Perry,01105,West Central,1,0,0.18021159047953,2.14838023913143,0,4b318714-4ff1-4c06-88b3-05ca95494f62,26
9233,Pickens,01107,West Central,12,0,0.22311596802615,2.22345505777214,0,d8aea689-4ab9-4728-9930-17014968aa25,43
9234,Pike,01109,Southeastern,11,0,0.166038209106773,2.23104055343355,0,0e41c685-ef47-45c9-85d9-1c2e92eedd83,134
9235,Randolph,01111,Northeastern,11,1,0.14646191250813,1.58584516900329,1,8554c4a6-e020-4f10-b2a6-1976a3f05bd9,33
