ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,492,11,9,19,36,72,72,101,104,52,15,1,0 to 96,57,302,186,4,487,5,0,6,422,41,68,7,29,463,0,0,487,7,20,2,0,15,12,0,27,0,0,1,2,1,3,7,7,4,4,0,22 to 95,66,11,12,4,0,3,23,1,4,2,7,0,0,3,29,14,15,27,2,0,509,3,542,512,29,3,46,8,66,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,889,41,31,76,89,104,117,132,150,95,47,7,0 to 99,53,568,314,7,866,23,0,23,770,53,211,9,68,820,1,0,865,23,41,4,0,38,26,0,64,2,0,7,4,8,8,16,10,4,9,0,0 to 98,57,20,36,4,4,1,50,13,9,0,4,0,1,3,68,27,41,64,4,0,852,19,941,871,68,3,108,30,56,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,2177,3,4,152,685,554,391,262,89,25,4,8,0 to 92,38,144,2024,9,2177,0,0,1,1980,1,49,0,206,1971,0,0,2177,203,3,0,0,5,201,0,206,0,0,11,54,51,52,34,4,0,0,0,20 to 73,41,109,90,4,3,6,127,73,5,0,1,0,0,0,206,201,5,206,0,0,2011,0,2219,2011,206,0,22,5,49,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,1760,9,13,126,485,377,291,210,144,64,38,3,0 to 118,41,338,1392,30,1756,4,0,29,1701,9,197,5,194,1565,1,0,1755,188,5,0,1,8,185,0,193,0,0,7,60,46,40,32,6,3,0,0,20 to 84,41,95,87,11,0,10,58,125,4,1,1,0,0,0,194,185,9,193,1,0,1677,3,1877,1680,194,0,4,2,50,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,2960,31,30,178,349,397,498,575,401,269,177,55,0 to 119,54,1661,1245,54,2942,18,0,42,2864,28,98,34,95,2863,2,0,2940,71,22,2,0,40,53,0,93,2,1,5,16,15,25,15,11,4,1,0,2 to 93,48,73,10,6,4,25,61,7,28,1,13,1,1,3,95,55,40,93,2,0,3477,16,3591,3493,95,3,35,28,50,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,2735,73,80,188,321,336,339,557,449,230,154,8,0 to 119,55,1484,1152,99,2722,13,0,162,2461,63,223,16,130,2601,0,4,2719,102,27,1,0,62,67,0,129,3,2,14,28,21,26,23,9,3,1,0,0 to 91,44,66,55,4,4,9,113,7,5,0,11,0,0,2,130,68,62,129,1,0,3099,11,3263,3110,130,2,9,7,46,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,800,29,14,90,117,110,136,124,90,56,32,2,0 to 99,48,439,306,55,740,60,0,21,758,16,60,3,27,773,0,0,740,8,19,0,0,18,9,0,27,0,0,3,2,3,1,5,5,5,3,0,20 to 97,64,20,6,1,0,0,26,1,7,0,9,0,0,3,27,9,18,27,0,0,792,60,879,852,27,3,3,2,70,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,683,11,9,50,78,76,114,131,138,59,17,0,0 to 119,55,380,285,18,677,6,0,2,673,5,14,2,14,669,0,0,677,8,6,0,0,6,8,0,14,1,0,0,4,4,3,1,1,0,0,0,1 to 73,40,9,3,1,1,0,13,1,3,0,1,0,0,0,14,8,6,14,0,0,710,6,731,716,14,0,10,9,44,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,4515,92,87,296,413,496,569,835,826,617,265,19,0 to 100,58,2274,1928,313,4439,76,0,133,4121,82,377,64,494,4013,3,5,4432,472,11,11,0,222,254,7,483,22,22,65,66,83,81,70,34,37,13,1,0 to 92,42,227,9,141,106,237,147,99,110,2,71,1,1,9,494,262,225,483,11,0,5814,64,6383,5878,494,9,62,51,55,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,44090,1016,1106,3500,6497,6441,6964,7711,6146,3214,1404,91,0 to 119,50,25304,18612,174,43730,360,0,529,42668,458,1317,299,1883,42141,45,21,43665,1720,104,56,3,969,855,0,1824,22,40,181,290,306,312,285,207,145,95,0,0 to 104,48,867,369,364,224,504,1007,313,452,11,384,8,3,72,1883,882,1001,1824,59,0,46651,300,48965,46951,1883,72,678,330,45,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,12557,223,263,649,1137,1257,1623,2403,2659,1659,582,102,0 to 104,59,7196,5039,322,12431,126,0,470,11627,177,912,42,975,11579,3,0,12428,911,57,7,0,559,408,1,968,9,31,49,104,129,144,151,149,135,74,0,0 to 101,56,632,183,71,82,215,626,127,133,2,203,2,2,91,975,411,563,968,7,0,13516,119,14620,13635,975,91,190,97,57,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,7092,98,166,530,846,1013,1180,1256,1083,641,259,20,0 to 101,52,4099,2876,117,7075,17,0,89,6717,130,403,41,357,6732,3,0,7072,318,37,2,0,213,142,0,355,0,3,18,30,41,57,64,68,48,28,0,6 to 95,59,217,71,20,47,22,275,58,112,0,87,0,0,27,357,143,214,355,2,0,7783,15,8160,7798,357,27,191,161,59,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,591,14,26,71,107,65,82,89,86,36,15,0,0 to 94,46,331,243,17,587,4,0,19,454,2,78,3,77,514,0,0,587,61,14,2,0,37,38,0,75,1,6,15,22,5,10,8,9,1,0,0,2 to 83,30,23,32,20,0,29,45,1,17,2,10,2,0,0,77,39,38,75,2,0,692,2,771,694,77,0,99,69,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,9954,128,143,638,1158,1198,1545,1812,1790,1085,432,25,0 to 168,55,6009,3902,43,9928,26,0,2081,7552,177,1292,127,237,9162,1,554,9373,211,21,4,1,130,102,0,232,4,3,16,32,45,44,44,28,14,7,0,0 to 97,49,171,37,17,7,40,185,7,43,3,31,0,0,5,237,103,134,232,5,0,9834,21,10096,9855,237,5,281,129,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,17157,147,252,837,1751,1863,2516,3571,3332,1793,812,283,0 to 119,58,9369,7058,730,17074,83,0,201,16462,230,632,133,663,16483,11,0,17063,536,113,13,1,284,365,0,649,3,14,34,94,79,121,121,114,46,37,0,0 to 102,54,384,139,114,12,97,518,34,183,5,135,4,0,37,663,371,292,649,14,0,18996,69,19749,19065,663,37,655,263,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,636,16,16,49,73,103,86,104,94,58,36,1,0 to 118,52,384,240,12,636,0,0,10,583,6,37,0,41,594,1,0,635,27,14,0,0,18,23,0,41,0,1,8,1,8,8,7,2,4,2,0,10 to 91,49,27,11,0,3,0,37,4,9,0,6,0,0,1,41,23,18,41,0,0,655,0,697,655,41,1,51,5,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,13708,182,209,673,1207,1332,1688,2204,2550,1792,596,1275,0 to 101,59,7118,5515,1075,13580,128,0,112,13279,222,295,91,273,13415,10,10,13560,244,16,13,0,132,128,0,260,1,8,17,29,39,52,42,46,36,3,0,1 to 98,52,135,37,74,14,73,170,17,116,11,69,5,1,15,273,136,137,260,13,0,14348,115,14756,14463,273,15,346,102,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,1232,21,26,108,150,143,176,229,186,123,69,1,0 to 118,54,752,467,13,1232,0,0,16,1117,16,169,2,27,1204,1,0,1231,24,3,0,0,20,7,0,27,0,0,2,4,6,3,7,1,1,3,0,16 to 99,49,16,7,1,3,3,21,3,8,0,3,0,0,0,27,7,20,27,0,0,1609,0,1637,1609,27,0,58,8,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,3531,24,23,75,147,166,269,469,1331,827,114,86,0 to 118,69,1700,1622,209,3457,74,0,103,3184,164,264,53,253,3254,0,24,3433,204,48,0,1,72,180,0,252,0,0,7,6,31,40,38,87,37,7,0,17 to 92,65,210,34,5,3,14,233,5,58,0,44,0,0,17,253,181,72,252,1,0,3511,73,3858,3584,253,17,50,38,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,14820,190,348,1089,1852,2005,2324,2508,2170,1016,435,883,0 to 119,51,8470,6238,112,14795,25,0,228,14252,246,437,95,459,14345,12,4,14779,407,46,6,0,246,207,0,453,7,9,45,79,70,82,58,64,26,19,0,0 to 100,47,324,67,57,5,162,277,14,185,5,107,1,0,12,459,209,250,453,6,0,17283,19,17776,17302,459,12,397,154,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,55256,981,1252,4026,7734,8193,8845,9063,6398,2960,1062,4742,0 to 120,48,30530,24445,281,54318,937,1,566,53628,585,1353,364,1808,53386,48,14,54257,1632,100,72,4,826,905,1,1732,27,41,186,322,330,377,281,136,77,31,0,0 to 101,44,770,261,607,94,793,812,127,578,41,304,35,5,39,1808,950,857,1731,76,1,60508,861,63242,61369,1808,39,616,408,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,3228,35,51,152,313,291,393,593,743,492,156,9,0 to 222,61,1783,1238,207,3223,5,0,48,2996,119,198,25,119,3106,2,1,3221,59,60,0,0,58,61,0,119,2,4,8,9,6,17,29,20,14,10,0,0 to 97,60,83,1,10,25,14,81,24,30,0,32,0,0,12,119,61,58,119,0,0,3447,4,3573,3451,119,12,492,95,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,2959,58,51,202,389,377,460,537,465,302,114,4,0 to 119,53,1762,1184,13,2942,17,0,59,2815,66,143,40,109,2850,0,0,2942,58,47,3,1,51,54,0,105,1,6,6,21,15,14,21,15,9,1,0,1 to 85,48,87,15,2,1,23,80,2,34,2,22,2,1,5,109,55,54,105,4,0,3257,13,3399,3270,109,5,56,28,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,30653,309,350,1734,3502,3510,4450,6026,5478,3328,1887,79,0 to 120,57,17892,12672,89,30356,297,0,1353,28417,411,2501,355,1173,29406,13,61,30283,1019,108,40,6,634,493,0,1127,5,18,78,154,124,184,197,167,131,115,0,0 to 101,56,825,191,70,41,98,950,79,333,18,355,16,1,75,1173,520,653,1127,46,0,33513,250,34961,33763,1173,75,320,228,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,1795,46,42,120,227,199,206,280,269,200,196,10,0 to 118,57,1145,567,83,1790,5,0,56,1582,110,469,11,165,1630,0,0,1790,61,99,2,3,112,48,0,160,1,6,14,16,21,19,19,20,29,20,0,1 to 102,57,108,41,3,8,14,136,10,29,1,38,0,0,18,165,50,115,160,5,0,1979,0,2151,1979,165,18,7,5,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,43323,668,892,3784,6845,6335,6746,7898,5789,2870,1384,110,-35 to 119,49,23884,18641,798,42816,507,0,514,41717,454,1350,178,1439,41790,17,77,42722,1251,134,44,10,742,642,1,1385,19,34,137,230,231,216,248,176,91,57,0,0 to 101,48,618,521,147,99,182,1065,138,313,15,241,8,1,41,1439,667,769,1385,54,0,46162,453,48106,46615,1439,41,930,814,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,174,4,0,14,22,25,21,24,28,23,13,0,0 to 118,55,89,77,8,174,0,0,11,162,0,13,1,8,166,0,0,174,7,1,0,0,3,5,0,8,0,0,2,2,0,1,1,0,0,2,0,19 to 98,40,8,0,0,0,2,6,0,1,0,1,0,0,0,8,5,3,8,0,0,344,0,352,344,8,0,0,0,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,430,7,4,26,35,40,74,79,95,51,19,0,0 to 94,58,251,178,1,399,31,0,14,415,1,44,7,1,429,0,0,399,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,544,31,576,575,1,0,5,1,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1109,10,13,50,69,100,132,388,268,68,11,0,0 to 118,59,291,811,7,1109,0,0,13,1082,4,63,4,30,1079,0,0,1109,28,2,0,0,5,25,0,30,0,0,0,5,1,2,14,7,1,0,0,25 to 76,59,17,10,2,1,0,28,2,2,0,2,0,0,0,30,25,5,30,0,0,1697,0,1728,1697,30,0,10,8,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1312,15,24,109,172,156,203,245,165,126,92,5,0 to 118,53,819,473,20,1310,2,0,27,1243,34,143,1,51,1260,0,1,1309,12,39,0,0,41,10,0,51,0,2,3,3,7,4,3,6,12,11,0,8 to 107,72,45,5,1,0,0,51,0,4,0,11,0,0,2,51,10,41,51,0,0,1423,2,1477,1425,51,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1047,10,24,68,121,141,182,207,170,86,37,1,0 to 102,53,585,453,9,1044,3,0,11,1005,13,178,2,32,1015,0,0,1044,14,16,2,0,21,9,0,30,0,0,4,5,4,9,5,3,1,1,0,19 to 86,46,14,13,3,0,0,30,0,6,0,5,0,0,1,32,9,23,30,2,0,1202,1,1235,1203,32,1,76,17,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,16973,223,291,882,1625,1822,2364,3851,3463,1838,460,154,0 to 119,58,9664,7214,95,16957,16,0,138,16653,107,357,72,394,16576,2,1,16954,343,40,9,2,204,179,0,383,2,6,37,44,50,61,84,52,35,23,0,1 to 99,54,281,56,19,27,61,294,28,94,2,56,2,0,11,394,182,212,383,11,0,19131,5,19538,19136,394,11,214,156,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,15685,363,361,1101,1969,2005,2289,2561,2459,1583,657,337,0 to 119,53,9110,6396,179,15613,72,0,293,14606,231,883,125,869,14804,6,6,15601,711,147,10,1,531,327,0,858,3,11,69,117,120,130,137,107,93,82,0,2 to 103,53,522,186,105,45,212,570,76,336,6,255,2,0,49,869,331,538,858,11,0,16933,61,17898,16994,869,49,633,265,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,12059,147,320,796,1619,1753,1990,2075,1574,772,294,719,0 to 155,50,6748,5242,69,11989,70,0,359,11043,390,693,188,658,11343,13,45,11932,580,34,42,2,314,300,0,614,6,14,45,100,107,125,113,81,52,15,0,0 to 102,49,313,55,241,5,371,210,33,229,6,148,6,2,18,658,333,324,614,44,0,12342,25,13039,12367,658,18,497,82,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,2888,46,38,129,314,268,344,484,576,484,186,19,0 to 119,61,1706,1151,31,2827,61,0,38,2765,47,103,16,113,2770,1,4,2822,92,20,1,0,55,57,0,112,1,4,7,15,14,14,27,14,16,1,0,0 to 85,55,63,26,20,3,36,67,9,44,1,35,1,0,8,113,58,55,112,1,0,3565,60,3743,3625,113,8,118,34,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,21619,245,268,1369,2447,2674,3098,3789,3838,2624,1214,53,0 to 119,56,12643,8758,218,20920,698,1,414,19706,613,1615,163,1699,19874,4,42,20875,1514,134,46,5,894,749,5,1648,17,17,112,187,238,274,268,230,174,182,0,0 to 101,55,1051,280,41,276,385,956,307,545,14,379,13,4,92,1699,777,917,1647,51,1,21817,647,24171,22464,1699,92,1712,395,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,12591,229,381,920,1331,1475,1703,1996,2222,1735,596,3,0 to 105,56,6936,5628,27,12256,335,0,241,11365,356,1110,146,1251,11331,2,7,12247,936,241,58,16,597,579,1,1177,25,48,141,164,178,182,183,131,134,65,0,0 to 101,48,808,79,105,185,561,419,197,235,18,170,9,4,45,1251,621,629,1177,74,0,11913,261,13433,12174,1251,45,1210,268,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,141526,1438,2025,10356,22145,22405,25982,24613,16808,9658,5543,553,0 to 225,49,73865,66435,1226,140677,848,1,3096,129917,2785,11811,904,16845,124429,192,60,140427,15914,750,173,8,8229,8430,5,16664,88,185,1310,2748,2631,3165,2768,1870,1182,893,5,0 to 108,49,9147,2661,784,4072,8836,3610,4218,4539,43,2721,29,10,631,16845,8555,8285,16663,181,1,141644,666,159519,142310,16845,631,2156,1419,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,2432,25,35,121,262,315,409,552,417,208,85,3,0 to 101,55,1296,1086,50,2376,56,0,685,1467,83,484,87,108,2229,0,95,2282,80,18,6,4,46,52,0,98,0,3,7,12,14,17,19,16,14,6,0,6 to 91,55,74,5,1,18,22,53,23,15,3,11,2,0,3,108,57,51,98,10,0,2286,45,2439,2331,108,3,288,75,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,6163,207,230,469,810,864,919,1021,908,496,229,10,0 to 119,50,3372,2763,28,6100,63,0,62,5942,99,175,51,207,5953,2,1,6097,164,40,3,0,61,143,0,204,3,2,17,32,34,38,34,29,11,7,0,0 to 94,49,146,32,5,21,11,173,20,24,0,24,0,0,9,207,143,64,204,3,0,6452,60,6725,6512,207,9,567,82,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,1407,40,29,84,141,169,213,259,199,141,129,3,0 to 101,56,788,585,34,1361,46,0,25,1308,15,128,35,106,1300,1,0,1360,74,18,11,3,55,37,0,92,1,2,7,13,12,13,24,15,13,6,0,3 to 101,57,84,7,0,1,3,85,4,17,2,15,2,0,8,106,41,65,92,14,0,1469,32,1611,1501,106,8,68,32,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,2277,16,26,155,401,399,414,369,231,169,92,5,0 to 102,48,964,1294,19,2260,17,0,18,2058,19,124,20,230,2041,6,0,2254,191,34,4,1,35,190,0,225,1,5,17,56,51,48,37,12,3,0,0,4 to 82,41,99,81,8,37,16,110,99,20,2,12,0,0,0,230,193,37,225,5,0,2885,12,3141,2897,230,0,202,151,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,625,8,8,33,66,77,101,140,96,67,29,0,0 to 119,55,381,221,23,623,2,0,29,564,9,56,10,26,592,0,7,616,15,11,0,0,13,13,0,26,0,0,2,4,2,3,7,4,4,0,0,16 to 81,56,19,1,0,6,0,19,7,2,0,6,0,0,1,26,13,13,26,0,0,659,2,688,661,26,1,58,25,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,2726,36,43,190,283,329,384,521,488,312,136,4,0 to 103,56,1439,1095,192,2633,93,0,31,2646,28,53,27,70,2655,0,1,2633,52,13,3,2,36,29,0,65,0,0,7,14,12,8,8,12,6,3,0,15 to 89,48,52,8,2,3,1,61,3,22,0,13,0,0,1,70,31,39,65,5,0,3116,87,3275,3203,70,1,37,31,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,135,2,6,12,19,20,14,17,21,19,4,1,1 to 90,50,75,58,2,135,0,0,5,115,3,20,0,20,115,0,0,135,18,2,0,0,8,12,0,20,1,2,1,6,2,2,2,2,1,1,0,3 to 89,36,16,4,0,0,11,8,1,8,0,4,0,0,1,20,12,8,20,0,0,134,0,154,134,20,1,52,28,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,4512,47,45,213,375,447,617,858,822,603,480,5,0 to 119,60,2665,1792,55,4495,17,0,118,4097,62,420,17,423,4085,1,3,4491,289,133,0,1,263,158,1,422,1,4,13,39,25,41,76,66,72,86,0,3 to 101,67,339,51,9,23,17,375,30,78,1,113,1,0,56,423,159,263,422,1,0,4830,16,5271,4846,423,56,80,59,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,10588,133,136,517,937,993,1301,1917,2183,1616,814,41,0 to 115,61,5985,4436,167,10375,213,0,404,9869,190,825,88,586,9999,2,1,10372,511,58,11,6,331,237,1,569,4,5,22,52,58,66,84,98,112,85,0,0 to 104,65,459,43,36,31,47,457,65,184,10,161,7,1,73,586,247,338,569,17,0,11334,196,12123,11530,586,73,224,118,64,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,1843,30,36,111,235,256,349,407,243,129,43,4,0 to 101,52,676,1054,113,1833,10,0,9,1693,48,184,6,115,1722,0,6,1827,59,56,0,0,50,62,3,115,0,8,8,24,17,13,19,15,5,6,0,7 to 92,46,92,4,1,18,54,35,26,29,0,22,0,0,8,115,62,50,115,0,0,2110,10,2236,2120,115,8,123,76,62,1.62412905104683,0.150723124168937
