ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
23,23,25,049,HARDEE,Hardee,FL,146,3,1,16,26,16,26,22,26,5,5,0,0 to 94,49,81,63,2,142,4,0,8,129,2,13,3,18,128,0,0,142,15,1,2,0,12,4,0,16,0,0,1,2,2,5,2,6,0,0,0,23 to 74,50,9,6,0,1,2,13,1,7,2,4,2,0,0,18,5,13,16,2,0,126,2,146,128,18,0,22,22,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,4467,66,65,306,533,577,688,813,755,452,211,1,0 to 119,54,2732,1698,37,4454,13,0,570,3685,177,548,91,175,4173,2,117,4336,152,20,3,0,97,75,0,172,2,1,11,24,28,35,38,21,9,6,0,1 to 96,51,130,25,12,5,27,140,5,34,2,26,0,0,4,175,76,99,172,3,0,4164,9,4467,4173,175,4,225,106,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,8612,84,143,479,910,968,1365,1803,1667,811,367,15,0 to 117,57,4632,3537,443,8579,33,0,129,8118,230,418,125,452,8155,3,2,8574,341,101,9,1,187,255,0,442,1,4,26,62,60,84,76,79,29,31,0,1 to 102,53,260,79,75,28,51,321,70,107,5,79,4,0,21,452,259,193,442,10,0,8132,23,8612,8155,452,21,453,164,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,219,6,5,20,22,37,31,37,37,17,6,1,0 to 90,51,121,96,2,219,0,0,8,203,6,16,0,7,211,0,1,218,6,1,0,0,6,1,0,7,0,0,1,0,2,1,1,1,0,1,0,24 to 86,53,1,4,0,2,0,4,3,5,0,2,0,0,0,7,1,6,7,0,0,211,0,219,211,7,0,24,9,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,5579,129,129,357,660,680,866,957,894,682,218,7,0 to 101,54,3067,2387,125,5511,68,0,86,5226,222,246,80,227,5337,0,15,5496,199,16,12,0,110,105,0,215,1,7,13,25,33,41,35,39,31,2,0,1 to 86,52,106,29,70,10,65,135,15,95,10,57,4,1,12,227,112,115,215,12,0,5281,56,5579,5337,227,12,292,92,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,640,13,17,60,87,71,90,111,88,60,42,1,0 to 118,53,402,230,8,640,0,0,13,537,16,108,2,19,621,0,0,640,17,2,0,0,15,4,0,19,0,0,2,1,4,3,4,1,1,3,0,16 to 99,51,12,3,1,3,2,14,3,5,0,2,0,0,0,19,4,15,19,0,0,621,0,640,621,19,0,36,14,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,1843,16,15,51,84,76,155,255,724,418,47,2,0 to 97,69,941,821,81,1835,8,0,94,1570,164,190,52,181,1638,0,24,1811,135,45,1,0,60,120,0,180,0,0,4,5,15,28,32,59,32,6,0,17 to 97,65,156,14,3,7,9,158,13,52,0,40,0,0,13,181,120,61,180,1,0,1631,7,1843,1638,181,13,50,39,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,6850,111,167,547,1019,1123,1236,1145,965,361,172,4,0 to 118,48,3968,2828,54,6838,12,0,180,6376,246,360,90,379,6464,4,3,6831,331,41,6,1,198,174,0,372,3,7,35,68,57,71,47,53,22,16,0,1 to 100,47,261,46,43,22,134,210,28,157,5,82,1,0,8,379,176,203,372,7,0,6459,5,6850,6464,379,8,385,149,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,25515,598,731,2194,4232,4478,4640,4245,2714,1196,457,30,0 to 120,46,14193,11222,100,25046,468,1,483,24264,585,984,319,1385,24112,3,15,25029,1222,97,62,4,640,678,1,1319,19,24,151,229,249,290,221,112,63,26,1,0 to 101,45,626,175,397,121,477,512,330,478,36,245,31,2,34,1385,716,668,1318,66,1,23710,402,25515,24112,1385,34,581,384,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,1606,22,32,97,190,188,229,288,296,187,73,4,0 to 98,56,869,566,171,1601,5,0,40,1436,119,167,24,99,1504,2,1,1599,43,56,0,0,49,50,0,99,2,4,6,9,6,14,25,15,12,6,0,0 to 93,58,66,1,9,23,11,66,22,27,0,25,0,0,11,99,50,49,99,0,0,1500,4,1606,1504,99,11,329,45,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,1687,27,28,118,249,235,281,299,241,154,54,1,0 to 97,51,969,709,9,1670,17,0,51,1566,66,119,37,90,1597,0,0,1670,46,38,5,1,42,42,0,84,1,3,4,17,13,13,17,15,6,1,0,1 to 85,48,56,5,2,21,12,36,36,29,2,20,2,1,5,90,44,46,84,6,0,1586,11,1687,1597,90,5,47,26,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,14477,191,185,921,1972,1951,2319,2711,2158,1219,821,29,0 to 120,53,8639,5787,51,14309,168,0,804,13145,411,1444,331,729,13536,10,202,14098,606,82,35,6,370,318,0,688,1,5,48,92,75,122,133,103,74,76,0,1 to 101,56,543,91,39,15,58,601,29,196,16,204,14,1,37,729,343,386,688,41,0,13410,126,14477,13536,729,37,313,223,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,740,21,13,49,96,87,89,115,110,69,80,11,0 to 118,55,495,230,15,740,0,0,49,557,110,196,5,130,609,0,1,739,44,86,0,0,95,35,0,130,0,3,10,12,15,14,16,18,23,19,0,5 to 102,63,85,37,0,8,4,117,9,26,0,32,0,0,14,130,35,95,130,0,0,609,0,740,609,130,14,6,4,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,23430,346,439,2110,4122,3737,3829,3994,2700,1333,722,98,0 to 119,47,13115,9565,750,23261,169,0,348,22508,454,537,109,1012,22333,11,74,23176,877,108,17,10,527,457,1,985,9,17,83,165,170,161,182,120,69,36,0,0 to 97,49,293,250,61,381,56,516,413,163,9,118,6,0,20,1012,470,538,985,27,0,22191,142,23430,22333,1012,20,627,546,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,76,3,0,7,8,19,6,4,13,9,7,0,0 to 118,46,40,35,1,76,0,0,9,67,0,8,0,1,75,0,0,76,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,47 to 47,47,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,75,0,76,75,1,0,0,0,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,131,3,4,5,19,14,21,26,26,10,3,0,1 to 91,54,74,55,2,129,2,0,15,115,1,34,8,1,130,0,0,129,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,128,2,131,130,1,0,5,2,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,222,5,5,20,33,47,35,31,29,12,5,0,1 to 118,45,121,96,5,222,0,0,13,205,4,29,4,4,218,0,0,222,3,1,0,0,2,2,0,4,0,0,0,1,0,0,3,0,0,0,0,25 to 60,55,4,0,0,0,0,4,0,1,0,0,0,0,0,4,2,2,4,0,0,218,0,222,218,4,0,8,6,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,765,8,9,75,94,92,91,129,90,93,80,4,0 to 118,56,494,260,11,765,0,0,27,697,34,130,1,46,717,0,2,763,13,33,0,0,38,8,0,46,0,2,3,2,5,3,3,6,12,10,0,8 to 107,74,43,3,0,0,0,46,0,4,0,10,0,0,2,46,8,38,46,0,0,717,0,765,717,46,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,332,3,8,30,58,46,60,59,41,17,9,1,0 to 94,48,189,141,2,330,2,0,9,298,13,51,2,23,309,0,0,330,15,7,1,0,15,7,0,22,0,0,4,5,3,7,2,2,0,0,0,19 to 65,43,10,11,1,0,0,22,0,5,0,5,0,0,1,23,7,16,22,1,0,308,1,332,309,23,1,44,17,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,8370,124,154,463,936,1009,1230,1912,1595,721,225,1,0 to 103,56,4859,3434,77,8360,10,0,111,8132,107,269,63,285,8082,2,1,8357,243,33,7,2,141,135,0,276,2,5,20,34,40,44,62,34,27,17,0,1 to 98,54,200,47,13,16,40,219,17,77,2,47,2,0,8,285,137,148,276,9,0,8081,1,8370,8082,285,8,207,156,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,7320,174,166,545,1030,1083,1168,1179,996,648,326,5,0 to 103,50,4234,2921,165,7291,29,0,229,6806,231,446,113,483,6828,2,7,7282,381,96,5,1,281,193,3,477,1,5,23,67,65,74,74,64,60,50,0,3 to 102,56,269,101,52,55,119,281,77,195,3,138,1,0,23,483,195,285,477,6,0,6805,23,7320,6828,483,23,390,187,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,5758,71,179,445,922,1001,1079,994,626,320,109,12,0 to 102,47,3263,2472,23,5732,26,0,325,4972,390,530,164,478,5232,3,45,5685,438,29,9,2,237,230,0,467,2,9,32,64,74,98,91,68,32,8,0,0 to 102,50,231,40,188,8,274,147,46,200,5,128,6,2,7,478,238,240,467,11,0,5218,14,5758,5232,478,7,380,69,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,1169,16,14,50,125,121,131,163,265,211,70,3,0 to 97,62,658,483,28,1134,35,0,32,1083,47,70,16,81,1080,1,7,1126,64,16,1,0,38,42,0,80,1,2,6,10,8,10,17,13,12,2,0,0 to 95,56,38,23,17,2,27,46,7,37,1,28,1,0,7,81,43,38,80,1,0,1046,34,1169,1080,81,7,81,25,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,11300,140,144,785,1541,1664,1892,1964,1638,1046,480,6,0 to 119,52,6702,4403,195,11083,216,1,296,10167,613,841,138,1021,10265,2,12,11070,876,107,34,4,512,470,1,983,8,8,63,120,148,167,171,153,108,75,0,0 to 100,54,560,136,30,257,192,531,260,307,12,240,11,1,43,1021,494,526,982,38,1,10087,178,11300,10265,1021,43,1501,398,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,5508,91,99,350,670,724,840,903,886,677,265,3,0 to 105,54,3160,2333,15,5297,211,0,188,4878,356,565,140,596,4900,1,11,5285,362,165,53,16,267,260,0,527,6,10,38,67,60,87,116,81,90,41,0,0 to 101,57,392,32,41,62,169,284,74,135,17,92,8,2,19,596,299,297,527,69,0,4758,142,5508,4900,596,19,775,463,57,5.51085434088275,0.469024646004233
48,48,13,025,MIAMI-DADE,Dade,FL,84619,753,1074,5837,13745,13887,16062,14601,9812,5388,2982,478,0 to 119,49,43433,40154,1032,84240,378,1,1912,78576,2785,5756,711,12063,72102,172,282,83789,11454,477,126,6,5676,6235,20,11931,45,96,905,2020,1939,2358,2001,1373,807,512,7,0 to 105,49,5500,1642,483,4306,5197,2249,4485,2844,24,1509,13,1,352,12063,6327,5714,11930,132,1,71858,244,84619,72102,12063,352,2106,1400,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,1268,12,18,67,135,188,231,283,213,93,27,1,0 to 97,54,675,588,5,1229,39,0,339,832,83,153,67,79,1174,0,15,1214,57,14,4,4,34,37,0,71,0,3,6,11,13,16,14,10,6,0,0,6 to 80,49,55,5,0,11,17,43,11,13,3,9,2,0,3,79,41,38,71,8,0,1143,31,1268,1174,79,3,206,48,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,2641,127,123,240,410,427,398,392,271,145,102,6,0 to 102,44,1541,1080,20,2637,4,0,58,2476,99,127,45,154,2485,1,1,2635,113,40,1,0,48,105,0,153,3,0,16,21,27,27,26,20,7,7,0,0 to 94,49,111,22,2,18,8,128,17,21,0,22,0,0,7,154,105,49,153,1,0,2482,3,2641,2485,154,7,508,81,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,641,23,13,49,69,98,114,118,90,37,28,2,0 to 97,50,342,272,27,624,17,0,19,602,15,60,29,38,602,1,0,623,22,8,6,2,20,10,0,30,0,0,3,5,6,7,6,4,6,1,0,20 to 90,52,25,3,0,2,1,27,2,7,2,6,2,0,0,38,14,24,30,8,0,593,9,641,602,38,0,37,14,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,408,8,8,31,62,57,79,68,47,36,12,0,0 to 96,50,230,167,11,400,8,0,18,368,19,29,16,14,394,0,0,400,7,6,0,1,9,4,0,13,0,2,1,4,4,1,2,0,0,0,0,11 to 60,36,4,8,0,1,1,11,1,4,0,1,0,0,0,14,5,9,13,1,0,387,7,408,394,14,0,41,14,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,300,1,1,11,32,43,57,66,49,30,10,0,3 to 103,55,174,108,18,299,1,0,27,258,9,36,8,12,287,0,1,298,6,6,0,0,5,7,0,12,0,0,0,3,0,3,6,0,0,0,0,25 to 62,54,12,0,0,0,0,12,0,0,0,1,0,0,0,12,7,5,12,0,0,286,1,300,287,12,0,41,20,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,1459,19,23,116,186,208,232,261,183,141,90,0,0 to 103,52,776,511,172,1414,45,0,25,1395,28,42,23,56,1403,0,0,1414,41,13,0,2,32,22,0,54,0,0,6,7,11,7,7,11,5,2,0,15 to 89,49,44,6,2,2,1,52,1,20,0,12,0,0,0,56,23,33,54,2,0,1360,43,1459,1403,56,0,24,21,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,63,1,2,4,9,11,7,10,7,9,3,0,1 to 90,51,33,27,3,63,0,0,2,57,3,6,0,6,57,0,0,63,4,2,0,0,3,3,0,6,0,0,0,1,0,1,1,1,1,1,0,30 to 89,61,3,3,0,0,0,5,1,3,0,3,0,0,1,6,3,3,6,0,0,57,0,63,57,6,1,18,4,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,2128,22,20,119,201,232,283,383,367,296,203,2,0 to 100,59,1262,841,25,2112,16,0,77,1946,62,146,11,236,1887,1,4,2108,147,88,0,1,141,94,0,235,1,1,7,20,10,25,40,44,39,49,0,3 to 100,68,150,23,5,57,7,153,75,29,0,39,0,0,19,236,95,141,235,1,0,1873,14,2128,1887,236,19,80,61,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,4609,73,69,249,458,521,640,782,794,615,405,3,0 to 115,58,2624,1895,90,4471,138,0,361,4027,190,594,83,352,4254,1,2,4468,290,45,11,6,191,144,0,335,2,1,12,29,37,44,55,70,60,42,0,0 to 102,64,271,20,25,19,38,259,38,142,11,118,8,0,42,352,155,197,335,17,0,4133,121,4609,4254,352,42,222,117,64,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,537,16,7,24,78,74,87,85,82,55,27,2,0 to 93,53,270,226,41,535,2,0,8,464,48,103,3,29,504,0,4,531,20,9,0,0,12,17,0,29,0,0,0,6,2,3,7,5,3,3,0,27 to 92,60,23,1,0,5,5,16,8,10,0,9,0,0,4,29,17,12,29,0,0,502,2,537,504,29,4,12,9,62,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,1511,20,14,77,164,212,207,293,293,178,52,1,0 to 98,57,851,618,42,1496,15,0,42,1410,37,119,34,133,1377,1,0,1495,112,17,4,0,75,54,0,129,0,1,6,15,18,20,33,28,12,0,0,7 to 84,56,92,13,18,6,16,105,8,17,2,10,2,0,2,133,55,78,129,4,0,1366,11,1511,1377,133,2,56,27,56,2.09459077711604,0.120416345978497
