ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,171,7,4,6,15,29,22,35,26,15,11,1,0 to 96,55,106,61,4,168,3,0,5,105,41,55,6,28,142,0,1,167,6,20,2,0,13,13,0,26,0,0,1,1,1,3,7,7,4,4,0,22 to 95,66,11,11,4,0,3,21,2,4,2,6,0,0,2,28,15,13,26,2,0,141,1,171,142,28,2,43,9,66,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,449,31,24,38,45,55,50,54,69,45,30,8,0 to 99,50,277,162,10,437,12,0,17,349,53,194,6,58,386,0,5,432,27,27,4,0,30,24,0,54,2,0,5,4,6,7,12,10,4,8,0,0 to 98,58,16,31,2,5,1,42,11,8,0,4,0,0,2,58,25,33,54,4,0,378,8,449,386,58,2,89,38,56,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,63,2,3,8,12,8,7,11,8,3,1,0,0 to 89,40,33,28,2,63,0,0,1,55,1,8,0,8,55,0,0,63,6,2,0,0,1,7,0,8,0,0,0,2,1,2,3,0,0,0,0,29 to 59,48,5,3,0,0,0,8,0,3,0,0,0,0,0,8,7,1,8,0,0,55,0,63,55,8,0,19,7,49,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,180,5,3,26,26,18,27,29,27,9,9,1,0 to 118,49,96,66,18,177,3,0,9,163,9,17,3,7,173,0,0,177,2,4,0,1,6,0,0,6,0,0,0,2,2,0,3,0,0,0,0,32 to 64,43,4,2,0,0,0,6,0,3,0,0,0,0,0,7,0,7,6,1,0,171,2,180,173,7,0,3,1,50,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,1655,16,19,122,206,238,316,312,195,112,72,47,0 to 101,51,893,712,50,1652,3,0,37,1578,28,80,30,75,1578,2,0,1650,57,17,1,0,29,45,0,74,1,1,3,12,13,19,13,9,3,1,0,2 to 93,48,57,9,4,4,17,50,7,21,1,9,1,0,3,75,46,29,74,1,0,1576,2,1655,1578,75,3,35,30,50,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,1243,41,40,84,165,160,161,252,201,92,42,5,0 to 118,53,632,532,79,1233,10,0,145,1021,63,166,17,68,1170,0,5,1229,47,20,1,0,38,29,0,67,2,1,7,15,9,12,15,5,2,0,0,0 to 80,44,43,20,3,1,5,60,2,5,0,8,0,0,2,68,30,38,67,1,0,1162,8,1243,1170,68,2,8,6,46,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,406,12,10,44,69,49,70,62,40,29,21,0,0 to 99,48,239,146,21,402,4,0,18,369,16,55,3,22,384,0,0,402,5,17,0,0,15,7,0,22,0,0,1,2,3,0,4,4,5,3,0,24 to 97,68,17,4,1,0,0,21,1,6,0,8,0,0,3,22,7,15,22,0,0,380,4,406,384,22,3,3,2,70,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,511,10,6,31,59,54,82,96,107,50,16,0,0 to 92,56,288,205,18,506,5,0,1,505,5,11,1,10,501,0,0,506,4,6,0,0,4,6,0,10,1,0,0,2,3,2,1,1,0,0,0,1 to 73,42,7,1,1,1,0,9,1,2,0,0,0,0,0,10,6,4,10,0,0,496,5,511,501,10,0,5,4,44,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,1906,31,26,111,198,235,302,402,322,200,74,5,0 to 99,56,1052,822,32,1894,12,0,83,1717,82,151,60,199,1703,0,4,1891,181,7,11,0,80,108,0,188,2,1,14,21,22,36,44,23,30,6,0,2 to 92,55,121,5,33,29,53,106,29,64,2,40,1,0,6,199,115,84,188,11,0,1703,0,1906,1703,199,6,61,51,55,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,22789,566,554,2002,3811,3696,3687,3724,2714,1347,645,43,0 to 119,47,13282,9398,109,22560,229,0,432,21753,458,741,276,1240,21499,31,19,22511,1116,74,47,3,615,574,1,1190,11,26,131,200,209,211,195,135,82,40,0,0 to 100,46,578,211,232,169,322,661,207,310,10,196,7,2,24,1240,598,641,1190,50,0,21321,178,22789,21499,1240,24,669,322,45,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,4066,107,100,260,500,554,653,718,553,415,204,2,0 to 101,53,2460,1553,53,4040,26,0,324,3482,177,571,35,607,3457,2,0,4038,547,56,4,0,355,248,0,603,3,14,26,57,76,106,87,94,102,42,0,1 to 101,57,401,105,47,50,96,418,89,102,2,162,2,1,59,607,250,357,603,4,0,3435,22,4066,3457,607,59,183,92,57,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,4060,64,91,323,525,669,753,678,523,305,120,9,0 to 99,49,2339,1601,120,4052,8,0,74,3817,130,300,41,278,3781,1,0,4051,244,32,2,0,167,108,1,276,0,1,16,22,37,44,49,53,37,19,0,6 to 95,58,154,53,17,52,22,198,56,85,0,63,0,0,18,278,109,168,276,2,0,3775,6,4060,3781,278,18,163,134,59,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,188,5,4,21,36,21,31,31,26,7,6,0,0 to 94,47,106,80,2,184,4,0,8,158,2,20,3,29,159,0,0,184,18,9,2,0,18,9,0,27,0,2,3,5,2,6,4,6,1,0,0,10 to 83,47,12,14,1,0,4,23,0,10,2,6,2,0,0,29,10,19,27,2,0,157,2,188,159,29,0,30,30,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,4721,71,67,322,563,609,717,857,806,485,223,1,0 to 119,55,2887,1797,37,4707,14,0,593,3906,177,554,94,182,4441,2,96,4609,159,20,3,0,100,79,0,179,2,1,11,25,28,38,40,22,9,6,0,1 to 96,51,135,27,13,4,29,146,4,34,2,27,0,0,5,182,80,102,179,3,0,4430,11,4721,4441,182,5,230,112,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,9845,90,158,526,1041,1100,1553,2072,1930,944,412,19,0 to 117,57,5140,4035,670,9810,35,0,134,9327,230,440,126,509,9333,3,0,9807,398,101,9,1,194,304,1,499,1,4,26,68,66,97,88,97,31,31,0,1 to 102,54,302,105,73,19,65,361,73,114,5,84,4,0,25,509,308,200,499,10,0,9308,25,9845,9333,509,25,466,173,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,230,6,5,20,24,38,32,38,40,19,7,1,0 to 118,51,130,97,3,230,0,0,8,214,6,16,0,7,223,0,0,230,6,1,0,0,6,1,0,7,0,0,1,0,2,1,1,1,0,1,0,24 to 86,53,1,4,0,2,0,4,3,5,0,2,0,0,0,7,1,6,7,0,0,223,0,230,223,7,0,24,9,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,6817,134,138,416,729,792,998,1187,1264,881,259,19,0 to 101,56,3568,2765,484,6749,68,0,91,6451,222,256,81,234,6575,0,8,6741,206,16,12,0,111,111,0,222,1,8,13,27,33,41,36,41,32,2,0,1 to 86,52,112,31,69,10,65,142,15,96,10,58,4,1,13,234,118,116,222,12,0,6519,56,6817,6575,234,13,297,97,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,670,13,18,62,89,76,93,117,96,63,42,1,0 to 118,53,418,243,9,670,0,0,13,567,16,108,2,19,651,0,0,670,17,2,0,0,15,4,0,19,0,0,2,1,4,3,4,1,1,3,0,16 to 99,51,13,3,1,2,2,15,2,6,0,2,0,0,0,19,4,15,19,0,0,651,0,670,651,19,0,36,14,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,2019,16,16,53,91,96,170,275,806,439,54,3,0 to 118,68,996,937,86,2011,8,0,95,1705,164,232,52,221,1774,0,24,1987,175,45,1,0,60,160,0,220,0,0,4,5,21,32,33,81,37,8,0,17 to 97,66,184,27,3,6,12,199,9,54,0,41,0,0,14,221,160,61,220,1,0,1767,7,2019,1774,221,14,50,38,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,7758,123,213,629,1135,1259,1382,1310,1112,402,189,4,0 to 118,48,4482,3209,67,7747,11,0,191,7267,246,375,90,395,7356,4,3,7740,347,42,6,0,209,180,0,389,4,8,36,71,58,73,50,56,23,16,0,0 to 100,47,282,48,41,18,141,222,26,160,5,84,1,0,8,395,182,213,389,6,0,7351,5,7758,7356,395,8,390,154,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,27829,638,791,2368,4586,4849,5033,4660,3035,1335,504,30,0 to 120,46,15470,12239,120,27319,509,1,489,26553,585,1010,321,1422,26394,3,10,27307,1259,97,62,4,657,698,1,1356,20,26,154,238,253,297,228,115,64,26,1,0 to 101,45,639,182,410,125,502,519,335,482,36,248,31,2,35,1422,736,685,1355,66,1,25951,443,27829,26394,1422,35,583,386,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,1704,24,32,104,199,195,247,300,322,200,77,4,0 to 98,57,922,609,173,1699,5,0,41,1531,119,168,24,99,1602,2,1,1697,43,56,0,0,49,50,0,99,2,4,7,8,6,14,25,15,12,6,0,0 to 93,58,66,1,9,23,11,66,22,27,0,26,0,0,11,99,50,49,99,0,0,1598,4,1704,1602,99,11,330,41,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,1762,30,32,123,259,245,289,313,252,162,56,1,0 to 97,51,1016,736,10,1745,17,0,52,1638,66,122,37,92,1670,0,0,1745,48,38,5,1,43,43,0,86,1,4,5,17,13,13,17,15,6,1,0,1 to 85,48,64,7,2,13,13,43,30,30,2,20,2,1,5,92,45,47,86,6,0,1659,11,1762,1670,92,5,47,24,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,15389,219,193,974,2086,2062,2477,2882,2297,1291,875,33,0 to 120,53,9199,6136,54,15216,173,0,876,13965,411,1604,334,757,14372,10,250,14957,633,83,35,6,390,326,0,716,1,6,50,98,79,126,140,104,76,77,0,1 to 101,55,560,97,43,16,61,623,32,218,16,214,14,1,41,757,351,406,716,41,0,14241,131,15389,14372,757,41,313,223,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,827,25,16,52,111,106,94,124,119,80,89,11,0 to 118,55,539,274,14,827,0,0,51,641,110,209,5,141,686,0,0,827,47,94,0,0,99,42,0,141,0,3,10,13,18,15,16,19,27,20,0,5 to 102,63,91,39,0,11,4,125,12,26,0,32,0,0,16,141,42,99,141,0,0,686,0,827,686,141,16,6,4,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,25100,359,486,2224,4405,3962,4090,4287,2950,1476,771,90,0 to 119,47,14106,10224,770,24912,188,0,377,24082,454,665,126,1038,23973,10,79,24823,901,110,18,9,542,469,0,1011,10,17,86,168,177,163,185,125,71,36,0,0 to 100,49,315,274,81,341,71,567,373,186,9,136,5,0,23,1038,482,553,1011,27,0,23812,161,25100,23973,1038,23,633,549,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,81,3,0,8,10,19,7,5,13,9,7,0,0 to 118,45,43,37,1,81,0,0,10,71,0,9,0,2,79,0,0,81,1,1,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,27 to 47,37,2,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,2,0,0,79,0,81,79,2,0,0,0,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,148,3,4,5,20,17,22,29,32,13,3,0,1 to 91,56,86,61,1,146,2,0,15,132,1,39,8,1,147,0,0,146,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,145,2,148,147,1,0,6,3,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,243,6,6,23,36,54,36,32,31,14,5,0,0 to 118,43,131,106,6,243,0,0,13,225,4,30,4,5,238,0,0,243,3,2,0,0,3,2,0,5,0,0,0,2,0,0,3,0,0,0,0,25 to 60,55,4,0,1,0,0,4,1,1,0,0,0,0,0,5,2,3,5,0,0,238,0,243,238,5,0,8,6,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,797,11,11,75,98,94,99,134,95,95,81,4,0 to 118,55,514,272,11,797,0,0,27,729,34,131,1,48,748,0,1,796,14,34,0,0,39,9,0,48,0,2,3,2,6,3,4,6,12,10,0,8 to 107,72,44,4,0,0,0,48,0,4,0,10,0,0,2,48,9,39,48,0,0,748,0,797,748,48,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,384,4,8,34,59,50,63,67,50,28,20,1,0 to 102,50,223,159,2,382,2,0,10,349,13,84,2,23,361,0,0,382,15,7,1,0,15,7,0,22,0,0,4,5,3,7,2,2,0,0,0,19 to 65,43,10,11,1,0,0,22,0,5,0,5,0,0,1,23,7,16,22,1,0,360,1,384,361,23,1,54,25,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,9111,139,170,516,1036,1113,1345,2073,1688,776,254,1,0 to 103,56,5289,3741,81,9101,10,0,111,8871,107,278,65,297,8811,2,1,9098,253,35,7,2,149,139,0,288,2,5,22,36,39,46,66,36,27,18,0,1 to 98,54,209,48,13,18,41,227,20,78,2,48,2,0,8,297,141,156,288,9,0,8810,1,9111,8811,297,8,207,156,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,8006,193,180,602,1143,1172,1278,1283,1089,711,350,5,0 to 103,50,4644,3200,162,7974,32,0,236,7377,231,481,115,514,7484,2,6,7966,404,103,6,1,304,201,2,507,1,6,27,73,69,80,77,69,61,51,0,3 to 102,55,293,105,59,50,128,314,65,215,3,159,1,0,26,514,203,309,507,7,0,7459,25,8006,7484,514,26,424,213,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,6273,74,195,479,986,1062,1178,1085,722,359,121,12,0 to 109,47,3515,2714,44,6248,25,0,325,5447,390,559,165,504,5717,3,49,6197,465,29,8,2,254,240,0,494,3,10,35,67,76,99,95,74,35,10,0,0 to 102,50,245,43,197,9,294,154,46,202,5,130,6,2,8,504,247,257,494,10,0,5703,14,6273,5717,504,8,393,76,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,1270,24,15,53,127,129,139,184,290,229,77,3,0 to 97,62,718,526,26,1233,37,0,34,1178,47,76,16,86,1178,1,5,1227,69,16,1,0,42,43,0,85,1,2,6,10,11,10,18,13,13,2,0,0 to 95,56,42,23,17,3,29,48,8,38,1,29,1,0,7,86,44,42,85,1,0,1142,36,1270,1178,86,7,85,27,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,12127,146,156,850,1648,1781,2022,2113,1759,1124,520,8,0 to 119,52,7208,4724,195,11882,244,1,307,10919,613,930,142,1085,11024,2,16,11865,932,111,37,5,548,495,0,1043,9,9,68,127,158,178,183,157,111,85,0,0 to 102,54,592,156,35,260,217,564,262,326,13,249,12,2,42,1085,519,566,1042,42,1,10822,202,12127,11024,1085,42,1515,418,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,5867,99,111,375,708,760,908,971,938,716,278,3,0 to 105,54,3380,2472,15,5644,223,0,187,5206,356,590,141,628,5227,1,11,5632,390,168,53,17,280,278,0,558,7,12,41,70,62,93,120,86,94,43,0,0 to 101,57,415,36,42,65,185,298,75,142,18,98,9,3,21,628,317,311,558,70,0,5074,153,5867,5227,628,21,797,464,57,5.51085434088275,0.469024646004233
48,48,13,025,MIAMI-DADE,Dade,FL,91444,817,1228,6421,14773,15047,17367,15815,10548,5746,3185,497,0 to 119,49,46803,43510,1131,91054,389,1,2104,84702,2785,6432,729,12632,78352,174,286,90597,12000,499,127,6,5971,6506,22,12499,48,108,978,2110,2011,2471,2100,1419,841,539,7,0 to 105,49,5864,1762,510,4363,5569,2384,4546,3036,25,1637,14,1,367,12632,6599,6009,12498,133,1,78098,254,91444,78352,12632,367,2115,1404,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,1356,13,19,70,139,202,245,310,224,98,35,1,0 to 101,54,727,623,6,1313,43,0,368,890,83,169,67,80,1244,0,32,1282,58,14,4,4,35,37,0,72,0,3,6,11,13,16,15,10,6,0,0,6 to 80,49,56,5,0,11,18,44,10,13,3,9,2,0,3,80,41,39,72,8,0,1210,34,1356,1244,80,3,220,61,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,2803,130,136,253,427,443,423,410,293,166,116,6,0 to 102,45,1635,1148,20,2799,4,0,58,2635,99,132,45,157,2644,1,1,2797,116,40,1,0,51,105,0,156,3,1,16,22,27,28,26,20,7,7,0,0 to 94,48,112,24,2,18,8,131,17,23,0,22,0,0,8,157,105,52,156,1,0,2641,3,2803,2644,157,8,512,79,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,683,25,15,52,72,100,120,127,99,40,31,2,0 to 97,51,364,291,28,665,18,0,20,638,15,66,29,43,639,1,0,664,25,10,6,2,21,14,0,35,0,0,3,6,6,7,7,6,6,2,0,20 to 94,53,31,3,0,1,1,33,1,7,2,6,2,0,0,43,18,25,35,8,0,629,10,683,639,43,0,46,20,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,483,8,9,37,71,71,92,81,59,41,14,0,0 to 96,50,283,188,12,474,9,0,18,443,19,29,16,14,469,0,0,474,7,6,0,1,9,4,0,13,0,2,1,4,4,1,2,0,0,0,0,11 to 60,36,4,8,0,1,1,11,1,4,0,1,0,0,0,14,5,9,13,1,0,461,8,483,469,14,0,53,26,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,311,1,2,13,33,44,58,68,50,32,10,0,3 to 103,55,182,112,17,310,1,0,27,268,9,37,9,12,299,0,0,310,6,6,0,0,5,7,0,12,0,0,0,3,0,3,6,0,0,0,0,25 to 62,54,12,0,0,0,0,12,0,0,0,1,0,0,0,12,7,5,12,0,0,298,1,311,299,12,0,42,20,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,1564,20,26,126,196,226,244,280,204,147,95,0,0 to 103,52,828,565,171,1516,48,0,25,1497,28,45,23,58,1506,0,0,1516,43,13,0,2,33,23,0,56,0,0,6,7,11,8,8,11,5,2,0,15 to 89,50,45,7,2,2,1,54,1,21,0,12,0,0,1,58,24,34,56,2,0,1460,46,1564,1506,58,1,30,27,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,68,1,2,4,11,11,7,11,8,10,3,0,1 to 90,52,36,29,3,68,0,0,2,61,3,6,0,6,62,0,0,68,4,2,0,0,3,3,0,6,0,0,0,1,0,1,1,1,1,1,0,30 to 89,61,3,3,0,0,0,5,1,3,0,3,0,0,1,6,3,3,6,0,0,62,0,68,62,6,1,18,1,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,2255,22,20,123,213,246,303,411,394,311,210,2,0 to 100,59,1346,883,26,2239,16,0,82,2053,62,171,12,244,2006,1,4,2235,151,92,0,1,149,93,1,243,1,1,8,21,10,26,43,46,39,49,0,3 to 100,68,166,28,6,43,9,175,59,33,1,43,1,0,25,244,94,149,243,1,0,1992,14,2255,2006,244,25,81,62,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,4942,85,75,272,495,560,679,837,842,655,439,3,0 to 115,58,2812,2034,96,4800,142,0,359,4349,190,612,83,372,4567,1,2,4797,310,45,11,6,203,152,0,355,2,1,15,31,39,47,57,73,62,45,0,0 to 102,63,285,20,28,22,41,274,40,146,11,123,8,0,47,372,163,209,355,17,0,4442,125,4942,4567,372,47,222,117,64,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,559,16,7,28,80,76,88,89,84,59,30,2,0 to 94,53,275,240,44,557,2,0,8,484,48,107,3,31,524,0,4,553,22,9,0,0,13,18,0,31,0,0,0,6,2,3,7,5,4,4,0,27 to 92,63,26,1,0,4,5,18,8,13,0,12,0,0,4,31,18,13,31,0,0,522,2,559,524,31,4,24,21,62,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,1604,21,15,78,174,224,224,314,309,190,54,1,0 to 98,56,904,657,43,1589,15,0,45,1500,37,121,34,138,1464,2,0,1587,117,17,4,0,78,56,0,134,0,1,6,16,18,21,34,30,12,0,0,7 to 84,56,96,13,19,6,16,109,9,20,2,13,2,0,3,138,57,81,134,4,0,1453,11,1604,1464,138,3,56,27,56,2.09459077711604,0.120416345978497
