ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
29674,Clay,01027,Northeastern,22,1,0.151874743437702,2.02332180215824,f79f9eab-8b58-47a6-bb81-7fc4d8f5c563,281
29675,Lauderdale,01077,Northern,63,2,0.184043571131042,2.55716948814366,d48a20ed-b60e-4888-9bf4-152c0bc7f268,1760
29676,Baldwin,01003,Southwestern,188,4,0.400159431601878,6.69300034847276,da685241-eaaf-4a7a-ad5f-edc511480d42,3411
29677,Clarke,01025,Southwestern,43,1,0.308508819690587,3.78655552072513,e341c611-b456-4030-951d-216412fefe77,450
29678,Conecuh,01035,Southwestern,9,0,0.209509978242295,2.59686142559656,958d0e92-6038-4258-beae-20c330aa6dd8,135
29679,Franklin,01059,Northern,136,0,0.164243463038702,1.78358559509712,f2a3ab3b-e9b5-4b9c-b485-1135c8f09e16,760
29680,Hale,01065,West Central,56,2,0.163613340422671,2.4799010938001,a56dc375-8c5a-4418-8fb5-6c6c40dbe4b9,370
29681,Cherokee,01019,Northeastern,16,0,0.151975822791428,1.89808177880757,2527c056-f29a-4449-9d9e-0adb7a14048e,305
29682,Crenshaw,01041,Southeastern,25,0,0.150571897113878,2.31806123117494,538aea6c-f2f0-4742-aa20-e7ecae932589,278
29683,Marion,01093,Northern,85,6,0.188224455607951,1.90243452461428,f5cfdcbf-815e-4b60-bf2c-0b546c631118,920
29684,Unknown or Out of State,99999,Unknown,0,0,12.9086340951542,16.2873566339486,4633493f-663d-4f20-9174-bb838f2c2ff2,6803
29685,Coosa,01037,East Central,30,1,0.16640708911109,1.7505584986585,ff793b29-87ff-49b0-84e0-9dcfa3fa6332,158
29686,Cullman,01043,Northern,58,0,0.191087821164047,2.50218505547441,06c138a5-cb7f-44e5-a1f1-574c6f833f8c,1473
29687,Elmore,01051,East Central,111,3,0.163505782545826,2.27519521591255,dde24290-06cc-4e4b-a525-bf282e7c975a,1395
29688,Henry,01067,Southeastern,27,1,0.139761467476774,1.63725823418183,2bb7d474-1701-4e22-946a-3dae3c2694a8,229
29689,Tallapoosa,01123,East Central,298,19,0.191182308914904,2.16459004269042,a3892d6f-467d-40bf-a8dc-99f014fae4c6,1526
29690,Covington,01039,Southeastern,45,1,0.255971892285061,2.38709591035509,0fbd1eef-4132-42e3-8f78-84e705cae996,518
29691,Houston,01069,Southeastern,97,4,0.142463779205855,2.10452810210549,2cb96a53-67f8-42ec-a303-617df516b78b,1318
29692,Lowndes,01085,East Central,75,1,0.179493868658938,2.34426217715912,f096ce81-37d3-4961-96e6-80eb5a685123,232
29693,Macon,01087,East Central,40,2,0.152225727451423,2.0876916570357,6501f300-0a07-47ba-b818-f644967060fe,325
29694,Calhoun,01015,Northeastern,105,3,0.154366224232035,2.21070839394633,c5c6d6c9-da5c-4670-a9a3-1dc9bb5d29b1,1654
29695,Chambers,01017,East Central,302,21,0.150563980768084,1.72306516183319,eb8f6a62-fe81-41ad-8ef6-391036bb10af,1100
29696,Jackson,01071,Northern,50,2,0.287410215888713,2.67694940746419,32bd822c-9beb-4920-bdd9-65057399a6b4,1263
29697,Pike,01109,Southeastern,79,0,0.166038209106773,2.23104055343355,a078fb4f-63ad-4e7d-b248-22e3224e196e,719
29698,Colbert,01033,Northern,41,2,0.15857369348987,2.31239229125845,475b6423-e405-468a-a7e5-f3d5b71c4c35,1032
29699,Greene,01063,West Central,61,1,0.164666965815741,3.57766804402764,4f0591fe-8cbd-4a1b-aa06-5006bfb89c06,232
29700,Jefferson,01073,Jefferson,992,48,0.282606031405749,2.91318939557353,743c4023-b71b-4946-8c12-0b89d46ec837,16960
29701,Lawrence,01079,Northern,14,0,0.182392737623559,1.92975383451283,028421b7-e038-4094-a7c7-3523ce591cef,372
