ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
30490,Blount,01009,Northeastern,44,0,0.164406638341006,2.45274784751908,472ac24f-9cdd-47de-84ff-be061bf42043,863
30491,Fayette,01057,West Central,7,0,0.158552104918499,1.83779224583562,6c1464d0-7773-4d5c-bfcb-c0fe95d851de,342
30492,Lamar,01075,West Central,13,0,0.15263540616661,1.64069081755141,dd5cccd9-4e8b-4e9f-aafa-89b6a419ebf8,308
30493,Clay,01027,Northeastern,25,1,0.151874743437702,2.02332180215824,facd3c33-233b-49a6-8c17-ee01cdd1c668,312
30494,Lauderdale,01077,Northern,79,2,0.184043571131042,2.55716948814366,158c5ad1-b9ce-4aa0-b0ff-466c57b20e3e,1969
30495,Morgan,01103,Northern,84,0,0.152203319983528,1.80617511452274,db8d642e-e0c0-4684-9bc2-c43045294234,2107
30496,Shelby,01117,Northeastern,348,16,0.202879219246825,2.52559193618872,2ded0ed8-c5a1-4f02-9841-1bfe4a899eca,4830
30497,St. Clair,01115,Northeastern,78,1,0.164611790120262,2.46182521198285,73096dfa-2953-421f-931e-2ebf2dd1a092,1568
30498,Cherokee,01019,Northeastern,18,0,0.151975822791428,1.89808177880757,47d5746e-40c9-4147-a0dd-276993a5abc6,357
30499,Crenshaw,01041,Southeastern,31,0,0.150571897113878,2.31806123117494,90eb7b58-2f86-41c6-89b1-932fa48e0bf5,337
30500,Marion,01093,Northern,93,7,0.188224455607951,1.90243452461428,522fd521-7345-45e7-b446-237ce5c4b503,970
30501,Unknown or Out of State,99999,Unknown,0,0,12.9086340951542,16.2873566339486,ef08a168-6301-45bc-a167-f4e789de37d6,7154
30502,Covington,01039,Southeastern,48,1,0.255971892285061,2.38709591035509,6d13fed5-e014-49a8-b697-a6680fb70db4,595
30503,Houston,01069,Southeastern,100,4,0.142463779205855,2.10452810210549,c05825c9-b036-47b7-b862-fb72f5f955ec,1478
30504,Lowndes,01085,East Central,85,5,0.179493868658938,2.34426217715912,e30c2306-2aa0-43ef-88db-1b1abe581c12,264
30505,Macon,01087,East Central,43,2,0.152225727451423,2.0876916570357,71c23d92-6761-4326-97c3-df84b50631be,359
30506,Calhoun,01015,Northeastern,120,3,0.154366224232035,2.21070839394633,208bccf2-7188-43a1-8554-d6836cc3f53c,1935
30507,Chambers,01017,East Central,308,21,0.150563980768084,1.72306516183319,7f41ac85-e11d-4341-99e9-5b5d6a72f1e8,1167
30508,Jackson,01071,Northern,56,2,0.287410215888713,2.67694940746419,b34f929d-f611-47a8-9233-53ad650aaa05,1480
30509,Pike,01109,Southeastern,85,0,0.166038209106773,2.23104055343355,1caaba47-7e9a-4723-bd1d-aaa3f81cd6ae,788
30510,Autauga,01001,East Central,61,3,0.150198352049983,2.1379328255407,7716747b-8726-4452-9577-9d4fddd8a49f,1043
30511,Escambia,01053,Southwestern,33,3,0.233446648119298,2.50306921694382,f8401933-d719-44a4-8b31-e13c1470df59,677
30512,Marshall,01095,Northern,487,8,0.158193819913322,2.22984018931076,565a2adb-fad9-4be6-a4a1-aeab8aadf0a9,3395
30513,Pickens,01107,West Central,59,2,0.22311596802615,2.22345505777214,45d0cdb8-0b53-4a7c-bed6-53aa0e7b2d7b,535
30514,Henry,01067,Southeastern,27,1,0.139761467476774,1.63725823418183,65711924-79c5-47cf-98f2-b1eac71949ef,245
30515,Tallapoosa,01123,East Central,314,40,0.191182308914904,2.16459004269042,851c187e-0d87-4e12-b44f-0aaf51606c9c,1647
30516,Bullock,01011,East Central,18,1,0.154671563531792,2.06480197165101,f82e157e-a962-4539-9fef-90a66698f3a8,132
30517,Butler,01013,Southeastern,155,2,0.191776547733298,1.83587954870993,4256e25b-a8d6-4553-ac4e-7feffe57b6de,621
30518,Cleburne,01029,Northeastern,13,1,0.141259985723536,2.17578212063938,9ebe4216-78e5-4d9b-9339-653ddf028cc5,125
30519,Mobile,01097,Mobile,1355,78,0.307697348295278,4.83629332281426,d750b074-fccf-4a17-90c5-ca6d754fc36a,10454
30520,Monroe,01099,Southwestern,15,1,0.254517578378227,2.83753802882174,d4fb8f93-74ab-4ffc-91e0-5eb3337161b5,269
30521,Talladega,01121,Northeastern,70,2,0.190828489604655,2.7296175303427,aff82feb-7219-4592-a532-2ad92d25389b,1601
30522,Colbert,01033,Northern,51,2,0.15857369348987,2.31239229125845,ab560073-e515-440e-ae14-0b1f42b0b276,1176
30523,Greene,01063,West Central,67,2,0.164666965815741,3.57766804402764,313ce6e6-1917-4e15-afb3-11b758786819,284
30524,Jefferson,01073,Jefferson,1065,57,0.282606031405749,2.91318939557353,48887aa0-8176-4f9a-9897-b2ea886fbd56,18652
30525,Lawrence,01079,Northern,19,0,0.182392737623559,1.92975383451283,4b3ba14b-9f0c-4579-a7d7-6413dbb1603c,402
30526,Montgomery,01101,East Central,515,13,0.198182172648103,2.60770290702687,c2ec2065-643b-4d6a-b621-3e43eb032346,3654
30527,Russell,01113,East Central,69,0,0.160426072907967,2.13411394127528,83a7b6c0-0353-470d-b674-a4b530e39c74,639
30528,Sumter,01119,West Central,92,4,0.227210820567734,3.07842876540608,29b30043-606f-4a7d-b730-964af25e97fe,460
30529,Baldwin,01003,Southwestern,205,5,0.400159431601878,6.69300034847276,33cd31a2-e623-4ac5-9c8e-5ab94620f2a4,4043
30530,Clarke,01025,Southwestern,50,1,0.308508819690587,3.78655552072513,3edbc483-a852-4636-8455-eb96dc5f205d,499
30531,Conecuh,01035,Southwestern,12,0,0.209509978242295,2.59686142559656,8f78e07a-f7f6-414f-8c10-f3d1245732d8,174
30532,Franklin,01059,Northern,184,1,0.164243463038702,1.78358559509712,e65c5611-681d-4af0-b9cd-b48782f69aec,929
30533,Hale,01065,West Central,62,2,0.163613340422671,2.4799010938001,828147af-1ae6-49cb-a9fb-a4be2de844da,408
30534,Bibb,01007,West Central,44,0,0.156476914356972,1.8951692775798,b9ea5a59-067f-4325-85ec-032efb596b68,879
30535,Coffee,01031,Southeastern,141,0,0.167143203828118,1.67989540600381,4e8a5d7e-4b69-45e9-9b58-158f143607e4,1033
30536,DeKalb,01049,Northeastern,124,2,0.197848401841384,2.21695752803772,73112df9-8fc2-4a1b-913c-620ffd7c7705,1368
30537,Geneva,01061,Southeastern,11,0,0.141768015065281,1.83488097279248,2b8247a0-6186-4d80-a995-e437fbe1dc19,291
