OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
15947,Autauga,01001,East Central,19,1,0.150198352049983,2.1379328255407,1,c9fb24f9-eb4f-48d4-aed9-5fb1c7c39722,158
15948,Baldwin,01003,Southwestern,71,0,0.400159431601878,6.69300034847276,1,e2addabc-8a12-4ac5-b608-7a2e92f9698a,789
15949,Barbour,01005,Southeastern,10,0,0.223267704174077,2.69097505269632,0,d3dab137-16e6-489b-b794-b5ccb3dfdfae,56
15950,Bibb,01007,West Central,16,0,0.156476914356972,1.8951692775798,0,f7490508-41e7-41cf-8332-c2cedc1ad1e9,149
15951,Blount,01009,Northeastern,13,0,0.164406638341006,2.45274784751908,0,afe26383-7c0e-4586-a540-a28fdcd4efb1,106
15952,Bullock,01011,East Central,4,0,0.154671563531792,2.06480197165101,0,fce0cf5c-14c2-4cbc-b07c-7037256c4c4a,23
15953,Butler,01013,Southeastern,7,0,0.191776547733298,1.83587954870993,0,8e6e3d9b-114f-4f32-9757-0232b76a8a85,56
15954,Calhoun,01015,Northeastern,60,0,0.154366224232035,2.21070839394633,0,88a5d0ef-6241-449a-8a0d-2c9b175bf447,237
15955,Chambers,01017,East Central,200,8,0.150563980768084,1.72306516183319,8,ac6c476f-67f1-4c91-b982-c10c04603f03,267
15956,Cherokee,01019,Northeastern,9,0,0.151975822791428,1.89808177880757,0,16b3de17-9ea6-4791-8a70-9dc4e024731f,65
15957,Chilton,01021,West Central,30,0,0.174837510280213,2.09165532433194,0,5d401ceb-1405-4c74-9aaf-f9055340f80b,149
15958,Choctaw,01023,Southwestern,10,0,0.227681129400253,2.68700551554037,0,e48a9e5f-b396-4409-a6c3-1e76c73f6557,35
15959,Clarke,01025,Southwestern,19,0,0.308508819690587,3.78655552072513,0,cdfd5aca-78c8-48a8-8ef1-2167a3c98c66,121
15960,Clay,01027,Northeastern,14,0,0.151874743437702,2.02332180215824,0,91ef2298-f13c-4f73-8485-145a2b4fe024,66
15961,Cleburne,01029,Northeastern,12,0,0.141259985723536,2.17578212063938,0,d750ca90-6958-4bed-b4c4-ee68ea03df54,30
15962,Coffee,01031,Southeastern,32,0,0.167143203828118,1.67989540600381,0,078377b8-f648-4765-8da5-ed90553f2fe4,107
15963,Colbert,01033,Northern,9,1,0.15857369348987,2.31239229125845,1,9c5ded9c-229f-4e86-a140-75a42f95603b,239
15964,Conecuh,01035,Southwestern,5,0,0.209509978242295,2.59686142559656,0,d34541de-b379-409c-8a4d-20b6edeb4b64,45
15965,Coosa,01037,East Central,18,0,0.16640708911109,1.7505584986585,0,b606678c-1abb-4fb7-8e7e-4f0dca2e7e74,29
15966,Covington,01039,Southeastern,13,0,0.255971892285061,2.38709591035509,0,4834abea-7bcb-4bc8-ba7a-920ee4906426,94
15967,Crenshaw,01041,Southeastern,3,0,0.150571897113878,2.31806123117494,0,181df7df-003c-4884-ab62-7491cd9bf822,79
15968,Cullman,01043,Northern,39,0,0.191087821164047,2.50218505547441,1,0b3e7eb5-cffc-490c-8b3b-f323bdb43ae3,222
15969,Dale,01045,Southeastern,8,0,0.138259666605563,1.65151999951547,0,8cbd03dd-d1d1-4908-9dc4-d3a110eb3bf6,101
15970,Dallas,01047,Southwestern,14,0,0.246497505086154,3.13752996820932,0,0554233e-a04d-4f9a-9595-1f54d5b69074,109
15971,DeKalb,01049,Northeastern,26,0,0.197848401841384,2.21695752803772,0,840d313b-850c-402e-b9f3-f0ef8a8d6a40,207
15972,Elmore,01051,East Central,33,0,0.163505782545826,2.27519521591255,0,e862abed-d3ea-4a39-a26e-9c53914ed470,409
15973,Escambia,01053,Southwestern,8,0,0.233446648119298,2.50306921694382,0,6676618b-e6bd-4b3e-9a1d-5e99d7d409fd,136
15974,Etowah,01055,Northeastern,77,6,0.138757597037284,2.10053621990475,7,57250772-3f15-410c-bf48-c196246f62fd,404
15975,Fayette,01057,West Central,4,0,0.158552104918499,1.83779224583562,0,58861da5-8063-40c3-88a7-717c05af7764,101
15976,Franklin,01059,Northern,10,0,0.164243463038702,1.78358559509712,0,963c117e-9017-4129-9232-11efe27a2c64,144
15977,Geneva,01061,Southeastern,1,0,0.141768015065281,1.83488097279248,0,28332a37-6c38-4b66-bc70-53c0571d2bfc,49
15978,Greene,01063,West Central,17,0,0.164666965815741,3.57766804402764,0,68d4eb57-f187-40ad-98c0-7dcb3b68982e,44
15979,Hale,01065,West Central,15,0,0.163613340422671,2.4799010938001,0,e31c9c51-5050-4521-988b-c51ef0056176,81
15980,Henry,01067,Southeastern,11,0,0.139761467476774,1.63725823418183,0,7bb1fd2d-1dbb-4b48-9953-c3f7f21ae877,55
15981,Houston,01069,Southeastern,44,0,0.142463779205855,2.10452810210549,1,8e917025-b9fd-4d68-b946-30254b5d98d1,287
15982,Jackson,01071,Northern,25,2,0.287410215888713,2.67694940746419,2,dd610b2a-5905-4dc5-a164-4440aee6bf00,154
15983,Jefferson,01073,Jefferson,597,8,0.282606031405749,2.91318939557353,15,faace0a5-4e1e-43f2-94e3-9249d7244550,4422
15984,Lamar,01075,West Central,8,0,0.15263540616661,1.64069081755141,0,1c03e660-6f6c-4589-8ab2-de1958397b9d,61
15985,Lauderdale,01077,Northern,21,1,0.184043571131042,2.55716948814366,4,bade117f-2ae0-4227-b2ad-778d110112eb,441
15986,Lawrence,01079,Northern,8,0,0.182392737623559,1.92975383451283,0,758a401c-967f-4ce5-bd92-b46179ee613b,137
15987,Lee,01081,East Central,236,6,0.153274187500529,2.0496448391292,8,817a8929-7328-495a-acff-308308d9b785,628
15988,Limestone,01083,Northern,37,0,0.155003206122046,1.71814668265853,0,d811281f-ba12-40d0-a679-8a819ef78773,485
15989,Lowndes,01085,East Central,14,0,0.179493868658938,2.34426217715912,0,5daf2a0e-00e8-4b09-b854-e45b3a95d74d,48
15990,Macon,01087,East Central,14,1,0.152225727451423,2.0876916570357,1,90209c8b-8a07-4724-b791-fe679456dd1b,44
15991,Madison,01089,Northern,187,3,0.207245811581288,2.4192510631746,3,b07c25b5-0cef-4ac8-a6c2-a8d5c1df0512,1084
15992,Marengo,01091,Southwestern,21,1,0.243586589216875,2.64368581241414,1,91720249-9e5c-4b2f-8bec-4ae86c1fb602,143
15993,Marion,01093,Northern,52,2,0.188224455607951,1.90243452461428,3,87d674cc-ca7a-41ca-bc23-3397a65a9160,159
15994,Marshall,01095,Northern,99,1,0.158193819913322,2.22984018931076,2,3a98f64c-764e-4f6a-83e6-6e5d9121768d,365
15995,Mobile,01097,Mobile,454,9,0.307697348295278,4.83629332281426,15,1e9dd8e7-88e4-40e6-bf0f-6cf1fb0c077f,1631
15996,Monroe,01099,Southwestern,6,0,0.254517578378227,2.83753802882174,1,5164f554-ae7a-401e-a7d1-5cb1ee44099f,70
15997,Montgomery,01101,East Central,120,1,0.198182172648103,2.60770290702687,4,21e912e2-3719-430e-b779-e14f5cb65527,692
15998,Morgan,01103,Northern,39,0,0.152203319983528,1.80617511452274,0,dff50e7a-a59d-4306-98a1-7c0523c7b1ad,345
15999,Perry,01105,West Central,6,0,0.18021159047953,2.14838023913143,0,0c9d6314-e17a-4c15-ad5d-30511c447a35,47
16000,Pickens,01107,West Central,22,0,0.22311596802615,2.22345505777214,0,f1408350-38d8-4731-aaab-685c04bb6859,107
16001,Pike,01109,Southeastern,20,0,0.166038209106773,2.23104055343355,0,5e3e219b-3479-4e07-906f-b93c0241da14,187
16002,Randolph,01111,Northeastern,36,2,0.14646191250813,1.58584516900329,4,89a4bdb4-87a8-4961-872d-020e4957fda6,57
16003,Russell,01113,East Central,24,0,0.160426072907967,2.13411394127528,0,3044202b-fe87-47fd-b6ec-0aa20582d5ac,101
16004,Shelby,01117,Northeastern,213,5,0.202879219246825,2.52559193618872,5,59380b02-eeb5-4663-bb87-6bd890a4a252,1095
16005,St. Clair,01115,Northeastern,42,0,0.164611790120262,2.46182521198285,0,9e014248-d767-4443-af1b-95023235ba20,281
16006,Sumter,01119,West Central,20,0,0.227210820567734,3.07842876540608,0,96a34ae4-a0d8-4ad5-9d63-d486a446ad71,49
16007,Talladega,01121,Northeastern,34,0,0.190828489604655,2.7296175303427,0,19351630-fcc7-43a1-8f41-a8413234fdde,289
16008,Tallapoosa,01123,East Central,99,2,0.191182308914904,2.16459004269042,4,4221b4cc-65c6-4391-90c2-cf12f0ee85c1,154
16009,Tuscaloosa,01125,West Central,119,0,0.338742577944004,2.90058009044742,0,3c5d96cc-5154-4514-9463-e5d304b19072,1609
16010,Walker,01127,West Central,83,0,0.20307720239839,2.39750884765462,0,7ad851f7-6d8e-4c59-920d-7055cf6ade72,278
16011,Washington,01129,Southwestern,12,1,0.26740407070929,2.63236527422465,1,8c6e9c1c-463f-444e-bc7c-0a82c5214663,42
16012,Wilcox,01131,Southwestern,30,0,0.224284362669096,2.68126387368409,0,c4d57884-1f31-44c5-a31c-fefdce808505,72
16013,Winston,01133,Northern,4,0,0.159972008442992,1.68720534678178,0,64e917ce-a3cc-4ec9-9058-b8f6534efad1,79
