ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,678,21,17,42,64,89,97,130,128,69,20,1,0 to 101,55,396,278,4,671,7,0,19,513,41,154,11,118,559,0,1,670,77,37,4,0,61,53,0,114,4,3,17,18,14,18,16,14,7,7,0,0 to 95,47,54,45,12,3,10,96,8,25,2,17,0,0,5,118,56,62,114,4,0,1694,2,1815,1696,118,5,159,121,48,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,1519,77,80,168,187,197,215,212,204,116,57,6,0 to 99,47,950,564,5,1493,26,0,56,985,53,608,38,477,1041,0,1,1492,299,171,7,0,282,188,0,470,28,33,69,69,69,79,64,35,12,19,0,0 to 98,40,109,318,26,17,28,392,50,85,0,22,0,1,4,477,190,287,470,7,0,3862,19,4383,3881,477,4,620,520,41,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,2340,6,14,191,709,574,421,280,99,31,7,8,0 to 105,38,234,2098,8,2340,0,0,6,2010,1,162,5,316,2024,0,0,2340,312,4,0,0,40,275,1,316,2,4,42,77,62,72,46,8,2,1,0,0 to 85,39,187,108,8,13,15,208,93,11,0,5,0,0,2,316,275,40,316,0,0,2497,0,2814,2497,316,2,218,193,40,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,2201,32,51,206,573,439,344,255,181,74,43,3,0 to 118,40,574,1608,19,2195,6,0,61,1908,9,506,11,519,1681,0,1,2194,481,35,2,1,185,331,0,516,21,34,76,124,90,80,59,25,8,2,0,0 to 86,35,208,265,35,8,82,282,152,74,1,18,0,0,2,519,333,186,516,3,0,3073,3,3597,3076,519,2,48,46,35,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,5208,68,76,563,803,775,857,881,591,339,200,55,0 to 119,48,2882,2270,56,5134,74,0,373,4298,28,1202,105,2195,3011,0,2,5132,2022,118,53,2,1157,976,7,2140,32,44,383,455,381,362,286,166,65,21,0,0 to 96,39,1161,235,113,631,191,1250,699,181,9,67,4,3,11,2195,1007,1181,2140,55,0,16727,23,18971,16750,2195,11,181,173,39,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,4603,108,136,360,639,670,668,834,645,320,214,9,0 to 119,50,2238,2288,77,4583,20,0,396,3190,63,1334,20,1456,3144,0,3,4580,1322,127,6,1,420,1028,1,1449,30,46,149,281,285,258,208,124,50,25,0,0 to 99,42,504,277,81,587,79,661,709,16,0,75,0,0,5,1456,1034,421,1449,7,0,8323,13,9829,8336,1456,5,43,41,43,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,1133,36,25,138,176,166,179,183,117,78,33,2,0 to 99,46,637,470,26,1074,59,0,91,864,16,275,7,245,879,0,9,1065,171,74,0,0,118,125,2,245,3,8,38,41,43,36,38,17,17,4,0,1 to 97,42,169,44,18,14,8,216,21,33,0,24,0,0,4,245,125,118,245,0,0,3376,58,3679,3434,245,4,292,291,42,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,1110,24,25,101,166,163,183,182,166,72,27,1,0 to 119,49,537,559,14,1092,18,0,26,791,5,289,27,323,786,1,0,1091,272,42,6,3,82,232,0,314,4,3,44,79,70,58,32,19,9,5,0,1 to 93,39,189,78,20,27,18,240,56,16,0,9,0,0,1,323,235,88,314,9,0,3191,9,3529,3200,323,1,310,304,38,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,9421,205,315,846,1085,1175,1237,1544,1490,1054,447,23,0 to 100,53,4680,4319,422,9319,102,0,716,6741,82,2752,95,3193,6187,1,40,9279,3153,19,21,0,1494,1661,17,3172,100,191,507,566,548,494,327,200,155,102,3,0 to 99,38,1269,169,938,796,1629,942,601,500,3,281,2,1,54,3193,1674,1502,3172,21,0,18820,78,22124,18898,3193,54,1618,1607,38,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,74262,1772,2447,8308,12657,11034,11333,11311,8353,4462,2061,524,0 to 119,45,41525,32262,475,73802,460,0,2113,65940,458,6518,377,24550,49543,22,147,73633,23996,436,115,3,12856,11369,207,24432,520,1044,4352,5512,3880,3566,2665,1397,782,420,412,0 to 104,36,7623,3022,2808,10979,5277,6735,12420,1775,13,1002,10,3,244,24550,11420,12923,24432,118,0,167496,340,192651,167836,24550,244,5320,4973,36,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,21009,394,691,1854,2458,2485,2829,3561,3603,2207,820,107,0 to 119,54,11664,9018,327,20698,311,0,1365,18043,177,3096,58,6871,14129,4,5,20689,6730,66,75,0,3495,3221,80,6796,146,419,1110,1236,1121,1024,823,497,322,169,4,0 to 101,39,2616,525,587,3068,1498,1852,3446,317,5,414,3,2,149,6871,3258,3530,6796,75,0,60246,234,67385,60480,6871,149,516,418,39,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,10142,195,295,957,1263,1443,1662,1703,1443,820,339,22,0 to 101,50,5785,4237,120,10116,26,0,465,8537,130,1419,89,2197,7934,1,10,10105,2080,109,8,0,1196,983,10,2189,20,78,344,356,344,369,299,206,115,65,1,0 to 100,43,979,361,166,683,198,1236,755,297,0,156,0,0,43,2197,987,1200,2189,8,0,25116,18,27344,25134,2197,43,1301,1268,43,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,1678,58,154,261,311,217,217,198,156,77,29,0,0 to 94,37,909,745,24,1670,8,0,71,693,2,903,16,717,960,1,0,1669,479,232,5,1,366,341,4,711,23,77,130,149,104,93,62,51,21,7,0,0 to 93,33,532,73,77,29,494,191,26,107,3,60,3,1,4,717,345,368,711,6,0,3098,2,3820,3100,717,4,1261,1160,33,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,19085,259,406,1477,2365,2332,2737,3155,3319,2157,848,30,0 to 168,54,11457,7565,63,19053,32,0,5019,11615,177,5103,217,2721,16086,0,278,18777,2643,70,7,1,1418,1273,22,2713,45,86,388,486,464,413,382,256,148,51,2,0 to 99,42,1591,405,218,499,401,1678,634,439,4,264,0,0,33,2721,1274,1425,2713,8,0,33411,21,36179,33432,2721,33,1465,1300,41,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,25101,253,495,1853,2957,2856,3615,4869,4372,2394,1156,281,0 to 119,55,14021,10472,608,24972,129,0,893,22170,230,3100,209,5530,19548,0,23,24950,4992,492,40,6,2904,2551,29,5484,72,198,863,1042,769,801,756,527,302,195,5,0 to 103,42,2288,709,1025,1462,775,2793,1916,663,7,395,5,0,86,5530,2573,2928,5484,46,0,52724,81,58405,52805,5530,86,2018,1396,42,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,966,23,39,82,116,159,122,151,147,84,42,1,0 to 118,51,577,376,13,966,0,0,29,758,6,175,3,199,767,0,0,966,167,32,0,0,115,83,1,199,0,12,22,30,30,24,25,30,21,5,0,6 to 91,47,135,15,2,47,2,142,55,32,0,20,0,0,4,199,83,115,199,0,0,1862,0,2061,1862,199,4,278,223,48,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,18386,301,359,1329,1992,1954,2386,2920,3074,2144,702,1225,0 to 103,55,9719,7687,980,18239,147,0,268,17027,222,1026,110,3473,14869,0,44,18197,3393,55,25,0,1765,1627,56,3448,65,116,570,673,529,537,474,275,176,51,7,0 to 103,40,976,374,465,1633,432,1189,1827,283,12,173,5,1,36,3473,1639,1777,3448,25,0,47095,120,50722,47215,3473,36,1199,908,40,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,2056,36,45,222,262,227,291,390,293,205,83,2,0 to 118,53,1178,860,18,2052,4,0,75,1554,16,531,10,398,1658,0,0,2052,359,36,0,3,176,217,2,395,4,13,78,69,53,61,60,32,19,8,1,2 to 99,41,161,38,112,84,136,172,87,42,0,26,0,0,2,398,219,177,395,3,0,4364,1,4771,4365,398,2,526,476,41,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,4535,69,45,150,224,240,364,610,1585,1006,157,85,0 to 119,68,2265,2090,180,4456,79,0,270,3731,164,739,82,859,3630,0,46,4410,782,70,6,1,381,464,7,852,1,19,62,56,90,110,126,230,131,34,0,4 to 92,62,492,119,36,205,41,588,223,195,1,122,0,0,22,859,467,385,852,7,0,12762,72,13705,12834,859,22,426,414,62,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,21623,350,542,2368,3101,2965,3314,3346,2775,1351,660,851,0 to 119,48,12112,9308,203,21569,54,0,667,19277,246,1679,128,5519,16073,1,30,21540,5433,64,22,0,2913,2514,70,5497,83,154,1173,1154,810,806,579,362,216,181,1,0 to 104,37,2052,544,568,2333,638,1523,3336,478,5,283,1,0,46,5519,2522,2924,5497,22,0,50047,30,55648,50077,5519,46,1763,1520,36,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,83667,1502,2030,9099,14322,12900,12968,12309,8396,3985,1547,4609,0 to 120,44,45131,38009,527,82366,1300,1,1745,78179,585,5523,464,24011,59294,1,361,82006,23539,131,336,5,11836,11621,213,23670,362,607,4730,6109,4178,3472,2470,1199,601,265,18,0 to 106,35,5209,3041,3596,11824,3078,4653,15939,1297,50,657,40,5,124,24011,11800,11991,23669,341,1,191582,953,216797,192535,24011,124,2573,2345,35,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,4999,75,105,343,534,468,614,910,1031,693,218,8,0 to 222,59,2812,2031,156,4989,10,0,210,3805,119,795,39,874,4117,1,7,4982,540,331,3,0,446,422,3,871,9,22,115,130,95,126,166,113,69,29,0,0 to 100,50,650,54,55,112,51,675,145,65,0,86,0,0,17,874,423,448,871,3,0,13694,6,14583,13700,874,17,1736,1282,50,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,5057,88,106,491,688,623,738,861,670,493,295,4,0 to 102,52,3003,2038,16,5031,26,0,400,3823,66,1343,55,1229,3828,0,0,5031,1000,217,11,1,645,571,1,1217,15,42,202,214,169,189,172,113,77,36,0,0 to 100,42,846,105,93,173,184,738,295,236,2,133,2,1,14,1229,575,653,1217,12,0,13830,14,15078,13844,1229,14,1431,1380,42,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,48932,535,842,4071,6859,5913,7053,8812,7607,4631,2518,91,0 to 120,53,27881,20890,161,48556,376,0,3741,39948,411,11339,468,13925,34980,1,26,48530,13637,184,97,7,7408,6328,85,13821,193,447,2136,2953,1920,1959,1836,1151,789,529,12,0 to 104,41,6296,2345,890,4290,1198,7597,5026,1542,22,1160,19,2,334,13925,6385,7454,13821,104,0,127934,268,142226,128202,13925,334,1093,1001,40,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,2833,93,114,291,379,356,349,420,344,258,218,11,0 to 118,50,1738,1023,72,2816,17,0,103,2018,110,947,23,926,1906,0,1,2815,780,129,14,3,518,383,8,909,34,68,151,134,140,128,99,73,62,36,1,0 to 102,40,459,132,185,133,296,448,165,139,1,76,0,0,26,926,389,529,909,17,0,5038,0,5972,5038,926,26,237,233,39,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,63687,1121,1677,7026,11414,9586,9661,10315,7275,3639,1839,134,-6 to 119,46,34661,28251,775,62966,721,0,1481,57321,454,4692,246,17544,46027,11,105,62854,16122,1232,175,15,9015,8225,114,17354,221,654,2989,4269,2976,2538,1967,1110,512,299,9,0 to 102,36,4253,5512,1599,5990,1424,8132,7798,905,24,511,12,4,105,17544,8329,9099,17354,190,0,148967,520,167229,149487,17544,105,4317,4200,36,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,405,7,3,49,52,44,41,50,55,58,45,1,0 to 119,56,254,143,8,405,0,0,11,337,0,39,1,74,331,0,0,405,67,7,0,0,39,33,2,74,2,3,9,15,6,11,13,9,3,3,0,3 to 98,48,42,12,11,9,13,50,11,17,0,6,0,0,0,74,33,39,74,0,0,686,0,762,686,74,0,54,54,46,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,845,22,38,76,91,89,147,154,138,70,20,0,0 to 94,52,480,362,3,784,61,0,39,624,1,156,18,192,652,0,1,783,182,3,7,0,101,84,0,185,2,13,30,27,29,43,24,19,4,1,0,1 to 89,43,94,52,3,36,12,134,39,32,2,8,2,0,0,192,90,102,185,7,0,2641,54,2891,2695,192,0,274,270,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1288,13,29,86,86,125,149,422,289,74,15,0,0 to 118,58,371,911,6,1288,0,0,43,1142,4,179,5,145,1141,0,2,1286,113,32,0,0,49,96,0,145,2,8,30,15,15,10,38,23,3,1,0,0 to 89,50,104,37,4,0,6,138,1,20,0,15,0,0,3,145,96,49,145,0,0,2724,0,2870,2724,145,3,216,214,51,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1628,27,37,151,210,193,244,306,196,155,103,6,0 to 118,52,1021,585,22,1626,2,0,74,1383,34,283,2,198,1429,0,1,1625,128,70,0,0,122,76,0,198,4,8,32,24,32,31,21,12,22,12,0,0 to 107,44,137,54,7,0,6,191,1,31,0,22,0,0,2,198,76,122,198,0,0,3306,2,3508,3308,198,2,433,401,44,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1591,22,40,146,194,226,268,299,234,120,41,1,0 to 102,51,851,732,8,1586,5,0,42,1235,13,383,14,309,1281,0,1,1585,277,29,2,1,121,185,0,306,1,4,53,53,57,53,54,18,13,3,0,3 to 86,43,177,82,14,33,19,248,39,37,0,18,0,0,1,309,186,123,306,3,0,3681,2,4001,3683,309,1,374,299,42,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,23285,301,441,1824,2603,2649,3266,4891,4230,2263,671,146,0 to 119,56,13057,10112,116,23261,24,0,988,20928,107,3329,131,4413,18867,0,5,23256,4304,91,15,3,2294,2078,23,4395,46,106,853,851,652,630,581,347,199,148,0,0 to 103,39,2238,395,334,1428,605,2240,1550,583,4,290,3,0,53,4413,2085,2305,4395,18,0,65222,6,69690,65228,4413,53,1265,1207,39,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,27362,702,962,2739,4104,3953,3946,3981,3546,2166,930,333,0 to 119,47,15259,11804,299,27245,117,0,1221,22964,231,4207,191,10072,17258,2,30,27213,8954,1079,31,8,5244,4652,137,10033,192,486,1538,1990,1801,1455,1137,767,448,256,2,0 to 103,39,4468,1684,833,3048,2366,3841,3826,1161,11,759,6,1,186,10072,4668,5266,10033,39,0,65900,74,76119,65974,10072,186,3213,2643,39,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,19146,272,607,1862,3120,3029,3227,2874,2092,1027,357,679,0 to 155,46,10444,8565,137,19045,101,0,1715,15278,390,2745,228,6479,12598,2,67,18977,6355,51,71,2,3272,3064,70,6406,85,236,984,1448,1205,1151,684,415,214,54,3,0 to 102,38,1845,306,1761,2494,2381,980,3045,569,10,278,8,2,43,6479,3113,3295,6406,73,0,40880,27,47479,40907,6479,43,2369,1858,38,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,4463,84,89,260,503,428,534,697,783,687,378,20,0 to 119,60,2637,1791,35,4397,66,0,144,3780,47,637,37,809,3648,0,6,4391,725,81,3,0,418,387,1,806,17,26,90,128,110,119,132,87,76,24,0,0 to 95,48,438,146,125,97,241,425,140,187,2,117,1,0,16,809,390,418,806,3,0,11741,63,12626,11804,809,16,928,814,47,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,36735,494,759,3600,5082,4949,5336,5773,5492,3558,1628,64,0 to 119,51,20568,15830,337,35587,1147,1,1247,31398,613,5891,218,13125,23588,2,20,35566,12397,451,271,6,6660,6022,166,12848,219,414,2102,2506,2132,2064,1617,1007,628,427,9,0 to 101,41,5394,1239,458,5757,2995,3876,5977,1512,18,815,15,5,244,13125,6165,6787,12847,277,1,80143,868,94164,81011,13125,244,3425,1823,41,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,21689,584,889,2444,2745,2880,2968,3073,3044,2260,763,39,0 to 105,49,11521,10017,151,21309,380,0,974,16421,356,5029,204,8076,13457,3,153,21153,7603,372,85,16,4029,3909,37,7975,217,423,1444,1367,1374,1257,961,535,343,154,1,0 to 101,39,3796,434,607,3138,3203,1733,3039,846,22,542,12,6,109,8076,3966,4068,7975,101,0,43261,279,51667,43540,8076,109,5081,4098,39,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,224598,2774,4606,21132,38384,36587,40569,36208,23387,13051,7210,690,0 to 225,47,116488,106818,1292,222882,1715,1,5803,200474,2785,24358,1080,89557,134748,95,198,222591,87631,1164,753,9,44779,43715,301,88795,1150,2415,11221,17464,15218,16038,12446,7151,4000,2368,86,0 to 108,43,31027,8754,3793,45221,33082,10827,44886,9039,57,4809,32,16,1325,89557,44110,45116,88794,762,1,422545,937,514070,423482,89557,1325,7984,7245,43,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,4816,97,101,364,680,673,807,956,700,325,111,2,0 to 101,51,2480,2315,21,4721,95,0,1406,2411,83,1143,145,935,3843,0,38,4686,885,25,20,5,418,488,4,910,23,32,110,190,152,163,116,92,42,15,0,0 to 100,42,489,31,17,373,249,287,374,129,6,52,5,1,6,935,503,428,910,25,0,8910,66,9920,8976,935,6,1775,1498,42,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,8937,291,355,1082,1227,1232,1345,1379,1155,601,260,10,0 to 119,47,4887,3989,61,8863,74,0,326,7239,99,1269,141,2018,6918,0,1,8862,1941,64,13,0,1008,966,31,2005,33,63,529,341,274,303,233,134,71,37,0,0 to 101,36,1258,112,52,583,53,1322,630,102,0,113,1,0,17,2018,971,1016,2005,13,0,18888,60,20981,18948,2018,17,2579,2035,36,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,2472,59,70,306,323,355,359,395,288,176,138,3,0 to 101,48,1312,1126,34,2342,130,0,109,2041,15,847,103,866,1606,0,0,2342,761,26,76,3,371,415,1,787,11,30,197,144,148,114,124,54,33,11,0,0 to 101,39,647,49,18,73,159,566,62,90,10,45,2,0,11,866,450,415,787,79,0,5983,51,6919,6034,866,11,411,356,39,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,3736,47,79,347,615,616,628,554,387,275,182,6,0 to 105,47,1712,1940,84,3710,26,0,23,2806,19,813,43,887,2846,1,2,3707,830,45,11,1,344,524,7,875,8,25,98,156,157,155,116,82,47,43,0,0 to 100,45,365,234,39,237,37,474,364,118,2,76,0,0,15,887,531,349,875,12,0,7056,14,7968,7070,887,15,938,737,45,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,1205,21,30,102,148,147,194,245,152,110,56,0,0 to 119,53,696,472,37,1196,9,0,43,850,9,345,15,333,868,0,4,1192,280,48,5,0,162,146,20,328,6,10,42,56,37,52,57,38,26,9,0,0 to 99,49,152,64,9,103,4,207,117,26,0,27,0,0,13,333,148,165,328,5,0,2760,4,3098,2764,333,13,342,284,49,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,4130,69,88,402,462,507,589,752,670,402,185,4,0 to 103,54,2252,1731,147,3992,138,0,172,3329,28,539,88,811,3301,0,18,3976,747,26,36,2,395,378,0,773,11,21,167,127,131,127,115,73,22,17,0,0 to 95,41,477,83,40,173,37,547,189,112,3,45,0,0,5,811,393,418,773,38,0,10973,98,11900,11071,811,5,969,963,41,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,465,11,16,57,96,99,64,50,37,27,7,1,0 to 90,39,194,270,1,465,0,0,55,252,3,278,0,287,178,0,0,465,285,2,0,0,93,194,0,287,5,5,40,73,75,45,30,10,2,2,0,0 to 89,38,205,59,13,10,136,133,18,36,0,24,0,0,2,287,194,93,287,0,0,646,0,934,646,287,2,203,144,37,2.27684336624256,0.231957009552348
