ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
33754,Blount,01009,Northeastern,46,1,0.164406638341006,2.45274784751908,e8de0b7c-a522-486b-aeb8-c60be7c776ed,
33755,Fayette,01057,West Central,9,0,0.158552104918499,1.83779224583562,5191f990-147a-44d8-bf32-35d3f40a462d,
33756,Lamar,01075,West Central,15,0,0.15263540616661,1.64069081755141,4b8d7156-4248-4e81-b67d-7e900e2a7f8a,
33757,Clay,01027,Northeastern,27,2,0.151874743437702,2.02332180215824,dc477e5b-44a2-4662-be27-34be5f7997e0,
33758,Lauderdale,01077,Northern,113,2,0.184043571131042,2.55716948814366,e05f1ef3-ba25-4c6e-ac8c-909b9d548b09,
33759,Barbour,01005,Southeastern,81,1,0.223267704174077,2.69097505269632,bca1de8f-6ab6-4987-883f-bf3a29c74982,
33760,Chilton,01021,West Central,77,1,0.174837510280213,2.09165532433194,aa6c48d6-4d14-46b7-978c-0fcc889099c8,
33761,Etowah,01055,Northeastern,204,10,0.138757597037284,2.10053621990475,fda9d0ed-ffc2-4771-ba0e-93a406c578f3,
33762,Randolph,01111,Northeastern,120,7,0.14646191250813,1.58584516900329,b10a17ae-75d2-4abd-9b29-d67484233213,
33763,Calhoun,01015,Northeastern,130,3,0.154366224232035,2.21070839394633,52487930-4bb7-4121-a22d-a40258864588,
33764,Chambers,01017,East Central,328,22,0.150563980768084,1.72306516183319,ca2d9c0b-539e-491d-9971-7bee5c886a0f,
33765,Jackson,01071,Northern,63,2,0.287410215888713,2.67694940746419,fe952aaf-95e8-432d-b6cb-520ea71cbfe5,
33766,Pike,01109,Southeastern,106,0,0.166038209106773,2.23104055343355,0dad487c-906d-45df-9a4f-e4c9457fd252,
33767,Cherokee,01019,Northeastern,27,0,0.151975822791428,1.89808177880757,11c39736-08d5-42af-b2cb-03b62cedc153,
33768,Crenshaw,01041,Southeastern,53,1,0.150571897113878,2.31806123117494,98ee6e73-f4d2-4e1c-80aa-eee4c0b25fbf,
33769,Marion,01093,Northern,101,9,0.188224455607951,1.90243452461428,0c7b42c7-5aec-4d47-a763-f768a79f50a0,
33770,Unknown or Out of State,99999,Unknown,0,0,12.9086340951542,16.2873566339486,89b1b626-baaa-4b0c-baf9-1619aa18a429,
33771,Henry,01067,Southeastern,39,1,0.139761467476774,1.63725823418183,2619abb4-69a2-41e1-8fc6-5319628c1dbf,
33772,Tallapoosa,01123,East Central,358,57,0.191182308914904,2.16459004269042,c55b58ad-7e06-40f7-9f5b-5c13fab11ac5,
33773,Baldwin,01003,Southwestern,254,8,0.400159431601878,6.69300034847276,50f81d3e-7255-4018-9b8a-f806e240e16a,
33774,Clarke,01025,Southwestern,74,2,0.308508819690587,3.78655552072513,5f0c0fd3-c538-4fc8-a295-cc8fa7dc0eae,
33775,Conecuh,01035,Southwestern,18,0,0.209509978242295,2.59686142559656,d095fc08-211c-43cc-9a87-f060d0c70840,
33776,Franklin,01059,Northern,334,4,0.164243463038702,1.78358559509712,a5597dd9-b16f-431d-981c-199dba9b27f6,
33777,Hale,01065,West Central,85,2,0.163613340422671,2.4799010938001,dc5e557e-ab21-4b2d-b894-1d8a255b3484,
