OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
8041,Autauga,01001,East Central,12,0,0.150198352049983,2.1379328255407,0,28b75af2-ee36-4c41-9196-b23db7377393,102
8042,Baldwin,01003,Southwestern,28,0,0.400159431601878,6.69300034847276,1,f010a789-ddbc-4d3f-9391-5076aa9bbec3,430
8043,Barbour,01005,Southeastern,1,0,0.223267704174077,2.69097505269632,0,3d9d99b0-06b2-495d-9add-eeb8d35c2d54,21
8044,Bibb,01007,West Central,4,0,0.156476914356972,1.8951692775798,0,157a6a1e-8139-45b8-9e69-d8abd506b02b,76
8045,Blount,01009,Northeastern,9,0,0.164406638341006,2.45274784751908,0,36bbe770-3f87-4587-982f-e6af6765f901,48
8046,Bullock,01011,East Central,2,0,0.154671563531792,2.06480197165101,0,b6a0e13c-0eea-4e4d-b62b-08c618f1e69a,10
8047,Butler,01013,Southeastern,1,0,0.191776547733298,1.83587954870993,0,896e00c7-013a-4794-87ef-50dba550bcf0,38
8048,Calhoun,01015,Northeastern,20,0,0.154366224232035,2.21070839394633,0,44e40aae-b4de-4f66-9892-b82b94546b9e,115
8049,Chambers,01017,East Central,81,4,0.150563980768084,1.72306516183319,5,d69c1355-9366-4167-b174-a554e3d78e90,82
8050,Cherokee,01019,Northeastern,5,0,0.151975822791428,1.89808177880757,0,b26a7e7b-2417-464f-8e73-d3600333595e,44
8051,Chilton,01021,West Central,15,0,0.174837510280213,2.09165532433194,0,a49b46f5-ee97-4022-b9ef-9f70cefe4200,83
8052,Choctaw,01023,Southwestern,4,0,0.227681129400253,2.68700551554037,0,1ccbd072-acac-4893-85db-a0529f0e4ad4,15
8053,Clarke,01025,Southwestern,3,0,0.308508819690587,3.78655552072513,0,375f6fe7-d5a3-4179-9745-1d127a3689ac,44
8054,Clay,01027,Northeastern,8,0,0.151874743437702,2.02332180215824,0,c49ec334-a415-4154-abd5-862aa095052d,34
8055,Cleburne,01029,Northeastern,7,0,0.141259985723536,2.17578212063938,0,f7326f7a-688a-4345-a432-dc0b2a9a5e37,19
8056,Coffee,01031,Southeastern,6,0,0.167143203828118,1.67989540600381,0,d919c2ba-7887-465b-9b30-83476f0b9af3,54
8057,Colbert,01033,Northern,5,0,0.15857369348987,2.31239229125845,0,890ab4fe-8da0-464e-b2c8-bb026cc577b2,133
8058,Conecuh,01035,Southwestern,1,0,0.209509978242295,2.59686142559656,0,47b600f1-e6ec-4883-a7e1-4ca625cd59f7,21
8059,Coosa,01037,East Central,6,0,0.16640708911109,1.7505584986585,0,94dd8d9d-f53f-4ad1-b04a-cf41f742d85c,17
8060,Covington,01039,Southeastern,4,0,0.255971892285061,2.38709591035509,0,ea45ef17-3a59-46eb-9068-261979d0f42c,44
8061,Crenshaw,01041,Southeastern,1,0,0.150571897113878,2.31806123117494,0,3477c63b-81af-4f46-81d0-cab59292d201,46
8062,Cullman,01043,Northern,15,0,0.191087821164047,2.50218505547441,1,ccaeaa67-84f9-4204-9742-ad7ed42bc245,112
8063,Dale,01045,Southeastern,1,0,0.138259666605563,1.65151999951547,0,1957798c-432f-45eb-a384-fce4e1d4e71f,51
8064,Dallas,01047,Southwestern,7,0,0.246497505086154,3.13752996820932,0,8ef19d53-4563-4f70-a3c5-35abd95adf73,44
8065,DeKalb,01049,Northeastern,10,0,0.197848401841384,2.21695752803772,0,838093b4-8f06-498d-af47-3ce71afae618,109
8066,Elmore,01051,East Central,19,0,0.163505782545826,2.27519521591255,0,d2a3ed63-8c7e-471b-b114-b8144a9bd675,284
8067,Escambia,01053,Southwestern,2,0,0.233446648119298,2.50306921694382,0,24a24cb3-4e1a-40c8-9f55-3bb37c8bbcab,50
8068,Etowah,01055,Northeastern,21,1,0.138757597037284,2.10053621990475,2,68e9ab03-db05-46c2-ba53-8819123bf119,133
8069,Fayette,01057,West Central,1,0,0.158552104918499,1.83779224583562,0,749407b5-e3c7-40f4-b5f8-62c3a9318a36,38
8070,Franklin,01059,Northern,5,0,0.164243463038702,1.78358559509712,0,4177520a-6ddf-4271-a538-32b7e72ccd7e,95
8071,Geneva,01061,Southeastern,0,0,0.141768015065281,1.83488097279248,0,b98b5a44-0fd2-48e8-903d-4ff59b64f51f,19
8072,Greene,01063,West Central,5,0,0.164666965815741,3.57766804402764,0,feee8706-eee7-4c0d-b9ed-c63f9f2a0653,12
8073,Hale,01065,West Central,3,0,0.163613340422671,2.4799010938001,0,a6eb19d9-b017-4430-93a8-3227efbcd704,23
8074,Henry,01067,Southeastern,2,0,0.139761467476774,1.63725823418183,0,b5be2423-01d1-498d-b3e0-eb49ca29a7e9,20
8075,Houston,01069,Southeastern,12,0,0.142463779205855,2.10452810210549,1,69f57208-8edc-4bda-be83-9af23cee0f2e,118
8076,Jackson,01071,Northern,12,1,0.287410215888713,2.67694940746419,1,172b63e9-a8d8-4c2c-a483-e6bb9de2594f,90
8077,Jefferson,01073,Jefferson,369,0,0.282606031405749,2.91318939557353,6,46d8be15-b10e-4903-8b9a-6cd923743016,1920
8078,Lamar,01075,West Central,1,0,0.15263540616661,1.64069081755141,0,f77b6aae-b174-47d9-8a6e-3228ed3526d2,26
8079,Lauderdale,01077,Northern,14,1,0.184043571131042,2.55716948814366,2,9fba369a-97fe-4289-9119-72a47039b4ad,271
8080,Lawrence,01079,Northern,4,0,0.182392737623559,1.92975383451283,0,d1f55eb4-1399-4abc-b8db-f5215f4bb393,91
8081,Lee,01081,East Central,99,2,0.153274187500529,2.0496448391292,3,5b6fc6dd-dc29-4ba5-a2c6-2fff383c8e9c,190
8082,Limestone,01083,Northern,30,0,0.155003206122046,1.71814668265853,0,2c00820e-fa1f-4f45-a487-6e2482e8a66d,348
8083,Lowndes,01085,East Central,2,0,0.179493868658938,2.34426217715912,0,cd1ea743-2fe9-4e83-9f8f-0878d771884d,15
8084,Macon,01087,East Central,5,0,0.152225727451423,2.0876916570357,0,9511a461-6519-4896-a31e-e4fe806384ae,27
8085,Madison,01089,Northern,123,1,0.207245811581288,2.4192510631746,1,69589d4e-aedd-4683-b57b-a25caf6966a7,588
8086,Marengo,01091,Southwestern,8,0,0.243586589216875,2.64368581241414,0,1a34f754-0a4c-47ef-83f3-40f4cc34aa29,65
8087,Marion,01093,Northern,16,1,0.188224455607951,1.90243452461428,2,d6c863f6-599a-4710-9c21-9804326f0b40,60
8088,Marshall,01095,Northern,17,0,0.158193819913322,2.22984018931076,0,828991af-69f9-4e37-97f2-fabda424fbe7,134
8089,Mobile,01097,Mobile,103,4,0.307697348295278,4.83629332281426,5,3f65fd66-581e-4468-a52e-23dba6af7ca5,652
8090,Monroe,01099,Southwestern,5,0,0.254517578378227,2.83753802882174,0,9f675112-ae79-4bf4-ba13-007dfbb9cd89,36
8091,Montgomery,01101,East Central,61,1,0.198182172648103,2.60770290702687,1,c1ed20f3-f1eb-4085-8dc7-0876e9fa3e80,448
8092,Morgan,01103,Northern,24,0,0.152203319983528,1.80617511452274,0,2abe91e5-d4fb-49c3-9fa5-95ed42f43bb0,224
8093,Perry,01105,West Central,0,0,0.18021159047953,2.14838023913143,0,6c44e028-cd51-4105-aee2-830bcdf09185,17
8094,Pickens,01107,West Central,11,0,0.22311596802615,2.22345505777214,0,a81712f4-b499-423d-8ba8-8a8334644fed,29
8095,Pike,01109,Southeastern,10,0,0.166038209106773,2.23104055343355,0,daadb656-a4f9-428a-95c5-671576ffc9b2,110
8096,Randolph,01111,Northeastern,10,0,0.14646191250813,1.58584516900329,1,34e7570c-dab7-41d3-aa4b-091363f03f55,25
8097,Russell,01113,East Central,4,0,0.160426072907967,2.13411394127528,0,4e7c4654-5423-4ab7-a4f0-912c1e430d39,32
8098,St. Clair,01115,Northeastern,23,0,0.164611790120262,2.46182521198285,0,b0b00d80-ece7-42ec-afcb-78e799e97d13,134
8099,Shelby,01117,Northeastern,115,3,0.202879219246825,2.52559193618872,4,5b57d8ec-65f5-4d7a-adfe-384bc764d053,535
8100,Sumter,01119,West Central,7,0,0.227210820567734,3.07842876540608,0,12e19041-1077-4ea0-9783-df00ea4896be,19
8101,Talladega,01121,Northeastern,12,0,0.190828489604655,2.7296175303427,0,458b0fc4-c4f3-49b8-9ca5-f709b03d508a,154
8102,Tallapoosa,01123,East Central,20,1,0.191182308914904,2.16459004269042,1,c6a9e872-9eec-408b-bd64-eea20e77ed4d,46
8103,Tuscaloosa,01125,West Central,41,0,0.338742577944004,2.90058009044742,0,74e6b834-0871-468b-8b3e-c483f1b676c3,556
8104,Walker,01127,West Central,49,0,0.20307720239839,2.39750884765462,0,b24b3076-b598-4d8d-9528-d8a754e92714,133
8105,Washington,01129,Southwestern,5,1,0.26740407070929,2.63236527422465,1,d5e08be3-175b-4cd5-834b-6e12332a1cf7,19
8106,Wilcox,01131,Southwestern,6,0,0.224284362669096,2.68126387368409,0,c7ae7409-5762-4126-8b96-4ab0c024bad5,20
8107,Winston,01133,Northern,3,0,0.159972008442992,1.68720534678178,0,51777f04-409c-4323-a1e9-53fdd92590bf,39
