ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,68165,1624,2105,7400,11534,10018,10357,10536,7965,4253,1959,414,0 to 119,46,38264,29423,478,67718,447,0,1342,62028,458,4865,341,18362,49630,22,151,67545,17895,362,100,3,9537,8533,187,18257,383,712,3446,4389,2855,2575,1860,983,548,307,302,0 to 104,35,5591,2248,2056,8362,3782,4964,9511,1356,12,799,9,3,187,18360,8581,9592,18257,103,0,142096,344,160951,142440,18360,187,4889,4542,35,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,18800,338,550,1484,2067,2133,2470,3304,3442,2112,797,103,0 to 119,56,10550,7952,298,18532,268,0,1114,16370,177,2489,53,4632,14159,4,5,18523,4536,64,32,0,2383,2195,22,4600,98,280,735,842,755,663,555,336,228,140,0,0 to 101,39,2012,393,397,1798,1166,1432,2002,245,5,335,3,2,138,4632,2210,2399,4600,32,0,46856,236,51754,47092,4632,138,443,345,39,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,9253,149,246,796,1145,1304,1522,1593,1377,780,319,22,0 to 101,51,5272,3859,122,9231,22,0,292,8297,130,884,68,1403,7838,1,11,9219,1309,90,4,0,746,649,4,1399,10,41,197,245,215,239,195,142,72,46,1,0 to 100,44,632,246,106,415,124,818,457,195,0,120,0,0,36,1403,651,748,1399,4,0,19829,18,21262,19847,1403,36,798,765,44,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,1463,58,126,220,268,187,181,174,147,75,27,0,0 to 94,38,790,644,29,1455,8,0,70,677,2,678,14,596,867,0,0,1455,412,178,5,1,303,280,7,590,21,63,107,127,89,72,47,45,20,5,0,0 to 86,32,438,66,53,33,407,153,30,90,3,51,3,1,4,596,284,305,590,6,0,2612,2,3211,2614,596,4,1046,945,32,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,16599,191,288,1199,1999,1964,2387,2768,2998,1975,800,30,0 to 168,55,10057,6488,54,16571,28,0,4404,10715,177,4052,178,1403,15017,0,179,16393,1360,37,5,1,718,670,9,1397,22,40,218,277,233,206,186,120,73,26,2,0 to 97,40,984,211,95,107,263,1011,123,246,3,159,0,0,15,1403,671,723,1397,6,0,27797,21,29229,27818,1403,15,1111,946,40,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,23166,215,396,1580,2610,2585,3335,4595,4202,2268,1088,292,0 to 119,56,12946,9580,640,23058,108,0,724,20947,230,2238,186,3635,19515,0,16,23042,3311,297,22,4,1904,1693,11,3608,39,110,604,694,506,534,486,360,170,123,8,0 to 102,42,1561,468,688,891,479,1934,1195,505,7,304,5,0,77,3634,1705,1918,3608,26,0,45075,82,48833,45157,3634,77,1746,1124,42,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,858,21,27,75,96,141,109,141,133,73,41,1,0 to 118,52,510,332,16,858,0,0,15,712,6,129,2,106,752,0,0,858,87,19,0,0,57,48,1,106,0,3,18,12,16,12,14,17,10,4,0,6 to 91,50,80,15,1,10,0,92,14,23,0,14,0,0,4,106,48,57,106,0,0,1524,0,1630,1524,106,4,203,148,50,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,17273,263,308,1178,1795,1783,2212,2743,2980,2084,690,1237,0 to 103,56,9091,7172,1010,17126,147,0,238,16130,222,881,106,2394,14832,0,47,17081,2346,23,25,0,1197,1147,25,2369,36,67,422,473,356,384,309,184,119,40,4,0 to 103,40,762,271,325,1011,325,890,1154,246,12,147,5,1,27,2394,1158,1210,2369,25,0,39421,120,41958,39541,2394,27,1037,745,40,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,1882,29,32,193,245,211,259,357,280,195,80,1,0 to 118,54,1080,783,19,1878,4,0,56,1483,16,450,10,255,1627,0,0,1878,225,27,0,3,95,155,2,252,1,4,53,51,40,36,31,24,10,5,0,3 to 99,40,107,21,95,29,105,117,30,31,0,20,0,0,2,255,157,96,252,3,0,3648,1,3907,3649,255,2,438,388,40,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,4240,32,37,120,199,213,337,576,1520,977,144,85,0 to 119,69,2100,1955,185,4163,77,0,198,3654,164,498,74,622,3593,0,25,4138,564,53,4,1,249,358,10,617,1,12,34,34,65,83,93,176,103,21,0,4 to 92,63,375,72,19,151,32,422,163,135,1,81,0,0,18,622,360,252,617,5,0,10705,72,11409,10777,622,18,260,248,63,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,20147,274,484,2142,2858,2740,3084,3180,2657,1279,586,863,0 to 119,48,11332,8659,156,20101,46,0,481,18580,246,1292,112,4087,16032,1,27,20074,4007,61,15,0,2171,1875,22,4068,54,104,948,914,587,579,415,238,141,103,0,0 to 104,35,1603,359,375,1731,481,1137,2450,358,5,205,1,0,23,4083,1880,2181,4068,15,0,42131,30,46283,42161,4083,23,1404,1161,35,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,76273,1336,1798,7979,12669,11503,11787,11427,7933,3781,1434,4626,0 to 120,45,41236,34563,474,75026,1246,1,1328,71933,585,3863,442,16634,59409,0,230,74798,16223,120,282,5,7928,8260,155,16343,256,424,3625,4439,2766,2281,1569,742,380,134,14,0 to 103,33,3907,2220,2620,7596,2252,3486,10605,1072,50,549,39,5,80,16630,8419,8048,16342,287,1,151858,958,169651,152816,16630,80,2118,1890,33,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,4514,55,92,274,455,417,543,830,972,660,208,8,0 to 222,60,2514,1824,176,4507,7,0,134,3681,119,551,34,523,3985,1,5,4502,341,182,0,0,261,259,3,523,6,16,69,74,58,74,108,63,36,19,0,0 to 97,50,394,33,37,59,37,411,75,50,0,60,0,0,14,523,259,261,523,0,0,11816,6,12349,11822,523,14,1462,1007,50,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,4608,81,80,420,628,556,681,794,638,455,271,4,0 to 102,53,2728,1857,23,4586,22,0,240,3759,66,775,53,819,3787,0,2,4584,653,157,7,1,403,406,1,810,11,19,138,155,110,128,111,86,43,17,0,0 to 96,41,555,54,60,141,113,452,245,148,2,71,2,1,7,818,408,409,810,8,0,11956,14,12789,11970,818,7,1031,980,41,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,45621,471,741,3629,6284,5403,6519,8288,7295,4466,2432,93,0 to 120,54,26055,19428,138,45266,355,0,3191,38537,411,8738,427,10597,34974,1,49,45216,10331,181,77,7,5600,4852,60,10512,136,347,1693,2370,1426,1426,1317,836,605,429,11,0 to 104,39,4585,1866,530,3531,767,5605,4140,1180,20,893,17,2,229,10596,4900,5636,10512,84,0,107039,268,117965,107307,10596,229,917,825,39,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,2632,86,95,250,354,328,321,397,327,248,215,11,0 to 118,51,1617,934,81,2616,16,0,84,2006,110,801,22,724,1908,0,0,2616,594,114,13,3,400,298,10,708,29,53,112,108,113,102,76,56,46,28,1,0 to 102,40,335,108,155,110,249,329,130,100,1,69,0,0,22,724,304,410,708,16,0,4254,0,4981,4254,724,22,141,137,40,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,58489,968,1414,6234,10349,8741,8841,9664,6909,3474,1764,131,-6 to 119,46,31994,25701,794,57807,682,0,1169,53573,454,3766,231,12290,46091,11,97,57703,11290,847,138,12,6342,5713,82,12137,155,424,2204,3170,2114,1685,1291,719,316,203,6,0 to 102,35,3167,3609,1094,4267,1111,5865,5161,693,22,408,11,3,76,12287,5796,6406,12137,150,0,121503,526,134492,122029,12287,76,3420,3303,35,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,383,7,3,47,48,43,40,42,51,57,44,1,0 to 119,56,238,136,9,383,0,0,11,329,0,27,1,53,330,0,0,383,46,7,0,0,24,26,3,53,2,3,7,11,5,9,6,6,2,2,0,3 to 98,40,31,8,6,8,10,35,8,13,0,4,0,0,0,53,26,24,53,0,0,638,0,692,638,53,0,37,37,40,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,715,15,20,63,75,73,122,138,123,66,20,0,0 to 94,54,406,306,3,656,59,0,34,592,1,106,16,88,627,0,0,656,80,3,5,0,39,44,0,83,1,3,21,14,13,21,10,4,0,1,0,2 to 89,40,55,20,2,6,12,66,5,15,1,5,1,0,0,88,48,40,83,5,0,2082,54,2228,2136,88,0,164,161,40,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1242,12,28,82,83,115,142,407,285,74,14,0,0 to 118,59,346,890,6,1242,0,0,25,1144,4,135,4,109,1133,0,0,1242,87,22,0,0,31,78,0,109,1,8,28,11,7,6,25,20,3,0,0,4 to 80,43,68,30,4,7,5,92,12,12,0,10,0,0,2,109,78,31,109,0,0,2530,0,2639,2530,109,2,164,162,43,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1555,23,32,132,201,185,233,299,192,149,103,6,0 to 118,53,970,562,23,1553,2,0,45,1401,34,216,2,130,1424,0,1,1552,77,53,0,0,83,47,0,130,1,7,15,16,24,21,12,8,15,11,0,1 to 107,46,89,34,4,3,6,119,5,23,0,15,0,0,2,130,47,83,130,0,0,2963,2,3098,2965,130,2,301,269,46,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1377,20,36,123,156,188,226,256,221,111,39,1,0 to 102,52,780,586,11,1372,5,0,29,1211,13,246,8,122,1255,0,0,1372,95,24,2,1,70,49,0,119,1,2,33,22,21,19,13,7,3,1,0,3 to 86,36,74,25,6,14,6,99,14,20,0,8,0,0,1,122,50,72,119,3,0,2699,2,2826,2701,122,1,268,193,36,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,22122,287,416,1642,2434,2487,3093,4721,4113,2177,604,148,0 to 119,56,12410,9608,104,22099,23,0,718,20389,107,2238,123,3242,18872,0,8,22091,3143,77,14,3,1637,1574,9,3220,38,82,665,676,491,463,406,227,113,75,1,0 to 99,37,1733,213,230,1044,496,1635,1089,382,4,186,3,0,28,3237,1581,1647,3220,17,0,55145,6,58432,55151,3237,28,1134,1076,37,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,24230,575,741,2269,3526,3428,3500,3629,3315,2045,868,334,0 to 119,49,13585,10444,201,24125,105,0,850,20900,231,3097,166,6985,17219,1,25,24099,6293,664,21,5,3587,3342,28,6957,127,274,1069,1411,1271,1019,775,528,319,189,1,0 to 103,39,3164,1091,592,2110,1668,2711,2578,926,10,565,5,1,138,6983,3353,3602,6957,26,0,53936,78,61057,54014,6983,138,2342,1771,39,3.74731907845249,0.477444147523754
