ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
28,28,38,075,LEVY,Levy,FL,1912,32,34,198,247,212,262,362,284,197,82,2,0 to 118,54,1095,799,18,1908,4,0,57,1497,16,467,10,273,1639,0,0,1908,243,27,0,3,101,167,2,270,3,4,57,52,40,37,36,26,11,6,1,2 to 99,40,113,21,99,37,109,124,37,31,0,20,0,0,2,273,169,102,270,3,0,3787,1,4068,3788,273,2,437,387,,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,4300,35,38,126,205,221,341,586,1534,984,145,85,0 to 119,69,2136,1984,180,4223,77,0,202,3696,164,526,76,679,3596,0,25,4198,621,53,4,1,281,383,10,674,1,13,40,40,72,89,103,189,110,22,0,4 to 92,63,393,79,20,182,33,444,197,136,1,82,0,0,18,679,385,284,674,5,0,11781,72,12543,11853,679,18,285,273,,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,20519,283,491,2204,2928,2796,3126,3219,2679,1311,618,864,0 to 119,48,11548,8813,158,20472,47,0,493,18876,246,1324,114,4468,16022,1,28,20444,4389,61,16,0,2393,2033,24,4450,60,114,1011,988,640,624,455,262,174,137,1,0 to 104,35,1702,411,413,1924,508,1197,2745,365,5,207,1,0,24,4466,2039,2403,4450,16,0,44018,30,48555,44048,4466,24,1455,1212,,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,78544,1359,1843,8375,13211,11949,12159,11689,8041,3828,1464,4626,0 to 120,45,42402,35647,495,77271,1272,1,1374,74078,585,4128,444,18937,59356,1,250,77022,18503,121,308,5,9110,9338,176,18624,277,466,4025,4994,3222,2653,1839,854,431,162,14,0 to 103,34,4147,2433,2778,9266,2375,3725,12524,1096,50,564,39,5,83,18937,9506,9247,18623,313,1,165008,950,185119,165958,18937,83,2177,1949,,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,4586,57,92,286,464,429,560,843,980,660,207,8,0 to 222,60,2564,1851,171,4578,8,0,138,3710,119,589,35,578,4002,1,5,4573,390,186,1,0,290,284,2,576,7,16,76,82,70,85,119,68,36,18,0,0 to 97,49,424,36,41,75,41,443,92,53,0,62,0,0,15,577,284,291,576,1,0,12188,6,12779,12194,577,15,1495,1040,,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,4704,84,87,437,643,573,695,808,641,458,274,4,0 to 102,52,2780,1907,17,4681,23,0,290,3750,66,988,54,909,3792,0,3,4678,730,170,8,1,447,452,1,900,13,26,154,172,123,144,122,89,46,20,0,0 to 100,41,619,66,71,144,128,513,259,171,2,85,2,1,8,909,454,454,900,9,0,12389,14,13316,12403,909,8,1160,1109,,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,46451,479,762,3749,6437,5535,6674,8425,7354,4500,2445,91,0 to 120,54,26514,19794,143,46096,355,0,3268,39108,411,9140,434,11443,34962,1,45,46050,11176,182,77,7,6057,5234,67,11358,145,368,1813,2530,1556,1582,1459,897,638,444,10,0 to 104,40,4853,1960,616,3929,827,5951,4580,1236,20,937,18,2,236,11442,5282,6093,11358,84,0,112745,268,124535,113013,11442,236,941,849,,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,2656,87,97,256,357,331,324,401,328,249,215,11,0 to 118,51,1634,945,77,2640,16,0,90,1999,110,830,23,750,1906,0,0,2640,619,115,13,3,413,311,10,734,31,55,117,111,116,105,81,58,47,28,1,0 to 102,40,353,110,156,115,253,353,128,106,1,70,0,0,22,750,317,423,734,16,0,4357,0,5109,4357,750,22,160,156,,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,59516,986,1456,6402,10568,8904,8987,9801,6988,3510,1783,131,-6 to 119,46,32580,26143,793,58828,688,0,1195,54470,454,3851,234,13372,46035,11,98,58723,12293,920,144,13,6948,6175,90,13213,168,465,2373,3400,2286,1843,1439,804,361,225,6,0 to 102,35,3317,3957,1167,4772,1173,6262,5778,709,22,413,11,3,84,13370,6261,7016,13213,157,0,127400,522,141477,127922,13370,84,3483,3366,,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,385,7,3,47,48,43,40,43,52,57,44,1,0 to 119,56,239,137,9,385,0,0,11,329,0,27,1,56,329,0,0,385,49,7,0,0,25,28,3,56,2,3,7,11,5,10,7,7,2,2,0,3 to 98,45,33,9,6,8,10,37,9,13,0,4,0,0,0,56,28,25,56,0,0,644,0,702,644,56,0,37,37,,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,735,18,27,65,75,74,125,141,124,66,20,0,0 to 94,53,421,311,3,676,59,0,35,590,1,116,16,98,637,0,0,676,90,3,5,0,49,44,0,93,1,6,21,13,15,24,12,5,0,1,0,2 to 89,40,60,24,3,6,12,75,6,18,1,5,1,0,0,98,48,50,93,5,0,2246,54,2402,2300,98,0,184,181,,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1247,12,28,80,84,117,144,408,286,74,14,0,0 to 118,59,348,893,6,1247,0,0,28,1143,4,140,5,114,1133,0,0,1247,90,24,0,0,32,82,0,114,1,8,26,13,9,7,26,21,3,0,0,4 to 80,46,71,32,4,7,5,98,11,12,0,10,0,0,2,114,82,32,114,0,0,2549,0,2663,2549,114,2,172,170,,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1567,23,32,138,202,186,234,300,192,151,103,6,0 to 118,53,983,561,23,1565,2,0,51,1396,34,231,2,144,1422,0,1,1564,88,56,0,0,91,53,0,144,1,7,20,17,25,23,13,9,17,12,0,1 to 107,46,97,39,4,4,6,134,4,23,0,15,0,0,2,144,53,91,144,0,0,3037,2,3186,3039,144,2,317,285,,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1396,20,37,123,162,192,231,257,222,112,39,1,0 to 102,52,788,598,10,1391,5,0,32,1208,13,250,8,137,1259,0,0,1391,110,24,2,1,75,59,0,134,1,3,33,25,25,22,14,8,5,1,0,3 to 86,37,86,27,6,15,6,111,17,22,0,9,0,0,1,137,60,77,134,3,0,2827,2,2969,2829,137,1,279,204,,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,22378,286,423,1700,2479,2523,3124,4751,4134,2190,619,149,0 to 119,56,12557,9717,104,22355,23,0,749,20585,107,2411,124,3510,18863,0,5,22350,3416,77,14,3,1793,1690,10,3493,38,90,725,724,529,495,436,252,127,92,2,0 to 101,37,1812,245,244,1192,512,1732,1249,412,4,207,3,0,29,3510,1697,1803,3493,17,0,57477,6,61065,57483,3510,29,1145,1087,,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,24870,597,772,2365,3653,3542,3591,3703,3368,2064,881,334,0 to 119,48,13903,10694,273,24762,108,0,913,21417,231,3206,167,7631,17214,1,24,24737,6921,680,24,5,3912,3588,101,7601,139,304,1165,1541,1387,1112,852,582,343,204,1,0 to 103,39,3334,1181,633,2453,1749,2870,2982,955,10,585,5,1,141,7630,3600,3929,7601,29,0,56916,76,64699,56992,7630,141,2433,1862,,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,17070,240,513,1534,2743,2627,2823,2653,1944,964,339,690,0 to 155,47,9351,7617,102,16967,103,0,1169,14252,390,2061,225,4442,12564,2,62,16904,4325,42,73,2,2209,2125,33,4367,66,157,673,1078,806,755,463,263,146,33,2,0 to 102,37,1378,228,1246,1515,1705,744,1918,455,9,224,7,2,31,4442,2176,2232,4367,75,0,33196,27,37743,33223,4442,31,1768,1257,,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,4181,76,74,229,456,391,497,660,760,658,360,20,0 to 119,60,2511,1635,35,4115,66,0,105,3676,47,479,33,557,3618,1,5,4109,499,55,3,0,298,255,1,554,14,17,64,87,75,85,96,62,51,6,0,0 to 95,48,302,101,84,67,174,298,82,124,2,85,1,0,13,557,258,298,554,3,0,10507,63,11146,10570,557,13,711,597,,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,33886,435,647,3160,4573,4442,4866,5397,5268,3462,1571,65,0 to 119,52,19061,14478,347,32823,1062,1,1094,29101,613,4364,196,10344,23523,2,17,32805,9813,340,185,6,5236,4748,169,10153,162,306,1668,2009,1653,1601,1257,790,523,365,10,0 to 101,41,4570,1082,306,4195,2531,3230,4392,1339,17,732,15,4,188,10344,4848,5320,10152,191,1,67118,868,78355,67986,10344,188,3226,1622,,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,19954,509,802,2169,2465,2600,2672,2842,2915,2206,736,38,0 to 105,50,10605,9195,154,19579,375,0,695,15676,356,4027,183,6468,13347,3,136,19440,6014,355,80,16,3174,3145,50,6369,181,342,1189,1085,1105,969,747,427,292,128,0,0 to 101,38,2943,315,450,2661,2593,1270,2506,688,21,452,11,6,94,6465,3198,3210,6369,96,0,36979,279,43763,37258,6465,94,4517,3533,,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,203267,2385,3904,18238,34279,32938,36732,33306,21789,12187,6821,688,0 to 225,47,105461,96614,1192,201641,1625,1,4927,182211,2785,21836,1047,67714,135275,97,181,201365,66026,1020,658,9,33594,33301,151,67046,816,1727,8289,13251,11450,12083,9485,5491,3087,1950,84,0 to 108,43,25206,7304,2361,32175,26076,9014,31956,8122,54,4414,31,15,1143,67713,33646,33893,67045,667,1,364545,943,433978,365488,67713,1143,6949,6209,,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,4359,56,87,308,587,604,736,900,659,311,109,2,0 to 101,52,2251,2091,17,4268,91,0,1353,2296,83,956,141,612,3709,0,38,4233,567,23,17,4,258,326,6,590,15,24,63,120,99,102,77,65,32,13,1,0 to 100,43,309,20,9,252,144,191,255,83,5,33,4,0,6,611,337,268,590,21,0,7314,66,7993,7380,611,6,1213,936,,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,8214,252,314,951,1131,1122,1231,1280,1097,576,250,10,0 to 119,47,4518,3651,45,8143,71,0,242,7030,99,883,116,1380,6833,0,1,8142,1308,61,10,0,680,674,15,1369,18,30,411,250,172,204,144,81,44,25,0,0 to 101,34,902,84,32,351,37,939,393,67,0,72,1,0,11,1379,678,686,1369,10,0,15878,60,17326,15938,1379,11,2035,1490,,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,2172,55,59,233,278,311,314,352,265,168,134,3,0 to 101,49,1164,973,35,2068,104,0,78,1828,15,598,73,582,1590,0,0,2068,505,24,50,3,245,283,1,529,7,20,124,100,107,72,86,35,24,7,0,0 to 101,38,450,42,9,28,119,385,25,63,9,37,2,0,10,582,307,274,529,53,0,4494,51,5131,4545,582,10,273,218,,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,3412,38,53,298,571,575,595,522,344,252,158,6,0 to 105,47,1545,1779,88,3387,25,0,22,2682,19,568,39,632,2776,1,3,3383,580,41,10,1,208,410,3,621,6,10,65,120,122,124,92,48,26,19,0,0 to 100,44,246,184,29,162,33,338,250,92,2,61,0,0,2,632,415,213,621,11,0,5917,14,6574,5931,632,2,819,618,,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,1033,15,23,75,114,129,164,217,138,103,55,0,0 to 119,54,605,406,22,1025,8,0,41,776,9,224,15,191,839,0,3,1022,158,29,4,0,96,88,3,187,1,5,21,26,22,27,35,25,21,8,0,3 to 99,54,96,47,6,38,2,140,45,21,0,23,0,0,13,191,90,98,187,4,0,2109,4,2305,2113,191,13,269,211,,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,3808,59,71,360,418,461,534,697,634,392,178,4,0 to 103,54,2065,1569,174,3685,123,0,136,3253,28,388,62,547,3251,0,10,3676,500,24,20,2,262,259,3,524,8,13,127,90,91,79,70,42,14,12,0,0 to 94,39,314,58,28,124,32,358,134,84,1,33,0,0,2,546,267,276,524,22,0,9234,100,9888,9334,546,2,730,724,,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,382,7,16,51,80,80,46,35,33,26,6,2,1 to 90,39,185,196,1,382,0,0,41,196,3,200,0,209,173,0,0,382,207,2,0,0,85,124,0,209,4,5,35,57,55,28,15,6,2,1,1,1 to 89,36,156,30,12,11,120,75,14,30,0,20,0,0,1,209,124,85,209,0,0,576,0,787,576,209,1,186,127,,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,6089,69,60,331,528,598,854,1159,1133,779,569,9,0 to 119,60,3532,2486,71,6068,21,0,312,5209,62,905,30,1158,4922,1,8,6059,976,177,4,1,614,523,16,1153,12,16,109,127,109,157,205,166,127,127,3,0 to 101,57,822,76,34,221,77,824,252,153,1,170,1,0,79,1158,524,617,1153,5,0,15153,16,16339,15169,1158,79,152,133,,3.83218059315228,0.165856243943894
