ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,561,11,12,20,43,75,79,117,121,65,17,1,0 to 101,58,334,222,5,556,5,0,7,489,41,70,7,31,530,0,0,556,8,21,2,0,17,12,0,29,0,0,1,2,2,4,7,7,4,4,0,22 to 95,58,9,14,6,0,3,25,1,4,2,7,0,0,4,31,14,17,29,2,0,857,3,892,860,31,4,54,16,66,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,1020,42,33,85,112,122,139,149,176,106,49,7,0 to 99,53,649,364,7,997,23,0,24,891,53,219,12,75,944,1,0,996,28,43,4,0,42,29,0,71,2,0,8,4,10,8,18,10,4,11,0,0 to 98,57,21,40,5,5,2,55,14,12,0,4,0,1,3,75,30,45,71,4,0,1328,19,1424,1347,75,3,127,24,56,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,2215,3,4,157,690,561,398,268,93,28,5,8,0 to 92,38,168,2038,9,2215,0,0,1,2000,1,82,0,218,1997,0,0,2215,215,3,0,0,5,213,0,218,0,0,13,57,53,54,36,5,0,0,0,20 to 73,41,115,96,5,2,7,132,79,5,0,1,0,0,1,218,213,5,218,0,0,2072,0,2292,2072,218,1,37,13,49,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,1956,13,21,155,529,405,314,238,166,69,42,4,0 to 118,41,420,1505,31,1950,6,0,32,1857,9,268,5,268,1688,0,0,1950,257,8,2,1,29,236,0,265,2,4,26,80,54,50,40,9,3,0,0,0 to 84,38,118,115,26,6,37,84,144,18,1,6,0,0,2,268,238,30,265,3,0,2078,3,2350,2081,268,2,11,9,50,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,3189,37,31,205,383,418,530,619,437,287,187,55,0 to 119,54,1783,1352,54,3160,29,0,61,3043,28,149,44,135,3031,0,23,3141,100,29,6,0,53,76,0,129,3,1,13,25,19,32,19,11,10,2,0,2 to 93,47,104,12,6,7,35,84,10,32,2,15,1,1,4,135,79,56,129,6,0,4687,19,4843,4706,135,4,46,38,50,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,3391,86,99,234,403,422,442,664,546,286,199,10,0 to 119,55,1916,1374,101,3376,15,0,184,3064,63,273,16,177,3210,0,4,3372,145,30,2,0,87,88,0,175,5,9,19,39,27,30,28,12,5,3,0,0 to 97,41,81,78,13,3,16,152,7,7,0,15,0,0,2,177,90,87,175,2,0,4550,13,4746,4563,177,2,10,8,46,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,883,30,14,95,131,119,143,148,103,66,32,2,0 to 99,48,489,340,54,823,60,0,22,839,16,62,3,29,854,0,0,823,10,19,0,0,18,11,0,29,0,0,3,3,3,1,5,6,5,3,0,20 to 97,64,20,7,2,0,0,28,1,8,0,11,0,0,4,29,11,18,29,0,0,1104,60,1193,1164,29,4,4,3,70,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,774,12,13,57,89,93,128,149,148,63,21,1,0 to 119,54,437,322,15,764,10,0,3,739,5,36,4,31,743,0,0,764,16,14,0,1,15,15,0,30,1,0,1,5,10,7,3,3,1,0,0,1 to 79,43,23,3,1,3,0,26,4,4,0,1,0,0,0,31,15,16,30,1,0,975,9,1016,984,31,0,52,47,44,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,7044,132,151,475,671,782,885,1316,1328,927,356,21,0 to 100,58,3468,3095,481,6951,93,0,223,6260,82,771,70,1020,6016,1,7,6944,995,12,13,0,469,533,5,1007,41,56,149,170,188,162,127,57,45,24,1,0 to 98,39,367,40,352,248,533,245,229,175,2,109,1,1,16,1020,542,473,1007,13,0,10599,79,11706,10678,1020,16,69,58,55,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,52447,1213,1418,4236,7734,7562,8172,9076,7284,3907,1741,104,0 to 119,50,30110,22102,235,52039,408,0,671,50246,458,2071,307,3174,49199,24,50,51966,2990,121,60,3,1672,1439,0,3111,57,105,381,604,486,473,424,301,199,142,2,0 to 104,44,1276,707,612,516,873,1544,694,705,11,513,8,3,96,3174,1468,1706,3111,63,0,73810,344,77408,74154,3174,96,1205,857,45,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,15293,251,304,823,1386,1555,1997,2918,3251,2011,694,103,0 to 119,59,8721,6259,313,15049,244,0,613,14091,177,1169,44,1253,14036,4,0,15045,1186,58,9,0,685,558,1,1244,15,40,94,163,183,186,182,163,142,85,0,0 to 101,51,835,208,108,93,385,721,138,166,2,231,2,2,114,1253,562,690,1244,9,0,22998,235,24495,23233,1253,114,246,148,57,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,8203,119,200,608,944,1136,1340,1473,1300,758,304,21,0 to 101,53,4740,3352,111,8183,20,0,109,7751,130,468,46,427,7775,1,0,8182,364,60,3,0,249,175,0,424,0,5,23,44,55,63,77,76,53,31,0,6 to 95,58,241,87,41,55,36,316,72,124,0,94,0,0,32,427,176,251,424,3,0,11733,17,12182,11750,427,32,234,201,59,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,888,19,42,112,162,107,114,130,116,60,26,0,0 to 94,45,500,371,17,882,6,0,40,610,2,191,4,164,723,1,0,881,145,15,4,0,77,83,0,160,3,10,25,39,22,19,17,17,7,5,0,0 to 88,37,101,43,15,1,94,65,1,32,3,20,3,1,0,164,86,78,160,4,0,1158,2,1325,1160,164,0,286,208,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,13510,151,183,831,1509,1581,1993,2387,2567,1657,626,25,0 to 168,57,8240,5216,54,13484,26,0,4010,9087,177,2594,136,292,12932,0,286,13198,266,21,4,1,164,123,0,287,5,4,18,41,55,51,56,36,19,7,0,0 to 97,49,205,53,20,9,58,220,9,56,3,43,0,0,8,292,124,168,287,5,0,17426,21,17745,17447,292,8,362,200,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,20098,169,291,1025,2008,2155,2891,4186,3925,2139,1024,285,0 to 119,58,11238,8136,724,20003,95,0,257,19189,230,835,137,860,19237,0,1,20002,713,133,13,1,419,427,0,846,4,19,75,113,99,136,158,140,61,55,0,0 to 102,54,477,207,138,24,116,677,53,232,5,167,4,0,46,860,433,427,846,14,0,26361,81,27322,26442,860,46,904,302,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,805,21,27,65,88,133,106,136,120,68,40,1,0 to 118,52,476,310,19,805,0,0,11,695,6,73,1,60,745,0,0,805,44,16,0,0,29,31,0,60,0,3,12,2,11,11,10,3,5,3,0,6 to 91,48,44,14,1,1,1,57,2,13,0,10,0,0,3,60,31,29,60,0,0,1098,0,1158,1098,60,3,108,53,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,14991,206,230,752,1336,1446,1853,2450,2810,1993,656,1259,0 to 101,59,7874,6027,1090,14856,135,0,147,14442,222,388,93,355,14626,0,10,14847,324,16,15,0,178,162,0,340,2,8,26,45,47,62,55,56,46,8,0,1 to 98,52,187,42,91,20,92,226,22,124,12,78,5,1,15,355,171,184,340,15,0,21365,119,21851,21484,355,15,461,178,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,1661,26,27,151,208,180,218,325,260,186,79,1,0 to 118,55,980,664,17,1660,1,0,20,1465,16,248,2,95,1566,0,0,1660,92,3,0,0,29,66,0,95,1,1,20,26,19,5,12,5,3,3,0,3 to 99,34,27,8,53,7,54,34,7,12,0,4,0,0,1,95,66,29,95,0,0,2356,1,2453,2357,95,1,149,99,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,3829,27,27,90,171,181,296,510,1418,890,133,86,0 to 119,69,1868,1750,211,3754,75,0,112,3469,164,272,55,265,3541,0,23,3731,215,48,1,1,76,187,0,263,0,2,7,6,33,40,39,89,40,9,0,10 to 92,65,221,34,5,3,17,240,6,58,0,45,0,0,17,265,189,76,263,2,0,5144,73,5487,5217,265,17,60,48,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,16510,210,379,1278,2031,2211,2566,2816,2473,1171,502,873,0 to 119,51,9401,6979,130,16475,35,0,270,15806,246,545,97,621,15884,1,4,16470,565,49,7,0,330,284,0,614,9,14,109,102,93,102,66,68,35,23,0,0 to 100,43,419,85,71,39,199,357,58,212,5,120,1,0,12,621,287,334,614,7,0,24438,28,25100,24466,621,12,516,273,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,61985,1087,1411,4655,8696,9160,9924,10190,7352,3482,1330,4698,0 to 120,48,34301,27361,323,60933,1051,1,665,59903,585,1760,401,2678,59281,0,26,60908,2483,102,89,4,1240,1336,9,2585,41,79,365,538,495,497,375,172,81,35,0,0 to 103,41,964,485,765,371,978,1094,513,700,44,366,36,5,46,2678,1390,1279,2584,93,1,84382,958,88070,85340,2678,46,862,649,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,3837,38,65,173,352,340,446,708,900,615,191,9,0 to 222,62,2121,1507,209,3830,7,0,55,3556,119,224,25,132,3703,1,1,3829,71,61,0,0,62,70,0,132,2,4,10,11,9,17,32,21,16,10,0,0 to 97,60,92,6,10,24,14,95,23,31,0,33,0,0,12,132,70,62,132,0,0,6764,6,6905,6770,132,12,527,73,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,3485,65,60,242,462,431,526,658,538,369,130,4,0 to 100,54,2090,1381,14,3467,18,0,67,3281,66,167,41,130,3355,0,0,3467,75,50,4,1,60,65,0,125,1,7,8,27,17,18,25,16,9,2,0,1 to 88,48,100,17,6,2,28,93,4,42,2,27,2,1,5,130,66,64,125,5,0,6069,13,6213,6082,130,5,203,152,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,36588,352,441,2085,4186,4144,5274,7145,6638,4054,2189,80,0 to 120,57,21273,15221,94,36265,323,0,1834,33403,411,3458,377,1862,34589,1,136,36128,1676,134,46,6,1048,762,0,1810,15,60,167,340,230,258,269,208,170,145,0,0 to 101,49,1096,439,116,159,195,1397,218,472,19,436,17,1,101,1862,793,1069,1810,52,0,57212,271,59362,57483,1862,101,398,306,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,2114,56,46,157,269,240,247,342,299,236,212,10,0 to 118,56,1357,675,82,2109,5,0,59,1859,110,510,14,182,1932,0,0,2109,74,103,2,3,122,55,0,177,2,6,16,19,24,23,21,21,30,20,0,1 to 102,56,116,44,9,8,22,145,10,34,1,40,0,0,18,182,57,125,177,5,0,2593,0,2777,2593,182,18,18,14,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,47925,771,994,4169,7513,6961,7412,8683,6398,3275,1638,110,-6 to 119,49,26519,20650,756,47325,600,0,591,45847,454,1774,204,1893,45995,11,26,47288,1622,197,64,10,982,836,1,1819,31,51,194,329,310,287,312,207,108,63,1,0 to 101,46,785,626,267,141,325,1308,186,396,21,300,11,3,57,1893,874,1016,1819,74,0,66596,526,69061,67122,1893,57,1226,1110,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,343,5,0,42,41,38,34,36,47,55,44,1,0 to 119,59,221,115,7,343,0,0,12,326,0,16,1,12,331,0,0,343,10,2,0,0,5,7,0,12,0,0,2,3,0,2,1,2,0,2,0,19 to 98,46,11,0,0,1,3,8,1,3,0,1,0,0,0,12,7,5,12,0,0,398,0,410,398,12,0,6,6,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,602,10,10,36,57,62,100,123,120,65,19,0,0 to 94,56,356,243,3,547,55,0,14,580,1,51,8,8,594,0,0,547,7,0,1,0,3,4,0,7,0,1,0,1,2,3,0,1,0,0,0,9 to 67,44,5,0,2,0,2,5,0,1,0,0,0,0,0,8,5,3,7,1,0,951,54,1013,1005,8,0,21,18,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1164,11,17,54,75,108,138,399,277,71,14,0,0 to 118,59,316,841,7,1164,0,0,14,1125,4,73,4,38,1126,0,0,1164,35,3,0,0,6,32,0,38,0,0,0,5,1,2,17,11,2,0,0,25 to 80,62,24,11,2,1,1,36,1,7,0,7,0,0,1,38,32,6,38,0,0,1952,0,1990,1952,38,1,28,26,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1465,18,25,116,185,168,221,288,189,146,103,6,0 to 118,54,919,521,25,1463,2,0,28,1395,34,144,1,52,1412,0,1,1462,13,39,0,0,41,11,0,52,0,2,3,3,7,5,3,6,12,11,0,8 to 107,70,46,5,1,0,0,52,0,4,0,11,0,0,2,52,11,41,52,0,0,1903,2,1958,1905,52,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1251,13,29,86,137,168,213,246,212,107,39,1,0 to 102,53,706,534,11,1247,4,0,12,1192,13,188,4,35,1215,0,1,1246,17,16,2,0,23,10,0,33,0,0,5,5,5,10,5,3,1,1,0,18 to 86,46,17,13,3,0,0,33,0,6,0,5,0,0,1,35,10,25,33,2,0,1699,2,1736,1701,35,1,94,27,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,19297,254,336,1037,1806,2057,2680,4390,3931,2100,556,150,0 to 119,58,10992,8203,102,19280,17,0,157,18875,107,457,78,506,18789,0,2,19278,443,52,9,2,268,227,0,495,7,15,56,61,67,75,100,60,37,28,0,0 to 99,51,372,63,29,31,107,353,35,125,2,74,2,0,13,506,230,276,495,11,0,27629,6,28143,27635,506,13,320,262,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,18426,431,463,1290,2258,2342,2656,3021,2953,1886,787,339,0 to 119,53,10704,7534,188,18334,92,0,338,16948,231,1277,133,1325,17090,1,10,18323,1151,161,12,1,790,521,1,1312,13,32,118,171,199,193,185,163,144,107,0,0 to 103,51,835,243,158,76,387,807,118,477,8,360,3,0,73,1325,526,798,1312,13,0,28164,79,29577,28243,1325,73,917,393,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,13271,168,344,887,1775,1901,2206,2312,1765,879,321,713,0 to 155,50,7443,5758,70,13194,77,0,401,12083,390,808,203,785,12439,2,45,13148,701,35,47,2,366,370,0,736,9,18,57,133,120,149,134,89,58,17,1,0 to 102,48,368,67,292,9,455,244,37,253,7,158,7,2,21,785,406,379,736,49,0,16550,27,17377,16577,785,21,588,83,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,3707,52,56,167,375,327,430,595,706,623,356,20,0 to 119,62,2253,1417,37,3642,65,0,51,3535,47,142,19,160,3543,0,4,3638,133,25,2,0,82,76,0,158,1,9,10,19,21,25,36,17,19,3,0,0 to 91,54,92,35,25,6,55,88,15,52,1,43,1,0,9,160,78,82,158,2,0,5164,63,5390,5227,160,9,181,72,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,25830,289,364,1635,2869,3118,3644,4489,4746,3177,1438,61,0 to 119,57,14949,10656,225,24888,941,1,501,23289,613,2199,167,2500,23306,1,23,24865,2286,146,63,5,1316,1115,1,2432,29,52,201,331,372,410,379,293,222,211,0,0 to 101,51,1506,400,63,463,706,1236,490,711,15,470,13,4,128,2500,1153,1346,2431,68,1,34153,873,37536,35026,2500,128,2198,619,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,15270,309,527,1194,1652,1834,1989,2341,2671,2062,678,13,0 to 105,55,8273,6944,53,14914,356,0,355,13167,356,1934,161,2291,12942,3,34,14877,1943,272,60,16,1076,1130,9,2215,57,130,292,333,398,341,295,203,162,80,0,0 to 101,43,1320,117,207,571,1189,548,478,367,20,253,11,6,59,2291,1174,1108,2215,76,0,19818,280,22397,20098,2291,59,2183,1188,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,158078,1662,2385,11801,24854,25016,28785,27319,18668,10676,6306,606,0 to 225,49,82884,73977,1217,156963,1114,1,3642,143916,2785,14765,956,20548,137308,105,117,156743,19511,809,219,9,10174,10139,7,20320,144,286,1720,3392,3230,3795,3288,2197,1403,1084,9,0 to 108,48,11240,3251,1033,4796,11105,4376,4839,5404,45,3332,31,15,798,20548,10283,10256,20319,228,1,197464,885,219104,198349,20548,798,2907,2167,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,3157,24,45,180,355,428,540,699,524,262,98,2,0 to 101,55,1676,1473,8,3094,63,0,1020,1834,83,691,107,120,3001,0,36,3059,90,19,7,4,51,58,0,109,0,4,8,13,16,18,22,17,14,8,0,6 to 91,55,81,5,1,22,25,58,26,15,3,10,2,0,4,120,64,56,109,11,0,3796,51,3967,3847,120,4,351,73,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,6912,226,262,527,910,968,1034,1153,1041,543,238,10,0 to 119,50,3789,3096,27,6846,66,0,75,6625,99,225,58,273,6637,1,1,6844,229,40,4,0,83,186,0,269,3,3,24,51,47,53,39,32,12,9,0,0 to 98,46,194,43,5,27,15,207,47,27,0,26,0,0,9,273,186,87,269,4,0,9806,62,10143,9868,273,9,641,104,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,1625,50,36,100,168,207,241,285,245,158,132,3,0 to 101,55,906,682,37,1567,58,0,26,1493,15,163,39,142,1483,0,0,1567,101,23,15,3,73,51,0,124,3,6,11,17,25,17,27,17,13,6,0,1 to 101,49,112,9,2,1,28,93,3,24,5,20,2,0,9,142,58,84,124,18,0,2256,40,2442,2296,142,9,111,58,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,2997,24,31,237,513,514,522,472,309,229,140,6,0 to 105,48,1338,1564,95,2974,23,0,18,2611,19,290,22,315,2680,1,1,2972,269,37,8,1,63,243,0,306,2,6,29,76,72,61,48,15,5,1,0,0 to 87,40,124,128,19,35,29,172,105,35,2,20,0,0,1,315,247,68,306,9,0,3905,14,4242,3919,315,1,334,142,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,898,12,15,54,95,109,140,194,126,98,55,0,0 to 119,56,533,343,22,892,6,0,30,750,9,119,12,87,810,0,1,891,67,18,2,0,44,41,0,85,0,2,4,9,8,7,20,15,15,7,0,9 to 99,60,41,14,0,30,1,52,32,5,0,15,0,0,8,87,41,46,85,2,0,1375,4,1467,1379,87,8,118,63,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,3231,44,51,225,326,368,445,621,596,381,170,4,0 to 103,57,1742,1292,197,3122,109,0,40,3131,28,64,29,86,3145,0,0,3122,65,13,6,2,41,37,0,78,0,1,13,15,15,11,9,13,6,3,0,14 to 89,44,60,13,2,3,1,74,3,26,1,16,0,0,1,86,40,46,78,8,0,4572,101,4760,4673,86,1,57,51,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,253,2,10,28,44,49,30,31,29,23,6,1,1 to 90,43,105,146,2,253,0,0,20,187,3,105,0,107,145,0,1,252,105,2,0,0,20,87,0,107,1,3,12,29,28,15,12,5,1,1,0,3 to 89,38,85,13,3,6,69,31,7,15,0,10,0,0,1,107,87,20,107,0,0,316,0,423,316,107,1,112,58,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,5435,60,49,242,450,523,741,1044,1044,731,545,6,0 to 119,61,3207,2157,71,5417,18,0,139,4938,62,513,22,515,4915,1,4,5412,369,144,1,1,312,201,0,513,4,5,16,51,31,54,94,80,80,100,0,0 to 101,65,421,53,11,28,27,446,40,99,1,130,1,0,72,515,202,313,513,2,0,7309,16,7843,7325,515,72,80,60,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,13065,152,169,652,1136,1192,1615,2425,2769,1976,937,42,0 to 119,61,7383,5507,175,12827,238,0,432,12249,190,938,93,716,12347,2,0,12825,634,59,17,6,398,295,0,693,4,7,37,70,80,78,104,119,121,95,1,0 to 104,62,547,55,45,46,68,541,84,196,13,169,10,1,89,716,309,407,693,23,0,23540,215,24476,23755,716,89,265,159,64,2.51442395330883,0.137455100826111
