ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
30,30,59,117,SEMINOLE,Seminole,FL,6650,108,160,532,1000,1097,1206,1109,919,349,166,4,0 to 118,48,3848,2748,54,6637,13,0,180,6182,246,353,90,373,6270,4,3,6630,327,39,6,1,195,171,0,366,3,6,36,66,56,69,47,53,22,15,0,1 to 100,47,258,46,43,19,131,209,26,157,5,81,1,0,8,373,173,200,366,7,0,6264,6,6650,6270,373,8,383,147,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,24608,584,701,2117,4120,4346,4482,4086,2579,1129,442,22,0 to 120,45,13704,10804,100,24150,457,1,486,23372,585,967,317,1370,23217,3,18,24130,1209,97,61,4,631,674,1,1306,19,22,148,227,247,288,219,112,63,25,1,0 to 101,45,623,174,389,120,467,508,331,471,36,241,31,2,33,1371,711,659,1305,65,1,22824,392,24608,23216,1371,33,577,380,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,1549,21,32,94,183,184,221,276,285,178,71,4,0 to 98,56,841,544,164,1544,5,0,40,1380,119,166,24,97,1449,2,1,1542,42,55,0,0,48,49,0,97,2,4,5,9,6,14,24,15,12,6,0,0 to 93,58,64,1,9,23,10,65,22,27,0,25,0,0,11,97,49,48,97,0,0,1445,4,1549,1449,97,11,324,41,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,1656,25,25,114,245,229,277,297,238,151,54,1,0 to 97,52,955,692,9,1639,17,0,51,1535,66,119,37,89,1567,0,0,1639,45,38,5,1,41,42,0,83,1,2,4,17,13,13,17,15,6,1,0,1 to 85,49,56,5,2,20,12,36,35,29,2,20,2,1,4,89,44,45,83,6,0,1556,11,1656,1567,89,4,48,30,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,13992,184,183,889,1927,1889,2258,2593,2058,1181,801,29,0 to 120,53,8347,5597,48,13825,167,0,785,12687,411,1380,330,718,13071,10,193,13623,596,81,35,6,361,316,0,677,1,5,47,91,74,120,131,101,73,75,0,1 to 101,56,537,88,39,13,58,591,28,192,16,202,14,1,34,718,341,377,677,41,0,12946,125,13992,13071,718,34,309,219,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,732,21,13,49,95,86,88,113,109,68,79,11,0 to 118,55,491,226,15,732,0,0,48,550,110,147,5,129,602,0,1,731,43,86,0,0,95,34,0,129,0,3,10,12,14,14,16,18,23,19,0,5 to 102,63,84,37,0,8,4,116,9,26,0,32,0,0,14,129,34,95,129,0,0,602,0,732,602,129,14,6,4,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,22736,332,415,2069,4031,3653,3733,3870,2557,1272,705,99,0 to 119,47,12733,9272,731,22575,161,0,335,21849,454,477,98,1007,21645,11,73,22491,873,107,17,10,527,453,0,980,9,16,83,165,166,160,184,119,68,37,0,0 to 97,50,279,238,60,403,56,485,439,148,9,106,6,0,20,1007,466,538,980,27,0,21511,134,22736,21645,1007,20,621,544,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,73,3,0,7,7,18,5,4,13,9,7,0,0 to 118,47,39,33,1,73,0,0,9,64,0,8,0,1,72,0,0,73,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,47 to 47,47,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,72,0,73,72,1,0,0,0,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,130,3,4,5,19,14,21,26,25,10,3,0,1 to 91,54,74,54,2,128,2,0,15,114,1,33,8,1,129,0,0,128,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,127,2,130,129,1,0,5,2,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,220,4,5,20,33,47,34,31,29,12,5,0,1 to 118,45,120,95,5,220,0,0,13,203,4,29,4,4,215,0,1,219,3,1,0,0,2,2,0,4,0,0,0,1,0,0,3,0,0,0,0,25 to 60,55,4,0,0,0,0,4,0,1,0,0,0,0,0,4,2,2,4,0,0,215,0,220,215,4,0,8,6,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,751,8,9,73,90,90,91,126,87,93,80,4,0 to 118,56,488,252,11,751,0,0,26,684,34,130,1,46,703,0,2,749,13,33,0,0,38,8,0,46,0,2,3,2,5,3,3,6,12,10,0,8 to 107,74,43,3,0,0,0,46,0,4,0,10,0,0,2,46,8,38,46,0,0,703,0,751,703,46,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,323,3,8,30,57,45,60,57,39,15,8,1,0 to 94,48,184,137,2,321,2,0,9,289,13,51,2,22,300,0,1,320,14,7,1,0,15,6,0,21,0,0,4,5,2,7,2,2,0,0,0,19 to 65,43,9,11,1,0,0,21,0,5,0,5,0,0,1,22,6,16,21,1,0,299,1,323,300,22,1,43,17,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,8269,115,151,461,926,999,1220,1889,1582,711,214,1,0 to 103,56,4806,3386,77,8259,10,0,104,8042,107,255,62,270,7996,2,1,8256,228,33,7,2,133,128,0,261,2,5,20,33,38,42,61,34,25,10,0,1 to 94,53,187,45,13,16,40,204,17,77,2,47,2,0,8,270,130,140,261,9,0,7995,1,8269,7996,270,8,207,156,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,7157,166,162,532,1004,1066,1149,1153,974,635,311,5,0 to 103,50,4142,2856,159,7129,28,0,224,6663,231,429,112,468,6680,2,7,7120,368,94,5,1,270,188,4,462,1,5,20,66,64,73,72,62,59,46,0,3 to 102,56,260,97,50,55,116,265,81,181,3,126,1,0,22,468,190,274,462,6,0,6658,22,7157,6680,468,22,382,187,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,5558,63,169,426,891,975,1048,954,604,311,105,12,0 to 102,47,3161,2376,21,5532,26,0,320,4783,390,520,164,479,5032,3,44,5486,439,29,9,2,239,229,0,468,2,9,33,64,75,98,91,68,31,8,0,0 to 102,50,231,39,190,8,270,145,53,196,5,126,6,2,7,479,237,242,468,11,0,5018,14,5558,5032,479,7,376,67,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,1127,15,13,49,122,120,125,155,256,202,67,3,0 to 97,62,637,461,29,1095,32,0,32,1041,47,68,16,81,1036,1,9,1085,64,16,1,0,38,42,0,80,1,2,6,10,8,10,17,13,12,2,0,0 to 95,56,38,23,17,2,27,46,7,37,1,28,1,0,7,81,43,38,80,1,0,1005,31,1127,1036,81,7,81,27,56,2.84124660964211,0.261466143584495
