ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
33,33,27,053,HERNANDO,Hernando,FL,2541,50,46,180,347,341,413,456,375,240,88,5,0 to 100,52,1510,1020,11,2523,18,0,58,2399,66,141,39,110,2431,0,0,2523,58,46,5,1,52,52,0,104,1,6,6,24,13,15,21,15,8,1,0,1 to 85,48,84,14,2,4,23,76,5,33,2,21,2,1,5,110,54,56,104,6,0,2481,12,2605,2493,110,5,49,25,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,25783,272,279,1453,2953,3012,3844,5065,4520,2738,1574,73,0 to 120,57,15110,10611,62,25558,225,0,1228,23786,411,2298,347,1051,24657,12,63,25484,904,103,38,6,564,443,0,1007,3,14,66,131,109,159,184,155,119,111,0,0 to 101,57,753,149,62,43,87,834,86,295,18,297,16,1,68,1051,470,581,1007,44,0,25317,180,26565,25497,1051,68,317,225,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,1526,39,28,103,187,173,171,239,218,171,188,9,0 to 118,57,992,457,77,1522,4,0,56,1316,110,467,9,160,1366,0,0,1522,58,98,1,3,109,47,0,156,1,4,14,15,21,18,18,20,29,20,0,1 to 102,60,106,40,2,8,12,134,10,29,1,36,0,0,18,160,49,111,156,4,0,1383,0,1543,1383,160,18,6,4,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,38352,566,787,3449,6133,5685,6028,6966,5005,2472,1152,109,0 to 119,49,21009,16544,799,37954,398,0,488,36908,454,1189,173,1300,36964,12,76,37866,1124,127,39,10,676,575,0,1251,14,27,122,209,209,194,230,160,83,52,0,0 to 101,49,568,484,106,93,137,989,125,276,13,215,8,1,35,1300,598,699,1251,49,0,37206,351,38889,37557,1300,35,789,701,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,131,4,0,13,16,21,15,14,22,15,11,0,0 to 118,53,68,58,5,131,0,0,10,120,0,12,0,6,125,0,0,131,5,1,0,0,2,4,0,6,0,0,2,1,0,1,1,0,0,1,0,19 to 98,37,6,0,0,0,1,5,0,1,0,1,0,0,0,6,4,2,6,0,0,129,0,135,129,6,0,0,0,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,330,7,4,12,25,30,59,67,77,39,10,0,0 to 91,59,184,145,1,310,20,0,14,315,1,43,7,1,329,0,0,310,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,316,20,337,336,1,0,5,1,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,660,7,9,37,52,88,81,209,125,46,6,0,0 to 118,58,228,426,6,660,0,0,13,636,4,60,4,25,635,0,0,660,23,2,0,0,4,21,0,25,0,0,0,2,1,2,14,5,1,0,0,25 to 76,59,16,7,2,0,0,25,0,1,0,1,0,0,0,25,21,4,25,0,0,969,0,994,969,25,0,10,8,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1179,15,19,99,156,138,179,217,146,115,90,5,0 to 118,53,739,421,19,1178,1,0,27,1110,34,143,1,49,1129,0,1,1177,10,39,0,0,41,8,0,49,0,2,3,2,6,4,3,6,12,11,0,8 to 107,73,45,4,0,0,0,49,0,4,0,10,0,0,2,49,8,41,49,0,0,1146,2,1198,1148,49,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,826,8,19,59,101,120,143,160,124,59,32,1,0 to 102,52,478,339,9,823,3,0,10,787,13,175,2,32,794,0,0,823,18,12,2,0,21,9,0,30,0,0,4,5,4,9,5,3,1,1,0,19 to 86,46,15,13,2,0,0,30,0,6,0,5,0,0,1,32,9,23,30,2,0,807,1,840,808,32,1,75,34,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,14523,197,251,759,1402,1597,2036,3270,2922,1522,386,181,0 to 119,58,8371,6060,92,14509,14,0,134,14228,107,333,70,367,14152,3,1,14505,317,39,9,2,189,167,0,356,2,6,33,42,46,56,79,47,34,22,0,1 to 99,54,260,56,16,24,54,277,25,86,2,52,2,0,11,367,170,197,356,11,0,14810,3,15188,14813,367,11,214,156,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,13280,301,291,932,1713,1717,1948,2114,2003,1300,566,395,0 to 119,52,7766,5340,174,13220,60,0,287,12323,231,773,125,746,12525,4,5,13211,593,143,9,1,454,282,0,736,2,8,58,106,105,106,113,93,84,71,0,3 to 103,53,422,165,94,55,179,472,85,306,6,235,2,0,43,746,285,461,736,10,0,12899,51,13702,12950,746,43,574,259,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,10255,117,276,672,1406,1508,1692,1692,1216,602,222,852,0 to 109,49,5738,4454,63,10190,65,0,344,9299,390,652,184,627,9569,13,46,10132,550,34,41,2,302,282,0,584,6,13,44,96,96,119,109,80,49,15,0,0 to 102,49,295,52,230,7,344,201,39,219,6,144,6,2,17,627,315,311,584,43,0,9818,21,10479,9839,627,17,453,69,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,2372,40,30,104,252,226,286,390,473,398,156,17,0 to 119,61,1406,940,26,2318,54,0,37,2262,47,95,16,104,2262,1,5,2312,84,19,1,0,52,51,0,103,1,3,6,12,12,13,27,14,15,1,0,0 to 85,56,58,24,19,2,33,62,8,43,1,34,1,0,8,104,52,52,103,1,0,2301,53,2460,2354,104,8,107,29,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,17759,199,219,1152,2132,2310,2666,3132,3012,1991,896,50,0 to 119,55,10405,7159,195,17241,517,1,393,16091,613,1380,161,1481,16266,4,8,17230,1301,132,43,5,773,660,0,1433,10,12,93,165,203,241,235,210,160,152,0,0 to 101,55,911,237,36,249,314,824,295,471,14,340,13,4,89,1481,687,794,1432,48,1,16303,469,18258,16772,1481,89,1632,359,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,9687,192,295,727,1118,1214,1392,1521,1529,1226,470,3,0 to 105,54,5391,4274,22,9395,292,0,213,8675,356,908,141,1006,8669,2,10,9383,707,226,57,16,471,461,1,933,18,35,102,130,118,143,158,118,121,63,0,0 to 101,51,672,58,68,135,395,380,158,207,18,150,9,3,37,1006,503,502,933,73,0,8657,219,9885,8876,1006,37,1091,508,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,127446,1224,1744,9236,20140,20349,23641,22188,15043,8548,4774,559,0 to 135,49,66172,60095,1179,126805,640,1,2833,117105,2785,10380,876,15864,111135,193,254,126360,14976,712,168,8,7721,7959,8,15688,73,156,1247,2616,2490,2998,2631,1742,1103,803,5,0 to 108,49,8301,2485,663,4239,7865,3361,4462,4118,43,2392,29,9,566,15864,8082,7773,15687,176,1,113091,480,129764,113571,15864,566,2137,1401,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,2121,21,31,105,214,287,354,481,364,183,80,1,0 to 101,56,1148,965,8,2066,55,0,569,1279,83,414,75,99,1977,0,45,2025,73,18,4,4,43,47,1,91,0,3,6,11,13,17,19,14,11,5,0,6 to 91,54,69,5,1,16,20,51,20,14,3,10,2,0,3,99,51,47,91,8,0,1945,43,2087,1988,99,3,265,77,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,4965,190,199,389,614,646,693,812,782,430,201,9,0 to 119,51,2874,2068,23,4956,9,0,61,4766,99,154,50,185,4777,2,1,4953,143,40,2,0,60,123,0,183,3,2,17,27,31,31,29,27,11,7,0,0 to 94,49,129,28,5,21,9,154,20,23,0,23,0,0,9,185,123,62,183,2,0,5013,7,5210,5020,185,9,540,63,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,1000,35,25,69,96,128,156,200,166,81,42,2,0 to 101,54,528,442,30,964,36,0,23,925,15,98,34,81,918,1,0,963,52,16,11,2,43,25,0,68,0,0,5,10,11,8,17,15,9,6,0,20 to 101,58,60,5,0,3,1,62,5,11,2,12,2,0,3,81,29,52,68,13,0,930,23,1035,953,81,3,52,16,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,1112,13,15,79,174,167,219,205,144,75,21,0,0 to 97,50,546,557,9,1099,13,0,18,958,19,70,20,131,979,2,0,1097,96,31,3,1,25,102,0,127,1,2,8,34,28,26,22,7,3,0,0,4 to 82,41,67,53,5,2,9,85,33,12,2,6,0,0,0,131,105,26,127,4,0,1057,9,1200,1066,131,0,130,90,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,416,6,5,19,43,51,73,93,67,45,14,0,1 to 103,55,244,153,19,414,2,0,29,370,9,39,9,13,403,0,0,414,7,6,0,0,6,7,0,13,0,0,0,3,1,3,6,0,0,0,0,25 to 62,54,12,0,0,1,0,12,1,0,0,1,0,0,1,13,7,6,13,0,0,425,2,440,427,13,1,46,13,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,2352,28,39,169,253,299,335,446,395,256,127,5,0 to 103,56,1222,940,190,2270,82,0,29,2277,28,51,24,66,2286,0,0,2270,50,13,1,2,36,27,0,63,0,0,6,13,12,8,8,11,5,3,0,15 to 89,48,51,7,2,3,1,59,3,22,0,13,0,1,1,66,29,37,63,3,0,2283,79,2428,2362,66,1,37,31,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,105,1,3,10,14,15,10,16,15,16,4,1,1 to 90,54,58,45,2,105,0,0,4,96,3,10,0,10,95,0,0,105,8,2,0,0,4,6,0,10,0,0,1,3,0,1,2,1,1,1,0,17 to 89,50,6,4,0,0,3,6,1,4,0,3,0,0,1,10,6,4,10,0,0,97,0,107,97,10,1,31,13,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,3899,34,32,186,326,393,527,745,680,530,442,4,0 to 102,60,2320,1540,39,3883,16,0,114,3543,62,345,15,389,3506,1,3,3879,272,116,0,1,243,145,0,388,1,2,11,32,22,37,75,61,66,82,0,3 to 101,68,290,40,9,49,16,313,59,61,1,89,1,0,41,389,146,243,388,1,0,3595,15,4001,3610,389,41,79,58,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,8532,114,94,424,789,855,1079,1510,1661,1284,689,33,0 to 115,60,4849,3568,115,8330,202,0,379,7862,190,760,86,518,8011,2,1,8327,448,54,10,6,296,206,0,502,2,1,20,45,56,59,73,91,98,73,0,0 to 104,65,406,34,31,31,46,397,59,171,10,146,7,1,58,518,216,302,502,16,0,8249,186,8957,8435,518,58,224,118,64,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,1630,26,23,87,191,228,324,377,216,114,40,4,0 to 101,53,571,965,94,1620,10,0,9,1519,48,143,6,68,1555,0,7,1613,48,20,0,0,32,36,0,68,0,2,2,12,8,10,16,9,5,4,0,7 to 92,54,52,1,0,15,20,26,22,19,0,15,0,0,7,68,36,32,68,0,0,1590,10,1668,1600,68,7,82,56,62,1.62412905104683,0.150723124168937
