OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
23486,Autauga,01001,East Central,28,1,0.150198352049983,2.1379328255407,1,7a51a68f-6c7f-40ff-a684-781ad81543f3,379
23487,Baldwin,01003,Southwestern,117,1,0.400159431601878,6.69300034847276,3,85d84d86-24f2-4a99-903e-6d9b3f3f33d3,1661
23488,Barbour,01005,Southeastern,22,0,0.223267704174077,2.69097505269632,0,97635510-29aa-4742-8405-2df62466b2e2,167
23489,Bibb,01007,West Central,32,0,0.156476914356972,1.8951692775798,0,2ca2a239-68d0-4cc2-9876-7c20e804da00,296
23490,Blount,01009,Northeastern,22,0,0.164406638341006,2.45274784751908,0,dc9682b0-750e-456d-8269-99c52ba51402,266
23491,Bullock,01011,East Central,11,0,0.154671563531792,2.06480197165101,0,857fee81-8014-4d7a-b999-5b292dfcd3e7,65
23492,Butler,01013,Southeastern,14,0,0.191776547733298,1.83587954870993,0,49625895-2be8-423f-8957-02b8b33c5e8d,136
23493,Calhoun,01015,Northeastern,80,2,0.154366224232035,2.21070839394633,3,e608a870-484a-40eb-8114-2c52426e5231,721
23494,Chambers,01017,East Central,257,11,0.150563980768084,1.72306516183319,13,5424af54-843e-4245-8b74-4d5ff75aa605,748
23495,Cherokee,01019,Northeastern,12,0,0.151975822791428,1.89808177880757,0,55d77a9c-e820-4a73-86b6-3100f8c4494e,104
23496,Chilton,01021,West Central,43,0,0.174837510280213,2.09165532433194,0,49772b8c-b458-4cdb-803b-1c7e485ef334,324
23497,Choctaw,01023,Southwestern,17,0,0.227681129400253,2.68700551554037,0,3d8337ec-cba8-478a-a41e-2214e8142732,83
23498,Clarke,01025,Southwestern,24,0,0.308508819690587,3.78655552072513,1,6cf2b52e-d2bc-4b10-aeb3-9a431ac6f5ef,237
23499,Clay,01027,Northeastern,19,0,0.151874743437702,2.02332180215824,0,558715cc-4d84-4473-864f-0298bd1081c4,117
23500,Cleburne,01029,Northeastern,12,0,0.141259985723536,2.17578212063938,1,c05ddaf7-d934-4c35-9d76-b7086c95953f,50
23501,Coffee,01031,Southeastern,64,0,0.167143203828118,1.67989540600381,0,cc4bad41-3ff3-48eb-9a42-de718395f121,398
23502,Colbert,01033,Northern,16,1,0.15857369348987,2.31239229125845,1,8248dd9a-97d2-4a1d-8414-37418dd3f75e,547
23503,Conecuh,01035,Southwestern,9,0,0.209509978242295,2.59686142559656,0,ab5c903d-1b60-4bfc-84d3-f0cf1fca282b,77
23504,Coosa,01037,East Central,23,1,0.16640708911109,1.7505584986585,1,1cc2c7a4-8778-4172-b422-6c7903da6e8d,69
23505,Covington,01039,Southeastern,24,0,0.255971892285061,2.38709591035509,0,805cbaa8-b33e-4d64-b08c-ed98046ef3a8,233
23506,Crenshaw,01041,Southeastern,6,0,0.150571897113878,2.31806123117494,0,11272bdc-ac73-4060-89b3-8ed456e5e7ec,171
23507,Cullman,01043,Northern,44,0,0.191087821164047,2.50218505547441,0,1ed4c794-a72a-4fdf-93c7-8465d4a3a203,532
23508,Dale,01045,Southeastern,21,0,0.138259666605563,1.65151999951547,0,f288452e-8979-45a8-8aee-2f0a27119074,195
23509,Dallas,01047,Southwestern,26,2,0.246497505086154,3.13752996820932,2,8cd288c5-7d82-4e0b-8ca2-90ba20899439,276
23510,DeKalb,01049,Northeastern,46,2,0.197848401841384,2.21695752803772,2,47ff7682-397a-4b26-90d9-2a1cf879f64a,548
23511,Elmore,01051,East Central,68,1,0.163505782545826,2.27519521591255,1,fb8c7956-2078-4a82-bd44-f3f543955c5d,773
23512,Escambia,01053,Southwestern,16,0,0.233446648119298,2.50306921694382,0,671d7cce-1f92-40d6-80cc-3c819f1562e8,237
23513,Etowah,01055,Northeastern,100,7,0.138757597037284,2.10053621990475,7,d9c10b2a-1359-4223-a834-10e1bfdc7b94,733
23514,Fayette,01057,West Central,3,0,0.158552104918499,1.83779224583562,0,e9ed2850-6c8b-4f96-bd2e-ebee88569fcc,173
23515,Franklin,01059,Northern,18,0,0.164243463038702,1.78358559509712,0,2f5c0917-d86f-4ab4-83a5-06e81da62f73,288
23516,Geneva,01061,Southeastern,4,0,0.141768015065281,1.83488097279248,0,0812298b-71c6-4cdf-af27-39a6949ef1c1,113
23517,Greene,01063,West Central,32,0,0.164666965815741,3.57766804402764,0,0e4a30b0-f4ec-4651-a122-264f3303c910,80
23518,Hale,01065,West Central,31,1,0.163613340422671,2.4799010938001,1,72a999a0-838f-4d25-bc92-b4b90c0b9a66,146
23519,Henry,01067,Southeastern,18,0,0.139761467476774,1.63725823418183,0,a7e1065a-29ff-458d-91ce-2634bf6bb916,111
23520,Houston,01069,Southeastern,70,1,0.142463779205855,2.10452810210549,2,1fdff884-e95d-4cc0-b657-6e6ab015ea9e,534
23521,Jackson,01071,Northern,39,2,0.287410215888713,2.67694940746419,2,c65d2301-81dc-4d51-9c23-9b2e7d99151a,546
23522,Jefferson,01073,Jefferson,688,15,0.282606031405749,2.91318939557353,26,7f44e7b6-24cf-4889-8859-a75c7a8c54e5,8640
23523,Lamar,01075,West Central,9,0,0.15263540616661,1.64069081755141,0,3fe91f3e-3c71-41d3-83c0-c9e2eccf390a,150
23524,Lauderdale,01077,Northern,24,2,0.184043571131042,2.55716948814366,4,97cc361f-ea1e-4b6e-a24a-5dd9eaec5212,1076
23525,Lawrence,01079,Northern,10,0,0.182392737623559,1.92975383451283,0,b2666cea-455b-49eb-9a1e-e0ce8ea1cc47,221
23526,Lee,01081,East Central,311,11,0.153274187500529,2.0496448391292,15,7381681c-915f-4f2b-ac18-fe7cbfb8e841,2038
23527,Limestone,01083,Northern,40,0,0.155003206122046,1.71814668265853,0,6773877f-d77d-481d-a889-91275a40294e,683
23528,Lowndes,01085,East Central,31,0,0.179493868658938,2.34426217715912,0,e9e27c3d-8302-4cb2-9e12-f1d307949a10,96
23529,Macon,01087,East Central,26,2,0.152225727451423,2.0876916570357,2,95547809-c740-4ab3-8f64-1768b88caeff,188
23530,Madison,01089,Northern,202,4,0.207245811581288,2.4192510631746,4,30b7a0c1-2805-4336-82ee-aae4756ee3bc,2481
23531,Marengo,01091,Southwestern,30,1,0.243586589216875,2.64368581241414,2,31b3db9b-5f19-4fc1-9338-be317badf5ee,277
23532,Marion,01093,Northern,63,4,0.188224455607951,1.90243452461428,5,ad3cfd8e-a5e2-4ca9-a0c8-c8e6ff24d3d2,519
23533,Marshall,01095,Northern,167,2,0.158193819913322,2.22984018931076,3,31eba480-782c-4258-a3c0-68420f2a8808,830
23534,Mobile,01097,Mobile,680,18,0.307697348295278,4.83629332281426,33,5cf12bb6-1306-47ad-b2da-305a0e0bf7d2,3662
23535,Monroe,01099,Southwestern,9,1,0.254517578378227,2.83753802882174,1,5121358a-4301-488b-8179-56ac18c82ab0,117
23536,Montgomery,01101,East Central,231,1,0.198182172648103,2.60770290702687,3,0b4d4856-4aac-4ddb-9a7d-19396e8f9ca0,1699
23537,Morgan,01103,Northern,48,0,0.152203319983528,1.80617511452274,0,6ca8b9a8-016e-4c7f-804f-1ddc1cf0e797,704
23538,Perry,01105,West Central,9,0,0.18021159047953,2.14838023913143,0,cb43a3a5-1d0f-4517-aadd-c4e0592c10d8,93
23539,Pickens,01107,West Central,40,0,0.22311596802615,2.22345505777214,0,eb1e7f30-de02-4c8b-9303-d041c0b4193e,243
23540,Pike,01109,Southeastern,41,0,0.166038209106773,2.23104055343355,0,6e1d3f3f-ac87-4c54-ab43-745b6a09b0c4,369
23541,Randolph,01111,Northeastern,56,3,0.14646191250813,1.58584516900329,3,32b2eaae-f998-4387-9ea8-6e16fb7091b6,178
23542,Russell,01113,East Central,48,0,0.160426072907967,2.13411394127528,0,f98f53d0-912f-40af-834e-1619b54da3ef,309
