ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
56,56,8,015,CHARLOTTE,Charlotte,FL,6290,74,64,358,554,623,885,1197,1165,793,570,7,0 to 119,59,3640,2573,77,6268,22,0,375,5261,62,1030,31,1342,4943,1,4,6263,1151,185,5,1,705,609,22,1336,13,20,136,153,133,187,238,192,140,129,1,0 to 101,55,958,84,47,247,89,964,283,171,1,185,1,0,80,1342,610,709,1336,6,0,16981,16,18350,16997,1342,80,195,176,55,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,16418,190,280,1265,1802,1699,2119,2843,3037,2116,1024,43,0 to 119,58,9098,7139,181,16155,263,0,694,14740,190,1978,107,3880,12508,1,29,16129,3768,69,37,6,1981,1809,47,3837,40,105,645,719,567,550,480,352,249,171,2,0 to 104,42,1596,202,261,1778,349,1413,2075,310,17,281,11,2,100,3880,1834,1999,3837,43,0,50624,215,54739,50839,3880,100,881,775,42,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,3189,91,176,309,473,481,548,558,313,163,73,4,0 to 102,46,1312,1754,123,3178,11,0,122,2166,48,1014,17,1045,2135,0,9,3169,914,130,1,0,432,609,3,1044,37,98,140,211,193,159,123,59,14,11,0,0 to 97,36,682,100,35,227,560,241,243,151,0,87,0,0,13,1045,609,433,1044,1,0,6313,10,7387,6323,1045,13,1103,968,36,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,4370,63,56,270,447,512,626,837,829,504,219,7,0 to 119,57,2538,1777,55,4331,39,0,193,3782,37,473,54,600,3766,0,4,4327,507,84,9,0,318,268,5,591,11,18,83,89,68,96,99,89,35,11,1,0 to 94,49,348,82,98,63,74,431,86,88,4,52,2,1,7,600,273,322,591,9,0,10549,30,11190,10579,600,7,676,641,49,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,3199,119,154,453,589,511,463,404,233,154,111,8,0 to 104,40,1577,1606,16,3197,2,0,306,1744,32,1264,12,1325,1873,0,1,3196,1280,45,0,0,569,750,6,1325,39,66,216,289,242,206,132,70,40,24,1,0 to 101,37,1070,139,41,75,920,348,57,216,0,118,0,0,30,1325,750,569,1325,0,0,5333,2,6673,5335,1325,30,1827,1400,37,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,7013,100,162,634,738,712,870,1077,1179,860,665,16,0 to 119,57,4217,2759,37,6941,72,0,298,5438,77,1484,85,1463,5517,0,33,6910,1435,16,10,2,761,678,12,1451,30,81,271,250,203,197,146,117,94,73,1,0 to 99,39,615,125,132,579,281,522,648,181,6,101,3,0,24,1463,686,765,1451,12,0,18611,58,20143,18669,1463,24,1787,1303,39,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,126846,2801,3783,11157,20107,20012,21499,21788,14291,7442,3752,214,0 to 119,47,68202,57080,1564,125188,1658,0,5186,102601,2336,24244,1149,36913,89831,23,79,125089,34600,1911,374,28,18628,17681,202,36511,731,1619,5342,7535,6531,5974,4874,2427,1256,606,18,0 to 119,39,13498,9745,2528,10740,11765,14476,10270,5147,81,2682,64,23,477,36913,17940,18770,36511,402,0,264702,1235,303157,265937,36913,477,16409,16040,39,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,21942,504,594,2369,3214,2652,2927,3754,3083,1777,1010,58,0 to 119,50,12934,8888,120,18734,3208,0,626,19905,183,1983,120,5346,16576,2,18,18714,4622,78,646,0,2518,2107,75,4700,57,162,1103,1088,752,655,633,411,306,179,0,0 to 105,37,1887,1194,155,1464,142,2845,1713,463,3,257,4,3,56,5346,2375,2896,4700,646,0,44038,2518,51921,46556,5346,56,1063,983,37,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,2122,43,89,310,295,255,263,316,205,190,145,11,0 to 119,47,1202,897,23,2111,11,0,173,1477,2,526,15,610,1510,0,2,2109,558,49,3,0,298,306,3,607,18,48,115,114,100,74,83,24,22,12,0,0 to 94,36,397,69,74,67,289,242,76,79,0,58,2,0,2,610,307,300,607,3,0,4212,8,4837,4220,610,2,717,636,36,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,573,8,10,32,44,48,72,131,132,78,18,0,0 to 95,61,334,238,1,569,4,0,11,489,0,59,13,50,522,0,1,568,46,3,1,0,30,19,0,49,0,1,4,7,5,8,12,6,5,2,0,9 to 85,55,35,12,0,2,2,44,3,7,0,3,0,0,0,50,19,31,49,1,0,1872,3,1926,1875,50,0,93,92,55,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,17228,232,265,2294,3277,2457,2409,2707,1978,948,594,67,0 to 119,45,9842,7242,144,16940,288,0,480,16155,61,1086,80,2465,14756,6,1,16933,2347,79,28,11,1245,1177,4,2426,21,64,791,584,277,273,217,148,58,30,2,0 to 103,30,858,582,339,647,364,1347,715,202,8,110,8,1,12,2465,1200,1261,2426,39,0,52098,247,54828,52345,2465,12,186,164,30,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,12247,195,326,1272,1387,1779,2025,2093,1791,936,426,17,0 to 119,50,6659,5397,191,12202,45,0,502,10278,208,1591,221,2270,9925,11,41,12151,2019,225,22,4,1121,1086,37,2244,28,60,546,347,316,365,327,168,78,35,0,0 to 98,40,1356,129,108,651,144,1322,778,187,4,111,5,0,15,2270,1100,1133,2244,26,0,28058,17,30377,28075,2270,15,1857,1817,40,3.24633645681211,0.154879969128212
69,68,999,999,Unknown,Unknown,FL,1622,8,12,111,204,210,230,201,151,224,267,4,0 to 119,56,1043,555,24,193,1429,0,4,1601,0,22,16,383,1238,1,0,192,73,0,307,3,27,36,10,73,8,11,57,85,58,69,38,20,20,15,2,0 to 82,32,17,10,0,46,27,2,44,0,3,0,2,1,0,383,191,175,73,310,0,2523,1089,4016,3612,383,0,38,36,32,0,0
70,69,998,998,A State,State,FL,1167356,19872,28879,111071,175640,165664,180892,191231,150887,87976,42901,12343,-6 to 225,49,635574,520065,11717,1150798,16550,8,48037,1001668,0,160214,8294,327242,837481,383,2250,1148205,311871,11131,4066,173,164378,156429,2195,323002,5178,11314,52264,66823,53628,51077,40725,23696,13759,8143,634,0 to 119,39,123497,48092,27111,124302,81359,104916,136727,34376,499,20191,335,107,4805,327241,158608,166371,322994,4239,8,2541401,12126,2884245,2553527,327241,4805,103242,90266,39,0,0
