ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
48102,Autauga,01001,East Central,773,20,0.150198352049983,2.1379328255407,7ef3e094-7cb5-4f2e-adb8-c7c62dc88c3e,5504
48103,Baldwin,01003,Southwestern,1669,13,0.400159431601878,6.69300034847276,42a1ac39-55c8-4159-966c-3a59beffe728,21950
48104,Barbour,01005,Southeastern,448,3,0.223267704174077,2.69097505269632,fd9cceec-f898-482f-84e3-3220c34d673e,2487
48105,Bibb,01007,West Central,251,2,0.156476914356972,1.8951692775798,4ff9cda2-3125-46d9-b2aa-06ff4fae0562,2568
48106,Blount,01009,Northeastern,406,1,0.164406638341006,2.45274784751908,318710cb-c8f6-4341-a98c-0200c5e05f7f,4460
48107,Bullock,01011,East Central,388,10,0.154671563531792,2.06480197165101,17ca6d6f-de5f-40e1-bfe4-d16b95e03108,1496
48108,Butler,01013,Southeastern,665,32,0.191776547733298,1.83587954870993,7c5ba61a-46c7-4a9b-a976-e89f9d581770,2760
48109,Calhoun,01015,Northeastern,703,6,0.154366224232035,2.21070839394633,a0ae3c12-3eeb-46f2-8568-53e9fee9ce39,9833
48110,Chambers,01017,East Central,717,32,0.150563980768084,1.72306516183319,7b76d408-2aae-47ba-8f9e-841d178e0f0e,3981
48111,Cherokee,01019,Northeastern,150,7,0.151975822791428,1.89808177880757,4e8bfa23-cf67-4e44-82c6-5cc23cd09096,1841
48112,Chilton,01021,West Central,408,3,0.174837510280213,2.09165532433194,ef40f74e-c88b-4f36-a7e5-1d4ab059a4d9,3762
48113,Choctaw,01023,Southwestern,227,12,0.227681129400253,2.68700551554037,a1df85c5-c2b5-42d4-9f50-4d36e4e764a4,798
48114,Clarke,01025,Southwestern,369,6,0.308508819690587,3.78655552072513,7fe29c85-0504-4a2f-b163-5d308f3dc250,3000
48115,Clay,01027,Northeastern,97,2,0.151874743437702,2.02332180215824,fe6f0670-5e97-4b1d-ace4-e1d6dffb760d,1104
48116,Cleburne,01029,Northeastern,67,1,0.141259985723536,2.17578212063938,d8fc1798-e05a-40d7-9317-f9bd2e0d68c2,755
48117,Coffee,01031,Southeastern,493,4,0.167143203828118,1.67989540600381,d4eff55d-aa1d-4b84-9b0e-a851f338829d,4586
48118,Colbert,01033,Northern,670,8,0.15857369348987,2.31239229125845,34569514-983b-4728-8f5c-8a62ca8814ff,6098
48119,Conecuh,01035,Southwestern,270,9,0.209509978242295,2.59686142559656,fa41edaa-dd96-4c72-893f-d67c4ce33bee,1299
48120,Coosa,01037,East Central,69,1,0.16640708911109,1.7505584986585,65bbf1b2-aa1c-4256-814b-f6640ba081ba,656
48121,Covington,01039,Southeastern,490,16,0.255971892285061,2.38709591035509,5758c6fa-3cea-4e4a-b7e4-8f72cfb33fef,3762
48122,Crenshaw,01041,Southeastern,146,3,0.150571897113878,2.31806123117494,ab656670-1c67-4b68-b386-de06e50e3f9c,1386
48123,Cullman,01043,Northern,760,7,0.191087821164047,2.50218505547441,d7c9aa3d-be45-40f8-beba-33926f068e37,7999
48124,Dale,01045,Southeastern,490,3,0.138259666605563,1.65151999951547,4cb59c0b-4f9b-4e21-bcba-476131d035a2,4316
48125,Dallas,01047,Southwestern,1074,13,0.246497505086154,3.13752996820932,ad2cee47-82fe-4878-82ad-173e04ec6b16,6066
48126,DeKalb,01049,Northeastern,1216,7,0.197848401841384,2.21695752803772,e7203c56-bb0e-4201-8897-f91e2d901ed7,7736
48127,Elmore,01051,East Central,1165,27,0.163505782545826,2.27519521591255,aadc5141-f879-4cd1-bd0a-5fcfdd83810a,8793
48128,Escambia,01053,Southwestern,590,13,0.233446648119298,2.50306921694382,a44add60-7bfb-40c1-8b25-e23bf2198367,3816
48129,Etowah,01055,Northeastern,1236,15,0.138757597037284,2.10053621990475,eb264fd7-27f0-4810-aeb8-dea8becb63f7,12818
48130,Fayette,01057,West Central,111,3,0.158552104918499,1.83779224583562,b0c2dc33-9c9a-4ffd-a390-33aba99ed9e5,1621
48131,Franklin,01059,Northern,996,16,0.164243463038702,1.78358559509712,0baa5218-e8ca-45a4-8f3a-32ed1683b7d9,4457
48132,Geneva,01061,Southeastern,118,0,0.141768015065281,1.83488097279248,13d196b1-9be4-414e-a877-f29e89eae1a5,1866
48133,Greene,01063,West Central,212,9,0.164666965815741,3.57766804402764,f8d3ae30-cb7f-4ed7-a032-0ead22b25f8a,1184
48134,Hale,01065,West Central,387,23,0.163613340422671,2.4799010938001,282818aa-98f2-4c06-8cdd-33eda53fcb50,2692
48135,Henry,01067,Southeastern,172,3,0.139761467476774,1.63725823418183,9028f83c-feed-498e-b90c-f2c22c8b1821,1671
48136,Houston,01069,Southeastern,737,8,0.142463779205855,2.10452810210549,274e9a3d-e155-4a7e-868b-b977572df287,11646
48137,Jackson,01071,Northern,540,3,0.287410215888713,2.67694940746419,96297a92-1612-4dd8-8bd8-e7e9f764a1ed,7130
48138,Jefferson,01073,Jefferson,8105,182,0.282606031405749,2.91318939557353,6915c374-033c-4f60-98c3-bba6283633dc,95171
48139,Lamar,01075,West Central,114,1,0.15263540616661,1.64069081755141,7d58026a-2056-4466-a291-754db0cdcbfa,1233
48140,Lauderdale,01077,Northern,701,8,0.184043571131042,2.55716948814366,32ea3004-f6ad-4806-8f90-163fbd74bb06,9357
48141,Lawrence,01079,Northern,173,0,0.182392737623559,1.92975383451283,1f381015-8f5e-434f-90f6-b11c1c05ecd6,1685
48142,Lee,01081,East Central,1922,38,0.153274187500529,2.0496448391292,6a8d31f1-f7f9-46a4-a1e7-8c1e9790d5dc,15527
48143,Limestone,01083,Northern,787,5,0.155003206122046,1.71814668265853,ffb46102-7858-4588-8c39-f950e5c1370c,7188
48144,Lowndes,01085,East Central,503,23,0.179493868658938,2.34426217715912,7f03c450-e498-47cd-bab0-7876e58585b0,1618
48145,Macon,01087,East Central,244,10,0.152225727451423,2.0876916570357,aa82a8cd-1691-429b-866a-3e105b208bdb,1734
48146,Madison,01089,Northern,3148,14,0.207245811581288,2.4192510631746,531d0c60-6cdd-46f5-a367-6803753b7d54,41798
48147,Marengo,01091,Southwestern,395,11,0.243586589216875,2.64368581241414,945c50e3-f424-4835-9e6b-809dc35fcaa3,3183
48148,Marion,01093,Northern,385,14,0.188224455607951,1.90243452461428,42de10dc-c150-4aaf-93ca-81b2772a4262,2821
48149,Marshall,01095,Northern,2263,13,0.158193819913322,2.22984018931076,57ea9783-4548-4fa0-8117-a89c43e7b428,13862
48150,Mobile,01097,Mobile,5713,161,0.307697348295278,4.83629332281426,2987b631-e206-4690-b892-6d2a85f84576,49468
48151,Monroe,01099,Southwestern,303,3,0.254517578378227,2.83753802882174,58e1598c-59e0-41ae-95c4-3d1487d95574,2612
48152,Montgomery,01101,East Central,4855,121,0.198182172648103,2.60770290702687,0b62f9be-ba67-4832-ba40-76b81c8c6e5d,25427
48153,Morgan,01103,Northern,1577,10,0.152203319983528,1.80617511452274,815fb33d-19cb-4535-8d04-2f3f9a40a147,12653
48154,Perry,01105,West Central,294,3,0.18021159047953,2.14838023913143,ea67b8fc-00c2-46c4-b004-d1e9ee067b14,1965
48155,Pickens,01107,West Central,293,7,0.22311596802615,2.22345505777214,c6a4a5f0-fbe9-483f-9ed0-4ebde0f86c39,2206
48156,Pike,01109,Southeastern,523,6,0.166038209106773,2.23104055343355,2ada8183-4822-43d4-9cf9-5017024a29ba,3924
48157,Randolph,01111,Northeastern,297,10,0.14646191250813,1.58584516900329,0079da40-dc0c-4fa5-958e-1a4740511b98,2052
48158,Russell,01113,East Central,857,0,0.160426072907967,2.13411394127528,6704fede-0851-4ac2-918d-4f584f7d0d3a,5402
48159,St. Clair,01115,Northeastern,738,4,0.164611790120262,2.46182521198285,9bb8dfa6-9c10-4fd4-8b6c-aeec673b227d,9624
48160,Shelby,01117,Northeastern,2055,27,0.202879219246825,2.52559193618872,4b756e3f-248a-4a3f-ac25-411b37208c56,25135
48161,Sumter,01119,West Central,312,13,0.227210820567734,3.07842876540608,e22152e4-eaf6-42fe-bacd-8193d7a304ba,1580
48162,Talladega,01121,Northeastern,537,8,0.190828489604655,2.7296175303427,088a06fe-77a5-44b2-9eab-b992e5c7fac0,7959
48163,Tallapoosa,01123,East Central,678,72,0.191182308914904,2.16459004269042,dde1b12d-3b3f-471d-a39e-7a9f5e05ce36,5814
48164,Tuscaloosa,01125,West Central,2994,55,0.338742577944004,2.90058009044742,a44735aa-168c-4433-bef5-9604334a8474,28354
48165,Walker,01127,West Central,1202,48,0.20307720239839,2.39750884765462,1fbf6dff-f457-4e60-a886-05c500098332,8908
48166,Washington,01129,Southwestern,191,9,0.26740407070929,2.63236527422465,3d439ee4-edea-42a4-aed3-aaaf8dc7a6fb,1489
48167,Wilcox,01131,Southwestern,337,8,0.224284362669096,2.68126387368409,5097cb13-dc1e-4633-a509-ce9617ff632c,1573
48168,Winston,01133,Northern,335,7,0.159972008442992,1.68720534678178,4ddd50ed-3d73-493b-9e55-b9d0401ab9f0,2916
48169,Unknown or Out of State,99999,Unknown,0,0,12.9086340951542,16.2873566339486,ef5b38c9-2902-49c5-be15-8aa16e617512,0
