ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,652,15,17,36,62,87,95,127,124,68,20,1,0 to 101,55,384,264,4,646,6,0,15,506,41,134,10,100,552,0,0,646,63,34,3,0,52,45,0,97,2,3,11,17,12,16,15,10,7,7,0,0 to 95,48,47,36,11,3,10,79,8,20,2,12,0,0,4,100,48,52,97,3,0,1540,2,1643,1542,100,4,136,98,,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,1422,72,68,146,172,188,199,203,197,115,56,6,0 to 99,48,898,519,5,1396,26,0,48,959,53,526,34,402,1019,0,1,1395,245,151,6,0,244,152,0,396,25,24,51,57,64,67,57,28,11,18,0,0 to 98,42,84,267,22,23,23,318,55,71,0,17,0,1,4,402,154,248,396,6,0,3317,20,3753,3337,402,4,528,428,,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,2289,7,10,179,698,565,411,278,96,30,7,8,0 to 105,38,207,2074,8,2289,0,0,4,2005,1,136,4,281,2008,0,0,2289,277,4,0,0,26,254,1,281,3,4,32,66,58,65,44,7,1,1,0,0 to 85,40,163,104,5,9,8,185,88,10,0,5,0,0,1,281,254,26,281,0,0,2365,0,2648,2365,281,1,157,132,,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,2131,28,44,192,558,430,335,252,174,72,42,4,0 to 118,40,532,1577,22,2125,6,0,46,1896,9,443,7,444,1686,0,1,2124,431,10,2,1,139,302,0,441,17,27,62,108,79,71,56,17,6,1,0,0 to 86,35,171,231,35,4,70,222,149,64,1,16,0,0,2,444,304,140,441,3,0,2881,3,3329,2884,444,2,45,43,,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,4534,53,63,452,670,655,745,782,536,326,196,56,0 to 119,49,2518,1962,54,4472,62,0,286,3805,28,1004,94,1523,3009,0,2,4470,1362,118,41,2,797,679,4,1480,20,31,271,324,261,250,189,110,50,16,1,0 to 96,39,827,177,68,408,169,855,456,158,7,54,2,3,8,1523,706,813,1480,43,0,11796,22,13366,11818,1523,8,152,144,,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,4105,100,119,298,549,579,572,772,601,301,205,9,0 to 119,52,2103,1920,82,4087,18,0,327,3337,63,702,16,929,3173,0,3,4084,875,49,5,0,271,653,0,924,20,29,85,186,191,158,144,76,28,12,0,0 to 97,42,313,208,67,336,70,449,405,16,0,61,0,0,4,929,657,272,924,5,0,7331,13,8295,7344,929,4,38,36,,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,1065,35,22,128,160,154,170,172,113,76,33,2,0 to 99,47,577,435,53,1005,60,0,73,861,16,220,5,187,869,0,9,996,126,61,0,0,85,98,4,187,2,6,30,29,31,27,30,13,15,4,0,1 to 97,43,123,38,6,20,3,154,30,30,0,21,0,0,4,187,98,85,187,0,0,3005,58,3250,3063,187,4,212,211,,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,1021,18,19,85,157,146,165,172,162,70,26,1,0 to 119,50,486,520,15,1007,14,0,15,784,5,236,10,258,763,0,0,1007,224,29,3,2,53,200,0,253,3,1,30,71,59,43,23,16,7,5,0,1 to 93,38,137,71,9,36,16,179,58,10,0,7,0,0,1,258,201,57,253,5,0,2617,9,2888,2626,258,1,177,171,,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,9125,203,297,799,1047,1140,1200,1507,1471,1022,416,23,0 to 100,53,4522,4177,426,9027,98,0,651,6672,82,2517,87,2935,6150,1,39,8988,2902,15,18,0,1357,1546,14,2917,98,178,464,529,520,465,298,184,127,69,3,0 to 99,38,1083,150,872,812,1523,785,609,443,3,243,2,1,43,2935,1556,1365,2917,18,0,17804,77,20848,17881,2935,43,1381,1370,,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,70764,1676,2257,7807,12028,10463,10765,10844,8112,4342,1996,474,0 to 119,45,39689,30605,470,70311,453,0,1496,64001,458,5453,352,21018,49575,22,149,70140,20520,389,106,3,10993,9721,195,20909,423,861,3858,4886,3313,2999,2189,1139,640,348,362,0 to 104,35,6329,2542,2333,9705,4296,5630,10983,1467,12,839,9,3,192,21018,9772,11051,20909,109,0,153473,341,175040,153814,21018,192,5044,4697,,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,19700,355,590,1638,2242,2289,2624,3416,3505,2132,805,104,0 to 119,55,11030,8366,304,19412,288,0,1216,17058,177,2721,55,5564,14130,4,2,19406,5447,65,52,0,2871,2603,38,5512,112,320,891,1022,919,817,672,406,253,151,1,0 to 101,39,2256,450,442,2364,1284,1605,2623,276,5,368,3,2,139,5564,2625,2899,5512,52,0,52479,234,58310,52713,5564,139,474,376,,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,9538,173,258,834,1189,1364,1569,1625,1392,792,320,22,0 to 101,51,5450,3970,118,9515,23,0,387,8287,130,1109,74,1641,7886,1,10,9504,1545,91,5,0,888,743,5,1636,14,48,230,286,267,278,224,159,86,48,1,0 to 100,43,763,295,124,454,151,982,503,252,0,141,0,0,42,1641,746,890,1636,5,0,21845,18,23516,21863,1641,42,1025,992,,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,1522,51,132,232,286,198,192,180,148,75,28,0,0 to 94,37,827,671,24,1514,8,0,72,686,2,751,15,633,889,0,0,1514,440,187,5,1,326,297,4,627,22,66,115,135,93,78,52,46,20,6,0,0 to 87,32,462,70,63,32,428,169,30,100,3,54,3,1,4,633,301,328,627,6,0,2799,2,3435,2801,633,4,1099,999,,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,17384,214,311,1316,2141,2091,2504,2869,3075,2026,806,31,0 to 168,55,10467,6859,58,17356,28,0,4545,11015,177,4337,181,1939,15297,0,148,17209,1889,43,5,1,974,941,17,1932,29,55,303,375,326,290,259,172,97,30,2,0 to 97,40,1246,287,128,271,325,1271,336,303,3,192,0,0,17,1938,942,979,1932,6,0,30656,20,32633,30676,1938,17,1288,1123,,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,23908,224,434,1691,2743,2682,3451,4704,4264,2316,1112,287,0 to 119,56,13367,9917,624,23792,116,0,798,21389,230,2575,195,4355,19532,0,21,23771,3965,356,30,4,2284,2018,19,4321,51,146,707,830,599,637,589,419,219,148,10,0 to 102,42,1869,569,803,1080,612,2311,1398,566,7,336,5,0,79,4355,2034,2302,4321,34,0,48626,81,53122,48707,4355,79,1867,1245,,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,898,25,32,76,100,150,114,144,139,76,41,1,0 to 118,51,535,349,14,898,0,0,17,728,6,149,2,135,763,0,0,898,110,25,0,0,75,59,1,135,0,6,19,16,22,17,16,22,13,4,0,6 to 91,48,99,15,1,20,0,110,25,27,0,15,0,0,4,135,59,75,135,0,0,1641,0,1777,1641,135,4,241,186,,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,17748,275,332,1244,1882,1859,2288,2818,3024,2108,691,1227,0 to 103,56,9354,7391,1003,17603,145,0,249,16550,222,920,106,2882,14821,0,45,17560,2834,25,23,0,1457,1365,37,2859,47,91,486,561,435,456,385,228,144,45,4,0 to 103,40,864,314,373,1308,367,1018,1474,254,12,154,5,1,28,2882,1377,1467,2859,23,0,42884,120,45915,43004,2882,28,1074,782,,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,1938,33,36,204,249,215,264,369,287,197,82,2,0 to 118,54,1113,807,18,1934,4,0,59,1503,16,488,10,296,1642,0,0,1934,266,27,0,3,116,175,2,293,3,6,61,55,44,38,43,28,11,6,1,2 to 99,40,123,28,102,40,113,140,40,34,0,21,0,0,2,296,177,117,293,3,0,3911,1,4218,3912,296,2,447,397,,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,4371,60,40,134,213,227,344,591,1540,988,148,86,0 to 119,68,2168,2016,187,4292,79,0,239,3668,164,598,83,721,3609,0,41,4251,658,56,6,1,301,405,8,714,1,15,48,47,79,91,108,192,114,25,1,4 to 92,62,421,87,23,183,36,484,194,145,1,86,0,0,18,721,408,305,714,7,0,11979,72,12784,12051,721,18,348,336,,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,20719,291,500,2234,2962,2835,3162,3238,2697,1319,630,851,0 to 119,48,11653,8906,160,20671,48,0,556,18901,246,1415,116,4667,16020,1,31,20640,4586,62,17,0,2493,2127,28,4648,65,121,1038,1019,679,660,472,280,182,149,0,0 to 104,36,1771,429,453,1995,543,1271,2834,397,5,221,1,0,28,4665,2133,2504,4648,17,0,45072,30,49810,45102,4665,28,1519,1276,,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,79580,1392,1911,8532,13431,12141,12318,11811,8106,3851,1473,4614,0 to 120,45,42944,36129,507,78302,1277,1,1519,74797,585,4556,454,19910,59343,1,326,77977,19469,121,314,5,9631,9770,189,19590,295,501,4162,5205,3411,2817,1956,914,457,176,15,0 to 106,34,4388,2577,2943,9682,2588,3972,13030,1180,50,595,40,5,94,19909,9940,9772,19589,319,1,169891,950,190973,170841,19909,94,2316,2088,,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,4696,64,94,303,478,439,574,862,994,672,208,8,0 to 222,59,2619,1906,171,4688,8,0,165,3738,119,665,36,665,4023,1,7,4681,445,219,1,0,332,329,3,664,7,18,89,94,79,100,133,79,47,19,0,0 to 97,49,500,39,42,83,44,512,108,59,0,74,0,0,17,665,329,333,664,1,0,12551,6,13230,12557,665,17,1559,1104,,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,4785,85,92,448,655,580,706,821,649,468,277,4,0 to 102,52,2830,1938,17,4760,25,0,311,3761,66,1053,54,988,3796,0,1,4759,799,177,10,1,498,477,1,976,13,31,164,184,130,155,135,97,56,22,0,0 to 100,41,677,72,73,154,138,579,259,192,2,103,2,1,10,987,481,505,976,11,0,12689,14,13694,12703,987,10,1213,1162,,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,47104,492,789,3833,6541,5637,6767,8539,7418,4536,2463,89,0 to 120,54,26880,20097,127,46745,359,0,3408,39277,411,9811,444,12082,34980,1,41,46703,11811,181,81,7,6420,5520,52,11992,154,391,1898,2637,1656,1678,1561,954,679,464,8,0 to 104,40,5284,2086,669,3953,925,6458,4609,1319,20,999,18,2,278,12080,5571,6457,11992,88,0,117016,268,129451,117284,12080,278,995,903,,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,2697,89,101,262,364,336,328,404,332,252,218,11,0 to 118,51,1657,962,78,2680,17,0,96,1998,110,861,23,788,1908,0,1,2679,654,117,14,3,437,323,11,771,32,58,122,118,122,108,85,62,50,30,1,0 to 102,40,381,116,162,112,263,382,126,115,1,71,0,0,23,788,329,448,771,17,0,4506,0,5297,4506,788,23,173,169,,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,60296,1010,1486,6503,10723,9056,9124,9891,7038,3543,1791,131,-6 to 119,46,32980,26544,772,59600,696,0,1277,54882,454,4084,237,14152,46035,11,98,59495,12964,1023,151,14,7335,6567,85,13987,172,489,2473,3559,2438,1987,1535,857,401,235,6,0 to 102,36,3557,4314,1266,4850,1246,6755,5986,753,24,430,12,4,89,14152,6657,7407,13987,165,0,130312,520,145171,130832,14152,89,3724,3607,,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,395,7,3,47,50,43,40,48,54,57,45,1,0 to 119,57,247,139,9,395,0,0,11,334,0,32,1,64,331,0,0,395,57,7,0,0,32,29,3,64,2,3,7,13,5,10,11,8,2,3,0,3 to 98,48,36,11,7,10,10,44,10,13,0,4,0,0,0,64,29,32,64,0,0,647,0,713,647,64,0,44,44,,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,746,19,26,66,78,76,128,141,125,67,20,0,0 to 94,53,430,313,3,687,59,0,35,594,1,123,16,109,637,0,0,687,101,3,5,0,58,46,0,104,1,5,22,16,17,28,12,6,1,1,0,2 to 89,42,65,30,3,6,12,85,7,20,1,6,1,0,0,109,50,59,104,5,0,2296,54,2463,2350,109,0,193,190,,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1263,12,28,83,84,120,145,414,289,74,14,0,0 to 118,59,356,901,6,1263,0,0,32,1145,4,153,5,123,1140,0,0,1263,97,26,0,0,37,86,0,123,1,8,26,13,11,8,30,23,3,0,0,4 to 80,51,77,32,4,10,5,104,14,15,0,11,0,0,2,123,86,37,123,0,0,2590,0,2714,2590,123,2,184,182,,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1583,24,33,140,203,188,237,301,195,153,103,6,0 to 118,53,990,570,23,1581,2,0,54,1399,34,239,2,161,1421,0,1,1580,98,63,0,0,98,63,0,161,2,8,22,19,27,27,14,11,19,12,0,1 to 107,46,108,41,6,6,6,143,12,25,0,18,0,0,2,161,63,98,161,0,0,3124,2,3290,3126,161,2,351,319,,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1474,21,37,129,179,207,248,276,225,111,40,1,0 to 102,51,804,660,10,1469,5,0,40,1261,13,268,8,206,1268,0,0,1469,179,24,2,1,86,117,0,203,1,3,38,39,39,38,31,11,4,2,0,3 to 86,40,106,36,7,54,7,135,61,24,0,9,0,0,1,206,118,88,203,3,0,3111,2,3327,3113,206,1,303,228,,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,22605,291,425,1737,2515,2545,3162,4782,4160,2212,627,149,0 to 119,56,12678,9816,111,22581,24,0,874,20570,107,2719,125,3723,18871,0,11,22570,3621,83,15,3,1905,1783,16,3704,42,92,763,758,549,529,463,276,146,102,2,0 to 101,38,1962,277,272,1193,545,1899,1260,459,4,231,3,0,40,3722,1790,1916,3704,18,0,59187,6,62957,59193,3722,40,1194,1136,,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,25461,613,826,2455,3766,3631,3683,3768,3408,2085,892,334,0 to 119,48,14216,10956,289,25352,109,0,1000,21771,231,3527,170,8206,17228,1,26,25325,7464,712,25,5,4215,3841,120,8176,152,357,1253,1649,1474,1202,916,621,366,214,2,0 to 103,39,3605,1331,678,2562,1885,3179,3112,1006,10,606,5,1,155,8206,3853,4233,8176,30,0,59012,75,67362,59087,8206,155,2587,2017,,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,17393,258,530,1580,2795,2694,2869,2689,1971,981,345,681,0 to 155,46,9524,7763,106,17291,102,0,1341,14285,390,2277,225,4751,12577,2,63,17227,4635,42,72,2,2369,2272,36,4677,69,169,716,1132,871,800,500,289,162,40,3,0 to 102,37,1496,238,1381,1562,1903,812,1962,482,9,243,7,2,37,4751,2323,2391,4677,74,0,34183,27,39039,34210,4751,37,1934,1423,,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,4262,77,82,241,464,403,509,672,763,667,364,20,0 to 119,60,2541,1686,35,4196,66,0,108,3712,47,519,34,627,3629,1,5,4190,568,56,3,0,329,294,1,624,15,21,73,94,86,96,107,66,59,10,0,0 to 95,48,339,117,93,75,193,340,91,142,2,93,1,0,13,627,297,329,624,3,0,10835,63,11540,10898,627,13,772,658,,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,34410,449,676,3221,4654,4537,4943,5471,5321,3485,1588,65,0 to 119,52,19345,14745,320,33340,1069,1,1131,29470,613,4654,206,10850,23536,2,22,33317,10302,349,192,6,5506,4997,148,10651,176,334,1726,2092,1734,1676,1333,839,547,382,10,0 to 101,41,4856,1128,359,4308,2700,3453,4498,1402,18,758,15,4,206,10849,5103,5593,10650,198,1,69363,868,81104,70231,10849,206,3266,1663,,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,20417,532,823,2246,2541,2667,2756,2915,2939,2219,741,38,0 to 105,50,10835,9439,143,20041,376,0,772,15824,356,4344,187,6872,13401,3,141,19897,6418,357,81,16,3378,3357,40,6775,189,357,1256,1162,1169,1047,813,443,304,132,0,0 to 101,38,3259,347,498,2671,2800,1451,2524,755,21,486,11,6,99,6872,3411,3415,6775,97,0,38938,279,46131,39217,6872,99,4715,3732,,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,207767,2460,4026,18880,35140,33729,37546,33906,22122,12351,6910,697,0 to 225,47,107776,98784,1207,206124,1642,1,5103,185943,2785,22562,1055,72317,135173,97,180,205849,70585,1046,677,9,35931,35518,182,71631,873,1845,8938,14138,12266,12907,10107,5839,3263,2048,93,0 to 108,43,26755,7669,2556,34651,27795,9471,34365,8447,57,4523,32,15,1202,72317,35871,36240,71630,686,1,375512,939,449593,376451,72317,1202,7229,6489,,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,4430,61,88,315,601,615,752,908,664,312,110,4,0 to 101,52,2281,2131,18,4341,89,0,1358,2319,83,972,141,670,3721,0,39,4305,628,23,15,4,285,359,7,651,16,25,68,134,111,115,82,70,32,14,3,0 to 100,43,346,21,14,270,169,209,273,91,5,35,4,0,6,670,370,293,651,19,0,7571,66,8310,7637,670,6,1344,1067,,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,8374,264,327,983,1156,1147,1258,1290,1106,582,251,10,0 to 119,47,4600,3721,53,8303,71,0,257,7073,99,983,121,1523,6849,0,2,8301,1452,61,10,0,755,734,24,1513,24,41,440,274,197,229,154,89,49,26,0,0 to 101,34,991,95,34,393,36,1042,435,73,0,85,1,0,11,1523,738,761,1513,10,0,16502,60,18097,16562,1523,11,2148,1603,,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,2241,54,59,257,290,317,325,363,268,171,134,3,0 to 101,49,1201,1005,35,2130,111,0,87,1881,15,649,83,649,1592,0,0,2130,564,25,57,3,279,309,1,589,6,20,148,113,112,81,97,38,27,7,0,0 to 101,38,496,43,12,38,126,433,30,68,9,39,2,0,10,649,338,310,589,60,0,4740,51,5444,4791,649,10,300,245,,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,3469,38,56,314,580,577,597,530,353,254,164,6,0 to 105,47,1573,1810,86,3444,25,0,25,2708,19,630,39,675,2789,1,4,3439,623,41,10,1,228,434,2,664,6,12,75,126,123,127,97,56,28,25,0,0 to 100,44,270,192,33,169,34,371,259,102,2,70,0,0,5,675,440,233,664,11,0,6165,14,6866,6179,675,5,843,642,,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,1062,15,23,78,121,133,168,223,141,105,55,0,0 to 119,54,622,418,22,1053,9,0,40,781,9,254,15,214,846,0,2,1051,178,31,5,0,106,100,3,209,1,5,24,32,26,30,39,27,22,8,0,3 to 99,53,108,54,6,41,2,158,49,22,0,24,0,0,13,214,102,109,209,5,0,2181,4,2400,2185,214,13,287,229,,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,3883,65,78,369,431,466,546,708,643,395,178,4,0 to 103,54,2111,1609,163,3759,124,0,144,3271,28,414,66,600,3267,0,16,3744,553,24,21,2,287,287,3,577,8,16,135,100,94,88,81,51,15,12,0,0 to 94,39,337,64,31,145,33,389,155,94,1,36,0,0,3,600,295,302,577,23,0,9603,100,10312,9703,600,3,772,766,,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,385,7,16,51,80,81,47,35,34,26,6,2,1 to 90,39,185,199,1,385,0,0,45,195,3,205,0,213,172,0,0,385,211,2,0,0,86,127,0,213,4,5,35,57,57,29,15,7,2,1,1,1 to 89,36,162,30,12,9,123,78,12,31,0,20,0,0,1,213,127,86,213,0,0,588,0,803,588,213,1,194,135,,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,6226,70,62,348,547,612,873,1190,1158,789,570,7,0 to 119,60,3610,2540,76,6204,22,0,338,5285,62,960,31,1281,4940,1,4,6199,1097,178,5,1,678,575,22,1275,12,18,126,147,122,175,232,185,135,128,1,0 to 101,56,896,81,45,253,84,902,289,167,1,183,1,0,80,1281,576,682,1275,6,0,16474,16,17781,16490,1281,80,168,149,,3.83218059315228,0.165856243943894
