ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,474,10,9,18,36,71,72,98,94,50,15,1,0 to 96,57,288,182,4,469,5,0,6,404,41,67,7,29,445,0,0,469,7,20,2,0,15,12,0,27,0,0,1,2,1,3,7,7,4,4,0,22 to 95,66,11,12,4,0,3,23,1,4,2,7,0,0,3,29,14,15,27,2,0,492,3,525,495,29,3,46,7,66,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,868,40,31,76,89,102,115,123,147,91,47,7,0 to 99,53,554,307,7,845,23,0,23,749,53,211,9,67,799,2,0,843,22,41,4,0,37,26,0,63,2,0,7,4,8,8,16,10,4,8,0,0 to 98,57,20,36,4,3,1,50,12,9,0,4,0,1,3,67,27,40,63,4,0,831,19,920,850,67,3,102,24,56,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,2173,3,4,151,685,554,391,260,89,25,3,8,0 to 92,38,142,2022,9,2173,0,0,1,1983,1,41,0,204,1969,0,0,2173,201,3,0,0,5,199,0,204,0,0,11,54,51,51,33,4,0,0,0,20 to 73,41,108,89,5,2,6,124,74,5,0,1,0,0,0,204,199,5,204,0,0,2009,0,2215,2009,204,0,22,5,49,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,1576,9,13,111,424,321,257,198,143,61,36,3,0 to 118,42,329,1217,30,1572,4,0,20,1526,9,167,5,161,1414,1,0,1571,155,5,0,1,8,152,0,160,0,0,6,48,39,31,28,6,3,0,0,20 to 84,41,77,72,11,0,8,31,121,4,1,1,0,0,0,161,152,9,160,1,0,1526,3,1693,1529,161,0,4,2,50,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,2874,29,30,172,339,389,491,552,389,254,174,55,0 to 119,54,1621,1199,54,2856,18,0,42,2778,28,98,33,94,2778,2,0,2854,70,22,2,0,40,52,0,92,2,1,5,16,15,25,14,11,4,1,0,2 to 93,48,73,10,5,4,24,61,7,27,1,12,1,1,3,94,54,40,92,2,0,3394,16,3507,3410,94,3,35,28,50,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,2657,72,80,185,308,327,330,538,434,224,152,7,0 to 119,55,1426,1134,97,2644,13,0,162,2383,63,223,16,125,2528,0,4,2641,97,27,1,0,59,65,0,124,3,2,12,25,21,27,22,9,3,1,0,0 to 91,44,66,53,4,1,9,112,3,5,0,11,0,0,2,125,66,59,124,1,0,3027,11,3186,3038,125,2,9,7,46,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,782,28,14,87,114,105,133,122,89,56,32,2,0 to 99,48,429,298,55,722,60,0,21,740,16,60,3,27,755,0,0,722,8,19,0,0,18,9,0,27,0,0,3,2,3,1,5,5,5,3,0,20 to 97,64,20,6,1,0,0,26,1,7,0,9,0,0,3,27,9,18,27,0,0,775,60,862,835,27,3,3,2,70,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,674,11,9,47,77,73,113,131,137,59,17,0,0 to 119,55,376,280,18,668,6,0,2,665,5,14,2,14,659,1,0,667,8,6,0,0,6,8,0,14,1,0,0,4,4,3,1,1,0,0,0,1 to 73,40,9,3,1,1,0,13,1,3,0,1,0,0,0,14,8,6,14,0,0,700,6,721,706,14,0,10,9,44,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,4430,87,84,285,413,491,563,823,807,596,260,21,0 to 100,58,2243,1895,292,4354,76,0,132,4049,82,361,65,483,3940,2,5,4348,461,11,11,0,220,243,9,472,20,21,61,66,83,79,69,33,37,11,3,0 to 92,42,222,8,128,114,220,143,109,109,2,69,1,1,9,483,251,223,472,11,0,5744,64,6301,5808,483,9,62,51,55,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,43281,999,1081,3435,6368,6342,6837,7587,6026,3136,1380,90,0 to 119,50,24864,18256,161,42927,354,0,527,41874,458,1291,299,1823,41391,46,21,42861,1661,104,55,3,942,823,0,1765,21,35,176,281,291,306,279,202,140,92,0,0 to 104,48,856,363,358,188,495,996,274,443,11,377,8,3,72,1823,850,973,1765,58,0,45916,295,48165,46211,1823,72,678,330,45,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,12324,216,257,633,1116,1244,1593,2357,2604,1630,572,102,0 to 104,59,7063,4943,318,12199,125,0,463,11403,177,897,42,958,11363,3,0,12196,895,57,6,0,549,402,1,952,9,30,48,101,127,143,148,146,132,74,0,0 to 101,56,627,182,69,74,212,622,118,133,2,203,2,2,91,958,405,552,952,6,0,13308,119,14395,13427,958,91,190,97,57,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,6927,97,165,520,820,996,1161,1221,1052,620,255,20,0 to 101,52,4009,2800,118,6912,15,0,89,6553,130,403,41,354,6570,3,0,6909,315,37,2,0,210,142,0,352,0,3,17,30,40,57,63,68,48,28,0,6 to 95,59,218,71,19,44,22,275,55,112,0,87,0,0,27,354,143,211,352,2,0,7635,13,8007,7648,354,27,191,161,59,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,564,14,25,66,97,64,79,86,84,34,15,0,0 to 94,47,323,225,16,560,4,0,18,449,2,63,3,63,501,0,0,560,47,14,2,0,35,26,0,61,1,6,11,14,5,9,7,9,1,0,0,2 to 83,32,21,32,7,1,14,45,2,17,2,10,2,0,0,63,27,36,61,2,0,679,2,744,681,63,0,86,56,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,9755,126,141,625,1137,1172,1515,1767,1760,1060,428,24,0 to 168,55,5890,3820,45,9731,24,0,2078,7360,177,1286,127,233,8749,1,772,8958,207,21,4,1,128,100,0,228,4,3,16,32,43,43,43,28,14,7,0,0 to 97,49,169,35,17,7,39,181,8,43,3,31,0,0,5,233,101,132,228,5,0,9521,19,9777,9540,233,5,277,125,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,16620,143,246,814,1710,1821,2457,3449,3177,1723,797,283,0 to 119,58,9079,6811,730,16540,80,0,197,15933,230,624,133,655,15953,11,1,16528,530,111,13,1,279,362,0,641,2,14,34,93,77,119,119,114,46,37,0,0 to 102,54,378,132,119,12,97,510,34,182,5,134,4,0,36,655,368,287,641,14,0,18485,66,19227,18551,655,36,646,255,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,592,15,16,47,72,94,82,95,85,51,34,1,0 to 118,52,362,217,13,592,0,0,10,547,6,28,0,38,553,1,0,591,24,14,0,0,19,18,1,38,0,1,7,1,8,7,7,2,3,2,0,10 to 91,48,23,9,0,6,0,29,9,8,0,5,0,0,1,38,18,19,38,0,0,614,0,653,614,38,1,50,4,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,13404,180,207,648,1163,1300,1661,2161,2479,1749,575,1281,0 to 101,59,6942,5381,1081,13277,127,0,110,12982,222,289,89,271,13115,10,8,13259,242,16,13,0,130,128,0,258,1,8,16,29,38,52,42,46,36,3,0,1 to 98,52,134,37,74,13,72,170,16,114,11,68,5,1,15,271,136,135,258,13,0,14039,114,14444,14153,271,15,341,99,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,1194,21,26,103,149,138,171,220,181,120,64,1,0 to 118,54,725,456,13,1194,0,0,16,1081,16,167,2,27,1166,1,0,1193,24,3,0,0,20,7,0,27,0,0,2,4,6,3,7,1,1,3,0,16 to 99,49,16,5,1,5,3,19,5,8,0,3,0,0,0,27,7,20,27,0,0,1574,0,1602,1574,27,0,58,8,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,3479,22,23,75,146,165,265,464,1316,806,111,86,0 to 118,69,1679,1591,209,3405,74,0,103,3132,164,264,53,253,3202,0,24,3381,204,48,0,1,72,180,0,252,0,0,7,6,31,40,38,87,37,7,0,17 to 92,65,210,34,5,3,14,233,5,58,0,44,0,0,17,253,181,72,252,1,0,3458,73,3805,3531,253,17,50,38,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,14583,189,342,1061,1811,1954,2296,2475,2150,993,427,885,0 to 119,51,8349,6122,112,14558,25,0,226,14018,246,433,94,454,14113,12,4,14542,402,46,6,0,244,204,0,448,7,9,44,79,66,82,58,64,26,19,0,0 to 100,47,321,66,57,4,162,273,13,183,5,105,1,0,12,454,206,248,448,6,0,17057,19,17545,17076,454,12,397,154,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,54166,958,1229,3936,7559,8029,8657,8850,6247,2885,1034,4782,0 to 120,48,29987,23896,283,53240,925,1,567,52540,585,1350,364,1768,52335,48,15,53178,1592,100,72,4,808,883,1,1692,25,38,182,315,321,368,277,135,76,31,0,0 to 101,45,771,257,601,63,793,806,93,577,41,304,35,5,39,1768,928,839,1691,76,1,59516,849,62198,60365,1768,39,616,408,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,3148,34,51,150,306,288,387,577,724,469,153,9,0 to 222,61,1731,1208,209,3143,5,0,48,2916,119,198,25,119,3026,2,1,3141,59,60,0,0,57,62,0,119,2,4,8,9,7,17,29,19,14,10,0,0 to 97,60,83,2,10,24,14,82,23,30,0,32,0,0,12,119,62,57,119,0,0,3369,4,3495,3373,119,12,492,95,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,2905,56,50,200,382,372,456,528,453,296,108,4,0 to 119,53,1732,1160,13,2888,17,0,59,2761,66,143,40,109,2796,0,0,2888,58,47,3,1,51,54,0,105,1,6,6,21,15,14,21,15,9,1,0,1 to 85,48,87,15,2,1,23,80,2,34,2,22,2,1,5,109,55,54,105,4,0,3203,13,3345,3216,109,5,56,28,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,30113,300,335,1698,3423,3454,4389,5928,5392,3273,1846,75,0 to 120,57,17586,12443,84,29819,294,0,1334,27916,411,2474,354,1153,28878,13,69,29738,1000,108,39,6,625,483,0,1108,4,18,76,151,120,177,196,168,129,114,0,0 to 101,56,812,189,68,39,97,932,79,328,18,353,16,1,75,1153,510,643,1108,45,0,33025,248,34451,33273,1153,75,320,228,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,1768,45,41,117,225,196,204,275,264,195,196,10,0 to 118,57,1130,555,83,1763,5,0,56,1555,110,469,11,164,1604,0,0,1763,60,99,2,3,111,48,0,159,1,6,14,16,21,18,19,20,29,20,0,1 to 102,58,108,41,2,8,13,136,10,29,1,37,0,0,18,164,50,114,159,5,0,1954,0,2125,1954,164,18,7,5,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,42351,653,865,3691,6690,6183,6612,7743,5650,2802,1351,109,-35 to 119,49,23322,18230,799,41855,496,0,514,40746,454,1349,178,1406,40852,16,77,41762,1218,134,44,10,728,623,1,1352,17,31,130,226,224,212,246,175,88,57,0,0 to 101,49,613,519,146,74,179,1060,113,313,15,241,8,1,41,1406,648,755,1352,54,0,45290,442,47189,45732,1406,41,931,815,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,170,4,0,14,21,24,21,23,27,23,13,0,0 to 118,56,87,76,7,170,0,0,11,158,0,13,1,8,162,0,0,170,7,1,0,0,3,5,0,8,0,0,2,2,0,1,1,0,0,2,0,19 to 98,40,8,0,0,0,2,6,0,1,0,1,0,0,0,8,5,3,8,0,0,341,0,349,341,8,0,0,0,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,401,7,4,22,28,36,69,74,92,50,19,0,0 to 94,59,229,171,1,371,30,0,14,386,1,44,7,1,400,0,0,371,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,516,30,547,546,1,0,5,1,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1079,10,13,47,65,95,128,380,265,68,8,0,0 to 118,59,273,799,7,1079,0,0,13,1053,4,63,4,29,1050,0,0,1079,27,2,0,0,5,24,0,29,0,0,0,5,1,2,14,6,1,0,0,25 to 76,59,17,9,2,1,0,27,2,2,0,2,0,0,0,29,24,5,29,0,0,1668,0,1698,1668,29,0,10,8,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1291,15,24,109,169,153,200,241,160,123,92,5,0 to 118,53,806,465,20,1289,2,0,27,1222,34,143,1,50,1240,0,1,1288,11,39,0,0,41,9,0,50,0,2,3,2,7,4,3,6,12,11,0,8 to 107,72,45,4,1,0,0,50,0,4,0,11,0,0,2,50,9,41,50,0,0,1404,2,1457,1406,50,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1031,9,22,68,120,139,177,206,168,85,36,1,0 to 102,53,580,442,9,1028,3,0,11,989,13,178,2,32,999,0,0,1028,14,16,2,0,21,9,0,30,0,0,4,5,4,9,5,3,1,1,0,19 to 86,46,14,13,3,0,0,30,0,6,0,5,0,0,1,32,9,23,30,2,0,1187,1,1220,1188,32,1,76,21,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,16481,219,287,860,1575,1770,2286,3744,3367,1776,444,153,0 to 119,58,9396,6993,92,16465,16,0,135,16164,107,353,72,389,16089,2,1,16462,338,40,9,2,202,176,0,378,2,6,37,43,49,60,83,51,35,23,0,1 to 99,54,276,57,19,26,60,291,27,94,2,57,2,0,11,389,179,210,378,11,0,18652,5,19054,18657,389,11,214,156,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,15428,362,354,1080,1942,1969,2257,2512,2414,1552,649,337,0 to 119,53,8971,6278,179,15357,71,0,292,14355,231,879,125,853,14563,6,6,15345,696,147,9,1,522,321,0,843,3,11,65,115,118,129,132,106,93,81,0,2 to 103,53,515,184,103,41,209,562,72,335,6,255,2,0,49,853,324,529,843,10,0,16698,61,17647,16759,853,49,623,261,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,11742,143,312,783,1584,1712,1931,2002,1522,746,288,719,0 to 155,50,6572,5104,66,11672,70,0,358,10738,390,688,187,648,11035,13,46,11614,570,34,42,2,310,294,0,604,6,14,45,99,104,121,112,81,51,15,0,0 to 102,49,309,54,238,3,366,208,30,228,6,147,6,2,18,648,327,320,604,44,0,12035,25,12722,12060,648,18,486,72,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,2850,45,36,126,311,263,340,477,571,478,184,19,0 to 119,61,1687,1132,31,2789,61,0,38,2727,47,103,16,112,2733,1,4,2784,91,20,1,0,55,56,0,111,1,4,7,15,14,13,27,14,16,1,0,0 to 85,55,63,26,20,2,36,67,8,44,1,35,1,0,8,112,57,55,111,1,0,3529,60,3706,3589,112,8,118,34,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,21272,240,260,1336,2413,2644,3056,3739,3773,2573,1185,53,0 to 119,56,12450,8601,221,20579,692,1,414,19383,613,1590,163,1677,19549,4,42,20534,1489,134,49,5,882,733,8,1623,16,17,111,182,235,271,266,228,173,178,0,0 to 101,55,1026,274,39,284,374,935,314,534,14,374,13,4,92,1677,763,906,1622,54,1,21525,638,23848,22163,1677,92,1700,384,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,11674,221,349,851,1259,1405,1601,1854,1999,1563,569,3,0 to 105,55,6453,5194,27,11348,326,0,238,10476,356,1088,146,1195,10470,2,7,11339,883,238,58,16,569,551,1,1121,25,44,133,153,164,173,178,127,133,65,0,0 to 101,49,786,75,101,159,542,411,168,234,18,169,9,4,45,1195,593,601,1121,74,0,11076,252,12531,11328,1195,45,1210,268,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,139305,1411,1992,10154,21832,22079,25607,24227,16552,9487,5411,553,0 to 225,49,72666,65428,1211,138467,837,1,3092,127726,2785,11783,904,16694,122362,189,60,138220,15775,738,173,8,8167,8343,3,16513,85,180,1296,2732,2610,3133,2745,1854,1173,881,5,0 to 108,49,9103,2652,778,3980,8790,3600,4123,4530,43,2710,29,10,629,16694,8468,8223,16512,181,1,139643,655,157352,140298,16694,629,2159,1422,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,2400,25,35,120,260,312,402,545,411,204,83,3,0 to 101,55,1277,1074,49,2344,56,0,684,1436,83,484,87,107,2197,0,96,2249,79,18,6,4,45,52,0,97,0,3,7,12,13,17,19,16,14,6,0,6 to 91,55,74,5,1,17,22,53,22,15,3,11,2,0,3,107,57,50,97,10,0,2256,45,2408,2301,107,3,288,75,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,6123,203,226,467,807,857,914,1015,905,491,228,10,0 to 119,50,3351,2744,28,6060,63,0,62,5902,99,175,51,207,5913,2,1,6057,164,40,3,0,61,143,0,204,3,2,17,32,34,38,34,29,11,7,0,0 to 94,49,146,32,5,21,11,173,20,24,0,24,0,0,9,207,143,64,204,3,0,6414,60,6687,6474,207,9,565,80,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,1392,38,28,84,138,167,212,255,199,139,129,3,0 to 101,56,783,576,33,1347,45,0,25,1295,15,125,35,103,1288,1,0,1346,71,18,11,3,55,34,0,89,1,2,7,13,11,13,22,16,12,6,0,3 to 101,57,82,6,0,1,3,82,4,16,2,14,2,0,7,103,38,65,89,14,0,1458,31,1596,1489,103,7,68,32,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,2216,15,23,151,396,384,403,356,223,169,92,4,0 to 102,48,938,1262,16,2201,15,0,18,2019,19,102,20,225,1985,6,0,2195,186,34,4,1,33,187,0,220,1,5,16,54,51,47,37,11,3,0,0,4 to 82,41,94,79,8,39,12,104,104,19,2,12,0,0,0,225,190,35,220,5,0,2835,10,3084,2845,225,0,199,148,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,616,8,7,31,66,73,101,138,96,67,29,0,0 to 119,56,374,219,23,614,2,0,29,556,9,55,10,26,583,0,7,607,15,11,0,0,13,13,0,26,0,0,2,4,2,3,7,4,4,0,0,16 to 81,56,19,1,0,6,0,19,7,2,0,5,0,0,1,26,13,13,26,0,0,650,2,679,652,26,1,58,25,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,2647,36,41,186,278,327,374,506,464,295,136,4,0 to 103,56,1389,1067,191,2554,93,0,31,2568,28,52,27,69,2577,0,1,2554,51,13,3,2,36,28,0,64,0,0,7,14,12,8,8,11,6,3,0,15 to 89,47,52,7,2,3,1,60,3,22,0,13,0,0,1,69,30,39,64,5,0,3038,87,3196,3125,69,1,37,31,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,133,2,6,11,19,20,14,17,20,19,4,1,1 to 90,50,73,58,2,133,0,0,5,113,3,20,0,20,113,0,0,133,18,2,0,0,8,12,0,20,1,2,1,6,2,2,2,2,1,1,0,3 to 89,36,16,4,0,0,11,8,1,8,0,4,0,0,1,20,12,8,20,0,0,132,0,152,132,20,1,52,29,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,4434,43,45,209,365,443,604,850,804,595,471,5,0 to 119,60,2628,1761,45,4417,17,0,120,4021,62,410,17,417,4013,1,3,4413,284,132,0,1,259,156,1,416,1,4,13,39,25,41,76,65,68,85,0,3 to 101,67,333,50,9,24,17,369,30,76,1,112,1,0,56,417,157,259,416,1,0,4762,16,5197,4778,417,56,80,59,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,10245,123,125,504,916,969,1260,1852,2095,1570,793,38,0 to 115,61,5805,4299,141,10035,210,0,399,9533,190,817,87,576,9666,2,1,10032,502,58,10,6,329,231,0,560,2,5,21,50,57,65,81,98,112,85,0,0 to 104,66,452,42,35,31,47,448,65,184,10,161,7,1,73,576,241,335,560,16,0,11003,194,11780,11197,576,73,224,118,64,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,1822,29,36,106,233,253,347,406,238,127,43,4,0 to 101,52,664,1037,121,1812,10,0,8,1680,48,174,6,112,1704,0,6,1806,58,54,0,0,49,52,11,112,0,8,8,23,16,13,19,14,5,6,0,7 to 92,46,88,4,1,19,50,35,27,28,0,22,0,0,8,112,52,49,112,0,0,2092,10,2215,2102,112,8,115,68,62,1.62412905104683,0.150723124168937
