ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
48714,Autauga,01001,East Central,838,20,0.150198352049983,2.1379328255407,ba3d1538-5ec8-405b-8448-36f8f45ea703,5799
48715,Baldwin,01003,Southwestern,1990,14,0.400159431601878,6.69300034847276,02d04df5-9be9-41c9-9558-6ccd4b5a319d,23078
48716,Barbour,01005,Southeastern,479,4,0.223267704174077,2.69097505269632,165cf46a-099d-42a4-b220-cb034e925bd6,2624
48717,Bibb,01007,West Central,274,2,0.156476914356972,1.8951692775798,e49d2012-7a12-4ab2-b24a-03ee38dc64b5,2663
48718,Blount,01009,Northeastern,465,1,0.164406638341006,2.45274784751908,9c929445-9432-4995-8db5-108c25e7e979,4731
48719,Bullock,01011,East Central,395,10,0.154671563531792,2.06480197165101,903b6663-be46-4f7a-879f-1060582231d7,1547
48720,Butler,01013,Southeastern,682,32,0.191776547733298,1.83587954870993,0bc68f93-2ab9-4aff-913b-906962a9b1a6,2800
48721,Calhoun,01015,Northeastern,814,6,0.154366224232035,2.21070839394633,4eab0393-81d8-4fcc-846f-4f797d2ed51b,10417
48722,Chambers,01017,East Central,739,33,0.150563980768084,1.72306516183319,35fb7f08-d4f8-402d-b2fe-367077f265e0,4088
48723,Cherokee,01019,Northeastern,172,7,0.151975822791428,1.89808177880757,44374d51-a853-4280-be97-4285a4d1f4c6,1942
48724,Chilton,01021,West Central,477,3,0.174837510280213,2.09165532433194,7733d5e3-8b59-42c9-a55f-22e9d6c1a4fa,4063
48725,Choctaw,01023,Southwestern,238,12,0.227681129400253,2.68700551554037,37e7ee38-6c89-410f-ad94-c45c58eaca77,837
48726,Clarke,01025,Southwestern,387,7,0.308508819690587,3.78655552072513,106d30af-284a-4dca-ac06-84f3a506bd19,3108
48727,Clay,01027,Northeastern,124,2,0.151874743437702,2.02332180215824,c98ea2b9-66f6-4aac-966b-3ae34ed902e3,1239
48728,Cleburne,01029,Northeastern,80,1,0.141259985723536,2.17578212063938,88ddb55b-1371-458c-8688-816305cb138f,807
48729,Coffee,01031,Southeastern,546,4,0.167143203828118,1.67989540600381,d94b8074-4c9e-4d5c-a534-afbae9832738,4874
48730,Colbert,01033,Northern,757,9,0.15857369348987,2.31239229125845,95bdfe3b-8746-42de-a442-bc146c0e50e2,6461
48731,Conecuh,01035,Southwestern,290,9,0.209509978242295,2.59686142559656,29fcf501-ea00-49b4-8bec-b164fc96c3a9,1348
48732,Coosa,01037,East Central,73,1,0.16640708911109,1.7505584986585,7b2cd908-f90b-430a-9ae7-6933934cc594,686
48733,Covington,01039,Southeastern,553,16,0.255971892285061,2.38709591035509,f0c912d8-d53e-4007-9015-cc642e5334c0,3972
48734,Crenshaw,01041,Southeastern,172,3,0.150571897113878,2.31806123117494,e3c95a84-72cd-4727-a25b-0ce12050e8b1,1488
48735,Cullman,01043,Northern,826,7,0.191087821164047,2.50218505547441,554fbb0b-7981-4f49-b8d7-4e6c8d0337a4,8499
48736,Dale,01045,Southeastern,538,4,0.138259666605563,1.65151999951547,6974f038-5e52-4c3b-a05d-8dfb3e37e371,4518
48737,Dallas,01047,Southwestern,1141,13,0.246497505086154,3.13752996820932,497dbd16-a353-4fd8-829c-0116ded2bc5f,6358
48738,DeKalb,01049,Northeastern,1325,7,0.197848401841384,2.21695752803772,b7610440-a83b-43d5-bf22-fdef4c5eddd3,8132
48739,Elmore,01051,East Central,1268,27,0.163505782545826,2.27519521591255,4177016c-8e1a-462a-93f5-a401742e2cba,9213
48740,Escambia,01053,Southwestern,640,12,0.233446648119298,2.50306921694382,85445027-4145-462b-95b4-eb96466beec0,4024
48741,Etowah,01055,Northeastern,1356,15,0.138757597037284,2.10053621990475,ae7308bc-e7d7-479a-9bc2-0ff9ceb4c299,13422
48742,Fayette,01057,West Central,121,5,0.158552104918499,1.83779224583562,95e15d7c-ee79-47e4-8ce7-d15b3c559209,1682
48743,Franklin,01059,Northern,1027,16,0.164243463038702,1.78358559509712,ff4c8d82-6cb6-48df-a3e0-5a3bfb312c00,4633
48744,Geneva,01061,Southeastern,146,0,0.141768015065281,1.83488097279248,a7ac1c2e-7a1f-4be6-afe3-10f756662c17,2053
48745,Greene,01063,West Central,220,9,0.164666965815741,3.57766804402764,0dc58c00-1781-41c9-ab15-2d41af4cac27,1221
48746,Hale,01065,West Central,401,23,0.163613340422671,2.4799010938001,3cf3b923-5cc7-4950-b58a-5c062e3970db,2824
48747,Henry,01067,Southeastern,192,3,0.139761467476774,1.63725823418183,62351c33-a7a0-41bd-b58a-df839b486096,1750
48748,Houston,01069,Southeastern,892,8,0.142463779205855,2.10452810210549,6e701e74-d0b1-4b9c-8310-038b6d87e10f,12167
48749,Jackson,01071,Northern,576,3,0.287410215888713,2.67694940746419,abfd3bac-469a-4426-a244-017718d6535a,7397
48750,Jefferson,01073,Jefferson,8901,185,0.282606031405749,2.91318939557353,755516c9-a215-409a-b84d-61979e818ac0,100554
48751,Lamar,01075,West Central,134,1,0.15263540616661,1.64069081755141,6e60893b-c171-4383-91bc-ff7c5392b8cb,1363
48752,Lauderdale,01077,Northern,773,8,0.184043571131042,2.55716948814366,d0db2b9e-eaa9-405e-842e-91936eab5596,9835
48753,Lawrence,01079,Northern,185,0,0.182392737623559,1.92975383451283,7aa54b17-16f4-4ea0-9eb7-58cf697081d8,1772
48754,Lee,01081,East Central,2043,38,0.153274187500529,2.0496448391292,4d380d45-896a-4026-8adb-1af35b863141,16161
48755,Limestone,01083,Northern,879,5,0.155003206122046,1.71814668265853,79367cd4-a3b0-4cc2-bb04-1c772f799c89,7773
48756,Lowndes,01085,East Central,515,23,0.179493868658938,2.34426217715912,7d4d2552-1b58-4b84-8a02-edb1ffd9d2e2,1664
