ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
18,18,30,059,HOLMES,Holmes,FL,763,12,12,58,86,91,124,147,148,63,21,1,0 to 119,54,430,314,19,754,9,0,3,746,5,19,3,23,740,0,0,754,15,8,0,0,11,12,0,23,1,0,2,4,7,5,1,2,1,0,0,1 to 79,40,15,3,1,4,0,19,4,4,0,1,0,0,0,23,12,11,23,0,0,821,9,853,830,23,0,18,17,44,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,6706,115,126,424,599,729,839,1277,1313,918,346,20,0 to 100,59,3315,2898,493,6615,91,0,176,6153,82,545,66,680,6015,6,5,6605,657,11,12,0,319,346,3,668,24,31,95,94,130,117,93,42,38,15,1,0 to 92,41,266,16,234,152,343,176,149,133,2,83,1,1,10,680,354,323,668,12,0,7799,78,8564,7877,680,10,66,55,55,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,51509,1184,1362,4078,7490,7441,8042,8982,7228,3881,1724,97,0 to 119,50,29593,21686,230,51103,406,0,579,49851,458,1609,303,2285,49152,48,24,51032,2116,108,58,3,1182,1041,1,2224,32,62,244,364,370,358,328,244,168,115,0,0 to 104,46,998,476,456,294,631,1190,403,542,11,433,8,3,81,2285,1069,1215,2224,61,0,58675,344,61383,59019,2285,81,686,338,45,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,15089,245,295,799,1347,1515,1965,2892,3235,2003,690,103,0 to 119,59,8628,6137,324,14846,243,0,512,14062,177,999,43,1074,14009,6,0,14840,1008,58,8,0,610,455,1,1066,10,33,71,122,148,156,165,152,137,80,0,0 to 101,54,711,192,81,82,269,667,130,146,2,216,2,2,98,1074,458,615,1066,8,0,17674,235,18991,17909,1074,98,191,93,57,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,8156,118,198,601,935,1126,1336,1467,1296,756,302,21,0 to 101,53,4716,3326,114,8136,20,0,94,7755,130,430,43,387,7766,3,0,8133,326,58,3,0,227,157,0,384,0,3,19,35,47,60,69,73,52,29,0,6 to 95,59,226,76,34,48,27,296,61,116,0,93,0,0,30,387,158,229,384,3,0,9398,17,9806,9415,387,30,198,165,59,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,803,17,38,94,154,87,105,121,108,56,23,0,0 to 94,46,442,340,21,799,4,0,28,618,2,103,3,105,698,0,0,799,89,14,2,0,48,55,0,103,1,8,16,33,11,11,13,9,2,1,0,2 to 85,31,52,35,11,5,46,51,6,19,2,12,2,0,0,105,56,49,103,2,0,924,2,1031,926,105,0,156,108,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,12432,140,172,731,1357,1439,1831,2196,2402,1558,581,25,0 to 168,57,7523,4863,46,12401,31,0,3440,8622,177,1886,135,255,11892,1,284,12116,228,21,5,1,139,110,0,249,5,4,16,35,51,46,46,30,14,8,0,0 to 97,48,183,42,17,7,52,190,7,48,4,35,1,0,7,255,111,144,249,6,0,13370,25,13652,13395,255,7,289,132,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,19922,168,287,994,1992,2134,2873,4157,3892,2124,1013,288,0 to 119,58,11113,8077,732,19827,95,0,228,19131,230,725,134,752,19158,12,0,19815,623,115,13,1,342,395,1,738,4,18,54,101,88,127,139,124,53,44,0,0 to 102,53,428,175,116,19,106,587,45,208,5,149,4,0,39,752,401,350,738,14,0,21765,81,22618,21846,752,39,777,265,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,784,20,25,61,86,130,99,135,120,67,40,1,0 to 118,52,460,303,21,784,0,0,11,709,6,64,0,54,730,0,0,784,38,16,0,0,25,29,0,54,0,2,11,2,10,9,10,3,4,3,0,6 to 91,48,41,12,0,1,1,51,2,11,0,9,0,0,2,54,29,25,54,0,0,919,0,973,919,54,2,62,12,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,14910,205,227,745,1314,1440,1844,2428,2795,1988,650,1274,0 to 101,59,7820,5977,1113,14777,133,0,123,14437,222,330,92,306,14585,9,10,14758,276,16,14,0,154,138,0,292,1,8,19,33,43,56,48,50,42,6,0,1 to 98,52,169,41,76,6,76,206,10,120,11,73,5,1,15,306,146,160,292,14,0,16641,119,17076,16760,306,15,382,113,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,1591,25,27,130,186,167,216,320,256,184,79,1,0 to 118,56,970,604,17,1590,1,0,17,1471,16,198,2,35,1556,0,0,1590,32,3,0,0,26,9,0,35,1,1,3,5,7,4,7,3,1,3,0,3 to 99,48,20,8,4,3,7,25,3,12,0,4,0,0,1,35,9,26,35,0,0,1970,1,2006,1971,35,1,59,9,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,3807,27,25,90,171,178,294,509,1409,885,132,87,0 to 119,69,1856,1736,215,3733,74,0,106,3456,164,267,53,255,3529,0,23,3710,206,48,0,1,72,182,0,254,0,0,7,6,31,40,38,88,37,8,0,17 to 92,65,211,34,5,4,14,234,6,58,0,44,0,0,17,255,183,72,254,1,0,4039,73,4372,4112,255,17,50,38,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,16354,208,374,1220,2005,2193,2547,2806,2456,1165,499,881,0 to 119,51,9320,6904,130,16320,34,0,242,15747,246,470,95,493,15846,12,3,16305,441,46,6,0,262,225,0,487,8,10,53,81,78,88,61,65,29,20,0,0 to 100,46,350,69,62,6,174,306,7,196,5,110,1,0,12,493,227,266,487,6,0,19813,28,20346,19841,493,12,405,162,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,61353,1082,1384,4495,8533,9038,9850,10120,7312,3476,1331,4732,0 to 120,49,33982,27047,324,60311,1041,1,616,59536,585,1525,386,2048,59240,52,13,60247,1865,100,79,4,929,1028,8,1965,35,53,208,378,382,420,313,146,80,32,1,0 to 101,43,831,333,662,139,874,916,175,617,42,328,35,5,41,2048,1078,962,1964,83,1,69512,958,72573,70470,2048,41,642,430,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,3796,38,64,168,342,332,441,699,899,614,190,9,0 to 222,62,2089,1492,215,3789,7,0,51,3551,119,206,25,122,3671,2,1,3787,61,61,0,0,60,62,0,122,2,4,8,9,7,17,29,20,16,10,0,0 to 97,60,86,1,10,25,14,84,24,31,0,33,0,0,12,122,62,60,122,0,0,4384,6,4515,4390,122,12,498,53,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,3426,65,58,231,450,422,515,650,533,367,131,4,0 to 119,54,2051,1361,14,3408,18,0,62,3276,66,150,40,118,3308,0,0,3408,64,49,4,1,55,58,0,113,1,6,7,24,15,15,23,16,9,2,0,1 to 88,48,93,17,2,1,24,86,3,37,2,24,2,1,5,118,59,59,113,5,0,4188,13,4320,4201,118,5,150,122,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,35793,335,402,1998,3989,4014,5146,7043,6585,4030,2172,79,0 to 120,57,20745,14948,100,35470,323,0,1580,33165,411,2905,367,1335,34283,13,162,35296,1171,113,45,6,722,562,0,1284,8,25,97,186,156,205,213,176,145,124,0,0 to 101,54,904,236,85,59,131,1056,97,388,18,398,16,1,90,1335,593,742,1284,51,0,42790,271,44412,43061,1335,90,321,229,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,2099,54,46,156,268,237,243,339,298,236,212,10,0 to 118,56,1347,668,84,2094,5,0,56,1857,110,500,11,168,1931,0,0,2094,64,99,2,3,114,49,0,163,1,6,15,16,21,20,19,20,30,20,0,1 to 102,57,107,43,5,8,15,138,10,30,1,39,0,0,18,168,51,117,163,5,0,2308,0,2478,2308,168,18,8,6,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,47660,762,982,4131,7460,6905,7371,8649,6381,3267,1639,112,-6 to 119,50,26343,20531,786,47070,590,0,561,45835,454,1573,188,1660,45904,19,77,46974,1446,150,54,10,855,741,0,1596,22,46,165,269,265,252,288,194,100,59,0,0 to 101,48,705,582,203,106,238,1199,159,348,16,270,9,2,51,1660,772,886,1596,64,0,53839,526,56053,54365,1660,51,998,882,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,336,5,0,41,40,38,33,34,45,55,44,1,0 to 119,59,218,111,7,336,0,0,11,324,0,13,1,8,328,0,0,336,7,1,0,0,3,5,0,8,0,0,2,2,0,1,1,0,0,2,0,19 to 98,40,8,0,0,0,2,6,0,1,0,1,0,0,0,8,5,3,8,0,0,374,0,382,374,8,0,1,1,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,594,10,8,36,56,62,96,123,119,65,19,0,0 to 94,56,353,238,3,540,54,0,14,578,1,45,7,2,592,0,0,540,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,40 to 42,41,2,0,0,0,0,2,0,1,0,0,0,0,0,2,0,2,2,0,0,816,54,872,870,2,0,8,5,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1156,11,16,54,75,107,137,398,275,69,14,0,0 to 118,59,312,837,7,1156,0,0,13,1126,4,67,4,33,1123,0,0,1156,31,2,0,0,5,28,0,33,0,0,0,5,1,2,16,8,1,0,0,25 to 76,60,19,11,2,1,0,32,1,6,0,6,0,0,1,33,28,5,33,0,0,1822,0,1855,1822,33,1,10,8,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1465,18,25,116,185,168,221,288,189,146,103,6,0 to 118,54,920,520,25,1463,2,0,27,1396,34,143,1,51,1413,0,1,1462,12,39,0,0,41,10,0,51,0,2,3,3,7,4,3,6,12,11,0,8 to 107,72,45,5,1,0,0,51,0,4,0,11,0,0,2,51,10,41,51,0,0,1656,2,1710,1658,51,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1233,13,26,83,136,166,210,243,208,107,39,2,0 to 102,54,699,523,11,1229,4,0,12,1184,13,181,3,35,1198,0,0,1229,17,16,2,0,23,10,0,33,0,0,5,5,5,10,5,3,1,1,0,18 to 86,46,17,13,3,0,0,33,0,6,0,5,0,0,1,35,10,25,33,2,0,1447,2,1484,1449,35,1,89,25,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,19206,250,332,1023,1789,2045,2667,4375,3925,2098,553,149,0 to 119,58,10936,8166,104,19189,17,0,143,18853,107,390,75,427,18776,2,1,19186,372,44,9,2,224,192,0,416,3,11,42,46,55,66,90,54,36,24,0,0 to 99,53,313,58,20,25,78,313,25,102,2,63,2,0,13,427,195,232,416,11,0,23138,6,23573,23144,427,13,215,157,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,18121,421,441,1248,2226,2279,2613,2992,2913,1868,780,340,0 to 119,53,10546,7382,193,18030,91,0,311,16853,231,1073,127,1053,17058,4,6,18020,891,150,11,1,651,390,0,1041,4,13,80,145,143,156,160,124,127,101,0,0 to 103,54,661,226,119,35,254,717,70,415,8,322,3,0,58,1053,394,659,1041,12,0,20713,79,21851,20792,1053,58,718,239,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,13175,165,342,870,1753,1893,2182,2290,1767,877,320,716,0 to 155,50,7395,5710,70,13102,73,0,389,12080,390,742,193,709,12412,13,41,13049,630,34,43,2,336,328,0,664,8,17,48,114,110,132,120,87,55,17,1,0 to 102,48,338,60,260,6,407,224,33,241,6,155,6,2,20,709,363,346,664,45,0,14155,27,14905,14182,709,20,550,77,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,3666,51,54,164,368,319,422,590,703,621,354,20,0 to 119,62,2228,1401,37,3601,65,0,41,3522,47,120,19,132,3529,2,3,3596,109,21,2,0,69,61,0,130,1,7,10,17,15,17,32,15,17,1,0,0 to 85,54,74,31,21,4,41,79,10,47,1,37,1,0,9,132,63,69,130,2,0,4233,63,4431,4296,132,9,132,42,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,25228,275,329,1565,2762,3028,3539,4397,4695,3148,1421,69,0 to 119,57,14604,10388,236,24293,934,1,455,23043,613,1878,166,1967,23228,3,30,24261,1770,136,56,5,1030,875,1,1906,19,28,134,238,289,321,303,249,194,192,0,0 to 101,53,1208,325,50,323,487,1073,346,622,15,429,13,4,112,1967,911,1055,1905,61,1,27299,873,30145,28172,1967,112,1892,470,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,14482,277,451,1055,1532,1659,1886,2279,2622,2044,674,3,0 to 105,56,7909,6541,32,14127,355,0,301,12924,356,1443,148,1605,12867,3,7,14117,1274,256,59,16,760,770,0,1530,35,72,179,223,245,239,238,161,144,69,0,0 to 101,46,984,93,156,297,795,468,267,301,19,213,10,5,49,1605,813,792,1530,75,0,15277,280,17169,15557,1605,49,1438,440,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,155697,1604,2306,11530,24446,24629,28383,26996,18457,10551,6204,591,0 to 225,49,81586,72889,1222,154619,1077,1,3296,143079,2785,12988,926,18224,137216,193,64,154364,17250,782,184,8,8963,9065,4,18032,96,216,1462,2980,2864,3383,2985,1987,1280,964,7,0 to 108,49,9944,2912,852,4324,9673,3919,4440,4887,44,3014,30,11,722,18224,9194,9026,18031,192,1,164523,884,183828,165407,18224,722,2152,1414,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,2858,25,37,166,313,381,491,633,479,240,90,3,0 to 101,55,1501,1302,55,2802,56,0,825,1744,83,577,88,109,2630,0,119,2683,79,19,7,4,46,52,0,98,0,3,7,13,13,17,21,16,13,6,0,6 to 91,55,75,5,1,17,22,55,21,14,3,10,2,0,4,109,58,51,98,11,0,3237,45,3393,3282,109,4,324,65,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,6870,226,261,522,903,961,1023,1147,1040,542,235,10,0 to 119,50,3765,3077,28,6805,65,0,69,6609,99,210,55,248,6618,3,1,6801,205,40,3,0,68,177,0,245,3,2,19,47,45,45,38,31,11,7,0,0 to 94,46,173,43,5,24,13,188,44,25,0,25,0,0,9,248,177,71,245,3,0,8156,62,8470,8218,248,9,591,67,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,1598,47,34,95,163,202,238,283,243,158,132,3,0 to 101,55,893,668,37,1543,55,0,26,1490,15,140,36,118,1479,1,0,1542,81,22,12,3,61,42,0,103,2,4,7,13,19,14,24,16,13,6,0,1 to 101,54,94,8,0,1,12,88,3,19,3,16,2,0,9,118,47,71,103,15,0,1770,40,1932,1810,118,9,74,35,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,2928,22,30,226,500,503,514,463,302,222,140,6,0 to 105,48,1304,1524,100,2906,22,0,18,2606,19,247,21,266,2658,3,1,2902,222,36,7,1,51,207,0,258,2,6,21,64,60,55,41,12,4,1,0,0 to 87,40,110,104,11,33,20,147,91,29,2,15,0,0,1,266,210,56,258,8,0,3303,14,3590,3317,266,1,260,121,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,863,11,14,49,87,107,136,186,123,96,54,0,0 to 119,56,512,327,24,857,6,0,28,750,9,93,12,66,792,0,5,852,50,14,2,0,33,31,0,64,0,1,4,6,6,4,14,12,13,6,0,9 to 99,60,26,8,0,30,0,33,31,3,0,11,0,0,4,66,31,35,64,2,0,1011,4,1082,1015,66,4,83,49,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,3217,44,51,224,325,362,442,620,594,381,170,4,0 to 103,57,1730,1281,206,3109,108,0,36,3127,28,58,28,80,3137,0,0,3109,60,13,5,2,39,34,0,73,0,1,13,15,14,8,8,12,6,3,0,14 to 89,42,56,12,2,3,1,69,3,24,0,15,0,0,1,80,37,43,73,7,0,3744,101,3925,3845,80,1,46,40,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,201,2,7,19,31,33,25,26,28,23,6,1,1 to 90,48,96,103,2,201,0,0,6,165,3,32,0,61,140,0,0,201,59,2,0,0,13,48,0,61,1,2,6,16,13,10,7,4,1,1,0,3 to 89,39,25,5,2,29,16,15,30,10,0,5,0,0,1,61,48,13,61,0,0,246,0,307,246,61,1,64,29,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,5383,59,48,238,443,517,734,1034,1035,728,541,6,0 to 119,61,3175,2135,73,5365,18,0,127,4928,62,467,20,463,4916,1,3,5361,322,139,1,1,288,173,0,461,3,4,12,43,26,49,84,73,76,93,0,0 to 101,67,375,51,9,26,20,408,33,93,1,125,1,0,65,463,174,289,461,2,0,5926,16,6406,5942,463,65,81,60,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,12953,152,166,643,1125,1167,1602,2409,2753,1964,931,41,0 to 119,61,7314,5454,185,12719,234,0,414,12193,190,880,90,647,12299,4,3,12712,570,58,13,6,364,264,0,628,4,5,29,59,64,72,96,111,118,89,0,0 to 104,64,507,46,38,37,54,505,69,190,11,165,8,1,80,647,275,372,628,19,0,16066,215,16934,16281,647,80,226,120,64,2.51442395330883,0.137455100826111
