ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
40418,Autauga,01001,East Central,239,5,0.150198352049983,2.1379328255407,8528354c-6185-49a0-aeae-f08ad383bb1f,2367
40419,Baldwin,01003,Southwestern,292,9,0.400159431601878,6.69300034847276,3d26cacc-61a3-4aa5-b3b0-d4e5599a3de5,8135
40420,Barbour,01005,Southeastern,175,1,0.223267704174077,2.69097505269632,51caca4f-e5b8-491f-8519-830f512532ed,887
40421,Bibb,01007,West Central,76,1,0.156476914356972,1.8951692775798,8d35fbd9-4ffb-450b-9702-a6fa107e5d39,1409
40422,Blount,01009,Northeastern,63,1,0.164406638341006,2.45274784751908,52e23a8f-dcbe-487b-a8bb-52a12d033767,1660
40423,Bullock,01011,East Central,213,6,0.154671563531792,2.06480197165101,73311420-88f2-48f7-937a-75c7fb2800e6,650
40424,Butler,01013,Southeastern,416,18,0.191776547733298,1.83587954870993,2124d528-6081-4999-b5f7-75def0b1453c,1692
40425,Calhoun,01015,Northeastern,165,3,0.154366224232035,2.21070839394633,8dcc3276-a31e-4eb3-8c87-15de9dcf582d,4067
40426,Chambers,01017,East Central,358,26,0.150563980768084,1.72306516183319,6e6b7326-d785-462c-ae44-ec893817da41,1620
40427,Cherokee,01019,Northeastern,38,3,0.151975822791428,1.89808177880757,daea4a03-dde8-40e6-a5f3-cb82198fffb2,987
40428,Chilton,01021,West Central,104,1,0.174837510280213,2.09165532433194,26b3239b-00f6-412a-9e7c-8a4c48262fca,1570
40429,Choctaw,01023,Southwestern,153,10,0.227681129400253,2.68700551554037,cb0bb508-d25d-48b8-bafa-1979d0473f54,473
40430,Clarke,01025,Southwestern,148,2,0.308508819690587,3.78655552072513,71669142-332b-4a49-8d27-391350d9b7ac,1278
40431,Clay,01027,Northeastern,28,2,0.151874743437702,2.02332180215824,f354fafb-a3c9-4a8e-a8e5-68eab47b46c8,486
40432,Cleburne,01029,Northeastern,15,1,0.141259985723536,2.17578212063938,49cf2c36-4268-4e29-91de-e7cc3dc7caa9,249
40433,Coffee,01031,Southeastern,238,1,0.167143203828118,1.67989540600381,1f9b1124-0d50-4471-907f-741db1ba306a,1853
40434,Colbert,01033,Northern,187,2,0.15857369348987,2.31239229125845,fafaba5d-83a2-4889-8c16-babe11ffdae8,2666
40435,Conecuh,01035,Southwestern,41,1,0.209509978242295,2.59686142559656,4cbbf538-369d-4e3d-ac39-f6865b689c55,388
40436,Coosa,01037,East Central,40,1,0.16640708911109,1.7505584986585,b6d9814b-cd03-4c50-b272-4a15b1792ab9,299
40437,Covington,01039,Southeastern,81,1,0.255971892285061,2.38709591035509,08bc7f07-2ed0-43f3-b271-29c4e73ba231,1222
40438,Crenshaw,01041,Southeastern,78,3,0.150571897113878,2.31806123117494,d8ea52c6-5172-4e3d-a414-e14bad09ea41,790
40439,Cullman,01043,Northern,150,1,0.191087821164047,2.50218505547441,efb56d0b-fe15-414a-a0fc-53e647973022,3348
40440,Dale,01045,Southeastern,123,0,0.138259666605563,1.65151999951547,71f05b7c-8dfa-483b-9df3-b92c62fd903e,1235
40441,Dallas,01047,Southwestern,282,3,0.246497505086154,3.13752996820932,b6f086ea-b200-4255-b229-8d13dc5bbed0,2177
40442,DeKalb,01049,Northeastern,256,3,0.197848401841384,2.21695752803772,e3f9332e-c3ba-44a4-aa82-76303bd835ab,2543
40443,Elmore,01051,East Central,373,9,0.163505782545826,2.27519521591255,f0982de0-4402-430c-bbe8-c0cbb79d487a,3504
40444,Escambia,01053,Southwestern,74,3,0.233446648119298,2.50306921694382,8de5f785-fc65-489a-8273-572757758fa1,1257
40445,Etowah,01055,Northeastern,261,12,0.138757597037284,2.10053621990475,6a7eb63c-7fba-4840-bbeb-ebba297821b7,5305
40446,Fayette,01057,West Central,16,0,0.158552104918499,1.83779224583562,aa34db64-782c-4f89-820d-120ce3999a36,674
40447,Franklin,01059,Northern,576,8,0.164243463038702,1.78358559509712,7adf4c58-e45b-4702-99b6-5aae819912bf,2284
40448,Geneva,01061,Southeastern,43,0,0.141768015065281,1.83488097279248,293d48e0-5e5a-48e7-b533-e7132e615efa,675
40449,Greene,01063,West Central,95,4,0.164666965815741,3.57766804402764,a60b210f-8a38-470f-abf7-c8ab98bc4209,519
40450,Hale,01065,West Central,178,9,0.163613340422671,2.4799010938001,2f5e1be9-2adc-47c5-8ab3-2cc97580c105,1272
40451,Henry,01067,Southeastern,81,2,0.139761467476774,1.63725823418183,f19fed12-a4c9-42da-8d98-2f1158914a57,557
40452,Houston,01069,Southeastern,223,5,0.142463779205855,2.10452810210549,0ff31446-3be1-49be-b9dd-c4cfe68b3acf,3855
40453,Jackson,01071,Northern,83,3,0.287410215888713,2.67694940746419,79c27405-b717-4236-ab72-59318f802ffc,2435
40454,Jefferson,01073,Jefferson,1882,103,0.282606031405749,2.91318939557353,7c0769bb-c117-466e-9798-da2e2cf1ed61,40968
40455,Lamar,01075,West Central,26,0,0.15263540616661,1.64069081755141,b7bce83c-0a04-4062-8128-049589ecaaec,575
40456,Lauderdale,01077,Northern,167,2,0.184043571131042,2.55716948814366,24d2b60a-6ba2-4134-83a2-e61c9d39f239,3920
40457,Lawrence,01079,Northern,51,0,0.182392737623559,1.92975383451283,a6535209-4375-4a3e-9b7b-4a214189cb77,777
40458,Lee,01081,East Central,552,34,0.153274187500529,2.0496448391292,cfdd8190-7054-4b6f-991a-476dc5e70a3c,6683
40459,Limestone,01083,Northern,108,0,0.155003206122046,1.71814668265853,aab2a340-00a4-40f6-86ed-e9bd2848224c,2391
40460,Lowndes,01085,East Central,255,12,0.179493868658938,2.34426217715912,af22a207-3cdf-4222-b073-0ed5b810ae18,743
40461,Macon,01087,East Central,86,4,0.152225727451423,2.0876916570357,b46db2c7-f46d-49af-b94e-02b3509ca5d4,820
40462,Madison,01089,Northern,344,4,0.207245811581288,2.4192510631746,ee180348-edfd-438e-8160-ce4976627c09,16076
40463,Marengo,01091,Southwestern,174,6,0.243586589216875,2.64368581241414,d7dd07b9-111e-42d1-b48d-9d23918aa1a5,1695
40464,Marion,01093,Northern,124,11,0.188224455607951,1.90243452461428,99832480-b8c5-4d37-a8cd-04090834b9bc,1305
40465,Marshall,01095,Northern,705,9,0.158193819913322,2.22984018931076,481307ad-0b68-4cea-bbf9-763bea0e027c,5964
40466,Mobile,01097,Mobile,2283,118,0.307697348295278,4.83629332281426,07b5db97-52e4-49b6-a74c-a1042a197a2f,21919
40467,Monroe,01099,Southwestern,44,2,0.254517578378227,2.83753802882174,20309fcb-8a20-4d7a-ac86-8e4158e331b1,613
40468,Montgomery,01101,East Central,1802,43,0.198182172648103,2.60770290702687,848a77ad-9e2a-4383-bfa6-082cad8c20ea,10643
40469,Morgan,01103,Northern,297,1,0.152203319983528,1.80617511452274,67f8694a-6b13-4641-a74c-af45e0e9f695,4245
40470,Perry,01105,West Central,42,0,0.18021159047953,2.14838023913143,00e89c7c-e091-4b51-bdc3-b0af4a500c4f,829
40471,Pickens,01107,West Central,121,5,0.22311596802615,2.22345505777214,51b7899c-819e-4840-a572-dbb17ded4b23,1047
40472,Pike,01109,Southeastern,208,0,0.166038209106773,2.23104055343355,1e330a21-adbb-46e2-b645-6e25ee44b6e8,1725
40473,Randolph,01111,Northeastern,128,7,0.14646191250813,1.58584516900329,9fd15047-01be-4128-a868-0cf1f36adba1,983
40474,Russell,01113,East Central,177,0,0.160426072907967,2.13411394127528,97b764ed-3ac8-4d00-85f0-53e6c7449eb1,1661
40475,St. Clair,01115,Northeastern,131,1,0.164611790120262,2.46182521198285,1acef3f9-9d1e-4315-84ea-36ed50151659,3691
40476,Shelby,01117,Northeastern,522,20,0.202879219246825,2.52559193618872,acd4ab69-cf17-41b9-b8b1-898e8bdb2ceb,9832
40477,Sumter,01119,West Central,226,7,0.227210820567734,3.07842876540608,55fb32f7-b30e-4ff3-935f-26aff9b19634,1054
40478,Talladega,01121,Northeastern,117,5,0.190828489604655,2.7296175303427,1970c61e-bf16-44fe-ba7c-5cddec6f37ba,3158
40479,Tallapoosa,01123,East Central,431,66,0.191182308914904,2.16459004269042,76335c1f-ad74-4725-97bd-caabd31dfbb4,2781
40480,Tuscaloosa,01125,West Central,816,16,0.338742577944004,2.90058009044742,343901ca-ff6d-45c0-a6ec-15ee4da76f07,12395
40481,Walker,01127,West Central,378,2,0.20307720239839,2.39750884765462,40c34854-13f2-4417-9eac-9eab0ab03bd4,3840
40482,Washington,01129,Southwestern,72,6,0.26740407070929,2.63236527422465,383db337-1e8a-4bfb-8f31-33ac4eb6a396,632
40483,Wilcox,01131,Southwestern,152,7,0.224284362669096,2.68126387368409,ef7a0068-e238-44cf-85cc-13fac916989c,637
40484,Winston,01133,Northern,91,0,0.159972008442992,1.68720534678178,5a89ef6a-890a-468e-b9f3-602f57408667,1318
40485,Unknown or Out of State,99999,Unknown,0,0,12.9086340951542,16.2873566339486,0fbda4a4-4654-4ff4-949f-2e9ba30e7433,0
