OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
21786,Autauga,01001,East Central,25,1,0.150198352049983,2.1379328255407,2,7e3ddb71-b9c2-4ac1-a28d-6036af92f9ce,373
21787,Baldwin,01003,Southwestern,109,1,0.400159431601878,6.69300034847276,2,36081808-e490-49c8-9ed4-2346e1ff15cb,1354
21788,Barbour,01005,Southeastern,18,0,0.223267704174077,2.69097505269632,0,71ead419-2485-4935-aea2-5f10880ae95e,158
21789,Bibb,01007,West Central,26,0,0.156476914356972,1.8951692775798,0,d72340ee-2489-497c-a57f-1e371e8635df,254
21790,Blount,01009,Northeastern,20,0,0.164406638341006,2.45274784751908,0,772c16f9-db1c-4295-9ec5-8e705f26f2ac,251
21791,Bullock,01011,East Central,9,0,0.154671563531792,2.06480197165101,0,ff6f929a-bfbd-4a11-be6d-bb70dc454d6d,60
21792,Butler,01013,Southeastern,13,0,0.191776547733298,1.83587954870993,0,e8aed1bc-d3f9-4796-b65c-8b4b19eddd2c,130
21793,Calhoun,01015,Northeastern,66,2,0.154366224232035,2.21070839394633,2,c0d490a8-7c6f-42ed-a191-8627f7731057,699
21794,Chambers,01017,East Central,240,11,0.150563980768084,1.72306516183319,11,87b616df-4042-4bef-bb33-b0fbc76be79f,723
21795,Cherokee,01019,Northeastern,12,0,0.151975822791428,1.89808177880757,0,32bcea52-a563-4975-a980-240d325e55d2,96
21796,Chilton,01021,West Central,39,0,0.174837510280213,2.09165532433194,0,cac41429-f042-401c-913d-3079819cad69,273
21797,Choctaw,01023,Southwestern,14,0,0.227681129400253,2.68700551554037,0,6ad0db87-275d-4135-bd41-1d33a8188666,74
21798,Clarke,01025,Southwestern,24,0,0.308508819690587,3.78655552072513,0,3d61dce5-1a89-4836-a4b9-bf036f57271a,214
21799,Clay,01027,Northeastern,17,0,0.151874743437702,2.02332180215824,0,ca5065b2-a9d3-44a9-aaff-36717a7ab4ba,107
21800,Cleburne,01029,Northeastern,12,0,0.141259985723536,2.17578212063938,0,dcba4756-8910-4406-95e3-3aa5a3a81496,48
21801,Coffee,01031,Southeastern,56,0,0.167143203828118,1.67989540600381,0,2be6d424-bba5-4539-b4c1-8d6302a6e329,325
21802,Colbert,01033,Northern,15,1,0.15857369348987,2.31239229125845,1,4d6d8735-9bcc-44b8-b56d-bc3753bd39c5,421
21803,Conecuh,01035,Southwestern,10,0,0.209509978242295,2.59686142559656,0,0f1eeb14-b9f8-47a1-932b-478c7d3dfb36,75
21804,Coosa,01037,East Central,22,1,0.16640708911109,1.7505584986585,1,565df65f-7188-41e9-90ed-65fb69132e36,64
21805,Covington,01039,Southeastern,21,0,0.255971892285061,2.38709591035509,1,4a341a04-e3dc-4948-b49c-25065921b460,220
21806,Crenshaw,01041,Southeastern,6,0,0.150571897113878,2.31806123117494,0,4d599717-edeb-4891-bb83-222f25947671,158
21807,Cullman,01043,Northern,42,0,0.191087821164047,2.50218505547441,0,fc96d365-cb27-4d6d-9ae8-763523588132,497
21808,Dale,01045,Southeastern,17,0,0.138259666605563,1.65151999951547,0,bc3c9c69-8735-4e2d-9fa6-e61e7bc150a7,176
21809,Dallas,01047,Southwestern,22,2,0.246497505086154,3.13752996820932,2,762356a2-b03c-478c-9dc3-c23283b99126,265
21810,DeKalb,01049,Northeastern,40,2,0.197848401841384,2.21695752803772,2,622e6815-8ac9-4519-b76e-6c646e769c91,529
21811,Elmore,01051,East Central,58,1,0.163505782545826,2.27519521591255,1,d463a877-2e6b-4104-a1d4-7ef83d86b623,753
21812,Escambia,01053,Southwestern,12,0,0.233446648119298,2.50306921694382,0,a930188f-7f1e-4ac2-81b7-17668dfdab08,226
21813,Etowah,01055,Northeastern,93,8,0.138757597037284,2.10053621990475,7,d2181d1d-7c4e-4088-9c75-2e39ebafab91,711
21814,Fayette,01057,West Central,4,0,0.158552104918499,1.83779224583562,0,155d4070-e11d-4e93-8ad8-ebdf1edaec66,160
21815,Franklin,01059,Northern,17,0,0.164243463038702,1.78358559509712,0,52f03e77-ec62-4a72-9742-ecac19bacd8c,242
21816,Geneva,01061,Southeastern,4,0,0.141768015065281,1.83488097279248,0,b7ce5228-c983-4409-a6bf-3f9a1cc9b55d,94
21817,Greene,01063,West Central,29,0,0.164666965815741,3.57766804402764,0,49fd5e51-4819-44d4-b54d-11bb4a851144,71
21818,Hale,01065,West Central,23,1,0.163613340422671,2.4799010938001,1,a5ef4c61-b65f-41eb-8723-a235237d0bee,138
21819,Henry,01067,Southeastern,17,0,0.139761467476774,1.63725823418183,0,21c21273-d166-4671-8003-99f68ad2d2b5,103
21820,Houston,01069,Southeastern,63,1,0.142463779205855,2.10452810210549,2,e8c48a95-1f83-4945-acfa-eab8b4207007,512
21821,Jackson,01071,Northern,38,2,0.287410215888713,2.67694940746419,2,931c4279-a42f-446b-98f2-2c66d9855442,517
21822,Jefferson,01073,Jefferson,673,15,0.282606031405749,2.91318939557353,25,7ee4c542-8fb9-4aad-87ea-0de709a4896c,8433
21823,Lamar,01075,West Central,8,0,0.15263540616661,1.64069081755141,0,97623594-bd63-43a8-ac9e-0112e04db8df,127
21824,Lauderdale,01077,Northern,23,2,0.184043571131042,2.55716948814366,4,cc0bc14a-7536-4d24-abd7-b2a1337398a2,800
21825,Lawrence,01079,Northern,9,0,0.182392737623559,1.92975383451283,0,21a3422d-2caa-4bae-b79f-201424a80da3,200
21826,Lee,01081,East Central,306,12,0.153274187500529,2.0496448391292,14,f11b1923-a2fd-4d14-81fe-45f689765089,1959
21827,Limestone,01083,Northern,40,0,0.155003206122046,1.71814668265853,0,0bda45a7-db57-479c-b679-39344338ed06,665
21828,Lowndes,01085,East Central,27,0,0.179493868658938,2.34426217715912,0,d7cb7153-0f65-48cc-93d2-347a44e557ab,90
21829,Macon,01087,East Central,24,2,0.152225727451423,2.0876916570357,2,3915474c-b59f-4355-9ad6-148aa27f4599,183
21830,Madison,01089,Northern,197,4,0.207245811581288,2.4192510631746,4,9fe55535-67a2-467c-b2f5-6becf2654d37,2344
21831,Marengo,01091,Southwestern,25,1,0.243586589216875,2.64368581241414,1,f735579b-6044-443e-8189-ac8dec2702dd,264
21832,Marion,01093,Northern,60,4,0.188224455607951,1.90243452461428,5,51da742a-80b0-4009-9671-da712693521c,468
21833,Marshall,01095,Northern,139,2,0.158193819913322,2.22984018931076,4,78e7cf55-3fd9-4561-85a2-c3d2e31aeac4,778
21834,Mobile,01097,Mobile,638,18,0.307697348295278,4.83629332281426,25,9e009bc5-3fca-4494-8399-8894082d5e40,3343
21835,Monroe,01099,Southwestern,8,0,0.254517578378227,2.83753802882174,0,ba64041b-23fd-4cc4-976f-b8857d3a552a,111
21836,Montgomery,01101,East Central,217,1,0.198182172648103,2.60770290702687,3,3145d468-aac0-471b-b212-4c23d72d0fb1,1656
21837,Morgan,01103,Northern,45,0,0.152203319983528,1.80617511452274,0,84e88901-cce6-47a9-bc5f-92d594c88596,621
21838,Perry,01105,West Central,9,0,0.18021159047953,2.14838023913143,0,5f21d4f1-09d6-41a7-ad9d-ec70dbe45176,87
21839,Pickens,01107,West Central,33,0,0.22311596802615,2.22345505777214,0,425dd21b-698a-42f6-a4ca-9ebcfa0eec48,232
21840,Pike,01109,Southeastern,34,0,0.166038209106773,2.23104055343355,0,f89e9465-7d83-4a63-a829-1884238faf21,332
21841,Randolph,01111,Northeastern,51,3,0.14646191250813,1.58584516900329,3,9742d703-721b-4a7d-985c-a2f5b2b9af7d,173
21842,Russell,01113,East Central,42,0,0.160426072907967,2.13411394127528,0,9cd1c303-d541-4b1c-97d7-b4dfe3225139,272
21843,St. Clair,01115,Northeastern,53,0,0.164611790120262,2.46182521198285,0,ab0d5b00-9c7c-4bc5-8e60-1178eee2ec34,531
21844,Shelby,01117,Northeastern,257,6,0.202879219246825,2.52559193618872,7,b94de66c-0b63-4516-8b16-d491f53c51c9,2014
