ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,626,14,15,36,58,84,87,124,121,67,19,1,0 to 101,56,368,254,4,620,6,0,10,499,41,115,8,77,549,0,0,620,47,27,3,0,38,36,0,74,2,2,12,12,10,8,12,7,6,6,0,0 to 95,48,37,27,7,3,9,59,6,13,2,10,0,0,4,77,39,38,74,3,0,1368,3,1449,1371,77,4,118,80,48,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,1316,64,61,126,154,170,181,193,193,113,55,6,0 to 99,49,838,473,5,1290,26,0,36,925,53,450,24,302,1013,0,1,1289,166,130,6,0,189,107,0,296,20,18,34,39,48,45,49,24,8,17,0,0 to 98,42,64,205,17,10,20,238,38,60,0,11,0,1,4,302,109,193,296,6,0,2172,20,2498,2192,302,4,481,381,42,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,2262,5,9,168,694,563,407,276,95,30,7,8,0 to 105,39,197,2058,7,2262,0,0,1,2003,1,120,3,262,2000,0,0,2262,258,4,0,0,22,240,0,262,2,4,23,63,57,63,42,6,1,1,0,0 to 85,40,147,101,5,9,7,166,89,9,0,3,0,0,1,262,240,22,262,0,0,2261,0,2525,2261,262,1,124,100,40,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,2097,26,39,184,553,422,333,248,174,72,42,4,0 to 118,40,514,1560,23,2091,6,0,48,1895,9,414,6,412,1684,0,1,2090,400,9,2,1,122,287,0,409,15,22,54,104,73,69,52,17,6,0,0,0 to 84,36,163,209,34,3,67,195,147,55,1,15,0,0,2,412,289,123,409,3,0,2712,3,3129,2715,412,2,35,33,36,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,4041,47,51,355,580,576,655,722,498,309,192,56,0 to 119,50,2254,1732,55,3985,56,0,241,3447,28,745,83,1030,3010,0,1,3984,888,102,35,2,535,452,3,990,14,20,173,233,180,164,127,72,33,10,1,0 to 95,38,605,128,56,201,152,589,249,135,7,46,2,2,5,1027,474,550,990,37,0,9378,21,10449,9399,1027,5,127,119,38,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,3622,100,113,264,446,453,474,696,567,296,204,9,0 to 119,54,2046,1483,93,3605,17,0,294,3052,63,511,16,433,3186,0,3,3602,387,42,4,0,215,214,0,429,19,23,51,82,62,59,67,39,22,9,0,0 to 97,41,202,152,54,21,59,345,25,12,0,49,0,0,4,433,217,216,429,4,0,6623,13,7074,6636,433,4,36,34,41,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,1009,33,20,120,150,143,161,160,113,75,32,2,0 to 99,47,547,409,53,949,60,0,65,852,16,168,5,135,868,0,6,943,90,45,0,0,59,73,3,135,1,4,23,20,23,16,18,13,14,3,0,1 to 97,43,97,25,5,8,3,115,17,28,0,20,0,0,4,135,73,59,135,0,0,2369,60,2564,2429,135,4,190,189,43,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,977,15,16,79,149,138,158,169,160,67,25,1,0 to 119,51,467,494,16,963,14,0,10,762,5,223,9,223,754,0,0,963,190,28,3,2,39,178,1,218,2,0,23,64,54,36,20,15,5,4,0,1 to 93,38,125,70,9,14,16,167,35,9,0,7,0,0,0,223,179,43,218,5,0,2496,9,2733,2505,223,0,130,124,38,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,8804,189,272,752,996,1076,1159,1476,1450,1002,409,23,0 to 100,54,4353,4010,441,8707,97,0,607,6614,82,2182,83,2637,6125,1,41,8666,2603,14,17,0,1208,1393,16,2617,92,158,420,475,459,426,269,163,107,61,4,0 to 99,38,936,127,817,737,1419,657,541,394,3,221,2,1,38,2634,1403,1215,2617,17,0,16674,78,19410,16752,2634,38,1149,1138,38,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,67454,1600,2064,7304,11395,9902,10247,10472,7919,4221,1950,380,0 to 119,46,37870,29081,503,67010,444,0,1288,61497,458,4687,341,17663,49619,22,150,66838,17208,354,97,3,9154,8207,201,17562,369,674,3350,4253,2736,2465,1796,934,519,298,268,0 to 104,35,5321,2158,1957,8126,3579,4790,9193,1331,12,789,9,3,186,17662,8253,9208,17562,100,0,139265,344,157409,139609,17662,186,4790,4443,35,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,18601,334,533,1439,2038,2108,2442,3283,3426,2103,792,103,0 to 119,56,10435,7871,295,18335,266,0,1099,16224,177,2426,52,4432,14160,4,5,18326,4339,63,30,0,2269,2113,20,4402,97,263,690,812,728,634,534,320,219,135,0,0 to 101,39,1957,379,366,1700,1138,1380,1884,236,4,332,3,2,138,4432,2127,2285,4402,30,0,45724,236,50422,45960,4432,138,424,326,39,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,9166,136,242,787,1129,1294,1509,1579,1371,778,319,22,0 to 101,51,5228,3821,117,9144,22,0,265,8273,130,837,64,1328,7831,1,6,9137,1235,89,4,0,709,611,4,1324,9,37,188,229,205,226,181,136,70,46,1,0 to 100,44,582,228,98,416,110,761,453,190,0,117,0,0,35,1328,613,711,1324,4,0,19476,18,20834,19494,1328,35,716,683,44,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,1454,58,125,212,267,188,181,173,147,76,27,0,0 to 94,38,787,638,29,1446,8,0,71,689,2,657,14,595,858,0,1,1445,410,179,5,1,304,279,6,589,21,63,102,128,90,74,46,45,21,5,0,0 to 86,32,436,66,53,34,406,152,31,89,3,51,3,1,4,595,283,306,589,6,0,2560,2,3158,2562,595,4,1011,910,32,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,16404,192,277,1180,1956,1933,2363,2741,2983,1957,793,29,0 to 168,56,9937,6399,68,16376,28,0,4371,10742,177,3957,173,1307,14906,0,191,16186,1264,37,5,1,661,619,21,1301,23,36,208,250,220,195,174,112,66,22,1,0 to 97,40,876,194,76,155,232,894,175,236,3,150,0,0,15,1307,620,666,1301,6,0,27254,21,28588,27275,1307,15,1088,923,40,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,22968,207,383,1552,2565,2556,3306,4568,4193,2262,1084,292,0 to 119,56,12827,9490,651,22864,104,0,690,20857,230,2109,180,3454,19497,0,17,22847,3162,270,21,1,1800,1621,11,3432,36,99,577,651,478,506,462,353,165,119,8,0 to 102,42,1464,445,649,874,442,1827,1163,482,6,288,5,0,72,3454,1632,1811,3432,22,0,44319,82,47893,44401,3454,72,1705,1083,42,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,855,21,27,74,94,141,109,141,133,73,41,1,0 to 118,52,507,332,16,855,0,0,15,710,6,129,2,103,752,0,0,855,87,16,0,0,54,48,1,103,0,3,17,10,16,12,14,17,10,4,0,6 to 91,50,78,15,0,10,0,92,11,23,0,14,0,0,4,103,48,54,103,0,0,1508,0,1611,1508,103,4,203,148,50,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,17169,262,303,1163,1774,1761,2201,2735,2972,2079,683,1236,0 to 103,56,9006,7134,1029,17023,146,0,233,16050,222,861,106,2298,14823,0,48,16977,2253,21,24,0,1133,1117,24,2274,35,63,407,453,335,373,303,179,114,33,3,0 to 103,40,741,263,302,968,317,864,1093,240,12,145,5,1,26,2298,1128,1145,2274,24,0,38591,120,41032,38711,2298,26,1023,731,40,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,1865,28,31,190,242,211,255,355,279,194,79,1,0 to 118,54,1071,775,19,1861,4,0,52,1481,16,439,9,241,1624,0,0,1861,212,26,0,3,88,148,2,238,1,3,50,49,40,32,29,24,9,4,0,3 to 99,40,101,17,94,26,103,110,25,30,0,20,0,0,2,241,150,89,238,3,0,3591,1,3836,3592,241,2,423,373,40,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,4205,30,36,120,196,205,332,569,1513,974,145,85,0 to 119,69,2076,1938,191,4128,77,0,179,3660,164,471,72,589,3592,0,24,4104,531,53,4,1,231,342,11,584,1,11,34,31,57,78,86,169,100,22,0,4 to 92,64,355,68,14,147,32,396,156,132,1,79,0,0,18,589,344,234,584,5,0,10266,72,10935,10338,589,18,220,208,64,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,20027,272,476,2121,2840,2716,3077,3160,2651,1270,581,863,0 to 119,48,11258,8612,157,19982,45,0,456,18516,246,1264,112,3969,16030,1,27,19955,3893,60,14,0,2097,1834,22,3953,54,98,926,896,564,571,395,232,133,98,0,0 to 104,35,1552,345,357,1699,472,1103,2378,346,5,200,1,0,21,3967,1839,2106,3953,14,0,41256,30,45288,41286,3967,21,1364,1121,35,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,75742,1311,1758,7884,12554,11421,11717,11372,7905,3764,1425,4631,0 to 120,45,40951,34330,461,74503,1238,1,1291,71525,585,3693,439,16152,59395,0,195,74310,15749,120,274,5,7672,8053,144,15869,244,399,3539,4330,2686,2211,1523,713,364,125,14,0 to 103,33,3750,2124,2513,7482,2176,3357,10336,1044,50,536,39,5,78,16148,8207,7789,15868,279,1,149831,958,167133,150789,16148,78,2068,1840,33,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,4482,53,90,266,452,413,539,825,970,658,208,8,0 to 222,60,2495,1811,176,4475,7,0,129,3678,119,533,34,500,3976,1,5,4470,328,172,0,0,245,252,3,500,6,15,62,73,55,70,104,62,34,19,0,0 to 97,50,375,32,34,59,35,392,73,50,0,58,0,0,13,500,252,245,500,0,0,11429,6,11939,11435,500,13,1438,983,50,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,4548,78,78,409,619,550,673,786,633,449,269,4,0 to 102,53,2691,1834,23,4526,22,0,228,3726,66,749,53,767,3779,0,2,4524,606,152,7,1,370,387,1,758,11,18,127,147,104,121,103,82,37,16,0,0 to 96,41,514,52,54,138,105,422,231,141,2,66,2,1,6,766,389,376,758,8,0,11677,14,12459,11691,766,6,996,945,41,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,45312,467,731,3594,6209,5356,6473,8242,7276,4451,2422,91,0 to 120,54,25870,19297,145,44960,352,0,3134,38435,411,8463,421,10294,34968,1,49,44910,10031,181,74,7,5428,4722,62,10212,133,337,1657,2295,1380,1383,1270,816,594,418,10,0 to 104,39,4421,1798,478,3515,723,5386,4103,1137,20,863,17,2,223,10293,4768,5463,10212,81,0,104860,271,115481,105131,10293,223,906,814,39,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,2617,83,94,249,352,326,320,395,325,247,215,11,0 to 118,51,1607,928,82,2601,16,0,84,2000,110,791,22,710,1907,0,0,2601,581,113,13,3,391,293,10,694,27,52,111,106,112,100,74,54,45,28,1,0 to 102,40,330,108,146,110,246,321,127,96,1,69,0,0,21,710,299,401,694,16,0,4214,0,4926,4214,710,21,127,123,40,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,57957,938,1380,6151,10255,8662,8763,9605,6866,3457,1750,130,-6 to 119,46,31680,25479,798,57283,674,0,1139,53206,454,3671,230,11775,46077,12,93,57182,10844,786,130,12,6043,5511,76,11630,138,394,2121,3077,2035,1608,1231,676,298,189,5,0 to 102,35,3040,3419,1028,4143,1074,5523,5033,680,22,401,11,3,74,11772,5586,6107,11630,142,0,119247,528,131735,119775,11772,74,3318,3201,35,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,382,7,3,47,48,43,40,42,51,56,44,1,0 to 119,56,237,136,9,382,0,0,11,330,0,26,1,52,330,0,0,382,45,7,0,0,23,26,3,52,2,3,7,11,5,9,6,6,1,2,0,3 to 98,40,30,8,5,9,10,33,9,12,0,4,0,0,0,52,26,23,52,0,0,620,0,673,620,52,0,34,34,40,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,705,13,20,60,72,72,121,138,123,66,20,0,0 to 94,54,399,303,3,646,59,0,33,590,1,103,16,79,626,0,0,646,71,3,5,0,32,42,0,74,1,3,18,11,12,20,10,3,0,1,0,2 to 89,42,50,18,2,4,12,58,4,15,1,5,1,0,0,79,46,33,74,5,0,2033,54,2168,2087,79,0,155,152,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1238,12,28,80,83,115,142,407,283,74,14,0,0 to 118,59,345,887,6,1238,0,0,25,1140,4,135,4,105,1133,0,0,1238,85,20,0,0,30,75,0,105,1,8,26,11,7,6,25,18,3,0,0,4 to 80,43,65,30,4,6,5,91,9,12,0,10,0,0,2,105,75,30,105,0,0,2501,0,2606,2501,105,2,164,162,43,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1543,23,31,131,201,182,230,298,191,147,103,6,0 to 118,53,961,559,23,1541,2,0,43,1399,34,209,2,119,1423,0,1,1540,71,48,0,0,78,41,0,119,1,6,15,16,20,17,12,8,13,11,0,1 to 107,46,84,31,3,1,6,110,3,22,0,15,0,0,2,119,41,78,119,0,0,2919,2,3042,2921,119,2,292,260,46,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1365,18,34,119,156,188,225,255,220,110,39,1,0 to 102,52,777,577,11,1360,5,0,27,1213,13,237,7,116,1249,0,0,1360,89,24,2,1,67,46,0,113,1,1,32,21,21,18,12,6,3,1,0,3 to 86,36,69,25,6,13,6,92,15,18,0,8,0,0,1,116,47,69,113,3,0,2616,2,2737,2618,116,1,250,175,36,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,21974,286,413,1623,2404,2470,3066,4696,4096,2173,597,150,0 to 119,56,12338,9529,107,21951,23,0,663,20347,107,2085,118,3109,18860,0,5,21946,3013,74,14,3,1575,1500,12,3087,39,80,647,646,475,438,385,211,110,70,3,0 to 99,37,1657,191,206,1033,472,1555,1060,356,4,173,3,0,27,3104,1507,1585,3087,17,0,54258,6,57384,54264,3104,27,1115,1057,37,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,23845,557,720,2207,3443,3361,3441,3593,3287,2037,865,334,0 to 119,49,13376,10266,203,23743,102,0,802,20678,231,2948,162,6611,17208,1,25,23717,5999,589,21,2,3387,3173,28,6588,115,256,1008,1332,1202,960,739,499,312,187,1,0 to 103,39,2986,1022,554,2026,1564,2581,2443,891,10,552,5,1,129,6611,3183,3400,6588,23,0,52373,79,59120,52452,6611,129,2261,1690,39,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,16287,231,493,1420,2563,2447,2672,2593,1899,943,336,690,0 to 155,47,8960,7233,94,16190,97,0,1016,13726,390,1883,224,3658,12566,2,61,16128,3548,41,67,2,1820,1745,24,3589,60,139,560,893,631,605,396,217,124,31,2,0 to 102,37,1212,204,1078,1095,1529,661,1399,441,9,214,7,2,31,3658,1795,1838,3589,69,0,29522,27,33272,29549,3658,31,1684,1172,37,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,4106,74,69,220,444,382,486,650,749,652,360,20,0 to 119,61,2471,1595,40,4040,66,0,100,3633,47,429,33,488,3611,1,6,4033,438,47,3,0,262,222,1,485,14,14,56,74,66,74,86,52,46,6,0,0 to 95,48,271,88,72,54,163,263,59,115,2,81,1,0,13,488,225,262,485,3,0,9978,63,10547,10041,488,13,658,544,48,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,32140,421,620,2836,4188,4140,4551,5187,5171,3409,1554,63,0 to 119,53,18195,13684,261,31115,1024,1,1010,27637,613,4070,195,8581,23539,2,18,31096,8122,299,147,6,4381,3961,79,8421,151,280,1348,1613,1354,1280,1041,691,463,345,8,0 to 101,41,4205,991,239,2986,2347,2961,3113,1235,16,696,14,4,179,8574,4045,4446,8420,153,1,59465,871,68932,60336,8574,179,3170,1566,41,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,19245,479,761,2039,2340,2473,2551,2770,2884,2185,725,38,0 to 105,50,10257,8862,126,18876,369,0,643,15171,356,3820,178,5785,13324,3,133,18740,5343,344,74,16,2833,2825,29,5687,168,307,1059,957,977,849,679,394,271,116,0,0 to 101,38,2619,272,419,2377,2363,1122,2202,635,21,418,11,6,91,5777,2879,2869,5687,90,0,34497,279,40585,34776,5777,91,4366,3381,38,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,194286,2271,3648,16990,32391,31380,35151,32031,21181,11870,6693,680,0 to 225,47,100858,92237,1191,192704,1581,1,4788,173883,2785,21172,1045,58347,135664,97,178,192431,56724,996,611,10,28827,28782,111,57720,713,1474,7010,11275,9810,10414,8145,4863,2754,1807,76,0 to 108,43,23007,6644,2087,25982,23737,8239,25744,7818,53,4330,31,15,1118,58341,29098,29109,57719,621,1,337672,959,397583,338631,58341,1118,6679,5939,43,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,4196,45,80,288,539,579,713,880,653,308,109,2,0 to 101,53,2180,1998,18,4109,87,0,1335,2206,83,909,139,470,3690,0,36,4076,430,23,13,4,207,241,5,453,11,17,45,81,75,80,59,59,29,13,1,0 to 100,45,269,14,9,161,122,168,163,77,4,29,3,0,6,470,252,213,453,17,0,6771,66,7308,6837,470,6,1080,803,45,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,7894,254,307,843,1073,1081,1179,1250,1081,570,246,10,0 to 119,48,4350,3505,39,7824,70,0,221,6854,99,802,109,1085,6808,0,1,7823,1016,60,9,0,525,541,10,1076,17,29,310,195,134,163,114,65,37,21,0,0 to 99,34,802,75,26,173,36,831,209,63,0,65,1,0,10,1085,544,531,1076,9,0,14169,61,15319,14230,1085,10,1920,1375,34,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,2069,54,55,208,258,287,301,342,262,166,133,3,0 to 101,50,1118,905,46,1970,99,0,71,1758,15,505,68,484,1585,0,0,1970,412,24,45,3,211,224,1,436,6,17,99,84,83,60,75,32,22,6,0,0 to 101,39,380,29,7,20,106,308,22,58,9,33,2,0,9,484,246,237,436,48,0,4027,51,4566,4078,484,9,249,194,39,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,3326,34,48,290,564,568,583,511,333,244,145,6,0 to 105,47,1496,1741,89,3303,23,0,21,2665,19,516,36,560,2764,1,1,3301,507,40,8,1,164,381,2,547,6,10,61,112,114,112,81,37,17,6,0,0 to 100,42,219,172,27,129,33,301,213,77,2,52,0,0,2,556,385,169,547,9,0,5489,14,6070,5503,556,2,671,470,42,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,983,13,21,64,109,122,159,208,133,99,55,0,0 to 119,55,577,384,22,975,8,0,41,754,9,199,15,148,832,0,3,972,115,28,4,0,74,68,1,143,1,4,9,21,15,22,29,22,17,7,0,3 to 99,56,87,36,5,15,2,122,19,19,0,24,0,0,13,147,70,76,143,4,0,1956,4,2108,1960,147,13,259,201,56,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,3676,52,65,323,401,448,513,677,626,391,176,4,0 to 103,55,1991,1507,178,3556,120,0,121,3235,28,302,54,442,3226,0,8,3548,397,22,17,2,208,210,1,419,6,11,96,75,81,63,51,34,13,8,0,0 to 93,39,251,50,20,98,26,281,112,61,1,28,0,0,2,438,218,219,419,19,0,8515,101,9061,8616,438,2,590,584,39,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,370,8,15,50,77,76,45,34,32,26,6,1,1 to 90,39,179,190,1,370,0,0,37,199,3,184,0,196,174,0,0,370,194,2,0,0,78,118,0,196,5,4,33,54,51,27,14,5,2,1,0,1 to 89,36,147,28,11,10,115,68,13,27,0,19,0,0,1,196,118,78,196,0,0,555,0,752,555,196,1,180,121,36,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,5988,69,59,317,517,585,836,1138,1123,772,563,9,0 to 119,60,3482,2435,71,5968,20,0,292,5152,62,865,30,1050,4928,1,9,5958,872,172,3,1,568,463,13,1044,12,15,96,115,96,138,183,152,117,121,3,0 to 101,58,791,75,22,156,72,788,184,148,1,164,1,0,78,1048,464,570,1044,4,0,13564,16,14636,13580,1048,78,148,129,58,3.83218059315228,0.165856243943894
