ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
49734,Autauga,01001,East Central,900,20,0.150198352049983,2.1379328255407,3ed5debe-1d8e-43f0-916a-047c5e91bad8,6199
49735,Baldwin,01003,Southwestern,2620,17,0.400159431601878,6.69300034847276,6d62eddf-0386-4e0d-af46-60fb9f6e39b0,25227
49736,Barbour,01005,Southeastern,516,4,0.223267704174077,2.69097505269632,a07b15ad-ba5d-4ba1-81ca-ac0da9076d24,2836
49737,Bibb,01007,West Central,312,2,0.156476914356972,1.8951692775798,5eec7123-8d77-46ac-9153-6b103f27ce8d,2896
49738,Blount,01009,Northeastern,569,1,0.164406638341006,2.45274784751908,cb3ab390-771a-419a-84ab-90108b81c79e,5230
49739,Bullock,01011,East Central,408,11,0.154671563531792,2.06480197165101,4ba814aa-0bf0-4d85-8d72-057e252b25f6,1657
49740,Butler,01013,Southeastern,710,34,0.191776547733298,1.83587954870993,3a069a44-9ca9-41bc-a74f-d1b7be61379a,2934
49741,Calhoun,01015,Northeastern,1029,6,0.154366224232035,2.21070839394633,7a939d3e-ccf2-40ac-9e37-e7a07ab441aa,11453
49742,Chambers,01017,East Central,767,37,0.150563980768084,1.72306516183319,545a7f40-3610-417b-aeb3-61f3cf7d14df,4347
49743,Cherokee,01019,Northeastern,192,7,0.151975822791428,1.89808177880757,af8ef9b4-e369-480b-88dd-026b3a41a095,2116
49744,Chilton,01021,West Central,570,4,0.174837510280213,2.09165532433194,fad6772f-6665-4a1e-8475-6f92e8313be4,4460
49745,Choctaw,01023,Southwestern,256,12,0.227681129400253,2.68700551554037,85abb6f1-eedc-475f-be36-72882127f356,887
49746,Clarke,01025,Southwestern,431,9,0.308508819690587,3.78655552072513,482075b9-76ba-4b67-99bd-de09b6ed90dc,3294
49747,Clay,01027,Northeastern,148,3,0.151874743437702,2.02332180215824,c9157751-1268-4d8b-8c18-c00fa553d36d,1426
49748,Cleburne,01029,Northeastern,95,1,0.141259985723536,2.17578212063938,1f4cb835-ce16-4505-8292-d89aa86a5548,882
49749,Coffee,01031,Southeastern,618,5,0.167143203828118,1.67989540600381,124dcbd7-0519-454f-8b7f-5d8f21419b63,5609
49750,Colbert,01033,Northern,866,10,0.15857369348987,2.31239229125845,773548b3-41f3-4c2e-b730-793db4e6d069,6887
49751,Conecuh,01035,Southwestern,329,9,0.209509978242295,2.59686142559656,c8784c11-e154-4f48-8c2f-65964d5acb67,1475
49752,Coosa,01037,East Central,81,2,0.16640708911109,1.7505584986585,4a4ab1bf-dca5-413f-9419-f3cb15736b9c,738
49753,Covington,01039,Southeastern,625,18,0.255971892285061,2.38709591035509,b341ce40-bcfb-4193-b9ba-c8f151ba3c09,4374
49754,Crenshaw,01041,Southeastern,223,3,0.150571897113878,2.31806123117494,d7fa0ff0-4b83-4239-be16-b9039100c9dd,1624
49755,Cullman,01043,Northern,932,8,0.191087821164047,2.50218505547441,8b40d2b8-6f02-4eb2-9d2d-49798d30e924,9656
49756,Dale,01045,Southeastern,672,16,0.138259666605563,1.65151999951547,bade6d10-4bea-4242-a48d-4bdf9afc9904,4976
49757,Dallas,01047,Southwestern,1184,19,0.246497505086154,3.13752996820932,a473f1cb-8194-4e69-b86e-ff627542f131,6727
49758,DeKalb,01049,Northeastern,1469,9,0.197848401841384,2.21695752803772,b15da16d-6487-44b0-8438-362d5b6a0e29,8884
49759,Elmore,01051,East Central,1430,34,0.163505782545826,2.27519521591255,4ea5de96-a64d-467a-ad90-fd9f2fe2213f,10125
49760,Escambia,01053,Southwestern,810,15,0.233446648119298,2.50306921694382,2c463e13-4f0c-4b25-adca-519de63151b8,4669
49761,Etowah,01055,Northeastern,1615,16,0.138757597037284,2.10053621990475,494471b1-8f7b-4e31-95ef-8d43290ef004,14560
