ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
13,13,39,077,LIBERTY,Liberty,FL,2125,3,4,145,678,547,387,247,80,23,3,8,0 to 92,38,114,2003,8,2125,0,0,1,2004,1,41,0,199,1926,0,0,2125,196,3,0,0,5,194,0,199,0,0,11,52,51,49,32,4,0,0,0,20 to 73,41,108,85,4,2,6,124,69,4,0,0,0,0,0,199,194,5,199,0,0,1955,0,2154,1955,199,0,21,4,49,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,1470,9,10,105,406,296,244,185,122,56,34,3,0 to 118,41,287,1156,27,1466,4,0,20,1420,9,159,5,153,1317,0,0,1466,147,5,0,1,8,144,0,152,0,0,5,45,37,31,26,6,3,0,0,20 to 84,42,72,70,10,0,6,28,118,3,1,0,0,0,0,153,144,9,152,1,0,1412,3,1569,1415,153,0,4,2,50,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,2234,27,27,144,266,298,396,423,319,189,94,51,0 to 101,53,1200,979,55,2219,15,0,41,2147,28,90,33,86,2146,2,0,2217,65,19,2,0,36,48,0,84,2,1,4,13,13,24,13,11,4,1,0,2 to 93,49,65,11,4,4,18,59,7,27,1,12,1,1,3,86,50,36,84,2,0,2760,13,2862,2773,86,3,35,28,50,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,2179,69,74,150,259,276,277,443,366,177,82,6,0 to 118,54,1115,971,93,2166,13,0,158,1914,63,212,16,115,2060,0,4,2163,88,26,1,0,51,63,0,114,2,2,10,23,19,25,21,9,3,1,0,0 to 91,45,65,44,4,1,9,102,3,5,0,10,0,0,2,115,64,51,114,1,0,2311,11,2439,2322,115,2,9,7,46,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,679,24,12,69,96,88,118,112,80,48,30,2,0 to 99,49,377,277,25,669,10,0,21,638,16,59,3,26,653,0,0,669,8,18,0,0,18,8,0,26,0,0,2,2,3,1,5,5,5,3,0,23 to 97,65,19,6,1,0,0,25,1,7,0,9,0,0,3,26,8,18,26,0,0,712,10,748,722,26,3,3,2,70,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,579,11,8,39,65,61,96,108,120,55,16,0,0 to 92,56,335,226,18,573,6,0,2,572,5,12,1,11,567,1,0,572,5,6,0,0,5,6,0,11,1,0,0,3,3,2,1,1,0,0,0,1 to 73,40,8,1,1,1,0,10,1,2,0,0,0,0,0,11,6,5,11,0,0,582,6,600,588,11,0,5,4,44,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,3373,77,69,235,351,414,467,641,563,370,170,16,0 to 99,56,1758,1458,157,3336,37,0,121,3049,82,299,64,419,2946,2,6,3329,398,11,10,0,182,208,19,409,18,20,48,60,68,65,63,29,35,11,2,0 to 92,43,207,8,87,107,174,137,98,96,2,57,1,1,8,419,215,185,409,10,0,4299,26,4749,4325,419,8,62,51,55,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,39787,922,983,3200,5917,5859,6292,6976,5528,2815,1212,83,0 to 119,49,22844,16794,149,39459,328,0,502,38466,458,1160,296,1703,38015,46,23,39391,1542,101,57,3,879,764,0,1643,19,35,167,265,270,282,263,189,134,79,0,0 to 104,48,803,327,324,189,440,935,268,401,11,348,8,3,64,1703,791,912,1643,60,0,41718,267,43761,41985,1703,64,679,331,45,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,10898,196,229,569,996,1116,1442,2060,2278,1410,500,102,0 to 102,59,6208,4373,317,10806,92,0,443,10039,177,842,41,893,10000,5,0,10801,831,57,5,0,517,371,0,888,8,29,44,93,115,133,140,137,129,65,0,0 to 101,56,575,173,66,74,188,587,113,129,2,199,2,1,84,893,373,520,888,5,0,11737,87,12724,11824,893,84,189,97,57,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,6229,89,146,483,750,929,1060,1106,932,516,199,19,0 to 101,51,3591,2522,116,6218,11,0,84,5884,130,374,41,333,5893,2,1,6215,294,37,2,0,195,136,0,331,0,3,16,27,40,55,61,64,43,24,0,6 to 95,59,195,63,19,54,23,250,58,108,0,85,0,0,25,333,137,196,331,2,0,6889,9,7235,6898,333,25,171,142,59,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,407,12,17,49,71,40,64,64,58,20,12,0,0 to 94,47,239,159,9,403,4,0,19,316,2,47,3,47,360,0,0,403,31,14,2,0,27,18,0,45,0,4,8,11,3,8,6,6,1,0,0,10 to 83,35,19,21,5,0,11,34,0,13,2,9,2,0,0,47,19,28,45,2,0,487,2,536,489,47,0,63,36,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,8718,108,125,557,1000,1033,1326,1580,1591,971,404,23,0 to 168,56,5256,3422,40,8694,24,0,1606,6812,177,1148,124,228,7863,1,626,8067,202,21,4,1,125,98,0,223,4,3,16,31,43,41,43,27,13,7,0,0 to 97,49,165,34,17,7,38,177,8,42,3,31,0,0,5,228,99,129,223,5,0,8291,19,8541,8310,228,5,264,117,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,14860,132,221,739,1578,1635,2222,3082,2806,1489,679,277,0 to 117,57,8029,6109,722,14790,70,0,184,14206,230,587,132,618,14231,11,0,14779,499,105,13,1,258,346,0,604,2,7,31,87,72,115,111,111,45,37,0,0 to 102,54,366,126,101,11,89,484,31,174,5,129,4,0,33,618,352,266,604,14,0,15687,56,16373,15743,618,33,600,213,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,426,15,10,32,49,68,63,76,67,34,11,1,0 to 118,52,247,173,6,426,0,0,10,383,6,27,0,26,400,0,0,426,18,8,0,0,16,10,0,26,0,0,2,0,8,5,6,2,2,1,0,21 to 86,50,17,7,0,2,0,23,3,7,0,4,0,0,1,26,10,16,26,0,0,449,0,475,449,26,1,49,5,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,12221,168,192,599,1066,1203,1556,1972,2217,1524,443,1281,0 to 103,58,6337,4869,1015,12125,96,0,104,11813,222,282,86,260,11943,10,8,12107,231,16,13,0,125,121,1,247,1,8,15,28,36,51,40,44,35,2,0,1 to 86,52,126,35,74,12,71,161,15,108,10,65,4,1,14,260,129,130,247,13,0,12931,83,13292,13014,260,14,319,85,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,1100,16,25,95,138,132,154,194,175,109,61,1,0 to 118,54,687,401,12,1100,0,0,16,988,16,166,2,27,1072,1,0,1099,24,3,0,0,20,7,0,27,0,0,2,4,6,3,7,1,1,3,0,16 to 99,49,16,5,1,5,3,19,5,8,0,3,0,0,0,27,7,20,27,0,0,1462,0,1490,1462,27,0,58,9,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,3213,19,23,73,131,143,241,434,1233,738,92,86,0 to 118,69,1551,1464,198,3203,10,0,102,2867,164,263,52,253,2937,0,23,3180,202,48,2,1,70,180,0,250,0,0,6,6,30,40,39,87,37,8,0,17 to 97,65,208,33,5,4,14,231,5,58,0,44,0,0,17,253,182,71,250,3,0,3164,7,3437,3171,253,17,50,38,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,13576,178,323,978,1685,1843,2127,2273,1990,904,389,886,0 to 118,51,7772,5721,83,13553,23,0,216,13024,246,423,91,444,13118,11,3,13539,392,46,6,0,237,201,0,438,7,8,42,79,63,81,57,62,26,18,1,0 to 100,47,316,63,56,3,160,268,10,180,5,105,1,0,13,444,203,241,438,6,0,15482,17,15956,15499,444,13,396,153,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,50246,892,1135,3624,7001,7473,8040,8136,5659,2586,899,4801,0 to 120,48,27870,22113,263,49391,854,1,551,48671,585,1296,353,1708,48478,45,15,49332,1532,101,71,4,788,845,0,1633,22,36,178,302,309,353,273,131,74,30,0,0 to 101,45,754,240,597,42,777,780,76,561,41,294,35,5,38,1708,890,818,1632,75,1,55557,779,58101,56336,1708,38,616,416,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,2813,31,45,139,279,267,353,521,634,400,135,9,0 to 98,60,1555,1053,205,2808,5,0,47,2586,119,194,25,115,2695,2,1,2806,55,60,0,0,55,60,0,115,2,4,8,8,6,17,28,19,14,9,0,0 to 93,60,80,1,9,25,13,77,25,30,0,31,0,0,12,115,60,55,115,0,0,2982,4,3104,2986,115,12,475,109,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,2672,51,50,185,360,347,426,485,400,265,99,4,0 to 100,53,1584,1077,11,2656,16,0,59,2529,66,141,40,107,2565,0,0,2656,57,46,3,1,50,53,0,103,1,6,6,21,14,14,21,15,8,1,0,1 to 85,48,85,15,2,1,23,78,2,33,2,21,2,1,5,107,54,53,103,4,0,2866,12,2987,2878,107,5,52,25,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,27361,280,294,1533,3135,3178,4045,5420,4829,2918,1656,73,0 to 120,57,16025,11262,74,27111,250,0,1287,25290,411,2363,349,1075,26180,13,93,27006,926,105,38,6,578,453,0,1031,3,17,69,136,111,164,187,156,121,111,0,0 to 101,57,766,161,63,41,91,860,80,297,18,306,16,1,72,1075,480,595,1031,44,0,29788,205,31087,29993,1075,72,320,228,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,1570,40,28,103,195,175,178,246,232,174,190,9,0 to 118,57,1019,475,76,1566,4,0,56,1360,110,467,9,160,1410,0,0,1566,58,98,1,3,109,47,0,156,1,4,14,15,21,18,18,20,29,20,0,1 to 102,60,106,40,2,8,12,134,10,29,1,36,0,0,18,160,49,111,156,4,0,1592,0,1752,1592,160,18,6,4,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,39602,593,815,3515,6305,5864,6200,7233,5215,2568,1185,109,0 to 119,49,21669,17077,856,39173,429,0,499,38086,454,1263,176,1336,38177,14,75,39084,1152,133,41,10,699,585,1,1285,16,28,125,214,215,201,234,165,85,53,0,0 to 101,49,582,497,125,81,158,1012,115,294,14,227,8,1,36,1336,609,724,1285,51,0,41977,378,43725,42355,1336,36,812,697,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,140,4,0,14,18,21,16,17,22,17,11,0,0 to 118,53,72,62,6,140,0,0,10,129,0,12,0,6,134,0,0,140,5,1,0,0,2,4,0,6,0,0,2,1,0,1,1,0,0,1,0,19 to 98,37,6,0,0,0,1,5,0,1,0,1,0,0,0,6,4,2,6,0,0,165,0,171,165,6,0,0,0,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,344,7,4,15,26,31,63,67,82,39,10,0,0 to 91,59,193,150,1,322,22,0,14,329,1,44,7,1,343,0,0,322,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,464,22,487,486,1,0,5,1,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1027,9,10,38,56,93,116,375,256,66,8,0,0 to 118,60,245,776,6,1027,0,0,13,1003,4,61,4,26,1001,0,0,1027,24,2,0,0,4,22,0,26,0,0,0,3,1,2,14,5,1,0,0,25 to 76,59,16,7,2,1,0,25,1,1,0,1,0,0,0,26,22,4,26,0,0,1614,0,1640,1614,26,0,10,8,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1202,15,20,102,160,141,180,222,148,118,91,5,0 to 118,53,760,423,19,1200,2,0,27,1133,34,143,1,49,1152,0,1,1199,10,39,0,0,41,8,0,49,0,2,3,2,6,4,3,6,12,11,0,8 to 107,73,45,4,0,0,0,49,0,4,0,10,0,0,2,49,8,41,49,0,0,1312,2,1364,1314,49,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,877,9,19,61,105,124,156,170,134,66,32,1,0 to 102,52,500,368,9,874,3,0,11,837,13,177,2,32,845,0,0,874,17,13,2,0,21,9,0,30,0,0,4,5,4,9,5,3,1,1,0,19 to 86,46,15,13,2,0,0,30,0,6,0,5,0,0,1,32,9,23,30,2,0,1002,1,1035,1003,32,1,76,21,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,15043,203,264,785,1446,1642,2106,3397,3056,1587,405,152,0 to 119,58,8627,6323,93,15028,15,0,135,14741,107,340,70,372,14668,2,1,15025,322,39,9,2,190,171,0,361,2,6,34,43,46,57,80,48,34,22,0,1 to 99,54,266,56,17,22,57,281,23,90,2,53,2,0,11,372,174,198,361,11,0,17129,4,17513,17133,372,11,214,156,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,14033,326,311,986,1805,1815,2055,2265,2151,1394,589,336,0 to 119,52,8176,5683,174,13969,64,0,289,13046,231,807,125,786,13237,5,5,13959,633,143,9,1,476,299,1,776,2,11,61,111,110,115,121,97,86,72,0,3 to 103,53,447,171,96,62,185,499,92,311,6,240,2,0,45,786,302,483,776,10,0,15064,54,15911,15118,786,45,587,245,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,10616,128,291,718,1478,1583,1762,1779,1283,640,232,722,0 to 109,49,5925,4626,65,10550,66,0,349,9639,390,670,186,636,9922,13,45,10493,558,34,42,2,306,286,0,592,6,14,44,97,100,119,110,81,50,15,0,0 to 102,49,300,55,233,4,355,205,32,223,6,147,6,2,18,636,319,316,592,44,0,10658,21,11328,10679,636,18,462,54,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,2504,41,31,111,263,233,302,411,505,424,167,16,0 to 119,61,1475,1002,27,2450,54,0,38,2388,47,98,16,107,2393,1,3,2446,87,19,1,0,53,53,0,106,1,3,7,12,13,13,27,14,16,1,0,0 to 85,56,60,25,19,2,34,64,8,44,1,35,1,0,8,107,54,53,106,1,0,2760,53,2922,2813,107,8,111,31,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,18996,206,235,1220,2218,2410,2792,3332,3315,2198,1018,52,0 to 119,56,11096,7704,196,18406,589,1,405,17237,613,1449,163,1542,17443,3,8,18396,1360,132,45,5,807,685,0,1492,10,14,98,169,212,252,239,221,167,160,0,0 to 101,55,949,254,38,251,336,878,278,489,14,346,13,4,89,1542,712,830,1491,50,1,19240,539,21326,19779,1542,89,1652,358,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,10236,196,305,760,1159,1271,1456,1623,1649,1309,505,3,0 to 105,54,5682,4532,22,9935,301,0,222,9160,356,977,141,1058,9165,2,11,9922,756,229,57,16,495,489,1,985,19,38,109,137,129,152,162,120,128,64,0,0 to 101,51,703,64,79,139,440,393,152,224,18,161,9,3,40,1058,531,526,985,73,0,9690,228,10980,9918,1058,40,1145,541,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,131333,1289,1828,9524,20656,20926,24294,22889,15587,8859,4932,549,0 to 225,49,68248,61925,1160,130640,692,1,2935,120442,2785,10971,886,16034,115030,192,77,130373,15135,723,168,8,7813,8038,7,15858,79,165,1255,2647,2517,3014,2643,1774,1121,814,5,0 to 108,49,8610,2541,730,3977,8264,3440,4154,4245,43,2482,29,9,589,16034,8161,7866,15857,176,1,129915,515,146795,130430,16034,589,2144,1409,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,2186,23,33,109,225,294,359,497,375,190,80,1,0 to 101,56,1179,1001,6,2130,56,0,616,1291,83,442,81,100,2059,0,27,2105,73,18,5,4,44,47,0,91,0,3,6,12,13,17,19,14,11,5,0,6 to 91,54,70,5,1,15,21,51,19,14,3,10,2,0,3,100,51,49,91,9,0,2116,45,2261,2161,100,3,270,72,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,5246,192,213,402,648,680,748,867,829,452,206,9,0 to 119,51,3016,2203,27,5185,61,0,62,5034,99,166,51,197,5046,2,1,5182,154,40,3,0,59,135,0,194,3,2,17,30,33,36,31,27,11,7,0,0 to 94,49,137,31,5,21,11,163,20,24,0,23,0,0,9,197,135,62,194,3,0,5521,58,5781,5579,197,9,546,66,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,1061,35,27,71,101,135,174,216,172,86,42,2,0 to 101,54,564,467,30,1023,38,0,23,971,15,118,34,97,963,1,0,1022,67,16,12,2,51,32,0,83,0,2,6,11,11,12,22,16,11,6,0,7 to 101,58,76,5,0,2,3,76,4,13,2,14,2,0,6,97,36,61,83,14,0,1075,24,1197,1099,97,6,52,16,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,1220,14,16,91,194,191,241,223,150,77,23,0,0 to 97,49,589,619,12,1205,15,0,18,1042,19,83,20,171,1047,2,0,1203,135,31,4,1,31,132,3,166,1,2,15,42,39,34,26,9,3,0,0,4 to 82,40,83,66,7,10,11,95,60,13,2,7,0,0,0,171,135,33,166,5,0,1556,10,1740,1566,171,0,165,117,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,442,8,7,24,44,53,77,93,70,51,15,0,0 to 103,55,258,162,22,440,2,0,30,388,9,46,9,14,421,0,7,433,8,6,0,0,7,7,0,14,0,0,1,3,1,3,6,0,0,0,0,24 to 62,54,13,0,0,1,0,13,1,0,0,1,0,0,1,14,7,7,14,0,0,463,2,479,465,14,1,57,24,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,2464,30,41,174,261,307,348,467,427,275,130,4,0 to 103,56,1284,990,190,2375,89,0,31,2386,28,52,26,69,2395,0,0,2375,51,13,3,2,36,28,0,64,0,0,7,14,12,8,8,11,6,3,0,15 to 89,47,52,7,2,3,1,60,3,22,0,13,0,1,1,69,30,39,64,5,0,2781,84,2934,2865,69,1,37,31,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,115,1,3,10,16,18,11,17,17,17,4,1,1 to 90,52,62,51,2,115,0,0,6,104,3,14,0,16,99,0,0,115,14,2,0,0,6,10,0,16,0,0,1,5,2,2,2,2,1,1,0,17 to 89,44,10,4,0,2,6,7,3,7,0,4,0,0,1,16,10,6,16,0,0,112,0,128,112,16,1,38,15,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,4076,36,36,193,338,406,554,782,726,554,447,4,0 to 102,60,2422,1615,39,4060,16,0,119,3698,62,366,16,398,3674,1,3,4056,277,120,0,1,248,149,0,397,1,3,11,35,23,39,75,62,66,83,0,3 to 101,68,305,44,9,39,17,331,49,63,1,96,1,0,51,398,150,248,397,1,0,4125,15,4540,4140,398,51,79,58,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,9107,116,97,457,829,889,1140,1625,1813,1379,730,32,0 to 115,61,5180,3810,117,8900,207,0,390,8423,190,777,86,538,8566,2,1,8897,468,54,10,6,307,215,0,522,2,1,21,46,56,61,74,95,103,79,0,0 to 104,66,416,35,33,38,46,406,70,173,10,148,7,1,65,538,225,313,522,16,0,9745,191,10478,9936,538,65,224,118,64,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,1688,27,27,92,198,236,329,388,225,121,41,4,0 to 101,53,600,988,100,1678,10,0,9,1571,48,146,6,80,1601,0,7,1671,50,30,0,0,36,39,5,80,0,4,3,14,11,11,16,11,5,5,0,7 to 92,54,60,1,1,18,29,27,24,19,0,15,0,0,7,80,39,36,80,0,0,1878,10,1968,1888,80,7,98,57,62,1.62412905104683,0.150723124168937
