ï»¿OBJECTID,IACountyID,FIPS,Name,State,Confirmed,Recovered,Deaths,last_updated,Country,pop_est_2018,individuals_tested,SHAPE_Length,SHAPE_Area
22,75,19149,Plymouth,IA,281,191,4,2020/06/26 16:00:12,USA,25095,2486,2.58616834565828,0.246019887462918
23,18,19035,Cherokee,IA,69,56,0,2020/06/26 16:00:12,USA,11321,953,1.64015874620456,0.164270532443662
24,11,19021,Buena Vista,IA,1678,586,11,2020/06/26 16:00:12,USA,19874,6816,1.64552268815282,0.1652216328257
25,76,19151,Pocahontas,IA,47,9,1,2020/06/26 16:00:12,USA,6740,699,1.64124953372891,0.164761949621183
26,46,19091,Humboldt,IA,46,34,1,2020/06/26 16:00:12,USA,9547,792,1.46962109997574,0.124113863794899
27,99,19197,Wright,IA,355,149,0,2020/06/26 16:00:12,USA,12690,2492,1.64480853659461,0.16568411709874
28,9,19017,Bremer,IA,86,75,6,2020/06/26 16:00:12,USA,24947,2072,1.47509845559349,0.125164627007619
29,35,19069,Franklin,IA,69,33,0,2020/06/26 16:00:12,USA,10124,1102,1.64758090698267,0.165817716686447
30,12,19023,Butler,IA,41,29,2,2020/06/26 16:00:12,USA,14539,1361,1.64581994704863,0.165677440567865
31,31,19061,Dubuque,IA,486,249,22,2020/06/26 16:00:12,USA,96854,9105,1.9659850064536,0.174834340738589
32,28,19055,Delaware,IA,36,28,1,2020/06/26 16:00:12,USA,17069,1142,1.65320344218239,0.164157256355936
33,94,19187,Webster,IA,142,93,1,2020/06/26 16:00:12,USA,36277,3871,1.89365250486713,0.203631378398526
34,10,19019,Buchanan,IA,41,31,1,2020/06/26 16:00:12,USA,21199,1600,1.66302867060044,0.162502933178709
35,7,19013,Black Hawk,IA,1980,1194,57,2020/06/26 16:00:12,USA,132408,13923,1.6690521466628,0.162374630605809
36,97,19193,Woodbury,IA,3112,2651,43,2020/06/26 16:00:12,USA,102539,15418,2.42636247129416,0.248549990860172
37,47,19093,Ida,IA,21,18,0,2020/06/26 16:00:12,USA,6841,609,1.53905385133514,0.122291609116611
38,81,19161,Sac,IA,51,36,0,2020/06/26 16:00:12,USA,9719,1139,1.76241111854249,0.163752090137135
39,13,19025,Calhoun,IA,34,18,0,2020/06/26 16:00:12,USA,9699,885,1.73628628486417,0.161997583069679
40,40,19079,Hamilton,IA,179,114,0,2020/06/26 16:00:12,USA,14952,1813,1.71314143947394,0.163503770113021
41,42,19083,Hardin,IA,58,24,0,2020/06/26 16:00:12,USA,16868,1509,1.69000296456947,0.161385418032918
42,38,19075,Grundy,IA,27,17,0,2020/06/26 16:00:12,USA,12304,1005,1.67802338743871,0.142127445949025
43,49,19097,Jackson,IA,21,13,0,2020/06/26 16:00:12,USA,19432,1061,2.07834736694484,0.183296848633463
44,53,19105,Jones,IA,52,42,0,2020/06/26 16:00:12,USA,20744,1295,1.6299162569308,0.162684664504456
45,57,19113,Linn,IA,1156,893,81,2020/06/26 16:00:12,USA,225909,17628,1.80674092166282,0.204193692873201
46,6,19011,Benton,IA,55,42,1,2020/06/26 16:00:12,USA,25642,1775,1.80588730837179,0.202483172750458
47,86,19171,Tama,IA,433,353,29,2020/06/26 16:00:12,USA,16904,2064,1.80688300401416,0.203440469857114
48,67,19133,Monona,IA,66,23,0,2020/06/26 16:00:12,USA,8679,713,2.12316354201373,0.196795369826852
49,24,19047,Crawford,IA,653,383,2,2020/06/26 16:00:12,USA,17158,2747,1.85534418535146,0.201377793645609
50,14,19027,Carroll,IA,73,54,1,2020/06/26 16:00:12,USA,20154,1645,1.6197601288418,0.160534308640552
51,37,19073,Greene,IA,28,19,0,2020/06/26 16:00:12,USA,8981,758,1.62157185711836,0.160866715753459
52,8,19015,Boone,IA,128,77,1,2020/06/26 16:00:12,USA,26346,2413,1.62489466407202,0.161510465217336
53,85,19169,Story,IA,609,154,3,2020/06/26 16:00:12,USA,98105,6675,1.62511481218105,0.161547069415365
54,64,19127,Marshall,IA,998,616,18,2020/06/26 16:00:12,USA,39981,5343,1.62374952565441,0.161426130789666
55,23,19045,Clinton,IA,83,67,1,2020/06/26 16:00:12,USA,46518,2881,2.24361687413681,0.199530757525976
56,16,19031,Cedar,IA,69,50,1,2020/06/26 16:00:12,USA,18627,1472,1.63234594510688,0.163181818164524
57,43,19085,Harrison,IA,47,41,0,2020/06/26 16:00:12,USA,14134,927,2.15390456644706,0.196078880287994
58,83,19165,Shelby,IA,96,58,0,2020/06/26 16:00:12,USA,11578,865,1.74937315948455,0.165599269790057
59,5,19009,Audubon,IA,16,11,1,2020/06/26 16:00:12,USA,5506,322,1.50015453828969,0.124202963325951
60,39,19077,Guthrie,IA,64,48,4,2020/06/26 16:00:12,USA,10720,919,1.72265090697959,0.16608372356967
61,52,19103,Johnson,IA,945,524,8,2020/06/26 16:00:12,USA,151260,13087,1.84505285201909,0.174467390398262
62,25,19049,Dallas,IA,1120,706,29,2020/06/26 16:00:12,USA,90180,8905,1.68881467047954,0.165695923991871
63,48,19095,Iowa,IA,45,33,0,2020/06/26 16:00:12,USA,16141,1528,1.64529790199185,0.164521602033462
64,77,19153,Polk,IA,5758,2810,174,2020/06/26 16:00:12,USA,487204,45523,1.79851653423037,0.165798164756224
65,79,19157,Poweshiek,IA,101,85,8,2020/06/26 16:00:12,USA,18699,1082,1.64560614400894,0.164235421919034
66,50,19099,Jasper,IA,305,212,17,2020/06/26 16:00:12,USA,37147,2883,1.89209025622817,0.205206542990887
67,82,19163,Scott,IA,530,394,10,2020/06/26 16:00:12,USA,173283,11293,1.9042879308868,0.131101028674465
68,70,19139,Muscatine,IA,598,512,44,2020/06/26 16:00:12,USA,42929,4173,1.6483485078502,0.125418794461856
69,78,19155,Pottawattamie,IA,656,469,11,2020/06/26 16:00:12,USA,93533,8296,2.6701405613069,0.26717770427194
70,15,19029,Cass,IA,16,16,0,2020/06/26 16:00:12,USA,12930,735,1.60199838221897,0.157431037196136
71,92,19183,Washington,IA,217,188,9,2020/06/26 16:00:12,USA,22141,2125,1.65656170409436,0.158972056822445
72,1,19001,Adair,IA,14,11,0,2020/06/26 16:00:12,USA,7063,401,1.61086976908435,0.158860246110915
73,54,19107,Keokuk,IA,19,14,1,2020/06/26 16:00:12,USA,10225,711,1.62594763010153,0.161616444275989
74,91,19181,Warren,IA,223,193,2,2020/06/26 16:00:12,USA,51056,4139,1.70656061378754,0.159602417083592
75,61,19121,Madison,IA,35,30,2,2020/06/26 16:00:12,USA,16249,1113,1.60028745529922,0.15659955195822
76,62,19123,Mahaska,IA,117,90,16,2020/06/26 16:00:12,USA,22000,1259,1.61487375875982,0.15983170541375
77,63,19125,Marion,IA,52,35,0,2020/06/26 16:00:12,USA,33407,1718,1.60953916629708,0.158906678664242
78,58,19115,Louisa,IA,357,289,13,2020/06/26 16:00:12,USA,11169,1365,1.75283719716366,0.11609984092493
79,65,19129,Mills,IA,32,25,0,2020/06/26 16:00:12,USA,15063,1831,1.5081338641808,0.122132457358878
80,69,19137,Montgomery,IA,10,7,2,2020/06/26 16:00:12,USA,10003,720,1.42941494131685,0.117877281210496
81,2,19003,Adams,IA,7,5,0,2020/06/26 16:00:12,USA,3645,240,1.4306796476061,0.11799264030139
82,44,19087,Henry,IA,80,71,3,2020/06/26 16:00:12,USA,20067,1537,1.39048367232224,0.120982880824429
83,51,19101,Jefferson,IA,50,41,0,2020/06/26 16:00:12,USA,18381,1086,1.44973415457871,0.121161607057882
84,88,19175,Union,IA,17,7,0,2020/06/26 16:00:12,USA,12359,1006,1.43050961959233,0.11811537729096
85,90,19179,Wapello,IA,692,609,28,2020/06/26 16:00:12,USA,35205,3983,1.44530198981096,0.120895576009114
86,20,19039,Clarke,IA,114,76,2,2020/06/26 16:00:12,USA,9423,934,1.43809321574798,0.119709743384459
87,59,19117,Lucas,IA,28,18,3,2020/06/26 16:00:12,USA,8645,433,1.44258508735791,0.120474549754265
88,68,19135,Monroe,IA,50,42,6,2020/06/26 16:00:12,USA,7790,481,1.4424093876936,0.120378125777524
89,29,19057,Des Moines,IA,82,62,2,2020/06/26 16:00:12,USA,39138,2547,1.57405850996194,0.118960734514806
90,36,19071,Fremont,IA,6,2,0,2020/06/26 16:00:12,USA,6993,345,1.62288194461822,0.142660581927864
91,73,19145,Page,IA,20,17,0,2020/06/26 16:00:12,USA,15249,1099,1.59150363876605,0.147859442418914
92,87,19173,Taylor,IA,77,23,0,2020/06/26 16:00:12,USA,6191,608,1.57094727247982,0.147630696055921
93,80,19159,Ringgold,IA,12,8,0,2020/06/26 16:00:12,USA,4968,421,1.56326766465177,0.148728871032954
94,89,19177,Van Buren,IA,18,12,0,2020/06/26 16:00:12,USA,7020,360,1.53592818808525,0.135569861036805
95,26,19051,Davis,IA,36,25,1,2020/06/26 16:00:12,USA,9017,537,1.52608960383686,0.139392794520039
96,27,19053,Decatur,IA,9,8,0,2020/06/26 16:00:12,USA,7890,410,1.55809398057972,0.147367102513795
97,93,19185,Wayne,IA,7,3,0,2020/06/26 16:00:12,USA,6401,292,1.5512558166716,0.14558185877792
98,4,19007,Appanoose,IA,20,17,3,2020/06/26 16:00:12,USA,12437,778,1.54004938261221,0.142517166196449
99,56,19111,Lee,IA,44,33,1,2020/06/26 16:00:12,USA,34055,1707,2.02947882960938,0.148544768599951
100,,0,Pending Investigation,IA,5,1,0,2020/06/26 16:00:12,Unknown,,2050,0.0109425719999763,6.80092135452429e-06
