ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,296,8,6,12,24,48,53,59,42,30,13,1,0 to 96,54,175,116,5,292,4,0,5,228,41,58,6,28,268,0,0,292,6,20,2,0,13,13,0,26,0,0,1,1,1,3,7,7,4,4,0,22 to 95,66,11,11,4,0,3,21,2,4,2,7,0,0,2,28,15,13,26,2,0,266,2,296,268,28,2,43,6,66,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,593,37,27,54,57,76,73,75,95,58,34,7,0 to 99,50,375,211,7,571,22,0,20,480,53,206,7,62,530,0,1,570,20,38,4,0,34,24,0,58,2,0,6,4,7,8,13,10,4,8,0,0 to 98,57,17,35,3,3,1,46,11,8,0,4,0,1,3,62,25,37,58,4,0,512,18,592,530,62,3,94,18,56,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,2109,3,4,144,677,544,382,246,76,22,3,8,0 to 92,38,104,1997,8,2109,0,0,1,2066,1,38,0,199,1910,0,0,2109,196,3,0,0,5,194,0,199,0,0,11,52,51,48,33,4,0,0,0,20 to 73,41,108,85,4,2,6,124,69,4,0,0,0,0,0,199,194,5,199,0,0,1910,0,2109,1910,199,0,19,6,49,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,870,9,6,80,220,142,131,112,87,46,33,4,0 to 118,43,250,592,28,866,4,0,16,837,9,57,4,134,736,0,0,866,128,5,0,1,8,125,0,133,0,0,5,41,31,26,24,4,2,0,1,20 to 84,41,64,57,10,2,2,21,110,3,1,0,0,0,0,134,125,9,133,1,0,733,3,870,736,134,0,3,1,50,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,1981,22,25,134,245,279,364,365,258,155,86,48,0 to 101,52,1056,871,54,1976,5,0,39,1901,28,83,31,78,1901,2,0,1974,59,18,1,0,31,46,0,77,1,1,3,13,13,20,13,10,3,1,0,2 to 93,48,59,9,4,5,18,51,8,23,1,9,1,1,3,78,47,31,77,1,0,1897,4,1981,1901,78,3,35,28,50,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,1839,54,60,120,219,246,242,376,302,146,69,5,0 to 118,54,914,837,88,1826,13,0,150,1581,63,203,16,107,1727,0,5,1822,80,26,1,0,46,60,0,106,2,2,9,21,17,23,22,8,2,1,0,0 to 91,45,60,41,4,1,8,94,4,5,0,9,0,0,2,107,61,46,106,1,0,1716,11,1834,1727,107,2,8,6,46,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,599,18,11,61,89,77,103,100,65,46,27,2,0 to 99,49,335,242,22,594,5,0,21,558,16,59,3,26,573,0,0,594,9,17,0,0,18,8,0,26,0,0,2,2,3,1,5,5,5,3,0,23 to 97,65,19,6,1,0,0,25,1,7,0,9,0,0,3,26,8,18,26,0,0,568,5,599,573,26,3,3,2,70,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,560,11,8,34,64,60,95,104,114,54,16,0,0 to 92,56,324,218,18,554,6,0,1,554,5,11,1,10,550,0,0,554,4,6,0,0,4,6,0,10,1,0,0,2,3,2,1,1,0,0,0,1 to 73,42,7,1,1,1,0,9,1,2,0,0,0,0,0,10,6,4,10,0,0,544,6,560,550,10,0,5,4,44,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,2856,58,47,191,290,350,402,568,486,320,133,11,0 to 99,56,1533,1230,93,2827,29,0,103,2596,82,227,62,281,2567,2,6,2820,260,11,10,0,124,147,0,271,5,5,28,39,41,45,53,24,32,9,0,2 to 92,50,168,6,57,40,110,122,39,84,2,49,1,1,6,281,154,127,271,10,0,2549,18,2850,2567,281,6,62,51,55,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,35268,807,851,2858,5385,5272,5623,6156,4789,2406,1067,54,0 to 119,49,20363,14775,130,34966,302,0,479,34030,458,1021,289,1530,33677,42,19,34906,1384,92,51,3,785,691,0,1476,15,29,146,245,238,254,241,170,121,71,0,0 to 104,48,727,282,289,178,387,844,245,366,10,312,7,3,46,1530,717,813,1476,54,0,33430,247,35249,33677,1530,46,670,323,45,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,9232,176,197,487,877,976,1265,1751,1839,1134,431,99,0 to 102,58,5273,3646,313,9187,45,0,413,8440,177,775,36,813,8414,5,0,9182,752,57,4,0,476,333,0,809,6,23,37,79,102,128,125,128,124,61,0,1 to 101,57,518,164,61,66,146,558,105,121,2,190,2,1,78,813,335,478,809,4,0,8373,41,9232,8414,813,78,183,91,57,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,5410,80,118,434,680,832,957,934,767,413,176,19,0 to 101,50,3116,2178,116,5400,10,0,80,5088,130,353,41,306,5102,2,0,5398,267,37,2,0,180,124,0,304,0,2,16,26,38,50,52,61,39,22,0,6 to 95,59,178,61,19,46,22,232,50,106,0,83,0,0,22,306,125,181,304,2,0,5094,8,5410,5102,306,22,169,140,59,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,351,10,14,35,61,37,57,55,51,19,12,0,0 to 94,48,211,132,8,347,4,0,15,277,2,39,3,39,312,0,0,347,23,14,2,0,24,12,1,37,0,4,5,8,4,7,4,6,1,0,0,10 to 83,37,15,17,3,2,7,28,2,10,2,6,2,0,0,39,13,25,37,2,0,310,2,351,312,39,0,40,17,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,7274,96,108,482,827,887,1077,1323,1313,812,341,8,0 to 168,56,4386,2849,39,7249,25,0,948,6042,177,810,117,217,6860,1,196,7052,191,21,4,1,120,92,0,212,4,2,14,31,39,40,41,26,13,7,0,0 to 97,49,159,34,13,6,36,170,6,39,3,30,0,0,5,217,93,124,212,5,0,6840,20,7078,6860,217,5,250,109,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,13772,113,203,691,1481,1551,2106,2906,2603,1390,626,102,0 to 117,57,7447,5588,737,13708,64,0,159,13159,230,545,128,576,13187,9,0,13699,460,104,11,1,233,331,0,564,2,6,29,78,73,109,101,106,39,33,0,0 to 102,54,338,116,97,13,81,452,31,150,5,112,4,0,30,576,336,240,564,12,0,13135,52,13772,13187,576,30,547,202,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,345,14,9,28,38,53,46,61,55,29,11,1,0 to 118,52,193,148,4,345,0,0,8,319,6,20,0,18,327,0,0,345,11,7,0,0,12,5,1,18,0,0,2,0,6,1,6,1,1,1,0,21 to 86,54,13,4,0,1,0,14,4,6,0,3,0,0,0,18,5,12,18,0,0,327,0,345,327,18,0,42,4,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,10198,154,176,533,973,1093,1398,1751,1956,1326,378,460,0 to 101,58,5230,4015,953,10117,81,0,100,9800,222,275,84,248,9934,7,9,10101,220,16,12,0,120,116,0,236,1,8,14,28,33,46,39,43,34,2,0,1 to 86,52,120,34,73,9,69,153,14,101,10,62,4,1,14,248,123,125,236,12,0,9865,69,10189,9934,248,14,314,84,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,975,16,22,85,123,113,134,163,156,103,59,1,0 to 118,54,610,355,10,975,0,0,15,865,16,165,2,22,953,0,0,975,19,3,0,0,17,5,0,22,0,0,2,3,4,3,5,1,1,3,0,16 to 99,50,15,4,1,2,3,17,2,6,0,2,0,0,0,22,5,17,22,0,0,953,0,975,953,22,0,52,9,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,2616,16,17,64,121,126,213,368,1014,573,78,26,0 to 118,69,1269,1220,127,2606,10,0,100,2278,164,256,52,246,2346,0,24,2582,195,48,2,1,67,176,0,243,0,0,6,6,28,39,36,86,37,8,0,17 to 97,65,201,32,5,5,14,223,6,57,0,42,0,0,16,246,178,68,243,3,0,2339,7,2592,2346,246,16,50,38,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,11333,163,281,853,1522,1644,1863,1937,1692,745,331,302,0 to 118,50,6547,4705,81,11316,17,0,205,10802,246,409,91,426,10892,12,3,11301,375,45,6,0,228,192,0,420,6,8,42,75,61,77,55,59,25,18,0,0 to 100,47,313,60,47,0,156,264,0,170,5,97,1,0,11,426,194,232,420,6,0,10881,11,11330,10892,426,11,396,155,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,40523,781,989,3181,6206,6544,7007,6903,4696,2119,749,1348,0 to 120,47,22581,17769,173,39835,687,1,537,39054,585,1202,335,1577,38893,37,16,39783,1410,97,66,4,734,766,7,1507,21,30,168,276,285,324,249,124,70,28,2,0 to 101,45,695,225,487,100,660,662,185,541,39,282,34,5,36,1577,808,762,1506,70,1,38276,617,40507,38893,1577,36,610,413,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,2338,25,39,125,243,233,308,433,506,306,115,5,0 to 98,59,1269,876,193,2333,5,0,44,2146,119,187,24,109,2226,2,1,2331,51,58,0,0,53,56,0,109,2,4,8,8,6,16,27,18,12,8,0,0 to 93,59,76,1,8,24,13,74,22,28,0,28,0,0,11,109,56,53,109,0,0,2222,4,2337,2226,109,11,430,128,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,2401,46,44,174,330,327,404,428,339,224,83,2,0 to 100,52,1425,964,12,2383,18,0,55,2263,66,138,38,104,2297,0,0,2383,55,43,5,1,48,50,0,98,1,6,6,22,13,14,20,15,6,1,0,1 to 85,47,81,14,2,1,22,74,2,32,2,21,2,1,5,104,52,52,98,6,0,2285,12,2401,2297,104,5,49,26,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,23621,260,247,1355,2786,2829,3549,4595,4023,2457,1463,57,0 to 120,56,13928,9633,60,23404,217,0,1178,21757,411,2167,344,962,22484,12,163,23231,822,97,37,6,514,405,0,919,1,8,59,123,100,153,167,141,110,100,0,1 to 101,57,683,129,56,51,76,761,82,265,18,265,16,1,65,962,432,530,919,43,0,22312,172,23458,22484,962,65,317,225,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,1451,32,24,100,176,168,164,225,206,162,185,9,0 to 118,57,956,429,66,1451,0,0,53,1251,110,464,5,151,1300,0,0,1451,56,95,0,0,106,45,0,151,0,3,14,13,19,17,17,20,28,20,0,5 to 102,63,100,40,1,10,7,132,12,27,0,35,0,0,18,151,45,106,151,0,0,1300,0,1451,1300,151,18,6,4,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,35938,520,725,3298,5787,5347,5690,6491,4600,2290,1092,98,0 to 119,49,19714,15429,795,35589,349,0,475,34570,454,1123,162,1215,34629,16,78,35496,1053,119,33,10,624,547,1,1172,13,20,112,189,197,187,219,153,79,46,0,0 to 100,49,531,454,99,88,117,899,156,259,13,200,8,1,32,1215,569,642,1172,43,0,34324,305,35860,34629,1215,32,789,701,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,112,4,0,12,16,21,13,8,16,12,10,0,0 to 118,47,61,49,2,112,0,0,10,101,0,12,0,5,107,0,0,112,4,1,0,0,2,3,0,5,0,0,2,1,0,1,0,0,0,1,0,19 to 98,27,5,0,0,0,1,4,0,1,0,0,0,0,0,5,3,2,5,0,0,107,0,112,107,5,0,0,0,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,287,6,4,10,24,25,50,60,64,34,10,0,1 to 91,59,159,127,1,273,14,0,14,272,1,40,7,1,286,0,0,273,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,272,14,287,286,1,0,5,1,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,455,7,7,35,51,78,66,112,66,27,6,0,0 to 118,53,210,239,6,455,0,0,13,434,4,43,4,14,441,0,0,455,12,2,0,0,3,11,0,14,0,0,0,2,0,1,8,3,0,0,0,25 to 74,58,12,1,1,0,0,13,1,1,0,1,0,0,0,14,11,3,14,0,0,441,0,455,441,14,0,8,6,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1089,14,14,97,141,132,168,199,122,111,87,4,0 to 118,53,685,388,16,1089,0,0,27,1020,34,142,1,49,1039,0,1,1088,10,39,0,0,41,8,0,49,0,2,3,2,6,4,3,6,12,11,0,8 to 107,73,44,4,0,1,0,48,1,4,0,10,0,0,2,49,8,41,49,0,0,1039,0,1088,1039,49,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,744,8,19,55,93,109,127,141,108,53,30,1,0 to 102,51,434,306,4,741,3,0,10,705,13,173,2,31,713,0,0,741,17,12,2,0,20,9,0,29,0,0,4,5,3,9,5,3,1,1,0,19 to 86,47,14,13,2,0,0,29,0,6,0,5,0,0,1,31,9,22,29,2,0,712,1,744,713,31,1,65,26,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,13554,183,232,710,1347,1515,1922,3067,2752,1419,356,51,0 to 119,58,7834,5630,90,13541,13,0,133,13274,107,317,70,348,13202,3,1,13537,300,37,9,2,176,161,0,337,2,6,25,40,46,56,75,45,33,20,0,1 to 99,54,246,54,15,22,49,266,22,84,2,50,2,0,9,348,164,184,337,11,0,13200,2,13553,13202,348,9,214,156,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,12136,274,253,874,1633,1637,1843,1977,1817,1205,540,83,0 to 119,52,7113,4844,179,12081,55,0,280,11223,231,739,123,698,11430,4,4,12073,550,138,9,1,424,264,0,688,2,7,53,96,99,103,105,90,78,65,0,3 to 102,53,400,155,81,52,169,442,77,291,6,222,2,0,37,698,267,431,688,10,0,11385,45,12132,11430,698,37,564,280,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,9140,110,253,642,1357,1447,1627,1597,1136,564,207,200,0 to 109,49,5093,3981,66,9080,60,0,343,8220,390,632,182,594,8486,13,47,9021,521,33,38,2,290,264,0,554,4,11,42,90,89,115,104,78,46,15,0,0 to 102,49,281,50,217,6,325,195,34,215,6,141,6,2,16,594,296,297,554,40,0,8467,19,9093,8486,594,16,431,66,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,2198,36,27,99,238,219,270,356,440,362,145,6,0 to 100,61,1308,862,28,2145,53,0,37,2089,47,93,16,103,2087,1,7,2137,83,19,1,0,51,51,0,102,1,3,6,12,12,14,25,14,15,1,0,0 to 85,55,57,24,19,2,32,61,9,42,1,33,1,0,8,103,52,51,102,1,0,2035,52,2191,2087,103,8,110,45,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,16433,187,203,1088,2048,2207,2540,2890,2671,1745,803,51,0 to 119,54,9664,6570,199,15998,434,1,383,14849,613,1309,155,1350,15070,3,10,15986,1176,127,42,5,693,610,0,1303,10,10,86,155,193,219,217,189,140,131,0,0 to 101,55,829,219,35,220,287,785,231,449,13,322,12,3,73,1350,638,712,1302,47,1,14683,387,16423,15070,1350,73,1570,319,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,8907,180,261,659,1034,1144,1312,1425,1383,1090,416,3,0 to 105,54,5032,3855,20,8641,266,0,198,8014,356,812,140,882,8015,2,8,8631,616,195,54,17,418,393,0,811,16,24,82,104,102,131,144,106,114,59,0,0 to 101,53,572,54,60,125,315,362,134,187,19,138,10,4,35,882,433,449,811,71,0,7820,195,8899,8015,882,35,960,418,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,119936,1059,1577,8670,19010,19227,22307,20843,14184,8054,4462,543,0 to 135,49,62040,56713,1183,119372,563,1,2750,110092,2785,9729,865,14742,104698,199,297,118878,13927,643,164,8,7072,7491,7,14570,58,130,1155,2438,2318,2801,2441,1637,1036,721,7,0 to 105,49,7835,2331,611,3793,7448,3117,4005,3971,43,2270,29,9,535,14742,7612,7123,14569,172,1,104308,390,119639,104698,14742,535,2127,1391,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,1926,20,29,99,194,265,316,430,335,166,71,1,0 to 101,56,1037,882,7,1875,51,0,529,1169,83,360,72,95,1794,0,37,1838,73,14,4,4,42,45,0,87,0,3,6,11,13,17,17,14,11,3,0,6 to 90,53,66,5,1,15,20,49,18,14,3,10,2,0,3,95,49,46,87,8,0,1751,43,1889,1794,95,3,254,69,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,4599,179,190,367,588,610,641,732,689,400,194,9,0 to 119,50,2679,1898,22,4590,9,0,60,4405,99,149,50,180,4415,3,1,4586,138,40,2,0,59,119,0,178,3,1,16,25,30,31,29,27,11,7,0,0 to 94,50,127,27,4,20,10,149,19,23,0,23,0,0,9,180,119,61,178,2,0,4408,7,4598,4415,180,9,534,57,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,931,31,22,67,94,122,148,180,149,75,41,2,0 to 97,53,494,406,31,896,35,0,23,860,15,91,34,73,857,1,0,895,47,13,11,2,37,23,0,60,0,0,5,8,10,8,15,13,9,5,0,20 to 94,58,54,5,0,1,1,56,3,11,2,11,2,0,2,73,27,46,60,13,0,835,22,931,857,73,2,47,20,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,991,11,11,75,158,153,198,178,124,65,18,0,0 to 97,49,472,508,11,979,12,0,18,859,19,53,20,105,885,1,0,978,95,6,3,1,18,83,0,101,1,2,5,30,26,22,14,3,2,0,0,4 to 82,40,57,37,5,2,9,57,35,9,2,5,0,0,0,105,86,19,101,4,0,877,8,991,885,105,0,103,65,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,385,5,4,18,41,46,69,84,63,42,13,0,1 to 103,55,228,140,17,384,1,0,28,340,9,38,9,12,373,0,0,384,6,6,0,0,5,7,0,12,0,0,0,3,0,3,6,0,0,0,0,25 to 62,54,12,0,0,0,0,12,0,0,0,1,0,0,0,12,7,5,12,0,0,372,1,385,373,12,0,42,9,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,2154,25,34,163,242,284,315,395,338,235,123,0,0 to 103,55,1124,841,189,2076,78,0,28,2081,28,50,23,63,2091,0,0,2076,48,13,0,2,34,27,0,61,0,0,6,11,11,8,8,11,5,3,0,15 to 89,49,50,7,2,2,1,57,3,22,0,13,0,1,1,63,28,35,61,2,0,2015,76,2154,2091,63,1,36,33,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,99,1,2,9,14,14,10,16,13,15,4,1,1 to 90,54,54,43,2,99,0,0,3,91,3,9,0,9,90,0,0,99,7,2,0,0,4,5,0,9,0,0,0,3,0,1,2,1,1,1,0,30 to 89,55,5,4,0,0,2,6,1,4,0,3,0,0,1,9,5,4,9,0,0,90,0,99,90,9,1,30,12,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,3717,31,30,179,309,379,502,693,646,509,435,4,0 to 102,60,2228,1454,35,3700,17,0,107,3386,62,315,14,357,3353,1,6,3694,253,103,0,1,228,128,0,356,1,2,10,29,18,34,65,58,60,80,0,3 to 101,69,272,37,10,37,15,290,51,53,1,72,1,0,38,357,129,228,356,1,0,3338,15,3711,3353,357,38,79,58,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,7876,111,93,405,740,806,1017,1393,1496,1153,637,25,0 to 115,60,4485,3278,113,7677,199,0,374,7223,190,723,85,487,7382,3,4,7670,419,52,10,6,279,191,1,471,2,1,20,39,50,58,67,88,94,68,0,0 to 102,66,369,28,31,43,46,347,78,167,10,143,7,1,57,487,201,285,471,16,0,7199,183,7872,7382,487,57,223,117,64,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,1412,21,11,71,173,197,296,345,170,91,34,3,0 to 101,53,487,863,62,1404,8,0,8,1313,48,130,5,58,1349,0,5,1399,42,16,0,0,25,33,0,58,0,0,2,10,5,10,14,8,5,4,0,20 to 92,56,43,1,0,14,12,25,21,14,0,13,0,0,6,58,33,25,58,0,0,1341,8,1407,1349,58,6,48,26,62,1.62412905104683,0.150723124168937
