OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
11592,Autauga,01001,East Central,12,0,0.150198352049983,2.1379328255407,1,f0bb2e4d-581c-43ad-87ef-5c6b81e1c026,116
11593,Baldwin,01003,Southwestern,42,0,0.400159431601878,6.69300034847276,1,d5bb7136-adb5-43e9-ba7a-5a31bd321024,566
11594,Barbour,01005,Southeastern,3,0,0.223267704174077,2.69097505269632,0,34611bdb-888e-4cb1-aa58-ca16de8b6d22,38
11595,Bibb,01007,West Central,8,0,0.156476914356972,1.8951692775798,0,31234dcc-2cff-4196-af06-944e937fdaa2,109
11596,Blount,01009,Northeastern,10,0,0.164406638341006,2.45274784751908,0,6bef7b3d-0faa-4fa4-9f73-7910e08b115b,86
11597,Bullock,01011,East Central,2,0,0.154671563531792,2.06480197165101,0,e2df9953-bad8-49b0-9941-3f4ce5538e87,14
11598,Butler,01013,Southeastern,2,0,0.191776547733298,1.83587954870993,0,4c524127-5cdf-4e36-8694-135134ebecb0,46
11599,Calhoun,01015,Northeastern,48,0,0.154366224232035,2.21070839394633,0,8d62c810-1b0a-4922-85dd-787bdddef6fb,145
11600,Chambers,01017,East Central,102,7,0.150563980768084,1.72306516183319,8,0989460e-9fad-42e5-80b7-b97d6cd08979,106
11601,Cherokee,01019,Northeastern,6,0,0.151975822791428,1.89808177880757,0,15c27e88-d2d7-4a5a-bb5d-de632a2e859d,53
11602,Chilton,01021,West Central,20,0,0.174837510280213,2.09165532433194,0,f13a3036-1944-4571-a7ad-2eec8b6d4497,119
11603,Choctaw,01023,Southwestern,6,0,0.227681129400253,2.68700551554037,0,06abb732-6f7b-4b92-995f-c375918228be,19
11604,Clarke,01025,Southwestern,10,0,0.308508819690587,3.78655552072513,0,011c3b56-44eb-4c24-bb78-f87a4663bd8a,85
11605,Clay,01027,Northeastern,9,0,0.151874743437702,2.02332180215824,0,a4c0e45b-9a84-4598-a12d-f81a0c4c0f16,46
11606,Cleburne,01029,Northeastern,12,0,0.141259985723536,2.17578212063938,0,f5b9222f-bfa0-49b2-8249-6ad41f610036,21
11607,Coffee,01031,Southeastern,8,0,0.167143203828118,1.67989540600381,0,0f5b6411-7db5-4310-934f-e0d306717ff3,85
11608,Colbert,01033,Northern,7,0,0.15857369348987,2.31239229125845,1,c0307639-3f04-42ca-9453-9e4f3ca1205a,154
11609,Conecuh,01035,Southwestern,2,0,0.209509978242295,2.59686142559656,0,d9c767d6-ee2d-4da0-bd0c-61dc60a53efd,25
11610,Coosa,01037,East Central,9,0,0.16640708911109,1.7505584986585,0,291442be-43dd-4d19-b2bd-26ea3d61e38d,19
11611,Covington,01039,Southeastern,5,0,0.255971892285061,2.38709591035509,0,a991de51-96fb-4e0b-bdfa-4139a5724a6e,60
11612,Crenshaw,01041,Southeastern,2,0,0.150571897113878,2.31806123117494,0,99630acb-27a1-4aa4-97bc-5f2a1046ac08,57
11613,Cullman,01043,Northern,22,0,0.191087821164047,2.50218505547441,1,2c67d25c-b33d-4be4-9443-ebbd3b54223e,150
11614,Dale,01045,Southeastern,4,0,0.138259666605563,1.65151999951547,0,18a4ecdf-5958-42b9-81d9-919d06a1fe20,73
11615,Dallas,01047,Southwestern,7,0,0.246497505086154,3.13752996820932,0,6e2bacb1-cb33-4cde-b257-fd645f569789,71
11616,DeKalb,01049,Northeastern,14,0,0.197848401841384,2.21695752803772,0,09e63f43-0030-4e57-a92b-b6a4426e89a6,159
11617,Elmore,01051,East Central,22,0,0.163505782545826,2.27519521591255,0,9533f19b-ed70-48b2-8533-9e0a288586aa,314
11618,Escambia,01053,Southwestern,3,0,0.233446648119298,2.50306921694382,0,9da61475-f2ce-4841-af1a-7f2fe9b0b29f,84
11619,Etowah,01055,Northeastern,43,3,0.138757597037284,2.10053621990475,4,e308f4f1-b17d-4517-a10a-06670de284c6,272
11620,Fayette,01057,West Central,1,0,0.158552104918499,1.83779224583562,0,02fddd61-cd01-4964-8fbb-8f12b7690817,69
11621,Franklin,01059,Northern,7,0,0.164243463038702,1.78358559509712,0,77cdcc9a-4acb-4290-a4da-43d0ac9d836e,107
11622,Geneva,01061,Southeastern,0,0,0.141768015065281,1.83488097279248,0,9bb9ed99-da05-48a1-988b-b85f4c36b06a,31
11623,Greene,01063,West Central,10,0,0.164666965815741,3.57766804402764,0,1c5d4e3f-60eb-4b4d-8e32-cad3866514b6,24
11624,Hale,01065,West Central,7,0,0.163613340422671,2.4799010938001,0,e7a15f63-e4c1-4702-8114-9337a3f5dc86,54
11625,Henry,01067,Southeastern,4,0,0.139761467476774,1.63725823418183,0,413fca49-ca0d-43f8-8284-8fd9ce1a03da,29
11626,Houston,01069,Southeastern,25,0,0.142463779205855,2.10452810210549,1,b0811fbf-8b40-4594-b5d2-78eea04c2943,183
11627,Jackson,01071,Northern,18,1,0.287410215888713,2.67694940746419,1,793b5d8e-95c3-4c85-a763-2e1b2725a0f4,124
11628,Jefferson,01073,Jefferson,461,5,0.282606031405749,2.91318939557353,12,26c36251-f1b4-4f49-aac9-235cf50598e3,3631
11629,Lamar,01075,West Central,5,0,0.15263540616661,1.64069081755141,0,b28601f7-6279-443b-a82d-ec5c3e40bcda,36
11630,Lauderdale,01077,Northern,18,1,0.184043571131042,2.55716948814366,2,5cc3f6ee-b282-469b-a98c-0601dcd1afff,290
11631,Lawrence,01079,Northern,8,0,0.182392737623559,1.92975383451283,0,2a3bcad3-44d8-4a20-bf30-875ce6358d01,96
11632,Lee,01081,East Central,133,2,0.153274187500529,2.0496448391292,5,071aada0-df4c-47e3-82b5-7a4c0919fb36,244
11633,Limestone,01083,Northern,32,0,0.155003206122046,1.71814668265853,0,bfb831f4-1a89-4a7e-96de-1ea633498f36,401
11634,Lowndes,01085,East Central,8,0,0.179493868658938,2.34426217715912,0,e44da560-c16c-46c8-bf88-ddc47c08e8dd,21
11635,Macon,01087,East Central,6,1,0.152225727451423,2.0876916570357,1,2e89a9d3-0b77-407f-ada3-7a73df484172,29
11636,Madison,01089,Northern,150,2,0.207245811581288,2.4192510631746,2,aa58e578-990a-48c0-9d68-9234516d02fc,719
11637,Marengo,01091,Southwestern,14,0,0.243586589216875,2.64368581241414,1,cef876e4-da6d-4e6c-8c66-6accc025f4e2,96
11638,Marion,01093,Northern,21,1,0.188224455607951,1.90243452461428,3,620df0b3-370e-465b-814f-4b74d762a95b,107
11639,Marshall,01095,Northern,40,1,0.158193819913322,2.22984018931076,1,680f6e1e-b8a9-4f12-af49-3f9d6ce20443,222
11640,Mobile,01097,Mobile,202,6,0.307697348295278,4.83629332281426,8,2a57fa10-521a-4f89-ace3-187b59231cf6,1007
11641,Monroe,01099,Southwestern,5,0,0.254517578378227,2.83753802882174,1,a7a28261-2c33-4bb8-929a-fb9206ead08d,54
11642,Montgomery,01101,East Central,74,1,0.198182172648103,2.60770290702687,1,891cef25-6693-4a67-b8f1-459a2d3b2aa9,528
11643,Morgan,01103,Northern,31,0,0.152203319983528,1.80617511452274,0,5c381a88-e4bd-479b-a37b-0f9375f9128c,254
11644,Perry,01105,West Central,0,0,0.18021159047953,2.14838023913143,0,ac002a6f-e3c1-4a0a-9180-7e1378b4e5d7,31
11645,Pickens,01107,West Central,14,0,0.22311596802615,2.22345505777214,0,cca392c4-f7e5-4dd4-ac8b-9027a51f34a8,67
11646,Pike,01109,Southeastern,14,0,0.166038209106773,2.23104055343355,0,e342e7fa-48ea-466d-9750-f89de1eec96e,140
11647,Randolph,01111,Northeastern,13,1,0.14646191250813,1.58584516900329,2,31744318-89e4-4888-876e-c3f94c22747d,37
11648,Russell,01113,East Central,12,0,0.160426072907967,2.13411394127528,0,200c0c97-4805-4149-9e4e-9a14762e1f97,62
11649,Shelby,01117,Northeastern,159,5,0.202879219246825,2.52559193618872,5,d8e766c9-f495-4b3e-8c6e-d203d9015867,912
11650,St. Clair,01115,Northeastern,30,0,0.164611790120262,2.46182521198285,0,6fc6075d-3bd0-4271-8b39-07dc99be5191,220
11651,Sumter,01119,West Central,15,0,0.227210820567734,3.07842876540608,0,af3d110d-2db4-47c0-8d8f-849bc6950056,34
11652,Talladega,01121,Northeastern,21,0,0.190828489604655,2.7296175303427,0,857b82af-407b-4ce8-8b05-c35f94e4e4c9,234
11653,Tallapoosa,01123,East Central,33,1,0.191182308914904,2.16459004269042,1,fa9fb4e3-d43c-425b-8181-6c2cd7925dfa,66
11654,Tuscaloosa,01125,West Central,79,0,0.338742577944004,2.90058009044742,0,905e9762-092d-458d-a4dd-bc40bbe30c57,1176
11655,Walker,01127,West Central,64,0,0.20307720239839,2.39750884765462,0,ba4ab04f-8f62-4d45-8221-9d229037bfab,202
11656,Washington,01129,Southwestern,7,1,0.26740407070929,2.63236527422465,1,51e0f6db-9790-4220-ad03-d6a2a465c252,27
11657,Wilcox,01131,Southwestern,13,0,0.224284362669096,2.68126387368409,0,a7a18be5-cea4-43f4-8ccf-779612a83b24,48
11658,Winston,01133,Northern,3,0,0.159972008442992,1.68720534678178,0,4fe721e1-969a-4908-bbef-ce8920d577a2,61
