ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,192,7,4,7,18,33,25,37,27,20,13,1,0 to 96,55,121,67,4,189,3,0,5,126,41,56,6,28,164,0,0,189,6,20,2,0,13,13,0,26,0,0,1,1,1,3,7,7,4,4,0,22 to 95,66,11,11,4,0,3,21,2,4,2,7,0,0,2,28,15,13,26,2,0,163,1,192,164,28,2,43,9,66,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,483,33,24,44,49,58,56,58,73,48,31,9,0 to 99,50,300,175,8,471,12,0,17,376,53,201,6,61,419,0,3,468,28,29,4,0,33,24,0,57,2,0,6,4,7,7,13,10,4,8,0,0 to 98,57,19,32,1,5,1,45,11,8,0,4,0,0,3,61,25,36,57,4,0,411,8,483,419,61,3,91,32,56,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,149,2,4,10,28,33,29,25,13,4,1,0,0 to 89,43,43,104,2,149,0,0,1,136,1,8,0,60,89,0,0,149,58,2,0,0,1,59,0,60,0,0,2,13,17,16,12,0,0,0,0,20 to 63,42,41,16,2,1,0,12,48,3,0,0,0,0,0,60,59,1,60,0,0,89,0,149,89,60,0,19,6,49,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,189,6,3,27,28,19,27,31,28,10,9,1,0 to 118,49,102,69,18,186,3,0,9,172,9,17,3,7,182,0,0,186,2,4,0,1,6,0,0,6,0,0,0,2,2,0,3,0,0,0,0,32 to 64,43,4,2,0,0,0,6,0,3,0,0,0,0,0,7,0,7,6,1,0,180,2,189,182,7,0,3,1,50,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,1717,17,21,124,215,245,322,324,206,121,75,47,0 to 101,51,924,741,52,1712,5,0,38,1639,28,81,30,76,1639,2,0,1710,58,17,1,0,30,45,0,75,1,1,3,13,13,19,13,9,3,1,0,2 to 93,48,58,9,4,4,18,50,7,22,1,9,1,1,3,76,46,30,75,1,0,1635,4,1717,1639,76,3,35,30,50,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,1380,43,41,90,176,191,196,273,223,98,44,5,0 to 118,52,668,631,81,1370,10,0,147,1130,63,194,17,96,1279,0,5,1366,75,20,1,0,40,55,0,95,2,1,9,19,15,23,18,7,2,0,0,0 to 80,45,58,32,4,1,8,85,2,5,0,8,0,0,2,96,56,40,95,1,0,1271,8,1380,1279,96,2,8,6,46,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,432,12,10,46,69,52,77,66,44,33,23,0,0 to 99,48,256,155,21,428,4,0,18,395,16,55,3,22,410,0,0,428,5,17,0,0,15,7,0,22,0,0,1,2,3,0,4,4,5,3,0,24 to 97,68,17,4,1,0,0,21,1,6,0,8,0,0,3,22,7,15,22,0,0,406,4,432,410,22,3,3,2,70,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,516,10,6,31,60,55,82,98,108,50,16,0,0 to 92,56,292,206,18,511,5,0,1,510,5,11,1,10,506,0,0,511,4,6,0,0,4,6,0,10,1,0,0,2,3,2,1,1,0,0,0,1 to 73,42,7,1,1,1,0,9,1,2,0,0,0,0,0,10,6,4,10,0,0,501,5,516,506,10,0,5,4,44,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,2082,38,36,125,220,259,320,428,354,217,80,5,0 to 99,55,1157,891,34,2071,11,0,85,1875,82,163,61,218,1860,0,4,2068,201,7,10,0,93,115,0,208,4,4,16,25,26,38,45,23,30,7,0,2 to 92,53,132,6,38,32,65,111,32,69,2,42,1,1,6,218,122,96,208,10,0,1860,0,2082,1860,218,6,62,51,55,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,26092,625,625,2219,4256,4120,4211,4392,3261,1610,730,43,0 to 119,48,15238,10740,114,25846,246,0,448,24995,458,840,281,1324,24722,34,12,25801,1195,79,47,3,665,609,0,1274,13,27,134,212,214,222,213,144,96,49,0,0 to 100,47,620,232,254,168,342,717,215,323,10,250,7,3,32,1324,633,691,1274,50,0,24527,195,26092,24722,1324,32,668,321,45,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,5004,121,122,309,588,636,784,895,751,531,265,2,0 to 102,54,3026,1927,51,4977,27,0,338,4393,177,599,36,684,4317,3,0,4974,623,57,4,0,394,286,0,680,4,17,29,64,83,112,102,114,109,50,0,1 to 101,58,426,109,49,96,108,432,140,104,2,165,2,1,61,684,288,396,680,4,0,4294,23,5004,4317,684,61,183,92,57,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,4335,65,96,344,564,705,793,744,562,320,133,9,0 to 99,49,2494,1721,120,4325,10,0,75,4050,130,311,41,287,4047,1,0,4324,250,35,2,0,169,115,1,285,0,1,16,26,37,45,51,54,37,20,0,6 to 95,58,165,55,16,49,22,210,53,90,0,71,0,0,18,287,116,170,285,2,0,4039,8,4335,4047,287,18,165,136,59,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,233,7,8,26,44,25,36,35,35,9,8,0,0 to 94,46,134,96,3,229,4,0,9,174,2,32,3,34,199,0,0,229,19,13,2,0,21,11,0,32,0,4,4,7,2,6,4,6,1,0,0,10 to 83,42,12,18,2,0,5,27,0,10,2,6,2,0,0,34,12,22,32,2,0,197,2,233,199,34,0,34,34,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,5179,76,75,353,609,658,778,942,898,545,244,1,0 to 119,55,3145,1998,36,5164,15,0,633,4312,177,645,105,193,4865,2,119,5043,168,21,4,0,105,84,0,189,2,1,11,28,33,39,40,24,9,6,0,1 to 96,50,140,29,13,7,30,152,7,37,3,28,0,0,5,193,85,108,189,4,0,4854,11,5179,4865,193,5,233,113,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,11498,97,176,594,1276,1327,1848,2476,2141,1076,465,22,0 to 117,56,6151,4593,754,11452,46,0,140,10937,230,488,128,521,10966,7,4,11441,408,101,11,1,201,308,0,509,1,4,26,71,67,98,90,100,33,31,0,1 to 102,54,309,104,77,19,68,398,43,119,5,88,4,0,27,521,313,208,509,12,0,10932,34,11498,10966,521,27,472,167,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,255,7,5,20,28,41,35,45,43,23,7,1,0 to 118,52,150,102,3,255,0,0,8,237,6,16,0,10,245,0,0,255,7,3,0,0,8,2,0,10,0,0,1,0,2,1,3,1,1,1,0,24 to 86,58,4,4,0,2,0,7,3,5,0,2,0,0,0,10,2,8,10,0,0,245,0,255,245,10,0,26,7,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,7816,136,149,452,807,910,1144,1386,1491,1020,295,26,0 to 101,57,3988,3102,726,7742,74,0,91,7443,222,256,81,235,7570,3,8,7731,207,16,12,0,112,111,0,223,1,8,13,27,33,41,36,42,32,2,0,1 to 86,52,114,31,68,10,65,142,16,96,10,59,4,1,14,235,118,117,223,12,0,7508,62,7816,7570,235,14,297,90,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,763,13,18,65,100,86,100,129,117,81,53,1,0 to 118,54,480,274,9,763,0,0,13,658,16,109,2,20,743,0,0,763,17,3,0,0,16,4,0,20,0,0,2,2,4,3,4,1,1,3,0,16 to 99,50,14,3,1,2,3,15,2,6,0,2,0,0,0,20,4,16,20,0,0,743,0,763,743,20,0,36,9,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,2145,16,16,60,109,101,181,310,834,459,56,3,0 to 118,68,1061,994,90,2134,11,0,96,1829,164,234,53,236,1885,0,24,2110,187,45,3,1,61,171,0,232,0,0,7,7,21,36,35,84,38,8,0,17 to 97,66,189,27,5,11,14,205,13,55,0,41,0,0,14,236,174,62,232,4,0,1878,7,2145,1885,236,14,50,38,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,8857,134,245,710,1273,1389,1574,1532,1302,480,214,4,0 to 118,49,5138,3646,73,8844,13,0,193,8352,246,384,90,403,8444,7,3,8834,354,43,6,0,217,180,0,397,4,8,38,71,59,75,51,57,23,17,0,0 to 100,47,292,53,41,11,143,237,17,162,5,85,1,0,8,403,182,221,397,6,0,8437,7,8857,8444,403,8,392,156,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,30850,671,852,2586,5051,5306,5554,5269,3454,1523,554,30,0 to 120,46,17141,13582,127,30290,559,1,495,29539,585,1048,321,1446,29361,31,12,30248,1283,97,62,4,673,706,1,1380,20,26,158,246,257,300,231,116,64,27,1,0 to 101,45,642,191,420,127,516,528,336,491,36,257,32,5,35,1446,744,701,1379,66,1,28868,493,30850,29361,1446,35,584,387,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,1821,24,33,111,212,205,260,331,346,211,84,4,0 to 98,57,982,664,175,1816,5,0,41,1646,119,176,24,100,1718,2,1,1814,44,56,0,0,49,51,0,100,2,4,7,8,6,14,25,15,12,7,0,0 to 93,58,67,1,9,23,12,67,21,27,0,26,0,0,11,100,51,49,100,0,0,1714,4,1821,1718,100,11,329,36,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,1976,31,34,146,288,279,339,350,279,167,62,1,0 to 97,51,1159,806,11,1959,17,0,53,1850,66,125,38,96,1880,0,0,1959,52,38,5,1,44,46,0,90,1,4,6,18,13,14,18,15,6,1,0,1 to 85,48,67,7,2,14,13,47,30,31,2,21,2,1,5,96,48,48,90,6,0,1869,11,1976,1880,96,5,51,28,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,17110,231,209,1068,2234,2249,2722,3230,2633,1512,980,42,0 to 120,54,10176,6873,61,16926,184,0,926,15620,411,1842,336,788,16014,10,298,16620,664,83,35,6,410,337,0,747,1,6,53,101,84,132,145,108,78,80,0,1 to 101,55,577,103,45,22,61,643,43,225,16,222,14,1,44,788,362,426,747,41,0,15873,141,17110,16014,788,44,315,225,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,1199,25,20,82,157,139,137,168,152,137,171,11,0 to 118,56,836,347,16,1199,0,0,52,1002,110,269,5,142,1057,0,0,1199,48,94,0,0,99,43,0,142,0,3,10,13,18,16,16,19,27,20,0,5 to 102,63,95,39,0,8,5,128,9,27,0,35,0,0,17,142,43,99,142,0,0,1057,0,1199,1057,142,17,6,4,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,28441,402,543,2472,4819,4379,4597,4993,3490,1752,904,90,0 to 119,48,15875,11782,784,28224,217,0,394,27348,454,775,131,1084,27268,10,79,28135,944,111,20,9,562,493,0,1055,10,18,90,172,180,173,200,129,74,38,0,0 to 100,50,384,323,80,268,83,679,293,196,10,145,6,1,26,1084,508,573,1055,29,0,27080,188,28441,27268,1084,26,672,588,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,87,3,0,8,10,19,8,6,15,9,9,0,0 to 118,48,46,40,1,87,0,0,10,77,0,10,0,3,84,0,0,87,2,1,0,0,2,1,0,3,0,0,0,1,0,1,0,0,0,1,0,27 to 98,47,3,0,0,0,1,2,0,1,0,1,0,0,0,3,1,2,3,0,0,84,0,87,84,3,0,0,0,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,156,3,4,5,20,17,23,31,35,15,3,0,1 to 91,56,90,65,1,154,2,0,15,140,1,39,8,1,155,0,0,154,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,153,2,156,155,1,0,6,3,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,262,6,6,25,38,57,39,38,32,15,6,0,0 to 118,44,144,112,6,262,0,0,13,242,4,32,4,5,256,0,1,261,3,2,0,0,3,2,0,5,0,0,0,2,0,0,3,0,0,0,0,25 to 60,55,4,0,1,0,0,5,0,1,0,0,0,0,0,5,2,3,5,0,0,256,0,262,256,5,0,8,6,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,837,13,11,77,106,98,105,141,103,97,82,4,0 to 118,55,537,289,11,837,0,0,27,768,34,133,1,48,788,0,1,836,13,35,0,0,40,8,0,48,0,2,3,2,6,4,3,6,12,10,0,8 to 107,72,44,4,0,0,0,48,0,4,0,10,0,0,2,48,8,40,48,0,0,788,0,837,788,48,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,501,6,9,39,69,60,87,88,73,41,28,1,0 to 102,52,286,213,2,498,3,0,10,464,13,124,2,29,472,0,0,498,20,7,2,0,19,8,0,27,0,0,4,5,3,9,4,2,1,1,0,19 to 86,46,13,13,1,0,0,26,1,5,0,5,0,0,1,29,8,21,27,2,0,471,1,501,472,29,1,59,29,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,11108,156,200,600,1159,1294,1612,2544,2176,1068,296,3,0 to 119,57,6441,4583,84,11097,11,0,121,10851,107,291,66,319,10785,3,1,11093,275,35,7,2,159,151,0,310,2,5,23,36,42,51,70,42,30,18,0,1 to 98,55,224,50,13,23,42,245,23,79,2,48,2,0,8,319,153,166,310,9,0,10783,2,11108,10785,319,8,215,157,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,8818,204,188,657,1258,1283,1409,1409,1202,820,383,5,0 to 103,50,5139,3524,155,8782,36,0,240,8160,231,519,117,547,8263,3,5,8774,430,110,6,1,324,215,1,540,1,5,33,78,76,84,80,73,63,54,0,3 to 102,54,313,116,66,45,137,339,64,230,3,175,1,0,28,547,217,329,540,7,0,8234,29,8818,8263,547,28,446,221,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,6850,79,215,521,1051,1137,1286,1200,827,390,131,13,0 to 109,48,3847,2963,40,6824,26,0,331,6007,390,570,166,514,6283,11,42,6772,474,30,8,2,257,247,0,504,3,10,36,71,77,101,95,76,34,11,0,0 to 102,50,244,43,208,9,299,160,45,201,5,128,6,2,9,514,254,260,504,10,0,6268,15,6850,6283,514,9,400,71,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,1369,28,17,57,139,134,156,199,308,245,83,3,0 to 97,62,777,566,26,1330,39,0,34,1276,47,79,16,88,1275,1,5,1324,71,16,1,0,42,45,0,87,1,2,6,10,12,11,18,13,14,1,0,0 to 85,55,44,24,17,2,30,50,7,39,1,30,1,0,7,88,46,42,87,1,0,1237,38,1369,1275,88,7,84,25,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,12933,158,171,905,1736,1889,2135,2246,1863,1227,595,8,0 to 119,52,7681,5055,197,12668,264,1,331,11602,613,1062,146,1160,11756,2,15,12652,1002,116,37,5,586,531,1,1118,9,9,74,131,167,186,190,166,127,101,0,0 to 101,55,666,166,38,248,245,618,255,367,13,277,12,2,49,1160,555,604,1117,42,1,11534,222,12933,11756,1160,49,1518,397,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,6215,107,119,393,732,811,955,1038,995,762,300,3,0 to 105,54,3580,2619,16,5981,234,0,189,5509,356,638,139,656,5548,1,10,5970,415,171,53,17,292,294,0,586,9,15,44,71,68,95,121,92,96,45,0,0 to 101,57,434,40,47,65,202,313,71,154,18,111,9,4,25,656,333,323,586,70,0,5384,164,6215,5548,656,25,817,395,57,5.51085434088275,0.469024646004233
48,48,13,025,MIAMI-DADE,Dade,FL,100384,863,1299,7163,16162,16355,18966,17423,11657,6417,3574,505,0 to 119,49,51416,47797,1171,99952,431,1,2182,93185,2785,6902,747,13224,86686,175,299,99481,12565,520,133,6,6222,6848,15,13085,52,111,1032,2205,2102,2562,2184,1481,900,589,6,0 to 105,49,6163,1875,527,4520,5872,2533,4680,3196,29,1747,17,5,407,13224,6945,6262,13084,139,1,86396,290,100384,86686,13224,407,2123,1409,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,1442,13,19,77,145,215,255,336,238,105,38,1,0 to 101,54,767,669,6,1397,45,0,402,937,83,184,69,80,1347,0,15,1382,58,14,4,4,35,37,0,72,0,3,6,11,13,16,15,10,6,0,0,6 to 80,49,57,5,0,10,18,44,10,13,3,9,2,0,3,80,41,39,72,8,0,1310,37,1442,1347,80,3,221,56,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,3216,135,146,268,442,476,477,505,408,229,123,7,0 to 102,47,1872,1323,21,3209,7,0,57,3047,99,133,45,158,3056,1,1,3207,117,40,1,0,52,105,0,157,3,1,16,22,27,29,26,20,7,7,0,0 to 94,48,111,25,2,19,8,131,18,23,0,22,0,0,8,158,105,53,157,1,0,3050,6,3216,3056,158,8,512,74,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,729,27,17,56,79,106,126,130,105,46,35,2,0 to 97,51,385,314,30,707,22,0,20,677,15,72,30,50,678,1,0,706,30,11,7,2,25,16,0,41,0,0,3,7,7,7,7,9,6,4,0,20 to 94,56,36,4,0,1,1,39,1,7,2,6,2,0,1,50,20,30,41,9,0,665,13,729,678,50,1,46,20,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,540,9,9,46,81,75,105,92,65,43,15,0,0 to 96,50,314,214,12,531,9,0,18,497,19,30,16,15,525,0,0,531,8,6,0,1,9,5,0,14,1,2,1,4,4,1,2,0,0,0,0,4 to 60,34,4,8,0,2,1,11,2,4,0,1,0,0,0,15,6,9,14,1,0,517,8,540,525,15,0,57,27,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,322,1,2,14,35,44,59,71,52,33,11,0,3 to 103,55,186,119,17,321,1,0,27,278,9,37,9,12,310,0,0,321,6,6,0,0,5,7,0,12,0,0,0,3,0,3,6,0,0,0,0,25 to 62,54,12,0,0,0,0,12,0,0,0,1,0,0,0,12,7,5,12,0,0,309,1,322,310,12,0,42,20,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,1646,21,26,133,204,236,254,296,221,156,99,0,0 to 103,53,880,596,170,1596,50,0,26,1577,28,46,23,59,1587,0,0,1596,44,13,0,2,33,24,0,57,0,0,6,8,11,8,8,11,5,2,0,15 to 89,49,46,7,2,2,1,55,1,21,0,12,0,1,1,59,25,34,57,2,0,1539,48,1646,1587,59,1,35,32,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,82,1,2,8,11,13,8,14,10,12,3,0,1 to 90,52,45,35,2,82,0,0,2,75,3,6,0,6,76,0,0,82,4,2,0,0,3,3,0,6,0,0,0,1,0,1,1,1,1,1,0,30 to 89,61,3,3,0,0,0,5,1,3,0,3,0,0,1,6,3,3,6,0,0,76,0,82,76,6,1,18,0,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,2759,25,24,136,239,298,376,516,456,362,325,2,0 to 102,60,1653,1080,26,2743,16,0,88,2528,62,204,12,269,2482,1,7,2736,177,91,0,1,173,95,0,268,1,1,7,24,11,28,48,48,46,55,0,3 to 100,68,180,29,7,52,10,191,67,37,1,48,1,0,26,269,96,173,268,1,0,2468,14,2759,2482,269,26,81,62,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,5389,91,80,294,546,603,742,909,929,712,480,3,0 to 115,58,3079,2208,102,5240,149,0,357,4784,190,631,84,395,4991,1,2,5237,330,48,11,6,219,158,1,378,3,1,17,31,43,52,59,75,66,48,0,0 to 102,63,300,21,29,28,42,287,49,147,11,124,8,1,48,395,169,225,378,17,0,4859,132,5389,4991,395,48,222,117,64,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,1224,19,8,56,146,175,263,307,147,69,31,3,0 to 94,53,394,787,43,1217,7,0,8,1146,48,117,3,40,1179,0,5,1212,30,10,0,0,15,25,0,40,0,0,0,7,3,6,10,6,4,4,0,27 to 92,60,27,1,0,12,5,19,16,13,0,12,0,0,4,40,25,15,40,0,0,1172,7,1224,1179,40,4,30,27,62,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,1929,22,16,90,216,273,290,379,365,213,64,1,0 to 98,56,1114,772,43,1914,15,0,46,1820,37,126,35,141,1786,2,0,1912,120,17,4,0,80,57,0,137,0,1,7,16,18,22,34,31,12,0,0,7 to 84,56,98,14,19,6,17,112,8,22,2,15,2,0,4,141,58,83,137,4,0,1775,11,1929,1786,141,4,58,29,56,2.09459077711604,0.120416345978497
