OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
9850,Autauga,01001,East Central,12,0,0.150198352049983,2.1379328255407,0,ef90029a-978f-48ad-893c-a400bdb1c905,114
9851,Baldwin,01003,Southwestern,34,0,0.400159431601878,6.69300034847276,1,fda8ea18-8aac-4db0-ad3b-1fe3823c017a,526
9852,Barbour,01005,Southeastern,2,0,0.223267704174077,2.69097505269632,0,24f8f575-3d79-423d-86d4-a67bba3c8ec6,34
9853,Bibb,01007,West Central,7,0,0.156476914356972,1.8951692775798,0,4e795f09-5751-4d28-9d17-e1b7cffa7ac1,92
9854,Blount,01009,Northeastern,10,0,0.164406638341006,2.45274784751908,0,83905d8b-f47c-4652-96f3-c98cdfbada31,74
9855,Bullock,01011,East Central,2,0,0.154671563531792,2.06480197165101,0,c202ee6b-9a88-41b7-be51-d472941fbe9b,14
9856,Butler,01013,Southeastern,1,0,0.191776547733298,1.83587954870993,0,971d5c92-7313-4462-9240-adea0b38fbb9,45
9857,Calhoun,01015,Northeastern,24,0,0.154366224232035,2.21070839394633,0,fdc1a7d0-dc15-426d-b231-394e5d4588ba,139
9858,Chambers,01017,East Central,90,5,0.150563980768084,1.72306516183319,6,2dbb63d9-c9a8-4f69-92f3-e13358cd70af,103
9859,Cherokee,01019,Northeastern,6,0,0.151975822791428,1.89808177880757,0,a49043e3-9502-4086-8186-591d4e260c13,51
9860,Chilton,01021,West Central,18,0,0.174837510280213,2.09165532433194,0,0791a2f3-28b4-4d3f-ab86-15d9db02780f,110
9861,Choctaw,01023,Southwestern,5,0,0.227681129400253,2.68700551554037,0,b21ed741-4932-42bc-a511-65c8571c64c0,18
9862,Clarke,01025,Southwestern,9,0,0.308508819690587,3.78655552072513,0,f4f50a24-aee8-477d-bdff-b91091ccae7e,75
9863,Clay,01027,Northeastern,9,0,0.151874743437702,2.02332180215824,0,313e0084-ab3d-4db7-a500-3f39ddd38973,46
9864,Cleburne,01029,Northeastern,7,0,0.141259985723536,2.17578212063938,0,1a0ab1ba-3a76-45eb-9ff0-9a5114f7af84,21
9865,Coffee,01031,Southeastern,7,0,0.167143203828118,1.67989540600381,0,be5b0b26-272b-458d-8937-cda97cfe5dbe,74
9866,Colbert,01033,Northern,6,0,0.15857369348987,2.31239229125845,0,d48d8962-eb5b-4179-8ab1-167a2794c8e3,147
9867,Conecuh,01035,Southwestern,2,0,0.209509978242295,2.59686142559656,0,bdff8810-b590-4e96-ac5b-de92c58f8429,25
9868,Coosa,01037,East Central,7,0,0.16640708911109,1.7505584986585,0,dcbb9a7b-524f-4cd8-80ba-f917d044985a,19
9869,Covington,01039,Southeastern,4,0,0.255971892285061,2.38709591035509,0,333c166e-4f3f-4e57-b408-ca6d5ffaf99a,55
9870,Crenshaw,01041,Southeastern,2,0,0.150571897113878,2.31806123117494,0,ef60ebcd-e85b-466b-8aad-3689cec895fb,54
9871,Cullman,01043,Northern,15,0,0.191087821164047,2.50218505547441,1,15964df1-0e3a-49ea-a20c-7fb37e0fe0dd,141
9872,Dale,01045,Southeastern,2,0,0.138259666605563,1.65151999951547,0,c55acceb-0bcf-4ee5-8c8d-72adb35a0857,69
9873,Dallas,01047,Southwestern,7,0,0.246497505086154,3.13752996820932,0,2dc9dcec-8472-4143-b635-871201f52417,64
9874,DeKalb,01049,Northeastern,14,0,0.197848401841384,2.21695752803772,0,f8ba1fb0-fbce-485f-b9f3-3de681377b9d,148
9875,Elmore,01051,East Central,19,0,0.163505782545826,2.27519521591255,0,7ba89622-4f56-4084-9965-4700f593f3de,312
9876,Escambia,01053,Southwestern,3,0,0.233446648119298,2.50306921694382,0,8c22bc02-f686-4379-93de-cc04a0def37a,70
9877,Etowah,01055,Northeastern,36,2,0.138757597037284,2.10053621990475,3,91cc80b0-d50a-4b3e-b610-f2fd7c5931db,257
9878,Fayette,01057,West Central,1,0,0.158552104918499,1.83779224583562,0,70d557f4-5021-4d99-8dd1-311e50443b28,49
9879,Franklin,01059,Northern,6,0,0.164243463038702,1.78358559509712,0,1744de6b-b061-43ec-9727-740cf505177d,107
9880,Geneva,01061,Southeastern,0,0,0.141768015065281,1.83488097279248,0,3b3ff020-df1e-44b4-ad8b-933f8fa980f7,30
9881,Greene,01063,West Central,6,0,0.164666965815741,3.57766804402764,0,4a9f66c8-defb-49b8-aa59-4fc4078f8562,16
9882,Hale,01065,West Central,3,0,0.163613340422671,2.4799010938001,0,e965f777-1db3-42c1-9c15-85d6807decb3,33
9883,Henry,01067,Southeastern,3,0,0.139761467476774,1.63725823418183,0,1fc20356-1ce6-42bf-8930-c6cdb95045bb,26
9884,Houston,01069,Southeastern,20,0,0.142463779205855,2.10452810210549,1,4178e918-f710-419a-972f-ee2c4e144e4e,162
9885,Jackson,01071,Northern,14,1,0.287410215888713,2.67694940746419,1,784b144c-b982-4a28-9229-2a59a1ec0315,117
9886,Jefferson,01073,Jefferson,418,4,0.282606031405749,2.91318939557353,9,85bf5a24-bff8-463f-8632-271ff6463b01,3103
9887,Lamar,01075,West Central,3,0,0.15263540616661,1.64069081755141,0,ea4f591d-185e-4196-a305-69224acddc1e,32
9888,Lauderdale,01077,Northern,16,1,0.184043571131042,2.55716948814366,2,29b09533-6308-49f8-91ad-d81c7e37a90f,290
9889,Lawrence,01079,Northern,6,0,0.182392737623559,1.92975383451283,0,bb3bf27e-dff3-437e-a414-ad2cb7f03beb,95
9890,Lee,01081,East Central,110,2,0.153274187500529,2.0496448391292,3,1696961d-733e-4c2a-82a6-0a0e17633ce7,230
9891,Limestone,01083,Northern,32,0,0.155003206122046,1.71814668265853,0,a4c15b3a-7296-4612-b1e2-f604becae745,399
9892,Lowndes,01085,East Central,6,0,0.179493868658938,2.34426217715912,0,1e482f77-f481-4f1e-98e4-66aa447206a8,18
9893,Macon,01087,East Central,5,0,0.152225727451423,2.0876916570357,0,ee7ec1f2-fb06-422c-ad4c-e47c4adcce28,29
9894,Madison,01089,Northern,137,1,0.207245811581288,2.4192510631746,1,ba48bf97-e733-4687-beaa-09d338e34345,702
9895,Marengo,01091,Southwestern,13,0,0.243586589216875,2.64368581241414,0,d07d7696-205d-4109-af67-a536f368fc6c,79
9896,Marion,01093,Northern,19,1,0.188224455607951,1.90243452461428,2,45537dbd-2577-4cdb-8e4a-3b24e676e224,92
9897,Marshall,01095,Northern,26,0,0.158193819913322,2.22984018931076,0,015064b1-50ca-449b-8d8c-541730a92f92,200
9898,Mobile,01097,Mobile,127,5,0.307697348295278,4.83629332281426,6,1f9a6e65-a409-4119-91e0-e5d63db67463,914
9899,Monroe,01099,Southwestern,5,0,0.254517578378227,2.83753802882174,0,1990cac6-b77a-4437-897d-df2cd207ba04,53
9900,Montgomery,01101,East Central,71,1,0.198182172648103,2.60770290702687,1,2ee2e009-dae1-44de-9e56-b6606bfe7122,514
9901,Morgan,01103,Northern,27,0,0.152203319983528,1.80617511452274,0,824eceec-50a3-4c91-99e9-96e92b9b7a67,249
9902,Perry,01105,West Central,1,0,0.18021159047953,2.14838023913143,0,6aa61f8b-18fd-4b06-aea8-f2a132a3abe6,26
9903,Pickens,01107,West Central,12,0,0.22311596802615,2.22345505777214,0,52e07c74-3c64-4cf5-9ba3-0c525675bd51,43
9904,Pike,01109,Southeastern,14,0,0.166038209106773,2.23104055343355,0,59a07d66-786e-4b25-ae87-79b41ef5c265,134
9905,Randolph,01111,Northeastern,11,1,0.14646191250813,1.58584516900329,1,b90772c2-dd4d-4832-8dcb-ad6e8d3cf5bf,33
9906,Russell,01113,East Central,10,0,0.160426072907967,2.13411394127528,0,96f41657-cdec-489b-8f7a-18635e6224d4,51
9907,Shelby,01117,Northeastern,145,5,0.202879219246825,2.52559193618872,5,b2942e37-cde4-4978-bc21-daff7d189332,820
9908,St. Clair,01115,Northeastern,28,0,0.164611790120262,2.46182521198285,0,41da7098-0a40-4530-a21d-a3b601549a6e,197
9909,Sumter,01119,West Central,7,0,0.227210820567734,3.07842876540608,0,284f1b8d-93bd-43a3-8e88-cd9b92a327d3,23
9910,Talladega,01121,Northeastern,20,0,0.190828489604655,2.7296175303427,0,5ea9a13c-25d6-4430-aef2-0eb594cd0018,210
9911,Tallapoosa,01123,East Central,30,1,0.191182308914904,2.16459004269042,1,63130a3a-2d01-4e13-b08d-8d361bbebde4,53
9912,Tuscaloosa,01125,West Central,60,0,0.338742577944004,2.90058009044742,0,624e847e-2aad-4709-8ddc-55f4af61db88,769
9913,Walker,01127,West Central,49,0,0.20307720239839,2.39750884765462,0,5d1a57fe-977f-49f9-ac6d-8debbc2c0a09,193
9914,Washington,01129,Southwestern,5,1,0.26740407070929,2.63236527422465,1,eb475e9c-764c-40fb-861d-ac74abdc5dc6,26
9915,Wilcox,01131,Southwestern,12,0,0.224284362669096,2.68126387368409,0,62d392ae-bd9d-482e-b8bc-b0b88b1e8b1b,46
9916,Winston,01133,Northern,3,0,0.159972008442992,1.68720534678178,0,58d3a362-ace0-4a7a-831a-02f90f70384e,48
