ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
41030,Autauga,01001,East Central,259,5,0.150198352049983,2.1379328255407,23c11d56-6f62-4349-b587-d66547e0f9ff,2506
41031,Baldwin,01003,Southwestern,304,9,0.400159431601878,6.69300034847276,9c1673c7-9e01-4ee8-98a0-3143d3bbcd06,8780
41032,Barbour,01005,Southeastern,190,1,0.223267704174077,2.69097505269632,77a8f485-97df-4fd4-9d94-aac20c1b1a49,932
41033,Bibb,01007,West Central,77,1,0.156476914356972,1.8951692775798,027477eb-ed5a-40cc-9cfb-8c52156732c5,1468
41034,Blount,01009,Northeastern,70,1,0.164406638341006,2.45274784751908,01bc86fa-5898-4f4b-83dd-9fe300f01ef6,1779
41035,Bullock,01011,East Central,225,7,0.154671563531792,2.06480197165101,1244ecf6-b79c-44e5-9a48-9077bbea52f1,663
41036,Butler,01013,Southeastern,442,22,0.191776547733298,1.83587954870993,f5075fae-9b67-4a68-a78f-f9770e69a22b,1783
41037,Calhoun,01015,Northeastern,174,3,0.154366224232035,2.21070839394633,cde3c097-36a8-4215-9765-41f5f7e1331b,4594
41038,Chambers,01017,East Central,373,26,0.150563980768084,1.72306516183319,d086ef33-fa07-4834-9d63-6552759a9788,1698
41039,Cherokee,01019,Northeastern,40,4,0.151975822791428,1.89808177880757,dff2f515-d16f-47a5-896c-3d1994f2c30d,998
41040,Chilton,01021,West Central,108,2,0.174837510280213,2.09165532433194,5c2d846a-ac6a-49db-a532-4b1cddb9bff2,1633
41041,Choctaw,01023,Southwestern,155,10,0.227681129400253,2.68700551554037,4eaae5c3-c955-4dda-80cc-d593e4c45de1,501
41042,Clarke,01025,Southwestern,151,2,0.308508819690587,3.78655552072513,ad7691b0-a8ee-4dc4-b491-0aa65353d7ea,1402
41043,Clay,01027,Northeastern,29,2,0.151874743437702,2.02332180215824,3cd6b797-d07c-4691-bbe3-5a8c6a2ad745,514
41044,Cleburne,01029,Northeastern,15,1,0.141259985723536,2.17578212063938,ff68f460-4c1d-47c4-a8eb-1addeb1f3134,379
41045,Coffee,01031,Southeastern,244,1,0.167143203828118,1.67989540600381,c1e45361-7679-4453-856e-f44c348b938c,1909
41046,Colbert,01033,Northern,206,4,0.15857369348987,2.31239229125845,b1e3a366-06f6-41d6-b570-57e10b170d3e,2892
