ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
56,56,8,015,CHARLOTTE,Charlotte,FL,6562,73,71,392,589,649,919,1244,1214,820,583,8,0 to 119,59,3774,2707,81,6540,22,0,425,5390,62,1151,31,1606,4950,1,5,6534,1403,197,5,1,834,740,26,1600,17,27,171,183,159,219,284,237,165,143,1,0 to 101,55,1120,87,71,322,114,1110,376,188,1,209,1,0,82,1606,741,838,1600,6,0,18717,16,20349,18733,1606,82,229,210,55,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,17412,203,328,1386,1959,1844,2256,2981,3158,2188,1060,49,0 to 119,57,9625,7563,224,17142,270,0,729,15557,190,2236,112,4837,12546,1,28,17117,4716,71,44,6,2488,2205,94,4787,54,151,769,871,704,679,606,464,319,212,8,0 to 104,42,1947,268,330,2242,400,1679,2708,343,18,315,12,2,113,4837,2234,2509,4787,50,0,57346,215,62437,57561,4837,113,953,847,42,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,3306,90,191,328,496,504,564,570,322,165,72,4,0 to 102,45,1367,1818,121,3295,11,0,139,2190,48,1123,18,1144,2156,0,6,3289,1013,130,1,0,478,661,4,1143,38,106,155,228,215,172,136,68,16,10,0,0 to 97,36,729,114,64,236,606,267,270,170,0,92,0,0,14,1144,661,479,1143,1,0,7444,10,8615,7454,1144,14,1215,1080,36,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,4561,62,66,291,478,542,645,862,858,521,229,7,0 to 119,57,2637,1870,54,4522,39,0,236,3824,37,583,59,756,3802,0,3,4519,646,101,9,0,398,344,5,747,13,25,98,114,89,113,122,113,51,17,1,0 to 94,49,431,105,120,91,101,531,115,110,4,64,2,1,8,756,349,402,747,9,0,11604,30,12406,11634,756,8,908,873,49,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,3390,121,179,487,612,547,488,430,244,162,113,7,0 to 104,40,1669,1708,13,3388,2,0,345,1763,32,1395,16,1480,1908,0,2,3386,1435,45,0,0,647,830,3,1480,46,84,240,307,266,231,148,81,49,28,0,0 to 101,37,1175,165,46,94,996,398,86,238,0,134,0,0,32,1480,830,647,1480,0,0,5884,2,7382,5886,1480,32,1999,1572,37,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,7452,103,192,688,798,777,935,1129,1225,891,699,15,0 to 119,57,4472,2934,46,7382,70,0,313,5684,77,1719,90,1837,5569,1,45,7338,1808,17,10,2,977,826,22,1825,32,101,318,303,253,255,190,150,124,111,0,0 to 99,40,751,161,175,738,316,643,866,224,6,123,3,0,31,1837,834,981,1825,12,0,20451,56,22356,20507,1837,31,1955,1471,40,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,137057,3030,4613,12773,21899,21753,23178,23088,14916,7707,3886,214,0 to 119,47,73712,61776,1569,135332,1725,0,6068,108608,2336,27686,1174,46576,90324,23,134,135178,43916,2185,440,35,23771,22094,236,46101,967,2263,6803,9283,8200,7577,6123,3060,1526,755,19,0 to 102,39,16198,12065,3451,14387,14948,17344,13809,5713,86,2958,66,25,546,46576,22395,23933,46101,475,0,301944,1232,350194,303176,46576,546,19440,19071,39,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,23175,523,669,2561,3455,2828,3082,3937,3194,1836,1031,59,0 to 119,50,13582,9381,212,19866,3309,0,749,20784,183,2298,138,6684,16472,2,17,19847,5852,83,749,0,3190,2578,167,5935,80,238,1304,1341,946,819,828,534,383,211,0,0 to 105,37,2270,1491,244,1930,184,3544,2207,571,3,320,4,4,76,6684,2892,3625,5935,749,0,49527,2518,58761,52045,6684,76,1102,1022,37,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,2333,57,119,347,322,297,290,338,213,194,145,11,0 to 119,45,1298,1014,21,2322,11,0,202,1558,2,614,16,797,1533,0,3,2319,737,57,3,0,388,403,3,794,29,72,146,135,139,99,105,31,29,12,0,0 to 94,36,474,81,97,142,341,301,152,95,0,66,2,0,2,797,404,390,794,3,0,4835,8,5649,4843,797,2,822,741,36,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,613,5,14,42,50,50,76,141,138,79,18,0,0 to 95,60,358,254,1,608,5,0,14,494,0,81,14,83,529,0,1,607,77,4,2,0,48,33,0,81,1,3,9,12,7,9,22,12,6,2,0,0 to 85,55,51,24,2,4,4,71,6,7,0,3,0,0,1,83,33,50,81,2,0,2165,3,2252,2168,83,1,121,120,55,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,17719,246,295,2386,3393,2535,2463,2757,2012,964,600,68,0 to 119,44,10130,7446,143,17420,299,0,665,16301,61,1419,97,2984,14725,6,4,17410,2839,94,39,12,1552,1377,4,2933,38,92,884,699,358,336,276,187,75,36,3,0 to 103,30,1017,741,395,780,410,1654,869,234,8,125,9,1,16,2984,1406,1573,2933,51,0,57629,246,60878,57875,2984,16,207,185,30,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,12822,177,367,1397,1448,1870,2127,2187,1833,960,437,19,0 to 119,50,6930,5717,175,12775,47,0,619,10410,208,2079,241,2796,9985,10,31,12735,2476,292,24,4,1358,1380,30,2768,33,82,663,411,397,447,410,209,97,45,2,0 to 98,40,1762,192,146,668,193,1779,796,226,4,140,5,0,18,2796,1394,1372,2768,28,0,31218,17,34061,31235,2796,18,2179,2139,40,3.24633645681211,0.154879969128212
69,68,999,999,Unknown,Unknown,FL,1685,9,14,130,223,231,243,209,145,215,262,4,0 to 119,54,1072,588,25,224,1461,0,4,1643,0,25,16,447,1238,0,0,224,98,0,345,4,38,50,10,98,9,12,76,103,78,80,49,16,11,11,2,0 to 82,34,20,15,4,59,36,8,54,0,4,0,2,1,0,447,224,205,98,349,0,3010,1093,4579,4103,447,0,1146,1144,34,0,0
70,69,998,998,A State,State,FL,1245898,20797,33139,122575,189424,178804,193795,201805,157155,91373,44655,12376,-6 to 225,48,676607,557042,12249,1228752,17138,8,57507,1048675,0,190072,8920,402312,840485,374,2727,1225694,384032,13438,4653,189,203038,191430,3002,397470,6619,14800,63026,80100,66146,63444,50774,29661,17081,9947,714,0 to 108,40,149017,58533,36005,153915,99154,127585,170731,39533,527,23225,350,115,5653,402312,193879,205326,397462,4842,8,2862182,12142,3281087,2874324,402312,5653,120632,107667,40,0,0
