ï»¿OBJECTID,IACountyID,FIPS,Name,State,Confirmed,Recovered,Deaths,last_updated,Country,pop_est_2018,individuals_tested,SHAPE_Length,SHAPE_Area
35,7,19013,Black Hawk,IA,2191,1805,58,2020/07/03 16:00:13,USA,132408,15800,1.6690521466628,0.162374630605809
36,97,19193,Woodbury,IA,3202,3034,44,2020/07/03 16:00:13,USA,102539,16517,2.42636247129416,0.248549990860172
37,47,19093,Ida,IA,23,20,0,2020/07/03 16:00:13,USA,6841,661,1.53905385133514,0.122291609116611
38,81,19161,Sac,IA,63,49,0,2020/07/03 16:00:13,USA,9719,1246,1.76241111854249,0.163752090137135
39,13,19025,Calhoun,IA,48,24,2,2020/07/03 16:00:13,USA,9699,1084,1.73628628486417,0.161997583069679
40,40,19079,Hamilton,IA,187,154,1,2020/07/03 16:00:13,USA,14952,1949,1.71314143947394,0.163503770113021
41,42,19083,Hardin,IA,67,34,0,2020/07/03 16:00:13,USA,16868,1799,1.69000296456947,0.161385418032918
42,38,19075,Grundy,IA,35,22,0,2020/07/03 16:00:13,USA,12304,1141,1.67802338743871,0.142127445949025
43,49,19097,Jackson,IA,27,16,0,2020/07/03 16:00:13,USA,19432,1284,2.07834736694484,0.183296848633463
44,53,19105,Jones,IA,56,48,0,2020/07/03 16:00:13,USA,20744,1441,1.6299162569308,0.162684664504456
45,57,19113,Linn,IA,1241,1029,82,2020/07/03 16:00:13,USA,225909,19934,1.80674092166282,0.204193692873201
46,6,19011,Benton,IA,62,45,1,2020/07/03 16:00:13,USA,25642,2009,1.80588730837179,0.202483172750458
47,86,19171,Tama,IA,460,398,29,2020/07/03 16:00:13,USA,16904,2355,1.80688300401416,0.203440469857114
48,67,19133,Monona,IA,74,51,0,2020/07/03 16:00:13,USA,8679,889,2.12316354201373,0.196795369826852
49,24,19047,Crawford,IA,675,604,2,2020/07/03 16:00:13,USA,17158,2915,1.85534418535146,0.201377793645609
50,14,19027,Carroll,IA,93,73,1,2020/07/03 16:00:13,USA,20154,1944,1.6197601288418,0.160534308640552
51,37,19073,Greene,IA,29,20,0,2020/07/03 16:00:13,USA,8981,829,1.62157185711836,0.160866715753459
52,8,19015,Boone,IA,143,115,1,2020/07/03 16:00:13,USA,26346,2746,1.62489466407202,0.161510465217336
53,85,19169,Story,IA,749,319,3,2020/07/03 16:00:13,USA,98105,8231,1.62511481218105,0.161547069415365
54,64,19127,Marshall,IA,1041,925,19,2020/07/03 16:00:13,USA,39981,5878,1.62374952565441,0.161426130789666
55,23,19045,Clinton,IA,105,68,1,2020/07/03 16:00:13,USA,46518,3331,2.24361687413681,0.199530757525976
56,16,19031,Cedar,IA,80,62,1,2020/07/03 16:00:13,USA,18627,1624,1.63234594510688,0.163181818164524
57,43,19085,Harrison,IA,53,43,0,2020/07/03 16:00:13,USA,14134,1054,2.15390456644706,0.196078880287994
58,83,19165,Shelby,IA,112,93,0,2020/07/03 16:00:13,USA,11578,1073,1.74937315948455,0.165599269790057
59,5,19009,Audubon,IA,16,15,1,2020/07/03 16:00:13,USA,5506,485,1.50015453828969,0.124202963325951
60,39,19077,Guthrie,IA,64,58,4,2020/07/03 16:00:13,USA,10720,1001,1.72265090697959,0.16608372356967
61,52,19103,Johnson,IA,1234,726,8,2020/07/03 16:00:13,USA,151260,15702,1.84505285201909,0.174467390398262
62,25,19049,Dallas,IA,1227,1005,29,2020/07/03 16:00:13,USA,90180,10217,1.68881467047954,0.165695923991871
63,48,19095,Iowa,IA,51,40,0,2020/07/03 16:00:13,USA,16141,1703,1.64529790199185,0.164521602033462
64,77,19153,Polk,IA,6305,4951,178,2020/07/03 16:00:13,USA,487204,51699,1.79851653423037,0.165798164756224
65,79,19157,Poweshiek,IA,104,90,8,2020/07/03 16:00:13,USA,18699,1239,1.64560614400894,0.164235421919034
66,50,19099,Jasper,IA,321,271,17,2020/07/03 16:00:13,USA,37147,3173,1.89209025622817,0.205206542990887
67,82,19163,Scott,IA,706,513,10,2020/07/03 16:00:13,USA,173283,13387,1.9042879308868,0.131101028674465
68,70,19139,Muscatine,IA,624,540,44,2020/07/03 16:00:13,USA,42929,4483,1.6483485078502,0.125418794461856
69,78,19155,Pottawattamie,IA,719,610,11,2020/07/03 16:00:13,USA,93533,9646,2.6701405613069,0.26717770427194
70,15,19029,Cass,IA,21,18,0,2020/07/03 16:00:13,USA,12930,859,1.60199838221897,0.157431037196136
71,92,19183,Washington,IA,234,206,9,2020/07/03 16:00:13,USA,22141,2279,1.65656170409436,0.158972056822445
72,1,19001,Adair,IA,15,11,0,2020/07/03 16:00:13,USA,7063,454,1.61086976908435,0.158860246110915
73,54,19107,Keokuk,IA,20,17,1,2020/07/03 16:00:13,USA,10225,777,1.62594763010153,0.161616444275989
74,91,19181,Warren,IA,260,217,1,2020/07/03 16:00:13,USA,51056,4674,1.70656061378754,0.159602417083592
75,61,19121,Madison,IA,42,34,2,2020/07/03 16:00:13,USA,16249,1375,1.60028745529922,0.15659955195822
76,62,19123,Mahaska,IA,115,95,17,2020/07/03 16:00:13,USA,22000,1373,1.61487375875982,0.15983170541375
77,63,19125,Marion,IA,68,44,0,2020/07/03 16:00:13,USA,33407,1963,1.60953916629708,0.158906678664242
78,58,19115,Louisa,IA,360,337,13,2020/07/03 16:00:13,USA,11169,1435,1.75283719716366,0.11609984092493
79,65,19129,Mills,IA,36,33,0,2020/07/03 16:00:13,USA,15063,1966,1.5081338641808,0.122132457358878
80,69,19137,Montgomery,IA,10,8,2,2020/07/03 16:00:13,USA,10003,776,1.42941494131685,0.117877281210496
81,2,19003,Adams,IA,8,8,0,2020/07/03 16:00:13,USA,3645,269,1.4306796476061,0.11799264030139
82,44,19087,Henry,IA,85,76,3,2020/07/03 16:00:13,USA,20067,1657,1.39048367232224,0.120982880824429
83,51,19101,Jefferson,IA,58,49,0,2020/07/03 16:00:13,USA,18381,1258,1.44973415457871,0.121161607057882
84,88,19175,Union,IA,27,12,0,2020/07/03 16:00:13,USA,12359,1275,1.43050961959233,0.11811537729096
85,90,19179,Wapello,IA,702,661,30,2020/07/03 16:00:13,USA,35205,4180,1.44530198981096,0.120895576009114
86,20,19039,Clarke,IA,127,101,2,2020/07/03 16:00:13,USA,9423,1035,1.43809321574798,0.119709743384459
87,59,19117,Lucas,IA,30,24,4,2020/07/03 16:00:13,USA,8645,496,1.44258508735791,0.120474549754265
88,68,19135,Monroe,IA,50,44,6,2020/07/03 16:00:13,USA,7790,539,1.4424093876936,0.120378125777524
89,29,19057,Des Moines,IA,86,75,2,2020/07/03 16:00:13,USA,39138,2770,1.57405850996194,0.118960734514806
90,36,19071,Fremont,IA,7,4,0,2020/07/03 16:00:13,USA,6993,395,1.62288194461822,0.142660581927864
91,73,19145,Page,IA,20,19,0,2020/07/03 16:00:13,USA,15249,1197,1.59150363876605,0.147859442418914
92,87,19173,Taylor,IA,79,68,0,2020/07/03 16:00:13,USA,6191,654,1.57094727247982,0.147630696055921
93,80,19159,Ringgold,IA,15,11,0,2020/07/03 16:00:13,USA,4968,504,1.56326766465177,0.148728871032954
94,89,19177,Van Buren,IA,19,16,0,2020/07/03 16:00:13,USA,7020,433,1.53592818808525,0.135569861036805
95,26,19051,Davis,IA,39,33,1,2020/07/03 16:00:13,USA,9017,568,1.52608960383686,0.139392794520039
96,27,19053,Decatur,IA,11,10,0,2020/07/03 16:00:13,USA,7890,432,1.55809398057972,0.147367102513795
97,93,19185,Wayne,IA,10,6,0,2020/07/03 16:00:13,USA,6401,327,1.5512558166716,0.14558185877792
98,4,19007,Appanoose,IA,20,17,3,2020/07/03 16:00:13,USA,12437,854,1.54004938261221,0.142517166196449
99,56,19111,Lee,IA,53,38,2,2020/07/03 16:00:13,USA,34055,1915,2.02947882960938,0.148544768599951
100,,0,Pending Investigation,IA,4,3,0,2020/07/03 16:00:13,Unknown,,2684,0.0109425719999763,6.80092135452429e-06
