ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
13,13,39,077,LIBERTY,Liberty,FL,2323,7,13,189,704,570,416,280,98,31,7,8,0 to 105,38,227,2087,9,2323,0,0,5,2012,1,150,5,303,2020,0,0,2323,299,4,0,0,37,265,1,303,2,4,40,71,60,69,46,8,2,1,0,0 to 85,40,177,107,5,14,11,200,92,10,0,5,0,0,2,303,265,37,303,0,0,2461,0,2766,2461,303,2,196,171,40,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,2191,32,51,203,571,437,343,253,180,74,43,4,0 to 118,40,566,1604,21,2185,6,0,58,1908,9,497,11,509,1681,0,1,2184,475,31,2,1,178,328,0,506,21,34,73,122,88,79,57,25,8,2,0,0 to 86,35,200,261,35,10,81,271,154,69,1,18,0,0,2,509,330,179,506,3,0,3046,3,3560,3049,509,2,48,46,35,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,5012,62,70,526,766,746,838,852,564,334,199,55,0 to 119,48,2775,2183,54,4938,74,0,333,4175,28,1125,101,2000,3010,0,2,4936,1827,118,53,2,1050,890,5,1945,28,38,346,418,351,342,259,139,59,20,0,0 to 96,39,1095,218,110,522,186,1184,575,169,8,60,3,3,9,2000,921,1074,1945,55,0,16279,23,18327,16302,2000,9,164,156,39,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,4400,105,128,335,601,627,630,805,636,313,211,9,0 to 119,51,2179,2143,78,4381,19,0,383,3147,63,1177,20,1245,3152,0,3,4378,1151,88,6,0,361,878,0,1239,25,38,124,243,242,219,178,111,43,22,0,0 to 97,43,427,253,75,484,76,584,579,16,0,62,0,0,5,1245,883,362,1239,6,0,7957,13,9248,7970,1245,5,41,39,43,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,1117,36,24,135,173,164,178,178,116,78,33,2,0 to 99,46,628,460,29,1057,60,0,88,857,16,263,7,232,877,0,8,1049,159,72,1,0,113,116,2,231,3,8,35,38,41,35,35,16,17,4,0,1 to 97,42,159,42,17,13,7,204,20,33,0,24,0,0,4,232,117,113,231,1,0,3322,58,3612,3380,232,4,281,280,42,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,1080,21,21,97,163,159,179,179,162,71,26,2,0 to 119,49,520,545,15,1063,17,0,23,781,5,277,20,303,776,1,0,1062,255,40,5,3,73,221,1,295,3,2,41,76,68,55,29,16,8,4,1,1 to 93,38,172,77,18,28,18,222,55,15,0,9,0,0,1,303,223,79,295,8,0,3119,9,3437,3128,303,1,283,277,38,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,9320,204,307,831,1075,1161,1222,1522,1486,1048,441,23,0 to 100,53,4622,4274,424,9221,99,0,691,6725,82,2684,95,3108,6174,1,37,9184,3070,19,19,0,1448,1622,19,3089,99,184,494,557,538,483,308,197,150,95,3,0 to 99,38,1219,162,914,794,1599,899,591,483,3,266,2,1,48,3108,1634,1455,3089,19,0,18556,77,21773,18633,3108,48,1536,1525,38,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,73432,1760,2402,8192,12526,10907,11198,11182,8283,4431,2038,513,0 to 119,45,41082,31873,477,72975,457,0,1963,65466,458,6281,369,23706,49556,22,148,72805,23158,434,111,3,12404,10980,208,23592,502,1002,4239,5386,3754,3428,2529,1325,744,396,401,0 to 104,36,7309,2881,2683,10719,5043,6470,12079,1726,13,975,10,3,235,23706,11030,12468,23592,114,0,163511,341,187814,163852,23706,235,5277,4930,36,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,20705,385,665,1809,2401,2446,2785,3522,3578,2188,820,106,0 to 119,54,11523,8867,315,20397,308,0,1332,17827,177,3008,55,6569,14129,4,3,20390,6431,66,72,0,3354,3077,66,6497,136,394,1065,1182,1080,979,782,473,306,169,3,0 to 101,39,2511,500,568,2918,1438,1792,3267,306,5,405,3,2,143,6569,3112,3388,6497,72,0,58636,234,65474,58870,6569,143,505,407,39,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,10020,193,289,945,1251,1420,1640,1686,1428,814,332,22,0 to 101,50,5714,4188,118,9995,25,0,451,8486,130,1381,86,2083,7926,1,10,9984,1967,109,7,0,1130,938,8,2076,19,74,332,345,322,349,281,193,108,59,1,0 to 100,43,912,343,153,668,185,1167,724,280,0,149,0,0,42,2083,941,1134,2076,7,0,24512,18,26625,24530,2083,42,1254,1221,43,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,1660,58,154,256,307,214,214,196,155,77,29,0,0 to 94,37,896,740,24,1652,8,0,71,694,2,876,15,706,953,1,0,1651,468,232,5,1,357,339,4,700,23,77,127,148,101,90,62,50,21,7,0,0 to 93,33,522,73,75,30,487,186,27,107,3,59,3,1,4,706,343,359,700,6,0,3034,2,3745,3036,706,4,1235,1134,33,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,18636,249,388,1437,2302,2258,2678,3072,3259,2123,840,30,0 to 168,54,11167,7409,60,18605,31,0,4940,11394,177,4873,212,2423,15961,0,252,18355,2350,66,6,1,1219,1179,18,2416,42,76,363,445,408,368,330,213,129,47,2,0 to 99,41,1484,353,208,371,385,1537,494,393,4,232,0,0,29,2423,1180,1225,2416,7,0,32724,21,35189,32745,2423,29,1433,1268,41,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,24745,244,474,1809,2897,2808,3575,4826,4330,2363,1133,286,0 to 119,55,13823,10315,607,24620,125,0,859,21938,230,2955,206,5188,19534,0,23,24598,4653,493,36,6,2717,2403,26,5146,64,182,824,984,725,762,713,484,268,172,10,0 to 102,42,2166,660,942,1378,738,2624,1784,640,7,380,5,0,82,5188,2423,2739,5146,42,0,51483,81,56818,51564,5188,82,1974,1352,42,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,943,23,38,78,109,157,117,148,146,84,42,1,0 to 118,51,562,367,14,943,0,0,30,743,6,171,3,179,764,0,0,943,147,32,0,0,101,77,1,179,0,11,19,23,28,21,22,29,21,5,0,6 to 91,48,130,15,1,33,1,137,41,31,0,19,0,0,4,179,77,101,179,0,0,1758,0,1937,1758,179,4,274,219,48,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,18248,298,358,1311,1970,1932,2367,2894,3061,2133,697,1227,0 to 103,55,9643,7619,986,18102,146,0,260,16940,222,991,108,3343,14860,0,45,18059,3280,39,24,0,1702,1559,58,3319,61,115,552,650,507,521,453,266,164,47,7,0 to 103,40,948,358,418,1595,417,1126,1776,273,12,169,5,1,35,3343,1571,1713,3319,24,0,46174,120,49668,46294,3343,35,1165,873,40,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,2012,34,41,209,260,223,285,383,291,201,83,2,0 to 118,53,1154,840,18,2008,4,0,75,1517,16,529,10,358,1654,0,0,2008,321,34,0,3,151,202,2,355,3,11,67,65,50,54,54,30,15,8,1,2 to 99,41,151,33,110,61,132,159,64,41,0,26,0,0,2,358,204,152,355,3,0,4200,1,4570,4201,358,2,522,472,41,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,4494,66,45,147,220,234,357,605,1574,1004,157,85,0 to 119,68,2243,2071,180,4415,79,0,264,3721,164,686,80,827,3622,0,45,4370,750,70,6,1,365,448,7,820,1,19,61,53,86,104,119,220,130,34,0,4 to 92,62,469,109,35,207,40,557,223,174,1,108,0,0,21,827,451,369,820,7,0,12545,72,13456,12617,827,21,392,380,62,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,21411,334,531,2351,3070,2933,3269,3323,2754,1343,652,851,0 to 119,48,11996,9219,196,21358,53,0,654,19168,246,1599,122,5329,16054,1,27,21332,5245,63,21,0,2806,2433,69,5308,79,148,1157,1127,777,763,556,340,208,173,1,0 to 104,36,2001,525,542,2240,615,1475,3218,464,5,268,1,0,43,5329,2440,2818,5308,21,0,48873,30,54284,48903,5329,43,1676,1433,36,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,82927,1469,2010,8992,14160,12767,12861,12222,8335,3962,1538,4611,0 to 120,44,44739,37666,522,81631,1295,1,1688,77630,585,5254,459,23259,59300,1,367,81265,22794,129,331,5,11433,11284,206,22923,340,587,4618,5942,4046,3363,2374,1140,579,252,18,0 to 106,35,5037,2944,3465,11477,2943,4492,15488,1273,50,637,40,5,120,23259,11462,11584,22922,336,1,187020,951,211478,187971,23259,120,2508,2280,35,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,4895,74,105,326,512,464,598,896,1017,684,211,8,0 to 222,59,2750,1986,159,4886,9,0,198,3758,119,756,38,796,4091,1,7,4879,507,287,2,0,407,384,3,794,8,22,105,115,92,115,154,102,60,23,0,0 to 97,50,602,50,54,88,50,623,121,60,0,81,0,0,17,796,385,408,794,2,0,13358,6,14167,13364,796,17,1684,1229,50,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,5006,85,104,484,680,619,732,849,668,490,291,4,0 to 102,52,2975,2016,15,4980,26,0,374,3815,66,1289,55,1179,3827,0,0,4980,959,208,11,1,619,548,0,1167,14,40,195,206,165,180,160,111,74,34,0,0 to 100,42,810,102,91,164,173,709,285,221,2,123,2,1,13,1179,552,627,1167,12,0,13557,14,14753,13571,1179,13,1375,1324,42,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,48501,528,835,4019,6777,5836,6981,8755,7561,4612,2507,90,0 to 120,54,27655,20693,153,48128,373,0,3650,39814,411,10909,464,13482,34989,1,29,48099,13196,185,94,7,7175,6127,79,13381,188,440,2083,2868,1843,1885,1779,1106,765,514,11,0 to 104,40,6061,2283,836,4201,1123,7346,4912,1472,20,1121,18,2,314,13482,6184,7218,13381,101,0,124797,268,138646,125065,13482,314,1072,980,40,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,2793,91,110,284,377,347,347,415,341,253,217,11,0 to 118,50,1717,1004,72,2776,17,0,100,2022,110,913,23,882,1911,0,0,2776,741,124,14,3,493,364,8,865,34,64,144,133,131,126,96,69,54,30,1,0 to 102,39,423,128,177,137,289,422,154,126,1,74,0,0,22,882,370,504,865,17,0,4967,0,5857,4967,882,22,226,222,39,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,62687,1097,1632,6888,11184,9439,9490,10175,7207,3609,1832,134,-6 to 119,46,34241,27686,760,61971,716,0,1401,56589,454,4478,244,16546,46031,10,100,61865,15141,1220,170,15,8594,7672,95,16361,210,615,2853,4036,2826,2362,1830,1036,481,288,9,0 to 102,36,4008,5101,1489,5763,1368,7730,7263,868,24,484,12,4,94,16546,7772,8676,16361,185,0,144870,520,162130,145390,16546,94,4180,4063,36,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,404,7,5,49,52,43,41,49,55,57,45,1,0 to 119,56,254,142,8,404,0,0,11,341,0,36,1,73,331,0,0,404,66,7,0,0,39,32,2,73,2,5,9,15,5,11,12,9,2,3,0,3 to 98,46,38,12,9,14,12,47,14,14,0,4,0,0,0,73,32,39,73,0,0,665,0,740,665,73,0,50,50,46,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,787,20,31,69,85,83,136,145,131,67,20,0,0 to 94,53,451,333,3,726,61,0,35,602,1,146,17,141,646,0,0,726,131,3,7,0,75,59,0,134,2,8,25,21,23,34,14,12,1,1,0,1 to 89,42,86,38,3,7,12,113,9,31,2,8,2,0,0,141,65,76,134,7,0,2462,54,2661,2516,141,0,226,222,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1283,12,29,86,85,125,149,419,289,74,15,0,0 to 118,58,368,909,6,1283,0,0,42,1139,4,177,5,142,1141,0,0,1283,111,31,0,0,47,95,0,142,1,8,30,14,15,11,36,23,3,1,0,4 to 89,51,100,38,4,0,6,136,0,20,0,15,0,0,3,142,95,47,142,0,0,2697,0,2840,2697,142,3,216,214,51,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1620,27,34,150,210,193,244,304,195,154,103,6,0 to 118,52,1015,583,22,1618,2,0,71,1386,34,274,2,190,1429,0,1,1617,121,69,0,0,116,74,0,190,4,8,31,24,30,31,18,11,21,12,0,0 to 107,44,131,52,6,1,6,182,2,29,0,21,0,0,2,190,74,116,190,0,0,3279,2,3474,3281,190,2,413,381,44,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1552,22,40,141,187,222,260,292,230,116,41,1,0 to 102,51,828,715,9,1547,5,0,45,1237,13,352,14,279,1272,0,1,1546,247,29,2,1,107,169,0,276,1,4,49,47,54,50,47,15,9,3,0,3 to 86,42,156,64,13,43,16,211,49,34,0,15,0,0,1,279,170,109,276,3,0,3509,2,3799,3511,279,1,341,266,42,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,23090,299,435,1798,2587,2624,3227,4862,4206,2247,659,146,0 to 119,56,12947,10030,113,23066,24,0,956,20820,107,3083,130,4222,18864,0,4,23062,4116,88,15,3,2185,1999,20,4204,45,100,826,835,628,595,551,323,183,136,0,0 to 103,39,2164,352,324,1364,590,2153,1461,556,4,281,3,0,50,4222,2006,2196,4204,18,0,63336,6,67613,63342,4222,50,1253,1195,39,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,26809,672,929,2659,4020,3876,3874,3912,3486,2137,910,334,0 to 119,47,14959,11561,289,26696,113,0,1165,22532,231,4077,189,9524,17255,2,28,26666,8473,1016,29,6,4947,4414,128,9489,174,450,1458,1904,1723,1388,1068,702,418,236,3,0 to 103,39,4218,1572,790,2909,2262,3667,3560,1128,11,663,5,1,174,9524,4428,4968,9489,35,0,63936,74,73606,64010,9524,174,3137,2567,39,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,18674,272,586,1781,3046,2930,3134,2823,2056,1016,350,680,0 to 155,46,10209,8343,122,18574,100,0,1620,15010,390,2569,229,6010,12595,2,67,18506,5888,50,70,2,3039,2844,55,5938,78,217,905,1376,1108,1062,633,380,201,46,4,0 to 102,38,1737,286,1666,2249,2236,939,2763,542,9,264,7,2,38,6010,2893,3061,5938,72,0,39201,27,45324,39228,6010,38,2221,1710,38,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,4419,83,88,257,497,425,526,694,775,682,372,20,0 to 119,60,2615,1769,35,4353,66,0,130,3778,47,596,34,765,3648,0,6,4347,682,80,3,0,393,368,1,762,17,25,87,124,107,111,127,77,72,18,0,0 to 95,47,403,137,109,113,224,392,146,176,2,113,1,0,15,765,371,393,762,3,0,11506,63,12346,11569,765,15,870,756,47,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,36312,481,743,3538,5013,4870,5262,5730,5451,3544,1615,65,0 to 119,51,20342,15636,334,35170,1141,1,1200,31093,613,5486,217,12711,23580,2,19,35150,12002,438,265,6,6444,5835,161,12440,204,398,2040,2439,2054,1993,1579,967,614,413,10,0 to 101,41,5279,1207,444,5510,2933,3765,5742,1486,18,804,15,5,232,12711,5975,6566,12439,271,1,78551,868,92156,79419,12711,232,3384,1782,41,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,21409,575,874,2402,2696,2844,2927,3032,3018,2249,753,39,0 to 105,49,11378,9883,148,21030,379,0,930,16281,356,4881,199,7815,13438,3,153,20874,7343,372,84,16,3897,3784,34,7715,213,409,1408,1318,1342,1213,925,510,332,144,1,0 to 101,39,3664,411,586,3054,3112,1653,2950,809,22,512,12,6,107,7815,3841,3935,7715,100,0,42227,279,50368,42506,7815,107,5015,4032,39,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,219430,2679,4417,20437,37420,35647,39627,35497,23033,12853,7123,697,0 to 225,47,113832,104321,1277,217725,1704,1,5495,196167,2785,23765,1075,84238,134911,93,188,217446,82348,1141,740,9,42022,41179,288,83489,1069,2229,10516,16474,14235,15058,11724,6774,3792,2274,93,0 to 108,43,29784,8402,3319,41984,31395,10407,41687,8871,57,4724,32,16,1302,84238,41566,42361,83488,749,1,409070,939,495185,410009,84238,1302,7761,7022,43,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,4693,74,97,351,659,659,791,939,688,323,111,1,0 to 101,51,2428,2249,16,4599,94,0,1389,2404,83,1077,144,859,3795,0,39,4563,811,24,19,5,383,447,5,835,20,29,98,176,144,148,103,86,40,15,0,0 to 100,42,442,28,13,352,216,263,356,116,6,44,5,0,6,859,461,393,835,24,0,8523,66,9457,8589,859,6,1580,1303,42,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,8818,281,349,1064,1212,1212,1328,1357,1149,596,259,11,0 to 119,47,4825,3925,68,8745,73,0,299,7251,99,1173,137,1909,6907,0,2,8743,1833,64,12,0,952,907,38,1897,31,59,510,326,257,285,214,127,63,36,1,0 to 101,36,1212,107,53,525,49,1278,570,91,0,103,1,0,15,1909,912,959,1897,12,0,18364,60,20349,18424,1909,15,2426,1881,36,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,2391,60,66,292,309,339,348,379,283,174,138,3,0 to 101,48,1269,1088,34,2264,127,0,106,1966,15,768,99,791,1600,0,0,2264,689,26,73,3,334,380,1,715,11,26,183,131,133,103,112,50,31,11,0,0 to 101,39,600,48,17,50,146,527,42,87,10,44,2,0,11,791,414,376,715,76,0,5539,51,6399,5590,791,11,400,345,39,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,3673,46,72,338,602,608,618,545,383,273,182,6,0 to 105,47,1681,1910,82,3647,26,0,23,2765,19,757,43,831,2838,1,3,3643,776,43,11,1,313,502,4,819,7,21,89,146,151,143,107,78,46,43,0,0 to 100,45,354,231,37,197,37,460,322,114,2,74,0,0,10,831,509,318,819,12,0,6859,14,7716,6873,831,10,941,740,45,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,1162,21,28,93,142,143,184,240,147,109,55,0,0 to 119,53,679,458,25,1153,9,0,43,830,9,306,15,297,860,0,5,1148,246,46,5,0,149,136,7,292,5,9,36,52,34,44,52,32,25,8,0,0 to 99,49,142,62,10,78,3,193,96,26,0,27,0,0,13,297,138,152,292,5,0,2628,4,2930,2632,297,13,327,269,49,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,4059,69,84,392,451,497,579,740,660,399,184,4,0 to 103,54,2209,1698,152,3932,127,0,159,3323,28,498,77,745,3298,0,16,3918,693,26,24,2,358,357,4,719,10,20,159,117,120,119,101,63,20,16,0,0 to 95,41,439,78,38,164,34,503,182,105,1,41,0,0,4,745,367,374,719,26,0,10686,99,11548,10785,745,4,899,893,41,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,458,10,16,56,96,98,64,49,35,26,7,1,0 to 90,39,191,266,1,458,0,0,53,249,3,273,0,281,177,0,0,458,279,2,0,0,91,190,0,281,4,5,39,73,74,45,29,8,2,2,0,1 to 89,37,202,57,13,9,134,130,17,33,0,21,0,0,1,281,190,91,281,0,0,633,0,915,633,281,1,200,141,37,2.27684336624256,0.231957009552348
