OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
10721,Autauga,01001,East Central,12,0,0.150198352049983,2.1379328255407,1,80b58a52-d8cd-4407-9d50-c868e89d2da4,116
10722,Baldwin,01003,Southwestern,38,0,0.400159431601878,6.69300034847276,1,d571a55c-39ae-43bc-ac8f-d3f752bca063,566
10723,Barbour,01005,Southeastern,3,0,0.223267704174077,2.69097505269632,0,e1cf7fea-d0c1-4aee-b233-95e4e81c29a0,38
10724,Bibb,01007,West Central,7,0,0.156476914356972,1.8951692775798,0,783f421a-7019-4de3-83a2-8a715cc63181,109
10725,Blount,01009,Northeastern,10,0,0.164406638341006,2.45274784751908,0,a3367631-aeba-4c7a-8fd4-cef7ec16692b,86
10726,Bullock,01011,East Central,2,0,0.154671563531792,2.06480197165101,0,e3b4bfae-54e2-46cc-a495-2a6f50e1faa1,14
10727,Butler,01013,Southeastern,1,0,0.191776547733298,1.83587954870993,0,1b0063c6-a2a5-4ba2-8705-64811d48ffff,46
10728,Calhoun,01015,Northeastern,38,0,0.154366224232035,2.21070839394633,0,3353a26a-cdf6-4c74-a493-a6b54c7aaddd,145
10729,Chambers,01017,East Central,96,5,0.150563980768084,1.72306516183319,7,7a87cd5c-7446-46e6-8fda-a9348b17bb4e,106
10730,Cherokee,01019,Northeastern,6,0,0.151975822791428,1.89808177880757,0,3e4cf6af-8c8a-4766-b41d-242acecbafa3,53
10731,Chilton,01021,West Central,20,0,0.174837510280213,2.09165532433194,0,1cc130d2-7e42-40f7-bf01-810ee9795bfc,119
10732,Choctaw,01023,Southwestern,6,0,0.227681129400253,2.68700551554037,0,9931e160-41e6-442a-823e-23b018967ebb,19
10733,Clarke,01025,Southwestern,9,0,0.308508819690587,3.78655552072513,0,544472ae-77b8-4aa4-9503-9e64e7df24d4,85
10734,Clay,01027,Northeastern,9,0,0.151874743437702,2.02332180215824,0,09b220e5-af19-4648-886b-834a9397ad51,46
10735,Cleburne,01029,Northeastern,9,0,0.141259985723536,2.17578212063938,0,741f195e-4f82-43e5-bb82-50787a5aa0eb,21
10736,Coffee,01031,Southeastern,8,0,0.167143203828118,1.67989540600381,0,bae92922-b389-48e1-87ab-07323963ac0c,85
10737,Colbert,01033,Northern,7,0,0.15857369348987,2.31239229125845,1,0a57c65a-e6a8-453c-aa32-46701a4cf68a,154
10738,Conecuh,01035,Southwestern,2,0,0.209509978242295,2.59686142559656,0,c8a2e23c-0073-4d82-992b-469f34b0b743,25
10739,Coosa,01037,East Central,8,0,0.16640708911109,1.7505584986585,0,10f2d65a-5b11-4670-a7fb-3a3a25e08f48,19
10740,Covington,01039,Southeastern,5,0,0.255971892285061,2.38709591035509,0,148e7f86-2f9e-409c-a1c8-6fa19a4c341b,60
