OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
18966,Jefferson,01073,Jefferson,628,11,0.282606031405749,2.91318939557353,17,7e8decad-62e0-4bf2-9eba-e1972310fab2,6339
18967,Lamar,01075,West Central,7,0,0.15263540616661,1.64069081755141,0,944698cb-4ee9-4af3-976f-4ad5a3b70d54,108
18968,Lauderdale,01077,Northern,22,1,0.184043571131042,2.55716948814366,4,ae9ea470-af6a-421d-9491-a5daa9ba4923,682
18969,Lawrence,01079,Northern,8,0,0.182392737623559,1.92975383451283,0,51e6198b-8823-4b87-980a-7990cd0b12e9,169
18970,Lee,01081,East Central,285,8,0.153274187500529,2.0496448391292,12,50793ca0-b9c6-4c31-abf8-e341984708eb,1643
18971,Limestone,01083,Northern,38,0,0.155003206122046,1.71814668265853,0,355404a6-5e7c-4c5e-a17c-d773814bd010,605
18972,Lowndes,01085,East Central,23,0,0.179493868658938,2.34426217715912,0,dd87fbba-cd15-4243-9d97-0453005b21e9,78
18973,Macon,01087,East Central,19,2,0.152225727451423,2.0876916570357,2,f298b94b-48fe-4cf7-8527-f1078208ab43,120
18974,Madison,01089,Northern,194,3,0.207245811581288,2.4192510631746,4,203025a3-3dc1-4aaa-843d-24587616d427,1879
18975,Marengo,01091,Southwestern,24,1,0.243586589216875,2.64368581241414,1,b6db071a-4fca-4b1e-b377-b4b03e2140b1,237
18976,Marion,01093,Northern,58,3,0.188224455607951,1.90243452461428,4,c0ae27c4-e1f1-4052-b3b8-8327abedd19f,411
18977,Marshall,01095,Northern,109,1,0.158193819913322,2.22984018931076,2,bb1b0556-fee1-47de-a10a-947c49a690bd,555
18978,Mobile,01097,Mobile,561,12,0.307697348295278,4.83629332281426,19,e4c2d35d-37cb-45bd-b7eb-abc4ef3c3c04,2761
18979,Monroe,01099,Southwestern,7,0,0.254517578378227,2.83753802882174,1,59f4e0cc-5745-4984-a3fd-ed2af0f69202,104
18980,Montgomery,01101,East Central,189,1,0.198182172648103,2.60770290702687,5,a71bc2cd-e008-4560-b6f0-96a0fd35d3c2,1419
18981,Morgan,01103,Northern,44,0,0.152203319983528,1.80617511452274,0,d1e32904-4af9-4d98-9f1d-b05965a356c5,479
18982,Perry,01105,West Central,7,0,0.18021159047953,2.14838023913143,0,4d22edbb-d5c6-46a7-856a-e29c878815d2,76
18983,Pickens,01107,West Central,30,0,0.22311596802615,2.22345505777214,0,de15961b-7a9a-49ac-9220-2aad2b0e3724,189
18984,Pike,01109,Southeastern,27,0,0.166038209106773,2.23104055343355,0,66a76145-207b-49a7-b718-66c0aede6339,286
18985,Randolph,01111,Northeastern,45,3,0.14646191250813,1.58584516900329,4,ed260743-580a-428e-8afd-f5630052dd1b,131
18986,Russell,01113,East Central,31,0,0.160426072907967,2.13411394127528,0,864e411b-4cfd-413a-ba8c-e2b0ff123547,225
18987,St. Clair,01115,Northeastern,49,0,0.164611790120262,2.46182521198285,0,28c50697-ab06-4082-8bde-fb57a8e6cbf3,433
18988,Shelby,01117,Northeastern,241,5,0.202879219246825,2.52559193618872,7,0d8e7be4-875b-442c-86c3-bf59f659e879,1604
18989,Sumter,01119,West Central,30,0,0.227210820567734,3.07842876540608,0,529e33f4-cbf6-451b-a69f-68d1f5621ffb,66
18990,Talladega,01121,Northeastern,40,0,0.190828489604655,2.7296175303427,1,1441624c-c298-4a80-b3dc-a302042749c0,519
18991,Tallapoosa,01123,East Central,149,4,0.191182308914904,2.16459004269042,7,ea010e23-5af9-4c34-b9ec-c0630793cd45,422
18992,Tuscaloosa,01125,West Central,131,0,0.338742577944004,2.90058009044742,0,daaaa266-9d2d-4bde-93ef-cba61dc1bed2,1960
18993,Walker,01127,West Central,85,0,0.20307720239839,2.39750884765462,0,d97c922d-2b6b-425d-aad1-37ee782e2c21,430
18994,Washington,01129,Southwestern,12,1,0.26740407070929,2.63236527422465,1,3524d26f-d3c4-4812-bba5-e58ffd595619,69
18995,Wilcox,01131,Southwestern,38,0,0.224284362669096,2.68126387368409,0,728e7ef8-6d36-433b-a613-5c7b466bf94b,107
18996,Winston,01133,Northern,7,0,0.159972008442992,1.68720534678178,0,352af036-d753-4844-b091-46332d1237c4,166
18997,Unknown or Out of State,99999,Unknown,0,0,12.9086340951542,16.2873566339486,0,e1653168-572b-40c6-9a96-1b5216379bda,1122
