OBJECTID_12_13,OBJECTID,DEPCODE,COUNTY,COUNTYNAME,DATESTAMP,ShapeSTAre,ShapeSTLen,OBJECTID_1,County_1,State,OBJECTID_12,DEPCODE_1,COUNTYN,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,PUIAgeAvrg,PUIAgeRange,C_AgeAvrg,C_AgeRange,C_AllResTypes,C_NonResDeaths,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUITravelNo,PUITravelUnkn,PUITravelYes,C_ED_NO,C_ED_NoData,C_ED_Yes,C_Hosp_No,C_Hosp_Nodata,C_Hosp_Yes,FLResDeaths,PUILab_Yes,TPositive,TNegative,TInconc,TPending,PUIContNo,PUIContUnkn,PUIContYes,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Shape__Area,Shape__Length
11,11,33,065,JEFFERSON,2000-05-16T00:00:00.000Z,17033402669.7849,749466.142282919,33,Jefferson,FL,11,33,65,21,2,2,1,1,2,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44,1 to 75,NA,NA,0,0,9,12,0,21,0,0,1,20,0,0,0,0,0,0,0,0,21,0,21,0,0,1,0,0,0,0,0,0,0,0,21,0,21,21,0,0,7,1,1581350101.5302,228391.565390175
12,12,40,079,MADISON,2000-05-16T00:00:00.000Z,19954266828.3091,719422.161444634,40,Madison,FL,12,40,79,34,1,0,4,5,3,6,4,6,3,2,0,0,0,1,0,0,0,0,1,0,0,50,2 to 88,44,23 to 66,1,0,23,11,0,33,1,0,3,29,2,1,0,1,1,0,1,0,34,2,32,0,0,3,1,1,2,0,2,1,1,0,32,0,34,32,2,0,17,17,1853116752.08771,219176.19751538
13,13,39,077,LIBERTY,2000-05-16T00:00:00.000Z,23545304208.6892,1014156.81652576,39,Liberty,FL,13,39,77,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,29 to 76,NA,NA,0,0,1,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,2183538740.41838,308797.501184753
14,14,24,047,HAMILTON,2000-05-16T00:00:00.000Z,14477960107.7779,763034.416582444,24,Hamilton,FL,14,24,47,28,0,0,5,0,4,3,7,1,6,2,0,0,0,0,0,0,0,0,0,0,0,56,19 to 93,NA,NA,0,0,12,15,1,26,2,0,10,17,1,0,0,0,0,0,0,0,25,0,25,0,3,8,1,3,0,0,0,0,0,0,24,1,28,25,0,0,2,0,1344926537.82205,232510.619937192
15,15,3,005,BAY,2000-05-16T00:00:00.000Z,20842319162.9517,1834701.30277606,3,Bay,FL,15,3,5,189,4,4,17,31,26,41,34,15,14,3,0,0,0,1,4,3,2,3,2,0,0,46,0 to 99,45,21 to 74,14,0,105,81,3,187,2,0,24,140,25,9,2,4,14,0,1,0,187,15,172,0,2,19,19,11,15,12,3,14,1,0,171,1,189,172,15,0,29,27,1930770661.49939,558412.990825665
16,16,12,023,COLUMBIA,2000-05-16T00:00:00.000Z,22266487302.2026,905417.470831242,12,Columbia,FL,16,12,23,197,11,16,17,18,30,24,35,30,12,3,1,0,0,0,0,0,2,1,1,0,0,45,1 to 98,56,46 to 70,4,0,108,87,2,194,3,0,63,126,8,0,4,0,4,0,0,0,158,4,153,1,39,75,42,24,4,2,2,4,0,0,153,1,197,154,4,0,7,6,2068684690.43686,276060.430857214
17,17,2,003,BAKER,2000-05-16T00:00:00.000Z,16362161453.2611,602717.294368568,2,Baker,FL,17,2,3,94,1,4,7,14,10,21,9,8,12,8,0,0,0,1,0,0,0,3,1,4,2,51,0 to 99,70,24 to 97,11,0,66,21,7,93,1,0,44,47,3,9,1,1,9,0,2,0,93,11,82,0,1,14,17,15,11,4,7,11,0,0,81,1,94,82,11,0,1,0,1520245937.66486,183737.354704368
18,18,30,059,HOLMES,2000-05-16T00:00:00.000Z,13514831669.2324,577279.375441074,30,Holmes,FL,18,30,59,38,3,2,1,4,4,9,7,4,3,0,1,0,0,0,1,0,0,0,0,0,0,46,0 to 79,27,27 to 27,1,0,22,11,5,38,0,0,1,36,1,0,0,1,1,0,0,0,32,1,31,0,6,0,2,0,1,1,0,1,0,0,31,0,38,31,1,0,3,3,1251550190.83949,175658.620344926
19,19,43,085,MARTIN,2000-05-16T00:00:00.000Z,18163212069.3958,1014294.81270012,43,Martin,FL,19,43,85,460,6,5,23,39,64,58,73,102,57,33,0,0,0,2,2,2,9,9,4,6,0,57,1 to 99,56,20 to 80,31,0,257,184,19,457,3,0,19,419,22,18,2,14,26,1,7,0,456,34,422,0,4,22,16,15,34,20,14,31,3,0,422,0,460,422,34,0,58,52,1686613017.08661,308980.48751506
20,20,29,057,HILLSBOROUGH,2000-05-16T00:00:00.000Z,29564028944.0196,1177196.95995299,29,Hillsborough,FL,20,29,57,5993,198,151,570,1103,1063,932,880,637,311,145,3,3,8,54,73,73,77,62,33,15,6,45,0 to 119,44,0 to 93,393,0,3553,2406,34,5927,66,0,232,5619,142,124,170,110,263,76,65,5,5987,404,5582,1,6,239,157,167,404,199,203,393,11,0,5529,54,5993,5583,404,5,640,322,2746844886.16013,358788.307034344
21,21,41,081,MANATEE,2000-05-16T00:00:00.000Z,20940887080.7074,1218253.44408563,41,Manatee,FL,21,41,81,655,12,13,39,63,86,115,129,113,53,30,2,0,1,2,8,10,18,20,19,10,1,52,0 to 100,56,14 to 86,89,0,384,259,12,651,4,0,54,588,13,4,68,17,25,43,21,3,651,89,562,0,4,39,46,25,89,42,43,89,0,0,558,4,655,562,89,3,171,108,1945653927.12581,371198.171414394
22,22,10,019,CLAY,2000-05-16T00:00:00.000Z,17948500957.6093,603117.810216635,10,Clay,FL,22,10,19,718,4,14,41,90,120,162,131,87,45,20,4,0,0,4,6,7,12,12,10,3,4,50,0 to 118,54,18 to 94,58,0,413,264,41,716,2,0,92,603,23,25,8,25,33,5,20,6,712,58,654,0,6,45,25,53,58,30,27,58,0,0,652,2,718,654,58,6,41,29,1667659896.51059,183856.484298748
23,23,25,049,HARDEE,2000-05-16T00:00:00.000Z,17792803499.7252,543261.536630456,25,Hardee,FL,23,25,49,26,2,1,1,4,3,3,4,7,0,1,0,0,0,0,0,0,0,0,1,0,0,47,0 to 89,73,73 to 73,0,0,17,9,0,24,2,0,1,23,2,0,0,1,0,0,1,0,26,1,25,0,0,1,2,0,1,0,1,0,1,0,24,1,26,25,1,0,0,0,1653184151.65315,165534.73009074
24,24,42,083,MARION,2000-05-16T00:00:00.000Z,46334209241.8729,1151393.60736949,42,Marion,FL,24,42,83,940,18,16,83,97,125,138,151,177,90,43,2,0,0,3,6,3,7,7,6,0,1,52,0 to 99,49,19 to 88,32,0,559,353,28,937,3,0,46,849,45,26,0,7,29,0,4,0,759,33,726,0,181,153,322,58,33,15,18,32,1,0,725,1,940,726,33,0,89,80,4305055841.62241,350920.190673371
25,25,64,127,VOLUSIA,2000-05-16T00:00:00.000Z,33645647575.2893,1837935.99794766,65,Volusia,FL,25,64,127,1001,23,25,58,152,152,137,172,171,89,21,1,0,0,7,13,14,16,13,29,9,1,50,0 to 94,54,17 to 89,100,0,607,387,7,996,5,0,65,861,75,49,15,38,57,14,31,1,1000,102,898,0,1,46,34,65,102,49,53,100,2,0,895,3,1001,898,102,1,280,191,3125661534.15881,560414.737839251
26,26,15,029,DIXIE,2000-05-16T00:00:00.000Z,19634949247.4401,771892.949471238,15,Dixie,FL,26,15,29,47,2,2,4,3,12,3,8,8,4,1,0,0,0,0,0,0,0,0,0,0,0,49,0 to 118,NA,NA,0,0,23,24,0,47,0,0,7,40,0,0,0,0,0,0,0,0,47,0,47,0,0,6,1,0,0,0,0,0,0,0,47,0,47,47,0,0,0,0,1823798262.39212,235232.973119088
27,27,35,069,LAKE,2000-05-16T00:00:00.000Z,32245515394.3939,1085414.36113151,35,Lake,FL,27,35,69,1382,41,21,98,173,157,214,211,225,185,56,1,0,0,4,3,7,16,17,19,15,1,52,0 to 101,59,18 to 86,75,0,817,543,22,1369,13,0,54,1297,31,15,44,23,35,33,14,2,1377,82,1290,5,5,42,41,57,82,39,43,75,7,0,1285,6,1382,1291,82,2,159,129,2995995460.71371,331014.242454318
28,28,38,075,LEVY,2000-05-16T00:00:00.000Z,31222846964.6387,1113561.30402576,38,Levy,FL,28,38,75,115,3,7,8,15,13,17,14,21,14,3,0,0,0,0,0,0,0,2,0,0,0,49,0 to 91,62,60 to 64,2,0,75,40,0,115,0,0,18,97,0,1,0,1,1,0,1,0,114,2,112,0,1,7,11,2,2,1,1,2,0,0,112,0,115,112,2,0,7,6,2900663690.96646,339394.964008615
29,29,60,119,SUMTER,2000-05-16T00:00:00.000Z,16171035313.1481,751914.035739446,60,Sumter,FL,29,60,119,840,6,9,12,19,22,56,118,382,200,16,0,0,0,1,0,4,4,8,29,17,3,66,0 to 96,68,18 to 92,66,0,475,357,8,840,0,0,62,743,35,37,4,25,45,0,21,2,827,66,756,5,13,81,26,51,66,36,30,66,0,0,760,0,840,760,66,2,36,33,1502516062.89801,229328.389599522
30,30,59,117,SEMINOLE,2000-05-16T00:00:00.000Z,9616121249.97192,520365.445917892,57,Seminole,FL,30,59,117,1505,25,32,142,256,275,247,217,192,64,55,0,0,0,11,26,19,32,23,31,2,1,47,0 to 104,49,19 to 91,141,0,909,581,15,1498,7,0,105,1340,60,55,26,64,92,23,30,0,1489,145,1343,1,16,100,45,75,145,67,78,141,4,0,1340,3,1505,1343,145,0,283,234,893350621.597626,158549.770327082
31,31,48,095,ORANGE,2000-05-16T00:00:00.000Z,28006104673.618,903213.715428867,48,Orange,FL,31,48,95,5270,198,146,493,926,938,853,769,534,279,133,1,5,3,44,84,99,114,103,49,29,11,45,0 to 99,48,0 to 91,502,0,3013,2236,21,5121,148,1,183,4978,109,91,302,148,187,277,77,5,5257,541,4714,2,13,176,102,103,541,301,239,501,39,1,4607,109,5270,4716,541,5,554,398,2601855780.29929,275135.911496092
32,32,9,017,CITRUS,2000-05-16T00:00:00.000Z,16847060705.6176,796979.404269785,9,Citrus,FL,32,9,17,354,4,5,22,38,35,42,70,73,43,19,3,0,0,3,4,2,3,7,4,2,2,55,0 to 97,54,17 to 88,27,0,191,117,46,353,1,0,86,254,14,3,19,5,14,5,8,2,346,27,318,1,8,30,50,31,27,14,13,27,0,0,318,1,354,319,27,2,120,48,1565249379.23035,242867.273750112
33,33,27,053,HERNANDO,2000-05-16T00:00:00.000Z,13561044546.5447,658252.887531729,27,Hernando,FL,33,27,53,423,8,11,34,57,53,66,81,69,32,12,0,0,0,3,8,2,3,7,8,2,1,50,0 to 94,51,19 to 85,32,0,251,168,4,414,9,0,73,322,28,20,2,12,26,0,8,0,420,34,386,0,3,38,65,34,34,15,19,32,2,0,379,7,423,386,34,0,27,17,1259956856.20596,200494.167365377
34,34,52,103,PINELLAS,2000-05-16T00:00:00.000Z,8169203571.8812,1167816.84045851,52,Pinellas,FL,34,52,103,4313,71,67,260,621,570,688,773,708,365,182,8,0,1,22,42,31,53,61,41,19,3,51,0 to 104,51,10 to 95,248,0,2541,1753,19,4233,80,0,333,3769,211,113,82,78,152,63,58,6,4220,273,3941,6,93,376,55,109,273,144,129,248,25,0,3888,54,4313,3942,273,6,306,238,758940582.722305,356104.408630079
35,35,61,121,SUWANNEE,2000-05-16T00:00:00.000Z,19295996990.3474,731987.008657942,61,Suwannee,FL,35,61,121,102,1,2,9,12,9,20,16,18,13,2,0,0,0,0,0,1,3,2,0,1,0,52,4 to 86,55,40 to 80,7,0,74,23,5,102,0,0,43,56,3,2,2,3,4,1,2,0,86,7,79,0,16,38,17,5,7,2,5,7,0,0,79,0,102,79,7,0,7,5,1792465815.52835,223150.095858967
36,36,16,031,DUVAL,2000-05-16T00:00:00.000Z,22997044775.8865,1114099.40129032,16,Duval,FL,36,16,31,5028,68,85,362,921,863,845,750,520,324,278,12,0,2,21,33,46,55,52,33,27,17,48,0 to 103,53,5 to 97,276,0,2885,1860,283,5002,26,0,156,4832,40,26,225,35,54,196,36,9,4838,286,4550,2,190,201,93,138,286,127,143,276,10,0,4537,15,5028,4552,286,9,282,249,2136692125.83844,339628.979868484
37,37,34,067,LAFAYETTE,2000-05-16T00:00:00.000Z,15264572234.9149,634013.230316393,34,Lafayette,FL,37,34,67,12,0,0,1,1,2,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,57,19 to 86,NA,NA,0,0,7,5,0,12,0,0,4,8,0,0,0,0,0,0,0,0,12,0,12,0,0,4,0,0,0,0,0,0,0,0,12,0,12,12,0,0,0,0,1417838543.00769,193229.836834708
