OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
18046,Autauga,01001,East Central,23,1,0.150198352049983,2.1379328255407,1,2553ab7d-236f-41da-9a1c-fcec54f823b8,271
18047,Baldwin,01003,Southwestern,87,0,0.400159431601878,6.69300034847276,2,41fd60d2-350c-45b5-9026-7393d013ba89,1114
18048,Barbour,01005,Southeastern,11,0,0.223267704174077,2.69097505269632,0,02e4048e-9db3-47a7-89e1-b66986d2ee80,125
18049,Bibb,01007,West Central,17,0,0.156476914356972,1.8951692775798,0,f42d20b3-2b84-4dea-a55f-d5eeda59f766,203
18050,Blount,01009,Northeastern,16,0,0.164406638341006,2.45274784751908,0,f090dce8-d835-4b11-bf9e-5f1602aac687,184
18051,Bullock,01011,East Central,8,0,0.154671563531792,2.06480197165101,0,15ca3f05-a4c1-4abb-a401-8af9d8f308b4,48
18052,Butler,01013,Southeastern,8,0,0.191776547733298,1.83587954870993,0,5d588874-2277-4d13-91d6-be17e1d4e222,87
18053,Calhoun,01015,Northeastern,62,0,0.154366224232035,2.21070839394633,0,7ef7bd9b-657a-4119-806f-2da15d0f4d79,489
18054,Chambers,01017,East Central,216,8,0.150563980768084,1.72306516183319,10,49db7f01-5a7d-4094-b723-ad18232d50f9,565
18055,Cherokee,01019,Northeastern,9,0,0.151975822791428,1.89808177880757,0,daddb78a-342a-4573-b4d2-c68b9f03a3a3,76
18056,Chilton,01021,West Central,33,0,0.174837510280213,2.09165532433194,0,eaef93b4-52db-4849-a96f-d79faf3a6784,212
18057,Choctaw,01023,Southwestern,12,0,0.227681129400253,2.68700551554037,0,40ff5c55-f232-4c11-8ab5-89d5c6cb7cb6,52
18058,Clarke,01025,Southwestern,21,0,0.308508819690587,3.78655552072513,0,fd762c5f-bef0-4a66-83c6-d5e1d1e800c0,182
18059,Clay,01027,Northeastern,14,0,0.151874743437702,2.02332180215824,0,71dc451a-a63e-46b8-92c8-034f58675488,95
18060,Cleburne,01029,Northeastern,12,0,0.141259985723536,2.17578212063938,0,03c910e1-29fa-4bdf-9be1-b5a6b6b8ff4a,42
18061,Coffee,01031,Southeastern,36,0,0.167143203828118,1.67989540600381,0,5b452d5b-f452-41fc-988f-328f8c0a793c,240
18062,Colbert,01033,Northern,11,1,0.15857369348987,2.31239229125845,1,41a31cf8-e15c-4e2b-9d16-e3b3d178f48a,355
18063,Conecuh,01035,Southwestern,5,0,0.209509978242295,2.59686142559656,0,8c27432c-8fba-4454-bf28-dbf27a40794d,61
18064,Coosa,01037,East Central,18,1,0.16640708911109,1.7505584986585,1,e9694a2e-7611-429d-85f0-2dda1621b123,50
18065,Covington,01039,Southeastern,16,0,0.255971892285061,2.38709591035509,0,5b0f1b1f-4cb9-43fb-9b14-fd3afcdade32,183
18066,Crenshaw,01041,Southeastern,3,0,0.150571897113878,2.31806123117494,0,e2350295-9995-4339-9e48-3ba52c1d6cc9,118
18067,Cullman,01043,Northern,40,0,0.191087821164047,2.50218505547441,1,9a09aac0-e588-46a6-91a7-f42c253c6052,352
18068,Dale,01045,Southeastern,12,0,0.138259666605563,1.65151999951547,0,e44006d8-5e92-46f6-9422-8672dd2b8cf1,143
18069,Dallas,01047,Southwestern,17,0,0.246497505086154,3.13752996820932,0,dd94498a-39f3-4a8f-b54a-94e8cd5d8b11,201
18070,DeKalb,01049,Northeastern,29,0,0.197848401841384,2.21695752803772,0,750d1beb-118f-4a3c-a205-7bf57ba84216,268
18071,Elmore,01051,East Central,43,0,0.163505782545826,2.27519521591255,0,63a8efcd-2a75-43d4-bcbc-7b07b2fbe24a,628
18072,Escambia,01053,Southwestern,10,0,0.233446648119298,2.50306921694382,0,fcde1c44-c04f-469b-94b8-e4b3e70e1c9b,188
18073,Etowah,01055,Northeastern,78,6,0.138757597037284,2.10053621990475,7,8abbe5e0-9d62-4a98-9060-191d70c1f3ff,536
18074,Fayette,01057,West Central,4,0,0.158552104918499,1.83779224583562,0,c9b78d1c-66a5-4e3e-87d3-1404694d56d9,137
18075,Franklin,01059,Northern,12,0,0.164243463038702,1.78358559509712,1,9e61a154-5a8e-45b8-bfbf-25ef5f0fbda1,205
18076,Geneva,01061,Southeastern,1,0,0.141768015065281,1.83488097279248,0,42bae886-f729-44a3-8755-52b916273775,77
18077,Greene,01063,West Central,18,0,0.164666965815741,3.57766804402764,0,1804fde0-b71a-4b8c-b97b-4f1aad7f451d,59
18078,Hale,01065,West Central,17,0,0.163613340422671,2.4799010938001,0,30bbe27d-3ed6-4667-82ed-72a6a4b8f99b,110
18079,Henry,01067,Southeastern,14,0,0.139761467476774,1.63725823418183,0,552decaa-afac-4170-972e-27df1751afd1,91
18080,Houston,01069,Southeastern,52,0,0.142463779205855,2.10452810210549,2,0441cd50-b22c-494d-b47b-a9ba50eb64ad,406
18081,Jackson,01071,Northern,29,2,0.287410215888713,2.67694940746419,2,92a28524-9774-4bcb-9a75-48c19050a3aa,198
18082,Jefferson,01073,Jefferson,620,10,0.282606031405749,2.91318939557353,16,5d58490b-1748-400c-ac9d-ac5e75bc3bbf,6293
18083,Lamar,01075,West Central,7,0,0.15263540616661,1.64069081755141,0,d39ebc87-06df-4e0c-ab06-4462564e02f0,107
18084,Lauderdale,01077,Northern,22,1,0.184043571131042,2.55716948814366,4,d3120820-c80f-4701-a489-50ea786343b1,680
18085,Lawrence,01079,Northern,8,0,0.182392737623559,1.92975383451283,0,5fa5854a-fc01-4af2-a5a2-67e0a03dbff8,167
18086,Lee,01081,East Central,265,8,0.153274187500529,2.0496448391292,11,0edca1c6-6228-426f-8883-b42dd5abed7f,1542
18087,Limestone,01083,Northern,37,0,0.155003206122046,1.71814668265853,0,08b66964-ca87-47bb-9e4e-635c94845b10,603
18088,Lowndes,01085,East Central,19,0,0.179493868658938,2.34426217715912,0,3658690a-a422-4d09-abb9-579b304bc14f,76
18089,Macon,01087,East Central,19,1,0.152225727451423,2.0876916570357,2,bcf47852-b175-4361-aa6c-4f72674a0c05,114
18090,Madison,01089,Northern,191,3,0.207245811581288,2.4192510631746,3,7ef80aa8-eb12-4ca8-af03-1b9f053adfd3,1844
18091,Marengo,01091,Southwestern,23,1,0.243586589216875,2.64368581241414,1,cb95ca1c-fe0f-4063-95a3-821229ca02cd,234
18092,Marion,01093,Northern,58,3,0.188224455607951,1.90243452461428,4,3c6a748e-5d8a-4973-8c39-007d1b73ffd0,406
18093,Marshall,01095,Northern,104,1,0.158193819913322,2.22984018931076,2,e7947c62-137a-4ca2-b73a-59f9c506e85f,546
18094,Mobile,01097,Mobile,509,12,0.307697348295278,4.83629332281426,17,dbd0b3da-fe6b-4d9b-93a6-bf009b35bc6b,2626
18095,Monroe,01099,Southwestern,7,0,0.254517578378227,2.83753802882174,1,26677662-0cd4-48c1-b904-6610d012c5b4,104
18096,Montgomery,01101,East Central,161,1,0.198182172648103,2.60770290702687,5,1d9b3106-7ee7-4b15-bb96-bc7604de8a2f,1285
18097,Morgan,01103,Northern,41,0,0.152203319983528,1.80617511452274,0,a51f0c1c-80ef-450f-8365-d7b5d63a8c98,470
18098,Perry,01105,West Central,7,0,0.18021159047953,2.14838023913143,0,21abf2ad-71df-4eb0-8a4b-d1ae8df6e785,75
18099,Pickens,01107,West Central,24,0,0.22311596802615,2.22345505777214,0,ea48646b-3640-4a26-ad3e-68787f892fc5,184
18100,Pike,01109,Southeastern,22,0,0.166038209106773,2.23104055343355,0,8bb466a3-6d2b-429a-9cec-b88f69431d27,272
