ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,229,7,5,10,19,40,33,44,31,27,12,1,0 to 96,54,144,81,4,226,3,0,5,162,41,57,6,28,200,0,1,225,6,20,2,0,13,13,0,26,0,0,1,1,1,3,7,7,4,4,0,22 to 95,66,11,11,4,0,3,21,2,4,2,7,0,0,2,28,15,13,26,2,0,199,1,228,200,28,2,43,6,66,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,535,36,24,49,52,67,61,68,85,53,33,7,0 to 99,50,337,192,6,515,20,0,20,424,53,205,6,61,474,0,0,515,20,37,4,0,33,24,0,57,2,0,6,4,7,7,13,10,4,8,0,0 to 98,57,17,35,2,3,1,45,11,8,0,4,0,1,3,61,25,36,57,4,0,458,16,535,474,61,3,94,23,56,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,2101,3,4,144,677,542,380,244,76,20,3,8,0 to 92,38,101,1992,8,2101,0,0,1,2059,1,38,0,198,1903,0,0,2101,196,2,0,0,4,194,0,198,0,0,11,51,51,48,33,4,0,0,0,20 to 73,41,107,85,4,2,6,123,69,4,0,0,0,0,0,198,194,4,198,0,0,1903,0,2101,1903,198,0,19,6,49,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,426,8,4,59,112,50,60,50,47,21,13,2,0 to 118,41,135,266,25,422,4,0,9,409,9,18,4,19,407,0,0,422,14,4,0,1,6,12,0,18,0,0,3,8,4,1,3,0,0,0,0,22 to 64,32,7,8,0,3,0,7,11,3,1,0,0,0,0,19,12,7,18,1,0,404,3,426,407,19,0,3,1,50,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,1918,21,24,131,239,273,355,354,238,151,84,48,0 to 101,52,1024,840,54,1913,5,0,39,1838,28,82,31,76,1840,2,0,1911,57,18,1,0,30,45,0,75,1,1,3,13,13,19,13,9,3,1,0,2 to 93,48,58,9,4,4,18,50,7,22,1,9,1,1,3,76,46,30,75,1,0,1836,4,1918,1840,76,3,35,28,50,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,1607,46,50,104,197,220,219,326,252,124,64,5,0 to 118,53,799,722,86,1595,12,0,149,1352,63,200,16,103,1499,0,5,1591,77,25,1,0,45,57,0,102,2,2,9,19,16,23,22,8,2,0,0,0 to 80,45,59,38,4,1,8,91,3,5,0,9,0,0,2,103,58,45,102,1,0,1489,10,1602,1499,103,2,8,6,46,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,547,16,10,56,80,68,99,89,57,44,27,1,0 to 99,49,316,211,20,542,5,0,20,508,16,57,3,25,522,0,0,542,8,17,0,0,17,8,0,25,0,0,2,2,3,1,5,4,5,3,0,23 to 97,64,19,5,1,0,0,24,1,6,0,8,0,0,3,25,8,17,25,0,0,517,5,547,522,25,3,3,2,70,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,537,10,7,32,62,56,92,102,109,51,16,0,0 to 92,56,309,210,18,531,6,0,1,531,5,11,1,10,527,0,0,531,4,6,0,0,4,6,0,10,1,0,0,2,3,2,1,1,0,0,0,1 to 73,42,7,1,1,1,0,9,1,2,0,0,0,0,0,10,6,4,10,0,0,521,6,537,527,10,0,5,4,44,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,2566,55,44,166,260,320,364,516,444,279,111,7,0 to 99,56,1407,1123,36,2546,20,0,95,2327,82,207,61,261,2300,0,5,2542,241,10,10,0,111,140,0,251,5,5,25,34,39,42,49,24,31,7,0,2 to 92,50,153,5,57,36,98,117,36,80,2,47,1,1,6,261,147,114,251,10,0,2291,9,2561,2300,261,6,62,51,55,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,31786,734,748,2604,5012,4831,5118,5495,4127,2090,979,48,0 to 119,48,18453,13207,126,31501,285,0,466,30591,458,963,284,1448,30280,39,19,31444,1311,85,49,3,736,659,1,1396,14,27,139,237,227,239,226,159,113,66,1,0 to 104,48,690,267,271,168,367,799,230,346,10,285,7,3,38,1448,684,763,1396,52,0,30048,232,31767,30280,1448,38,668,321,45,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,8239,166,187,454,823,901,1153,1570,1582,971,385,47,0 to 102,57,4732,3194,313,8197,42,0,398,7510,177,715,36,783,7452,4,0,8193,722,57,4,0,462,317,0,779,6,22,37,74,97,125,120,123,120,59,0,1 to 101,57,491,152,57,79,131,524,124,115,2,178,2,1,74,783,319,464,779,4,0,7414,38,8239,7452,783,74,183,92,57,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,5067,73,104,406,643,795,914,871,702,384,166,9,0 to 101,50,2919,2033,115,5057,10,0,80,4748,130,329,41,302,4764,1,0,5056,264,36,2,0,177,123,0,300,0,1,17,26,38,49,51,59,39,22,0,6 to 95,58,173,61,18,48,22,225,53,100,0,79,0,0,21,302,124,178,300,2,0,4756,8,5067,4764,302,21,170,141,59,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,322,10,13,35,59,32,52,49,46,16,10,0,0 to 94,47,191,124,7,318,4,0,15,249,2,37,3,36,286,0,0,318,21,13,2,0,22,12,0,34,0,4,5,8,2,6,4,6,1,0,0,10 to 83,37,14,17,3,0,6,28,0,10,2,6,2,0,0,36,13,23,34,2,0,284,2,322,286,36,0,41,32,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,6759,88,100,459,790,834,983,1224,1204,751,321,5,0 to 168,56,4080,2643,36,6735,24,0,805,5685,177,724,110,211,6417,1,130,6604,185,21,4,1,115,91,0,206,4,2,13,29,37,40,41,25,13,7,0,0 to 97,50,152,33,13,8,35,163,8,39,3,30,0,0,5,211,92,119,206,5,0,6398,19,6629,6417,211,5,244,105,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,13282,108,196,674,1445,1510,2059,2805,2501,1322,593,69,0 to 117,57,7191,5351,740,13220,62,0,147,12696,230,519,128,551,12722,9,0,13211,436,103,11,1,223,316,0,539,2,5,28,74,70,104,97,104,36,31,0,0 to 102,54,322,110,91,16,76,425,38,135,5,97,4,0,29,551,321,230,539,12,0,12672,50,13282,12722,551,29,510,182,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,313,10,8,24,38,50,42,56,49,24,11,1,0 to 118,52,179,131,3,313,0,0,8,288,6,19,0,13,300,0,0,313,10,3,0,0,9,4,0,13,0,0,2,0,3,1,4,1,1,1,0,21 to 86,55,8,4,0,1,0,11,2,6,0,3,0,0,0,13,4,9,13,0,0,300,0,313,300,13,0,42,4,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,9475,148,167,507,944,1057,1322,1647,1796,1220,345,322,0 to 101,57,4928,3736,811,9396,79,0,94,9087,222,267,83,243,9214,9,9,9378,215,16,12,0,118,113,0,231,1,8,13,27,33,44,38,43,34,2,0,1 to 86,53,116,34,72,9,68,150,13,98,10,61,4,1,14,243,120,123,231,12,0,9147,67,9466,9214,243,14,306,83,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,922,15,22,78,119,107,128,153,144,99,56,1,0 to 118,54,581,331,10,922,0,0,14,815,16,139,2,20,902,0,0,922,17,3,0,0,16,4,0,20,0,0,2,2,4,3,4,1,1,3,0,16 to 99,50,14,3,1,2,3,15,2,6,0,2,0,0,0,20,4,16,20,0,0,902,0,922,902,20,0,40,9,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,2401,16,16,61,118,119,208,339,924,521,70,9,0 to 118,68,1176,1116,109,2391,10,0,100,2064,164,254,52,244,2132,1,24,2366,193,48,2,1,66,175,0,241,0,0,6,6,27,38,36,86,37,8,0,17 to 97,65,201,30,5,5,14,220,7,57,0,42,0,0,14,244,177,67,241,3,0,2125,7,2377,2132,244,14,50,38,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,10794,159,272,820,1474,1605,1805,1868,1606,682,313,190,0 to 118,50,6233,4482,79,10777,17,0,201,10273,246,399,91,415,10366,10,3,10764,364,45,6,0,221,188,0,409,6,8,42,72,60,76,53,58,23,17,0,0 to 100,47,303,60,46,0,152,256,1,167,5,95,1,0,11,415,190,225,409,6,0,10355,11,10791,10366,415,11,396,159,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,37804,763,951,3034,5948,6235,6623,6465,4284,1956,714,831,0 to 120,47,21081,16565,158,37142,661,1,511,36392,585,1135,324,1512,36239,37,16,37090,1346,97,65,4,705,738,0,1443,21,28,160,264,271,312,236,119,68,28,5,0 to 101,45,671,212,452,108,577,589,277,526,38,271,34,5,35,1512,778,734,1442,69,1,35647,592,37788,36239,1512,35,612,415,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,2119,24,39,122,237,225,298,393,423,255,98,5,0 to 98,58,1155,770,194,2114,5,0,43,1931,119,182,24,106,2010,2,1,2112,48,58,0,0,52,54,0,106,2,4,8,8,6,15,26,17,12,8,0,0 to 93,58,74,1,8,23,13,72,21,28,0,27,0,0,11,106,54,52,106,0,0,2006,4,2118,2010,106,11,350,55,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,2269,37,40,166,325,313,390,405,315,200,76,2,0 to 100,51,1349,908,12,2251,18,0,54,2134,66,135,38,101,2168,0,0,2251,54,41,5,1,46,49,0,95,1,6,6,21,13,14,18,15,6,1,0,1 to 85,46,81,12,2,0,22,73,0,31,2,21,2,1,5,101,51,50,95,6,0,2156,12,2269,2168,101,5,49,26,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,21116,248,229,1250,2598,2624,3266,4097,3471,2056,1224,53,0 to 120,55,12433,8630,53,20906,210,0,1068,19404,411,2033,340,876,20111,12,117,20779,749,84,37,6,460,373,0,833,1,6,57,115,94,145,157,124,88,89,0,1 to 101,55,637,119,51,26,70,705,58,246,18,251,15,1,61,876,400,476,833,43,0,19946,165,20999,20111,876,61,316,224,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,1312,26,21,91,169,156,150,195,168,148,179,9,0 to 118,57,907,383,22,1312,0,0,53,1113,110,462,5,146,1166,0,0,1312,52,94,0,0,101,45,0,146,0,3,12,13,19,16,17,19,27,20,0,5 to 102,63,98,40,1,7,7,131,8,27,0,35,0,0,18,146,45,101,146,0,0,1166,0,1312,1166,146,18,6,4,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,34222,484,671,3176,5548,5098,5396,6171,4348,2172,1062,96,0 to 119,49,18834,14592,796,33919,303,0,452,32954,454,991,152,1171,32956,14,81,33824,1019,116,26,10,604,530,1,1135,11,20,104,184,189,180,212,148,77,46,0,0 to 100,50,511,428,88,108,104,854,177,237,11,185,8,1,29,1171,548,619,1135,36,0,32689,267,34141,32956,1171,29,742,658,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,96,3,0,10,13,19,9,7,16,9,10,0,0 to 118,48,50,45,1,96,0,0,10,86,0,10,0,3,93,0,0,96,2,1,0,0,2,1,0,3,0,0,0,1,0,1,0,0,0,1,0,27 to 98,47,3,0,0,0,1,2,0,1,0,0,0,0,0,3,1,2,3,0,0,93,0,96,93,3,0,0,0,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,178,6,4,7,21,21,27,35,37,15,4,1,1 to 91,55,101,76,1,170,8,0,14,163,1,40,7,1,177,0,0,170,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,169,8,178,177,1,0,6,3,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,327,7,6,29,47,66,53,52,40,21,6,0,0 to 118,46,173,148,6,327,0,0,13,307,4,36,4,7,320,0,0,327,5,2,0,0,3,4,0,7,0,0,0,2,0,1,4,0,0,0,0,25 to 60,55,6,0,1,0,0,7,0,1,0,1,0,0,0,7,4,3,7,0,0,320,0,327,320,7,0,8,6,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,972,14,14,85,123,115,145,163,117,108,84,4,0 to 118,54,611,351,10,972,0,0,27,903,34,133,1,48,923,0,1,971,9,39,0,0,40,8,0,48,0,2,3,2,6,4,3,6,12,10,0,8 to 107,72,44,4,0,0,0,48,0,4,0,10,0,0,2,48,8,40,48,0,0,923,0,971,923,48,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,672,9,16,49,88,94,118,121,100,48,28,1,0 to 102,51,394,267,11,669,3,0,10,635,13,169,2,29,643,0,0,669,17,10,2,0,19,8,0,27,0,0,4,5,3,9,4,2,1,1,0,19 to 86,46,12,13,2,0,0,27,0,5,0,5,0,0,1,29,8,21,27,2,0,642,1,672,643,29,1,58,20,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,12135,166,218,661,1248,1406,1738,2753,2405,1197,317,26,0 to 119,57,7026,5023,86,12122,13,0,128,11867,107,303,67,330,11801,3,1,12118,282,37,9,2,167,152,0,319,2,5,23,36,44,53,72,43,32,20,0,1 to 99,55,234,53,13,19,43,257,19,84,2,50,2,0,9,330,155,175,319,11,0,11799,2,12134,11801,330,9,215,157,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,11062,246,232,815,1508,1539,1708,1782,1609,1078,501,44,0 to 119,51,6486,4396,180,11008,54,0,267,10244,231,657,121,655,10400,3,4,11001,514,131,9,1,399,244,2,645,2,6,46,90,95,96,93,89,75,63,0,0 to 102,54,366,145,71,63,158,400,87,269,4,207,2,0,33,655,247,406,645,10,0,10356,44,11058,10400,655,33,525,284,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,8692,103,244,621,1318,1414,1563,1522,1052,528,201,126,0 to 109,48,4825,3801,66,8640,52,0,338,7803,390,606,168,573,8064,13,42,8586,507,33,31,2,278,262,0,540,4,10,40,88,86,108,101,77,43,16,0,0 to 102,49,269,47,213,11,312,180,48,213,5,138,6,2,13,573,289,283,540,33,0,8046,18,8650,8064,573,13,403,48,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,2012,33,27,87,216,206,244,329,408,326,132,4,0 to 100,61,1190,796,26,1960,52,0,36,1908,47,90,16,99,1907,1,5,1954,81,17,1,0,50,48,0,98,1,3,6,12,12,11,24,14,15,1,0,0 to 85,56,54,24,18,2,31,59,8,41,1,32,1,0,8,99,49,50,98,1,0,1856,51,2007,1907,99,8,102,37,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,14732,177,193,1027,1932,2089,2363,2539,2201,1467,730,14,0 to 119,53,8715,5820,197,14407,324,1,367,13236,613,1229,153,1285,13438,4,5,14399,1117,122,41,5,657,582,0,1239,10,10,80,144,185,208,203,182,137,126,0,0 to 101,55,782,200,34,223,275,730,234,425,13,311,12,3,68,1285,609,676,1238,46,1,13160,278,14727,13438,1285,68,1542,333,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,7154,127,138,450,816,886,1053,1189,1178,928,386,3,0 to 105,55,4107,3029,18,6899,255,0,192,6346,356,728,139,766,6381,2,5,6892,511,185,53,17,369,327,0,696,12,17,58,86,83,111,133,101,109,56,0,0 to 101,55,500,50,54,92,249,348,99,170,18,128,9,4,28,766,367,399,696,70,0,6196,185,7149,6381,766,28,886,461,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,113836,997,1474,8200,18118,18323,21216,19677,13419,7579,4273,560,0 to 135,49,58656,54000,1180,113323,512,1,2588,104965,2785,8631,819,14167,99181,185,303,112838,13416,590,153,8,6722,7279,5,14006,55,126,1093,2335,2225,2704,2330,1580,989,692,38,0 to 105,49,7168,2139,573,4126,6833,2882,4291,3666,36,2081,25,7,490,14167,7393,6768,14005,161,1,98832,349,113533,99181,14167,490,2131,1409,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,1712,15,24,88,170,251,278,382,296,149,58,1,0 to 105,55,914,792,6,1662,50,0,462,1107,83,252,70,92,1584,0,36,1626,70,14,4,4,42,42,0,84,0,3,6,11,13,17,17,11,11,3,0,6 to 90,52,66,5,1,12,20,49,15,13,3,9,2,0,3,92,46,46,84,8,0,1542,42,1676,1584,92,3,232,54,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,4169,162,172,345,550,579,593,651,575,345,188,9,0 to 119,49,2479,1668,22,4160,9,0,60,3980,99,146,49,176,3990,2,1,4157,134,40,2,0,56,118,0,174,3,1,16,25,29,30,28,26,11,7,0,0 to 94,50,125,27,3,19,10,146,18,23,0,23,0,0,9,176,118,58,174,2,0,3983,7,4168,3990,176,9,528,64,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,869,29,19,61,90,115,142,167,138,67,39,2,0 to 97,53,460,378,31,842,27,0,22,805,15,86,32,65,803,1,0,841,42,12,9,2,32,22,0,54,0,0,3,7,8,8,12,13,9,5,0,20 to 94,59,50,4,0,0,1,51,2,9,2,9,2,0,2,65,26,39,54,11,0,787,16,869,803,65,2,47,20,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,824,9,10,54,131,116,176,160,101,51,16,0,0 to 97,50,398,415,11,813,11,0,18,772,19,41,19,97,727,0,0,813,88,6,2,1,14,80,0,94,1,2,5,30,24,19,14,0,2,0,0,4 to 82,39,52,34,4,4,8,48,38,4,1,1,0,0,0,97,82,15,94,3,0,719,8,824,727,97,0,89,54,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,351,3,3,16,39,45,65,77,53,38,12,0,1 to 103,55,206,128,17,350,1,0,28,306,9,38,9,12,339,0,0,350,6,6,0,0,5,7,0,12,0,0,0,3,0,3,6,0,0,0,0,25 to 62,54,12,0,0,0,0,12,0,0,0,1,0,0,0,12,7,5,12,0,0,338,1,351,339,12,0,42,10,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,1962,24,31,152,233,274,291,367,278,197,115,0,0 to 103,54,1041,733,188,1894,68,0,27,1891,28,48,23,61,1900,0,1,1893,46,13,0,2,33,26,0,59,0,0,6,10,11,8,8,11,5,2,0,15 to 89,49,48,7,2,2,1,57,1,22,0,13,0,1,1,61,27,34,59,2,0,1834,66,1961,1900,61,1,36,33,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,93,1,2,9,13,14,9,15,12,14,4,0,1 to 90,53,52,39,2,93,0,0,2,86,3,7,0,7,86,0,0,93,5,2,0,0,3,4,0,7,0,0,0,2,0,1,1,1,1,1,0,30 to 89,55,4,3,0,0,1,5,1,4,0,3,0,0,1,7,4,3,7,0,0,86,0,93,86,7,1,18,0,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,3488,29,27,167,299,358,472,659,590,465,418,4,0 to 102,60,2104,1349,35,3471,17,0,103,3179,62,289,14,337,3144,1,6,3465,237,99,0,1,219,117,0,336,1,2,10,28,15,31,64,56,55,75,0,3 to 101,69,249,35,7,45,12,267,57,49,1,68,1,0,33,337,118,219,336,1,0,3129,15,3482,3144,337,33,79,58,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,6817,107,89,375,667,731,920,1209,1215,917,583,4,0 to 115,59,3917,2789,111,6648,169,0,369,6177,190,674,84,430,6384,1,2,6645,363,51,10,6,242,172,0,414,2,1,18,36,47,55,63,79,74,55,0,0 to 102,63,330,24,31,29,43,316,55,162,10,138,7,1,57,430,182,248,414,16,0,6231,153,6815,6384,430,57,223,117,64,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,1373,21,10,70,169,193,288,339,165,82,33,3,0 to 101,52,465,848,60,1365,8,0,8,1283,48,124,5,51,1317,0,5,1360,38,13,0,0,21,30,0,51,0,0,1,8,5,8,13,8,4,4,0,21 to 92,59,37,1,0,13,10,22,19,13,0,12,0,0,5,51,30,21,51,0,0,1309,8,1368,1317,51,5,40,26,62,1.62412905104683,0.150723124168937
