ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
31986,Calhoun,01015,Northeastern,125,3,0.154366224232035,2.21070839394633,5c7d9f9d-32fe-47de-b016-dc3b15917a47,2300
31987,Chambers,01017,East Central,319,21,0.150563980768084,1.72306516183319,fa21e7a0-cb7d-49ef-b99a-7c3e3d6eacf9,1284
31988,Jackson,01071,Northern,60,2,0.287410215888713,2.67694940746419,7e546f25-0686-48e8-a85a-70ab41ce0eef,1754
31989,Pike,01109,Southeastern,99,0,0.166038209106773,2.23104055343355,dd79e2af-6317-4c58-a222-8bbab08423cf,894
31990,Baldwin,01003,Southwestern,224,6,0.400159431601878,6.69300034847276,6d8e90a9-447a-4b2d-90d0-1b281b75fd7e,4718
31991,Clarke,01025,Southwestern,63,1,0.308508819690587,3.78655552072513,932f10b7-9509-430e-a3fa-9fa9ccffadb8,607
31992,Conecuh,01035,Southwestern,14,0,0.209509978242295,2.59686142559656,379f1760-c222-4a3f-a59e-1012dcf7de40,192
31993,Franklin,01059,Northern,247,2,0.164243463038702,1.78358559509712,46e44006-f863-4433-bdb3-523e353fef57,1081
31994,Hale,01065,West Central,72,2,0.163613340422671,2.4799010938001,442e76bb-7046-4f2e-a2bd-d0d60f99d586,544
31995,Henry,01067,Southeastern,30,1,0.139761467476774,1.63725823418183,ef3240a3-40ff-457b-9737-a8a14389cba0,274
31996,Tallapoosa,01123,East Central,328,42,0.191182308914904,2.16459004269042,1bc2f3d1-b972-434b-88bd-29f368781730,1777
31997,Dale,01045,Southeastern,45,0,0.138259666605563,1.65151999951547,46df5915-c676-4fd0-af1e-c9dc69bee1bf,651
31998,Madison,01089,Northern,250,4,0.207245811581288,2.4192510631746,b4d564e2-f1ce-4105-aec7-2d8bd4700790,10246
31999,Washington,01129,Southwestern,54,2,0.26740407070929,2.63236527422465,39c1c65d-0e87-4520-83ea-92ea7cd03a0d,320
32000,Wilcox,01131,Southwestern,85,4,0.224284362669096,2.68126387368409,5cde41fd-6e3b-43d4-a12b-42068d995439,295
32001,Bibb,01007,West Central,46,1,0.156476914356972,1.8951692775798,70977015-2e59-44ef-bb5e-cbb723b970cd,930
32002,Coffee,01031,Southeastern,150,0,0.167143203828118,1.67989540600381,db72765e-a8ee-4025-8a35-32fe97a96e91,1098
32003,DeKalb,01049,Northeastern,158,2,0.197848401841384,2.21695752803772,550d773d-e3a7-49d5-b3db-8bc1eed97ba9,1509
32004,Geneva,01061,Southeastern,15,0,0.141768015065281,1.83488097279248,1869a3f7-8262-4488-9193-07b256aff9af,335
32005,Barbour,01005,Southeastern,61,1,0.223267704174077,2.69097505269632,ffda9168-3d5e-445c-870c-520476517ac4,454
32006,Chilton,01021,West Central,67,1,0.174837510280213,2.09165532433194,e04a623e-c4ae-4b7a-8671-e22d41d87258,855
32007,Etowah,01055,Northeastern,193,10,0.138757597037284,2.10053621990475,9d36ba90-5b6e-42c4-a922-189261d82994,2721
32008,Randolph,01111,Northeastern,111,7,0.14646191250813,1.58584516900329,17e43674-78a3-4e57-871c-40de196ec29d,633
32009,Choctaw,01023,Southwestern,67,0,0.227681129400253,2.68700551554037,8a29aeb8-6a8a-4193-880e-88183cd9457c,241
32010,Marengo,01091,Southwestern,83,4,0.243586589216875,2.64368581241414,c9f39357-57d9-4d42-9c5b-671d84a9d65b,706
