OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
13334,Autauga,01001,East Central,17,1,0.150198352049983,2.1379328255407,1,7d0703bf-188c-4aa1-ae23-8ff172611953,158
13335,Baldwin,01003,Southwestern,59,0,0.400159431601878,6.69300034847276,1,38a7d337-6771-4d86-b7f4-fdf967fd8b44,789
13336,Barbour,01005,Southeastern,7,0,0.223267704174077,2.69097505269632,0,4521cc7c-3539-4172-94cc-aa09980d603a,56
13337,Bibb,01007,West Central,11,0,0.156476914356972,1.8951692775798,0,31c4bbe9-e0ac-4eeb-87db-4a3683b114b9,149
13338,Blount,01009,Northeastern,11,0,0.164406638341006,2.45274784751908,0,5163c1e8-262b-4708-ac39-97d51f39bcdc,106
13339,Bullock,01011,East Central,4,0,0.154671563531792,2.06480197165101,0,75dd363d-5ee9-4e68-8cea-ede09021b9db,23
13340,Butler,01013,Southeastern,3,0,0.191776547733298,1.83587954870993,0,506c077f-6c23-490f-a64e-b66307481025,56
13341,Calhoun,01015,Northeastern,54,0,0.154366224232035,2.21070839394633,0,d55d515f-0ad7-439e-a839-346ebe8067c6,237
13342,Chambers,01017,East Central,161,8,0.150563980768084,1.72306516183319,8,b75fa4f7-7693-4ee0-8186-8714feb89c0a,267
13343,Cherokee,01019,Northeastern,7,0,0.151975822791428,1.89808177880757,0,0e3cc2bd-abdc-444f-b75a-55a52fe20a0f,65
13344,Chilton,01021,West Central,25,0,0.174837510280213,2.09165532433194,0,5a679d38-a01e-462e-8878-2d1f74af15d1,149
13345,Choctaw,01023,Southwestern,6,0,0.227681129400253,2.68700551554037,0,8e16805e-929c-4386-a6b0-eeb87b658625,35
13346,Clarke,01025,Southwestern,13,0,0.308508819690587,3.78655552072513,0,cc67f4c8-cfaa-4df3-b689-60949255fb51,121
13347,Clay,01027,Northeastern,11,0,0.151874743437702,2.02332180215824,0,bf8dd13e-77e6-42b2-a674-78852b5c32da,66
13348,Cleburne,01029,Northeastern,12,0,0.141259985723536,2.17578212063938,0,90f5dc41-64db-4672-8c03-f9894d42a4da,30
13349,Coffee,01031,Southeastern,14,0,0.167143203828118,1.67989540600381,0,d7b43b84-800d-44bb-b313-1b343e23156e,107
13350,Colbert,01033,Northern,8,0,0.15857369348987,2.31239229125845,1,4dadede6-80de-44f8-a8e8-88c0d399ddbc,239
13351,Conecuh,01035,Southwestern,3,0,0.209509978242295,2.59686142559656,0,dbdfc219-7f88-4dd3-b8ac-4f097965fae3,45
13352,Coosa,01037,East Central,10,0,0.16640708911109,1.7505584986585,0,49f117f0-a35c-4312-a983-f377e81a9bcb,29
13353,Covington,01039,Southeastern,10,0,0.255971892285061,2.38709591035509,0,b63be93e-ac42-4232-965a-e0729b024543,94
13354,Crenshaw,01041,Southeastern,2,0,0.150571897113878,2.31806123117494,0,55b4c393-3724-4090-b9ee-19d632f29446,79
13355,Cullman,01043,Northern,29,0,0.191087821164047,2.50218505547441,1,8945550f-c3c3-4a2c-b782-7b015c4bca58,222
13356,Dale,01045,Southeastern,6,0,0.138259666605563,1.65151999951547,0,f0bd8c23-9827-4836-a904-640fc42411d2,101
13357,Dallas,01047,Southwestern,10,0,0.246497505086154,3.13752996820932,0,2df488ee-86c8-4138-b87d-3123a47b4456,109
13358,DeKalb,01049,Northeastern,16,0,0.197848401841384,2.21695752803772,0,4abdeeb7-c167-4e8d-b553-b59dd8f141c7,207
13359,Elmore,01051,East Central,29,0,0.163505782545826,2.27519521591255,0,4d0a8ec7-1f97-47f1-af23-2799c81b4c6a,409
