ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
46334,Autauga,01001,East Central,636,12,0.150198352049983,2.1379328255407,14f499ca-50d9-4903-b27a-03c315f9da71,4609
46335,Baldwin,01003,Southwestern,980,9,0.400159431601878,6.69300034847276,5fea7d32-8e6e-4a14-8237-abfa683c378d,17440
46336,Barbour,01005,Southeastern,357,2,0.223267704174077,2.69097505269632,72d64415-f52d-4eba-881a-fafcdb972d94,2037
46337,Bibb,01007,West Central,196,1,0.156476914356972,1.8951692775798,69532d35-4a8b-4789-a5a9-95313b863c43,2248
46338,Blount,01009,Northeastern,251,1,0.164406638341006,2.45274784751908,6f5d8384-0909-4ebd-af44-131505037753,3577
46339,Bullock,01011,East Central,368,10,0.154671563531792,2.06480197165101,2a27f630-f915-4062-80fa-7d685ab725b3,1368
46340,Butler,01013,Southeastern,632,28,0.191776547733298,1.83587954870993,0fd068dc-100c-49ae-9f1e-6e5488223f53,2544
46341,Calhoun,01015,Northeastern,387,5,0.154366224232035,2.21070839394633,7d8e350c-f05a-4b83-911c-b81d5c52d1fd,7492
46342,Chambers,01017,East Central,643,27,0.150563980768084,1.72306516183319,e964d3b3-b949-483f-88da-41742bcb38e9,3455
46343,Cherokee,01019,Northeastern,103,7,0.151975822791428,1.89808177880757,7e1ff8cc-0fc7-4bc8-9701-bc53befff437,1509
46344,Chilton,01021,West Central,262,2,0.174837510280213,2.09165532433194,f3d32191-a19b-4e65-9b8f-d040f8652bb0,3000
46345,Choctaw,01023,Southwestern,197,12,0.227681129400253,2.68700551554037,10fe4515-00c8-4092-b1e0-2edf53ecc430,732
46346,Clarke,01025,Southwestern,283,6,0.308508819690587,3.78655552072513,d6fc9105-9a27-4ff6-ab9d-7f8065586992,2551
46347,Clay,01027,Northeastern,69,2,0.151874743437702,2.02332180215824,6e059c12-ca91-4297-9354-d668e6b2b16e,866
46348,Cleburne,01029,Northeastern,39,1,0.141259985723536,2.17578212063938,c1f7e0bd-a056-44f0-9290-25d039bb88f1,613
46349,Coffee,01031,Southeastern,386,3,0.167143203828118,1.67989540600381,c8b58d2d-9deb-4c15-8185-8f6ed3656744,3979
46350,Colbert,01033,Northern,426,6,0.15857369348987,2.31239229125845,52ef45a2-ab6d-4aa8-8fea-cc591e112e33,5140
46351,Conecuh,01035,Southwestern,217,7,0.209509978242295,2.59686142559656,5262620a-e367-49e8-8458-4f88cd24ae1b,1067
46352,Coosa,01037,East Central,59,1,0.16640708911109,1.7505584986585,d432a391-b48c-4aa7-ac08-190b8b7efdd9,560
46353,Covington,01039,Southeastern,372,7,0.255971892285061,2.38709591035509,eca42731-0334-45bf-9c12-8ae280d3457d,3060
46354,Crenshaw,01041,Southeastern,125,3,0.150571897113878,2.31806123117494,27e24ebe-e506-4ac6-996d-5ac4ad55060a,1263
46355,Cullman,01043,Northern,470,5,0.191087821164047,2.50218505547441,e39d5315-8282-4159-99be-9e0d8372cdcb,6506
46356,Dale,01045,Southeastern,302,0,0.138259666605563,1.65151999951547,3998a388-dabe-432d-aed3-9ee72b070d9d,3646
46357,Dallas,01047,Southwestern,910,9,0.246497505086154,3.13752996820932,4b9389fa-6876-4037-ae69-01d9891dd016,5337
46358,DeKalb,01049,Northeastern,761,5,0.197848401841384,2.21695752803772,3a193a33-e786-4f5a-b1f3-0586b0c714b7,5459
46359,Elmore,01051,East Central,962,15,0.163505782545826,2.27519521591255,aabc4913-b1aa-49f8-9237-e26faa626642,7353
46360,Escambia,01053,Southwestern,411,8,0.233446648119298,2.50306921694382,b7d8a599-6395-42e7-aa38-f04800daadb1,2986
46361,Etowah,01055,Northeastern,790,13,0.138757597037284,2.10053621990475,d83a5963-b118-411a-8968-d014f8ee837d,10044
46362,Fayette,01057,West Central,72,1,0.158552104918499,1.83779224583562,8ccd6304-8ed4-4734-ab42-3d85f23f44fc,1236
46363,Franklin,01059,Northern,902,16,0.164243463038702,1.78358559509712,93f5ad31-d031-4a8a-b788-bdea6ebdc1cd,4043
46364,Geneva,01061,Southeastern,84,0,0.141768015065281,1.83488097279248,55c5956f-ed9d-430a-940b-3303f3b29cb7,1535
46365,Greene,01063,West Central,186,8,0.164666965815741,3.57766804402764,8a1b2781-68b2-43fa-9dc4-9a3857a472ec,999
46366,Hale,01065,West Central,315,21,0.163613340422671,2.4799010938001,ee4527fe-9aea-4a66-9344-5cecfd8822e8,2371
46367,Henry,01067,Southeastern,136,3,0.139761467476774,1.63725823418183,91ea872f-9fda-499a-a7cb-17835ea3cfc9,1436
46368,Houston,01069,Southeastern,510,6,0.142463779205855,2.10452810210549,4289972f-f59c-4e16-aa23-6adfc71d8ace,9843
46369,Jackson,01071,Northern,302,2,0.287410215888713,2.67694940746419,6a03b74c-ff4a-466e-b3d7-6bc454bcfd74,5167
46370,Jefferson,01073,Jefferson,5486,155,0.282606031405749,2.91318939557353,5deaf6a4-782f-4376-876a-243326d1c99d,77542
46371,Lamar,01075,West Central,80,1,0.15263540616661,1.64069081755141,d51efee0-9833-4723-8971-77245427e25f,1031
46372,Lauderdale,01077,Northern,501,6,0.184043571131042,2.55716948814366,0bb922e2-d65b-4643-8268-5cf37d8f74fa,8193
46373,Lawrence,01079,Northern,109,0,0.182392737623559,1.92975383451283,b47150d5-647b-47d7-8013-7c32db6f7f2e,1411
46374,Lee,01081,East Central,1433,37,0.153274187500529,2.0496448391292,c87be3e5-e72e-4eaa-9a25-4332697ee9f1,13076
46375,Limestone,01083,Northern,518,1,0.155003206122046,1.71814668265853,c571ae7c-4d97-4548-b152-cd986e9bd3a6,5612
46376,Lowndes,01085,East Central,478,21,0.179493868658938,2.34426217715912,dac5d412-4817-4e0d-bd8f-6657aa032251,1495
46377,Macon,01087,East Central,199,9,0.152225727451423,2.0876916570357,5b619982-e40a-4c11-8b2f-9d5b0ba90ffc,1545
46378,Madison,01089,Northern,1554,8,0.207245811581288,2.4192510631746,f2507f3a-eca8-4e00-b896-514254b90538,31848
46379,Marengo,01091,Southwestern,317,11,0.243586589216875,2.64368581241414,d8461fe0-9bd8-4510-87fd-ea8d11715865,2874
46380,Marion,01093,Northern,236,13,0.188224455607951,1.90243452461428,4cca2197-cab0-49e4-b9b3-e9dd95e37cac,2418
46381,Marshall,01095,Northern,1770,11,0.158193819913322,2.22984018931076,71d40170-8365-426d-b06b-07cf894ad1cc,11274
46382,Mobile,01097,Mobile,4219,136,0.307697348295278,4.83629332281426,cf640334-48d9-472f-b8e7-1b342c6f4277,40657
46383,Monroe,01099,Southwestern,241,2,0.254517578378227,2.83753802882174,ea4cd5fc-535d-4c40-ae57-760a82e3ed3a,2147
46384,Montgomery,01101,East Central,4246,105,0.198182172648103,2.60770290702687,04ea1e07-453a-40e2-aff9-a32e8a695541,22011
46385,Morgan,01103,Northern,1128,5,0.152203319983528,1.80617511452274,377be4f1-5b2d-4169-ad9b-69e68b4be13b,10342
46386,Perry,01105,West Central,179,1,0.18021159047953,2.14838023913143,94d5f842-ea21-4021-aba0-858d362374fc,1646
46387,Pickens,01107,West Central,238,6,0.22311596802615,2.22345505777214,aa095303-4c43-40c9-a4f0-e64b73cdb85e,1871
46388,Pike,01109,Southeastern,452,5,0.166038209106773,2.23104055343355,f72c5466-fc50-4feb-959f-cabb87ca4d17,3475
46389,Randolph,01111,Northeastern,216,9,0.14646191250813,1.58584516900329,6691c4e3-22bd-4472-a3f2-6e9646e380e6,1679
46390,Russell,01113,East Central,568,0,0.160426072907967,2.13411394127528,2a41a80b-d254-4f81-96d3-a08feae72f4a,4105
46391,St. Clair,01115,Northeastern,416,2,0.164611790120262,2.46182521198285,90dfd142-983e-4ee9-9348-a62c0dab191d,7503
46392,Shelby,01117,Northeastern,1357,24,0.202879219246825,2.52559193618872,ba29f93e-ffd6-4415-8101-2012057cc847,19948
46393,Sumter,01119,West Central,285,12,0.227210820567734,3.07842876540608,5556dc7f-4417-428d-a2ec-140283145eac,1423
46394,Talladega,01121,Northeastern,323,7,0.190828489604655,2.7296175303427,264964c5-0811-4e4d-8168-ffa5c1b8a598,6445
46395,Tallapoosa,01123,East Central,604,69,0.191182308914904,2.16459004269042,d814c239-4268-4b04-a7a5-898d6f47f7b8,5217
46396,Tuscaloosa,01125,West Central,2346,44,0.338742577944004,2.90058009044742,7b8ad47f-d817-493c-9c8e-3cb8fc630a81,24084
46397,Walker,01127,West Central,985,25,0.20307720239839,2.39750884765462,aa8747fb-b5f1-4439-b8ea-b88511ea6a2f,7835
46398,Washington,01129,Southwestern,118,7,0.26740407070929,2.63236527422465,14b1c3c3-99bb-46b9-9168-0286e15401e3,1197
46399,Wilcox,01131,Southwestern,294,8,0.224284362669096,2.68126387368409,31e1a823-f7d5-470d-ba7c-1b9e4c007ca2,1367
46400,Winston,01133,Northern,266,3,0.159972008442992,1.68720534678178,8043ff93-e162-4bc0-9e54-994979e0d1c4,2500
46401,Unknown or Out of State,99999,Unknown,0,0,12.9086340951542,16.2873566339486,5cbcbe6e-77b3-4417-bec1-1a912de3892a,0
