ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
13,13,39,077,LIBERTY,Liberty,FL,2213,3,4,156,689,561,398,268,93,28,5,8,0 to 92,39,167,2037,9,2213,0,0,1,1999,1,64,0,218,1995,0,0,2213,215,3,0,0,5,213,0,218,0,0,13,57,53,54,36,5,0,0,0,20 to 73,41,115,96,5,2,7,132,79,5,0,1,0,0,1,218,213,5,218,0,0,2044,0,2264,2044,218,1,35,14,49,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,1948,11,19,155,526,404,313,238,166,69,43,4,0 to 118,41,414,1502,32,1942,6,0,33,1859,9,252,5,255,1692,1,0,1941,244,8,2,1,22,230,0,252,0,2,26,74,53,48,40,9,3,0,0,13 to 84,39,112,112,19,9,30,75,147,18,1,5,0,0,0,255,232,23,252,3,0,1985,3,2244,1988,255,0,6,4,50,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,3135,35,31,195,372,412,523,611,435,280,186,55,0 to 119,54,1755,1326,54,3113,22,0,44,3025,28,110,35,111,3022,2,0,3111,84,24,3,0,45,63,0,108,2,1,9,21,17,28,17,11,4,1,0,2 to 93,47,85,12,6,5,31,69,8,28,1,13,1,1,4,111,65,46,108,3,0,4023,19,4155,4042,111,4,38,31,50,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,3371,85,97,232,400,417,441,661,544,285,199,10,0 to 119,55,1903,1365,103,3356,15,0,179,3059,63,260,16,160,3207,0,4,3352,129,29,2,0,78,80,0,158,4,7,17,36,23,29,25,11,5,3,0,0 to 97,42,78,71,7,2,11,141,6,6,0,14,0,0,2,160,82,78,158,2,0,3891,13,4070,3904,160,2,9,7,46,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,883,30,14,95,131,119,143,148,103,66,32,2,0 to 99,48,489,339,55,823,60,0,22,839,16,62,3,29,854,0,0,823,10,19,0,0,18,11,0,29,0,0,3,3,3,1,5,6,5,3,0,20 to 97,64,20,7,2,0,0,28,1,8,0,11,0,0,4,29,11,18,29,0,0,989,60,1078,1049,29,4,4,3,70,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,767,12,13,58,86,92,125,148,148,63,21,1,0 to 119,54,431,317,19,758,9,0,3,743,5,25,3,26,741,0,0,758,17,9,0,0,12,13,1,26,1,0,2,4,8,6,2,2,1,0,0,1 to 79,42,19,3,1,3,0,22,4,4,0,1,0,0,0,26,13,12,26,0,0,844,9,879,853,26,0,28,26,44,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,6792,120,136,436,617,745,846,1285,1318,920,347,22,0 to 100,59,3350,2951,491,6701,91,0,182,6200,82,570,68,764,6015,5,8,6689,741,11,12,0,354,395,3,752,29,41,108,114,146,123,101,46,39,16,1,0 to 92,40,280,22,253,197,366,189,197,139,2,86,1,1,10,764,403,358,752,12,0,8100,78,8948,8178,764,10,68,57,55,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,51701,1190,1371,4108,7538,7465,8072,9002,7240,3887,1727,101,0 to 119,50,29700,21768,233,51295,406,0,595,49966,458,1700,305,2479,49144,48,30,51218,2306,112,58,3,1294,1123,1,2418,38,69,273,411,400,385,348,259,174,122,0,0 to 104,46,1053,539,493,333,679,1284,455,578,11,447,8,3,85,2479,1150,1328,2418,61,0,61176,344,64078,61520,2479,85,742,394,45,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,15161,245,297,805,1360,1533,1977,2899,3244,2004,693,104,0 to 119,59,8653,6185,323,14918,243,0,537,14099,177,1036,43,1134,14021,6,0,14912,1068,58,8,0,628,495,3,1126,10,35,77,135,162,167,169,159,137,82,1,0 to 101,53,737,195,87,107,292,677,157,152,2,217,2,2,100,1134,498,633,1126,8,0,19530,235,20908,19765,1134,100,199,101,57,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,8165,118,198,602,937,1128,1336,1469,1296,757,303,21,0 to 101,53,4721,3330,114,8145,20,0,97,7746,130,448,45,394,7768,3,0,8142,333,58,3,0,233,158,0,391,0,3,19,37,49,60,71,73,53,29,0,6 to 95,59,233,80,34,44,29,305,57,120,0,95,0,0,32,394,159,235,391,3,0,9971,17,10386,9988,394,32,205,172,59,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,819,18,38,98,155,91,107,122,109,57,24,0,0 to 94,46,453,345,21,815,4,0,31,619,2,118,3,118,701,0,0,815,102,14,2,0,54,62,0,116,2,8,18,33,15,12,14,11,3,2,0,0 to 88,33,64,38,11,3,59,54,3,24,2,12,2,0,0,118,63,55,116,2,0,967,2,1087,969,118,0,184,128,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,12902,143,179,766,1423,1494,1902,2280,2475,1612,603,25,0 to 168,57,7821,5033,48,12874,28,0,3621,8901,177,2109,134,261,12365,2,274,12598,235,21,4,1,143,113,0,256,5,4,17,37,52,46,47,30,16,7,0,0 to 97,48,189,43,17,7,52,197,7,49,3,36,0,0,7,261,114,147,256,5,0,14165,23,14452,14188,261,7,299,142,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,19979,169,290,1009,1995,2141,2877,4169,3901,2126,1014,288,0 to 119,58,11157,8093,729,19884,95,0,238,19161,230,756,134,784,19183,12,0,19872,652,118,13,1,369,401,0,770,4,19,63,104,93,130,147,127,53,44,0,0 to 102,53,442,178,125,25,109,607,54,213,5,149,4,0,41,784,407,377,770,14,0,22708,81,23593,22789,784,41,825,300,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,787,20,25,63,86,130,100,135,120,67,40,1,0 to 118,52,463,304,20,787,0,0,11,697,6,67,0,56,731,0,0,787,40,16,0,0,26,30,0,56,0,2,12,2,10,10,10,3,4,3,0,6 to 91,48,42,13,0,1,1,53,2,12,0,10,0,0,2,56,30,26,56,0,0,944,0,1000,944,56,2,81,27,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,14931,205,229,745,1317,1443,1847,2433,2803,1990,653,1266,0 to 101,59,7836,5990,1105,14797,134,0,130,14440,222,341,92,313,14600,10,8,14779,282,16,15,0,157,141,0,298,1,8,19,36,45,58,48,50,42,6,0,1 to 98,52,171,41,80,6,82,206,10,120,12,73,5,1,15,313,150,163,298,15,0,17534,119,17977,17653,313,15,393,116,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,1594,25,27,130,187,168,216,321,256,184,79,1,0 to 118,56,970,607,17,1593,1,0,17,1474,16,198,2,38,1556,0,0,1593,35,3,0,0,26,12,0,38,1,1,3,6,7,4,9,3,1,3,0,3 to 99,48,21,8,4,5,7,26,5,12,0,4,0,0,1,38,12,26,38,0,0,2061,1,2100,2062,38,1,60,10,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,3815,27,25,90,171,179,294,509,1413,889,132,86,0 to 119,69,1862,1739,214,3741,74,0,110,3459,164,270,54,260,3532,0,23,3718,211,48,0,1,76,183,0,259,0,0,7,6,32,40,38,89,40,8,0,17 to 92,65,215,34,6,4,15,238,6,58,0,45,0,0,17,260,184,76,259,1,0,4187,73,4525,4260,260,17,54,42,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,16377,209,374,1222,2007,2198,2552,2809,2457,1168,501,880,0 to 119,51,9332,6915,130,16343,34,0,247,15755,246,483,95,512,15850,12,3,16328,460,46,6,0,273,233,0,506,9,10,56,83,83,91,62,65,31,22,0,0 to 100,46,370,72,62,2,182,319,5,200,5,111,1,0,12,512,235,277,506,6,0,20977,28,21529,21005,512,12,413,170,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,61478,1082,1386,4512,8560,9074,9867,10135,7331,3480,1329,4722,0 to 120,48,34043,27120,315,60435,1042,1,624,59600,585,1574,387,2169,59241,52,16,60368,1983,102,80,4,986,1097,2,2085,36,55,226,402,413,439,325,157,82,33,1,0 to 101,43,852,372,679,182,900,956,229,632,41,337,34,5,43,2169,1146,1021,2084,84,1,73453,958,76635,74411,2169,43,666,453,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,3799,38,64,168,342,333,442,700,899,614,190,9,0 to 222,62,2092,1493,214,3792,7,0,52,3553,119,209,25,122,3674,2,1,3790,61,61,0,0,60,62,0,122,2,4,8,9,7,17,29,20,16,10,0,0 to 97,60,86,1,11,24,14,84,24,31,0,33,0,0,12,122,62,60,122,0,0,4654,6,4785,4660,122,12,498,40,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,3432,65,58,231,452,423,519,650,533,367,130,4,0 to 100,54,2054,1364,14,3414,18,0,63,3278,66,154,40,122,3310,0,0,3414,68,49,4,1,57,60,0,117,1,6,7,26,15,17,23,16,9,2,0,1 to 88,48,96,17,4,0,26,90,1,39,2,25,2,1,5,122,61,61,117,5,0,4283,13,4419,4296,122,5,197,164,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,35942,342,407,2011,4021,4042,5164,7069,6596,4039,2172,79,0 to 120,57,20843,14995,104,35619,323,0,1635,33211,411,3011,369,1397,34337,12,196,35412,1228,118,45,6,764,581,1,1346,8,29,103,206,167,209,219,180,149,127,0,0 to 101,53,927,260,87,72,140,1089,117,399,18,403,16,1,91,1397,612,784,1346,51,0,45745,271,47428,46016,1397,91,325,233,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,2103,54,46,156,268,238,246,339,298,236,212,10,0 to 118,56,1351,669,83,2098,5,0,58,1856,110,503,13,172,1931,0,0,2098,68,99,2,3,116,51,0,167,1,6,15,17,22,22,19,20,30,20,0,1 to 102,56,111,43,6,7,18,140,9,32,1,39,0,0,18,172,53,119,167,5,0,2349,0,2523,2349,172,18,10,6,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,47716,761,987,4134,7475,6915,7381,8658,6387,3266,1639,112,-6 to 119,50,26382,20552,782,47118,598,0,572,45808,454,1617,193,1702,45919,18,77,47023,1475,155,61,11,881,749,0,1630,21,49,166,280,273,260,294,199,99,61,0,0 to 101,47,725,593,208,104,255,1221,154,353,18,277,10,3,51,1702,785,915,1630,72,0,56193,526,58448,56719,1702,51,1027,911,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,340,5,0,42,41,38,33,36,45,55,44,1,0 to 119,59,219,114,7,340,0,0,11,327,0,14,1,9,331,0,0,340,8,1,0,0,3,6,0,9,0,0,2,3,0,1,1,0,0,2,0,19 to 98,34,8,0,0,1,2,6,1,1,0,1,0,0,0,9,6,3,9,0,0,381,0,390,381,9,0,0,0,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,595,10,8,36,56,62,97,123,119,65,19,0,0 to 94,56,353,239,3,541,54,0,14,578,1,46,7,3,592,0,0,541,3,0,0,0,2,1,0,3,0,0,0,0,2,1,0,0,0,0,0,40 to 48,42,2,0,1,0,1,2,0,1,0,0,0,0,0,3,1,2,3,0,0,837,54,894,891,3,0,9,6,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1157,11,16,54,75,107,137,398,275,70,14,0,0 to 118,59,312,838,7,1157,0,0,13,1127,4,67,4,34,1123,0,0,1157,32,2,0,0,5,29,0,34,0,0,0,5,1,2,16,8,2,0,0,25 to 80,60,20,11,2,1,1,32,1,6,0,6,0,0,1,34,29,5,34,0,0,1845,0,1879,1845,34,1,10,8,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1465,18,25,116,185,168,221,288,189,146,103,6,0 to 118,54,920,520,25,1463,2,0,27,1396,34,143,1,51,1413,0,1,1462,12,39,0,0,41,10,0,51,0,2,3,3,7,4,3,6,12,11,0,8 to 107,72,45,5,1,0,0,51,0,4,0,11,0,0,2,51,10,41,51,0,0,1696,2,1750,1698,51,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1241,13,26,84,137,167,211,246,209,107,39,2,0 to 102,54,703,527,11,1237,4,0,12,1187,13,186,4,35,1205,0,1,1236,17,16,2,0,23,10,0,33,0,0,5,5,5,10,5,3,1,1,0,18 to 86,46,17,13,3,0,0,33,0,6,0,5,0,0,1,35,10,25,33,2,0,1538,2,1575,1540,35,1,90,26,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,19211,250,332,1024,1791,2045,2668,4376,3925,2098,553,149,0 to 119,58,10941,8167,103,19194,17,0,145,18855,107,393,76,431,18777,2,1,19191,374,46,9,2,227,193,0,420,3,11,43,48,55,66,91,54,36,24,0,0 to 99,53,314,59,21,26,79,315,26,106,2,65,2,0,13,431,196,235,420,11,0,23855,6,24294,23861,431,13,221,163,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,18183,425,447,1252,2229,2291,2620,2998,2926,1874,781,340,0 to 119,53,10581,7412,190,18092,91,0,315,16887,231,1104,128,1100,17071,6,6,18080,934,154,11,1,673,415,0,1088,8,17,84,148,152,161,162,135,131,102,0,0 to 103,53,694,230,130,34,281,742,65,425,8,329,3,0,63,1100,419,681,1088,12,0,21910,79,23097,21989,1100,63,734,247,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,13195,165,342,873,1758,1896,2188,2295,1766,877,320,715,0 to 155,50,7404,5721,70,13120,75,0,391,12084,390,753,195,726,12417,13,39,13069,645,34,45,2,341,338,0,679,8,17,51,120,112,135,123,87,55,17,1,0 to 102,48,344,60,268,7,419,226,34,243,7,157,7,2,20,726,374,352,679,47,0,14678,27,15445,14705,726,20,563,76,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,3671,51,55,164,369,320,422,592,703,621,354,20,0 to 119,62,2229,1405,37,3606,65,0,42,3526,47,122,19,138,3528,2,3,3601,115,21,2,0,71,65,0,136,1,8,10,18,16,17,35,15,17,1,0,0 to 85,54,76,32,22,6,44,80,12,48,1,38,1,0,9,138,67,71,136,2,0,4415,63,4619,4478,138,9,143,53,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,25414,278,341,1581,2796,3047,3569,4423,4718,3165,1429,67,0 to 119,57,14707,10469,238,24477,936,1,460,23144,613,1950,166,2147,23243,3,21,24454,1945,139,58,5,1126,947,11,2084,22,37,148,270,310,345,326,269,212,202,6,0 to 101,53,1282,349,52,401,536,1127,421,632,15,434,13,4,114,2147,984,1152,2083,63,1,29034,873,32060,29907,2147,114,1963,522,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,14710,281,469,1100,1564,1704,1924,2299,2640,2051,672,6,0 to 105,56,8024,6652,34,14354,356,0,311,13039,356,1519,152,1814,12882,3,11,14340,1476,262,60,16,861,876,1,1738,38,86,211,259,288,282,255,177,150,68,0,0 to 101,45,1047,98,169,424,868,485,385,321,20,224,11,5,53,1814,920,893,1738,76,0,16456,280,18558,16736,1814,53,1535,539,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,156276,1616,2322,11578,24549,24720,28488,27091,18516,10587,6219,590,0 to 225,49,81895,73167,1214,155196,1079,1,3382,143299,2785,13477,935,18779,137240,192,65,154941,17799,786,186,8,9253,9328,4,18585,104,228,1510,3087,2951,3482,3062,2047,1313,989,6,0 to 108,49,10250,2982,892,4461,10008,4015,4562,5003,44,3085,30,11,746,18779,9456,9319,18584,194,1,172694,884,192553,173578,18779,746,2249,1510,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,2991,24,38,173,327,401,521,660,503,249,93,2,0 to 101,55,1584,1372,35,2935,56,0,891,1807,83,615,92,110,2808,2,71,2862,80,19,7,4,47,52,0,99,0,3,7,13,13,17,22,16,13,6,0,6 to 91,55,76,5,1,17,22,56,21,14,3,10,2,0,4,110,58,52,99,11,0,3436,45,3593,3481,110,4,329,69,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,6883,226,261,522,905,963,1028,1150,1041,542,235,10,0 to 119,50,3771,3084,28,6817,66,0,70,6620,99,214,55,255,6625,2,1,6814,211,40,4,0,72,179,0,251,3,2,19,49,45,49,38,32,11,7,0,0 to 94,47,176,43,5,27,14,191,46,25,0,25,0,0,9,255,179,76,251,4,0,8672,62,8992,8734,255,9,605,82,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,1602,48,34,95,163,203,239,283,244,158,132,3,0 to 101,55,894,671,37,1547,55,0,26,1493,15,141,36,120,1481,1,0,1546,83,22,12,3,62,43,0,105,2,4,7,13,20,15,24,16,13,6,0,1 to 101,54,95,8,0,2,14,88,3,19,3,17,2,0,9,120,48,72,105,15,0,1842,40,2006,1882,120,9,78,37,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,2963,23,30,232,507,510,517,464,306,228,140,6,0 to 105,48,1321,1543,99,2941,22,0,18,2629,19,262,21,290,2669,3,1,2937,246,36,7,1,56,226,0,282,2,6,26,69,67,58,43,13,5,1,0,0 to 87,40,117,120,11,34,22,155,105,33,2,20,0,0,1,290,229,61,282,8,0,3498,14,3809,3512,290,1,282,131,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,871,11,14,49,88,107,137,188,126,97,54,0,0 to 119,56,513,335,23,865,6,0,28,752,9,98,12,74,792,0,5,860,53,19,2,0,36,36,0,72,0,1,4,7,7,5,15,15,14,6,0,9 to 99,60,32,8,0,32,1,36,35,3,0,14,0,0,4,74,36,38,72,2,0,1056,4,1135,1060,74,4,92,49,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,3219,44,51,224,325,362,442,621,595,381,170,4,0 to 103,57,1730,1284,205,3111,108,0,37,3127,28,62,28,82,3137,0,0,3111,62,13,5,2,39,36,0,75,0,1,13,15,14,8,9,13,6,3,0,14 to 89,44,58,12,2,3,1,71,3,24,0,15,0,0,1,82,39,43,75,7,0,3960,101,4143,4061,82,1,52,46,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,210,2,8,19,32,39,26,26,28,23,6,1,1 to 90,47,98,110,2,210,0,0,33,144,3,65,0,70,140,0,0,210,68,2,0,0,15,55,0,70,1,3,6,17,19,11,7,4,1,1,0,3 to 89,39,57,6,2,5,47,17,6,12,0,6,0,0,1,70,55,15,70,0,0,258,0,328,258,70,1,70,21,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,5396,59,48,239,445,519,738,1037,1036,729,540,6,0 to 119,61,3179,2144,73,5378,18,0,128,4931,62,482,20,476,4915,1,4,5373,335,139,1,1,293,181,0,474,3,4,13,45,27,52,87,74,77,94,0,0 to 101,66,387,53,9,25,22,420,32,96,1,127,1,0,68,476,182,294,474,2,0,6158,16,6651,6174,476,68,80,59,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,12977,152,166,644,1127,1171,1607,2414,2758,1965,932,41,0 to 119,61,7330,5465,182,12742,235,0,414,12209,190,891,90,652,12318,4,3,12735,574,58,14,6,366,266,0,632,4,5,30,60,66,72,97,111,118,89,0,0 to 104,64,510,47,38,37,56,506,70,192,12,166,9,1,82,652,278,374,632,20,0,17942,215,18814,18157,652,82,227,121,64,2.51442395330883,0.137455100826111
