ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
37154,Autauga,01001,East Central,192,3,0.150198352049983,2.1379328255407,9c82c2f5-471c-4897-999b-eaab0587e7ba,1930
37155,Baldwin,01003,Southwestern,282,9,0.400159431601878,6.69300034847276,3d8264f9-3b02-4b2b-be13-383ac057cbc0,7383
37156,Barbour,01005,Southeastern,130,1,0.223267704174077,2.69097505269632,f1b1dd73-0ae1-4b2c-a903-4ae875c73b7b,731
37157,Bibb,01007,West Central,71,1,0.156476914356972,1.8951692775798,360021d5-4b87-4016-a0e1-fe569e21bbee,1246
37158,Blount,01009,Northeastern,53,1,0.164406638341006,2.45274784751908,7b12a020-e6b0-43b1-84e1-26a511d2253a,1407
37159,Bullock,01011,East Central,176,3,0.154671563531792,2.06480197165101,a32a8221-3c61-4f19-b578-7fd364857285,491
37160,Butler,01013,Southeastern,391,13,0.191776547733298,1.83587954870993,2b1a6c57-0772-4bec-9cb4-c5dc380393dc,1466
37161,Calhoun,01015,Northeastern,152,3,0.154366224232035,2.21070839394633,95cbfb56-f6d8-45e6-aac1-d20fa35b87b9,3351
37162,Chambers,01017,East Central,340,24,0.150563980768084,1.72306516183319,71c470ee-db7b-4794-acca-8160a19b6372,1443
37163,Cherokee,01019,Northeastern,33,2,0.151975822791428,1.89808177880757,7bd34f0e-c114-4c20-8d30-d5c7c320e181,871
37164,Chilton,01021,West Central,93,1,0.174837510280213,2.09165532433194,d53a2c05-3942-4c4d-9beb-b97f4163a45e,1290
37165,Choctaw,01023,Southwestern,148,7,0.227681129400253,2.68700551554037,37b861e2-ce66-454a-a7d6-f8942d58dc76,438
37166,Clarke,01025,Southwestern,128,2,0.308508819690587,3.78655552072513,268bd828-fc91-488f-aa6d-c9976389b801,1075
37167,Clay,01027,Northeastern,27,2,0.151874743437702,2.02332180215824,8d8a5c8c-76d0-4606-bac0-eda48ff9f564,446
37168,Cleburne,01029,Northeastern,13,1,0.141259985723536,2.17578212063938,71f82bac-8983-4df6-b95d-05713a50b2bf,217
37169,Coffee,01031,Southeastern,219,1,0.167143203828118,1.67989540600381,13d2e1a3-a351-40e1-9da6-290de899ae4b,1709
37170,Colbert,01033,Northern,161,2,0.15857369348987,2.31239229125845,72f15a69-b5b8-44b6-ae17-b90829d19a73,2418
37171,Conecuh,01035,Southwestern,35,1,0.209509978242295,2.59686142559656,8dcb480a-9b63-444e-bcbb-c6e845735cde,313
37172,Coosa,01037,East Central,34,1,0.16640708911109,1.7505584986585,2080918b-b73e-4038-80c4-3968b2394420,267
37173,Covington,01039,Southeastern,75,1,0.255971892285061,2.38709591035509,df64c5cf-baf8-4bbc-a8ae-245ac90aab9c,1063
37174,Crenshaw,01041,Southeastern,66,2,0.150571897113878,2.31806123117494,8ef642bd-9c98-46e3-b76f-1f8d30de2316,688
37175,Cullman,01043,Northern,88,0,0.191087821164047,2.50218505547441,7535282a-2cb0-47fc-b4dc-6b11ed189cae,2515
37176,Dale,01045,Southeastern,96,0,0.138259666605563,1.65151999951547,f3cfb3ce-9690-4bde-829d-7cf6f43bcb7e,1052
37177,Dallas,01047,Southwestern,232,3,0.246497505086154,3.13752996820932,31076078-0781-4ebd-bf07-fa553152876b,1850
37178,DeKalb,01049,Northeastern,240,3,0.197848401841384,2.21695752803772,9ff9403c-b710-4661-a241-5dd08370c1b1,1775
37179,Elmore,01051,East Central,300,7,0.163505782545826,2.27519521591255,7238ee7c-9158-4fca-97e9-38600909bcbd,2821
37180,Escambia,01053,Southwestern,48,3,0.233446648119298,2.50306921694382,fff2717f-1b15-4f3e-958b-b97616a97659,1085
37181,Etowah,01055,Northeastern,240,11,0.138757597037284,2.10053621990475,b311568c-5d0f-4085-b365-3d85e4d31bab,4042
37182,Fayette,01057,West Central,13,0,0.158552104918499,1.83779224583562,0df5a1b6-1005-4fcd-a334-92c401c05f03,537
