ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
26,26,15,029,DIXIE,Dixie,FL,769,20,23,57,83,127,98,133,120,67,40,1,0 to 118,53,452,296,21,769,0,0,10,710,6,43,0,46,722,1,0,768,30,16,0,0,21,25,0,46,0,2,8,1,8,8,9,3,4,3,0,6 to 91,51,34,11,0,1,0,44,2,10,0,8,0,0,1,46,25,21,46,0,0,760,0,807,760,46,1,52,6,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,14795,200,224,739,1300,1419,1821,2408,2782,1976,647,1279,0 to 101,59,7742,5933,1120,14662,133,0,116,14352,222,304,92,279,14494,9,13,14640,249,16,14,0,135,130,0,265,1,8,18,30,39,54,43,47,36,3,0,1 to 98,52,138,37,73,17,73,172,20,117,11,70,5,1,15,279,138,141,265,14,0,15116,119,15533,15235,279,15,355,105,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,1575,24,26,128,185,165,214,317,253,183,79,1,0 to 118,56,955,602,18,1574,1,0,16,1458,16,170,2,30,1544,1,0,1573,27,3,0,0,22,8,0,30,0,0,3,5,7,3,7,1,1,3,0,16 to 99,46,17,8,2,3,5,22,3,10,0,3,0,0,0,30,8,22,30,0,0,1760,1,1792,1761,30,0,58,8,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,3777,27,24,88,165,174,291,503,1404,885,129,87,0 to 119,69,1836,1727,214,3703,74,0,105,3428,164,265,53,253,3501,0,23,3680,204,48,0,1,72,180,0,252,0,0,7,6,31,40,38,87,37,7,0,17 to 92,65,210,34,5,3,14,233,5,58,0,44,0,0,17,253,181,72,252,1,0,3631,73,3978,3704,253,17,50,38,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,16231,207,371,1209,2001,2169,2529,2779,2432,1155,495,884,0 to 119,51,9247,6850,134,16197,34,0,234,15649,246,449,95,471,15744,12,4,16181,419,46,6,0,253,212,0,465,7,9,50,81,73,83,58,64,26,20,0,0 to 100,46,334,70,55,6,165,294,6,187,5,108,1,0,12,471,214,257,465,6,0,18076,28,18590,18104,471,12,400,157,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,61098,1076,1371,4469,8484,8981,9798,10085,7290,3468,1329,4747,0 to 120,49,33859,26922,317,60061,1036,1,576,59416,585,1396,366,1877,59160,48,13,60001,1698,100,75,4,850,947,1,1798,30,42,195,337,340,391,293,138,79,31,1,0 to 101,44,787,280,623,108,818,837,143,583,41,306,35,5,39,1877,995,881,1797,79,1,63894,957,66793,64851,1877,39,617,408,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,3775,38,63,166,338,330,438,694,898,611,190,9,0 to 222,62,2074,1486,215,3768,7,0,49,3540,119,200,25,119,3653,2,1,3766,59,60,0,0,58,61,0,119,2,4,8,9,6,17,29,20,14,10,0,0 to 97,60,84,1,10,24,14,82,23,30,0,32,0,0,12,119,61,58,119,0,0,3854,6,3982,3860,119,12,495,84,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,3397,64,57,231,447,420,512,644,526,364,128,4,0 to 119,54,2034,1349,14,3380,17,0,61,3250,66,145,40,113,3284,0,0,3380,61,48,3,1,55,54,0,109,1,6,7,23,15,15,21,15,9,1,0,1 to 85,48,90,17,2,0,24,84,1,34,2,22,2,1,5,113,55,58,109,4,0,3544,13,3690,3557,113,5,57,29,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,35172,332,396,1955,3905,3939,5031,6923,6483,3968,2160,80,0 to 120,58,20376,14696,100,34849,323,0,1380,32864,411,2554,360,1205,33904,13,50,34787,1046,110,43,6,644,512,0,1156,6,22,80,159,131,185,199,173,133,117,0,0 to 101,55,845,197,78,36,114,973,69,348,18,375,16,1,79,1205,541,664,1156,49,0,36644,273,38146,36917,1205,79,320,228,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,2094,54,46,156,268,236,240,339,298,235,212,10,0 to 118,56,1343,666,85,2089,5,0,56,1852,110,497,11,166,1928,0,0,2089,62,99,2,3,113,48,0,161,1,6,15,16,21,19,19,20,29,20,0,1 to 102,57,107,42,4,8,14,137,10,29,1,38,0,0,18,166,50,116,161,5,0,2099,0,2272,2099,166,18,8,6,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,47474,761,967,4101,7434,6876,7342,8615,6368,3260,1637,111,-35 to 119,50,26244,20437,793,46893,581,0,526,45824,454,1406,178,1507,45870,19,78,46796,1318,134,45,10,782,670,0,1452,21,33,142,246,239,224,263,184,95,60,0,0 to 101,48,643,541,156,112,195,1105,152,318,15,245,9,2,46,1507,696,809,1452,55,0,48676,526,50761,49202,1507,46,936,820,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,336,5,0,41,40,38,33,34,45,55,44,1,0 to 119,59,218,110,8,336,0,0,11,324,0,13,1,8,328,0,0,336,7,1,0,0,3,5,0,8,0,0,2,2,0,1,1,0,0,2,0,19 to 98,40,8,0,0,0,2,6,0,1,0,1,0,0,0,8,5,3,8,0,0,355,0,363,355,8,0,1,1,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,591,10,8,35,56,61,96,123,119,64,19,0,0 to 94,57,352,236,3,538,53,0,14,576,1,44,7,1,590,0,0,538,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,665,53,719,718,1,0,5,1,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1152,11,16,54,74,107,137,397,273,69,14,0,0 to 118,59,310,835,7,1152,0,0,13,1125,4,65,4,31,1121,0,0,1152,29,2,0,0,5,26,0,31,0,0,0,5,1,2,15,7,1,0,0,25 to 76,59,17,11,2,1,0,29,2,3,0,3,0,0,0,31,26,5,31,0,0,1726,0,1758,1726,31,0,10,8,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1464,18,25,116,185,167,221,288,189,146,103,6,0 to 118,54,919,520,25,1462,2,0,27,1395,34,143,1,51,1412,0,1,1461,12,39,0,0,41,10,0,51,0,2,3,3,7,4,3,6,12,11,0,8 to 107,72,45,5,1,0,0,51,0,4,0,11,0,0,2,51,10,41,51,0,0,1520,2,1574,1522,51,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1215,12,25,81,134,163,207,240,205,106,40,2,0 to 102,54,688,516,11,1211,4,0,11,1172,13,178,2,32,1183,0,0,1211,14,16,2,0,21,9,0,30,0,0,4,5,4,9,5,3,1,1,0,19 to 86,46,14,13,3,0,0,30,0,6,0,5,0,0,1,32,9,23,30,2,0,1297,2,1331,1299,32,1,76,14,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,19141,247,327,1015,1784,2036,2659,4357,3920,2090,552,154,0 to 119,58,10893,8142,106,19124,17,0,139,18815,107,363,72,399,18739,2,1,19121,347,41,9,2,206,182,0,388,2,6,38,44,51,62,86,52,35,23,0,1 to 99,54,286,57,19,26,63,298,27,96,2,58,2,0,12,399,185,214,388,11,0,20732,6,21145,20738,399,12,215,157,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,17908,417,439,1236,2192,2254,2593,2970,2890,1829,748,340,0 to 119,53,10402,7313,193,17818,90,0,302,16794,231,918,125,907,16990,5,6,17807,749,147,10,1,556,339,1,896,3,11,71,124,125,138,144,109,98,84,0,2 to 103,53,550,193,110,43,229,594,73,352,6,265,2,0,54,907,343,563,896,11,0,18182,79,19203,18261,907,54,653,220,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,13121,162,339,868,1740,1886,2177,2279,1757,873,319,721,0 to 155,50,7371,5679,71,13049,72,0,371,12075,390,712,188,673,12389,13,46,12991,595,34,42,2,320,309,0,629,7,15,47,102,109,128,114,83,52,16,0,0 to 102,49,320,58,247,4,383,215,31,233,6,148,6,2,19,673,342,330,629,44,0,13085,27,13799,13112,673,19,515,86,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,3511,51,51,156,345,305,407,553,674,601,348,20,0 to 119,62,2124,1357,30,3447,64,0,38,3385,47,106,16,114,3391,2,4,3441,93,20,1,0,55,58,0,113,1,4,8,15,14,14,27,14,16,1,0,0 to 85,55,64,26,20,3,36,68,9,44,1,35,1,0,8,114,59,55,113,1,0,3695,63,3878,3758,114,8,121,33,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,24702,271,305,1523,2683,2947,3469,4334,4631,3104,1378,57,0 to 119,57,14323,10155,224,23780,921,1,429,22700,613,1695,165,1767,22920,3,12,23766,1578,134,50,5,930,780,2,1712,17,20,114,197,249,287,282,234,182,185,0,0 to 101,54,1105,293,43,271,416,1000,296,573,14,404,13,4,99,1767,810,955,1711,55,1,24094,866,26735,24960,1767,99,1764,422,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,13677,254,408,1002,1457,1577,1811,2160,2435,1913,657,3,0 to 105,56,7509,6140,28,13323,354,0,274,12364,356,1228,147,1334,12332,3,8,13312,1019,241,58,16,646,613,1,1260,26,53,153,182,195,189,198,137,136,65,0,0 to 101,48,856,82,126,196,630,431,199,252,19,178,10,5,46,1334,655,678,1260,74,0,12611,280,14234,12891,1334,46,1244,305,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,154401,1593,2274,11394,24218,24411,28175,26783,18330,10463,6158,602,0 to 225,49,80894,72274,1233,153343,1057,1,3146,142574,2785,12046,912,17225,136923,191,62,153092,16296,747,174,8,8444,8594,5,17043,91,195,1349,2812,2705,3211,2826,1896,1210,912,18,0 to 108,49,9394,2713,773,4163,9059,3676,4308,4628,43,2796,29,10,655,17225,8720,8500,17042,182,1,149509,874,167973,150383,17225,655,2154,1417,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,2577,25,37,128,272,333,440,580,446,226,88,2,0 to 101,56,1349,1175,53,2521,56,0,708,1587,83,503,86,107,2372,0,98,2423,78,18,7,4,45,51,0,96,0,3,7,12,13,17,20,16,13,6,0,6 to 91,55,74,5,1,16,22,54,20,14,3,10,2,0,4,107,57,50,96,11,0,2398,45,2550,2443,107,4,302,66,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,6837,225,259,515,892,959,1018,1143,1040,541,235,10,0 to 119,50,3747,3062,28,6772,65,0,65,6587,99,204,51,237,6597,2,1,6769,194,40,3,0,63,171,0,234,3,2,17,42,44,42,38,31,11,7,0,0 to 94,47,163,42,5,24,12,178,44,24,0,24,0,0,9,237,171,66,234,3,0,6989,62,7294,7051,237,9,574,70,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,1576,45,32,95,162,195,234,282,239,156,133,3,0 to 101,55,883,656,37,1521,55,0,26,1475,15,131,36,109,1466,1,0,1520,76,18,12,3,56,38,0,94,1,2,7,13,14,14,24,15,13,6,0,3 to 101,56,86,7,0,1,5,86,3,18,3,15,2,0,9,109,43,66,94,15,0,1551,40,1704,1591,109,9,68,32,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,2897,22,29,220,497,495,509,458,300,221,140,6,0 to 105,48,1287,1509,101,2878,19,0,18,2659,19,135,20,240,2649,7,1,2870,201,34,4,1,41,193,1,235,2,5,17,61,53,49,38,12,3,0,0,0 to 82,40,102,88,8,37,16,120,99,22,2,12,0,0,0,240,196,43,235,5,0,3132,14,3401,3146,240,0,229,151,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,846,11,12,48,85,105,135,181,122,94,53,0,0 to 119,56,499,322,25,842,4,0,27,752,9,82,10,51,788,0,7,835,40,11,0,0,24,26,1,51,0,0,3,5,3,4,10,11,11,4,0,16 to 99,65,21,2,0,28,0,22,29,3,0,9,0,0,2,51,26,24,51,0,0,818,4,874,822,51,2,72,39,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,3205,44,50,220,325,360,441,617,594,381,169,4,0 to 103,57,1722,1275,208,3097,108,0,31,3125,28,53,27,72,3133,0,0,3097,52,13,5,2,36,29,0,65,0,0,8,15,12,8,8,12,6,3,0,15 to 89,46,53,8,2,2,1,62,2,22,0,13,0,0,1,72,32,40,65,7,0,3349,101,3524,3450,72,1,37,31,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,161,2,7,15,20,23,18,20,27,22,6,1,1 to 90,51,91,68,2,161,0,0,4,136,3,22,0,24,137,0,0,161,22,2,0,0,10,14,0,24,1,2,2,6,3,3,2,3,1,1,0,3 to 89,38,17,5,0,2,11,10,3,9,0,4,0,0,1,24,14,10,24,0,0,148,0,172,148,24,1,54,24,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,5334,57,47,235,437,514,727,1026,1024,722,539,6,0 to 119,61,3145,2115,74,5317,17,0,123,4907,62,433,19,433,4897,1,3,5313,299,133,0,1,272,160,0,432,1,4,13,40,25,43,78,67,74,88,0,3 to 101,67,348,51,9,24,17,383,32,82,1,117,1,0,58,433,161,272,432,1,0,5274,16,5725,5290,433,58,80,59,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,12621,148,152,622,1101,1132,1555,2335,2685,1930,920,41,0 to 119,61,7116,5328,177,12389,232,0,406,11893,190,837,88,598,12019,3,1,12385,523,58,11,6,337,244,0,581,4,5,24,53,58,68,86,101,112,87,0,0 to 104,65,467,44,37,33,50,463,68,187,10,164,7,1,76,598,254,344,581,17,0,12986,215,13808,13201,598,76,224,118,64,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,2087,37,46,141,269,277,384,443,267,152,67,4,0 to 102,52,803,1130,154,2077,10,0,10,1926,48,193,6,124,1957,0,6,2071,65,59,0,0,52,69,3,124,0,8,10,25,19,13,21,17,5,6,0,7 to 92,45,98,5,2,19,58,39,27,30,0,24,0,0,8,124,69,52,124,0,0,2205,10,2340,2215,124,8,131,70,62,1.62412905104683,0.150723124168937
