ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,619,14,14,36,55,84,84,124,121,67,19,1,0 to 101,56,367,248,4,613,6,0,8,497,41,111,8,72,547,0,0,613,42,27,3,0,38,31,0,69,2,1,12,10,10,6,12,7,6,6,0,0 to 95,52,32,27,7,3,9,54,6,12,2,10,0,0,4,72,34,38,69,3,0,1325,3,1401,1328,72,4,114,76,52,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,1297,64,61,122,153,168,179,189,191,112,52,6,0 to 99,49,827,465,5,1272,25,0,34,918,53,437,24,283,1013,0,1,1271,158,120,5,0,176,102,0,278,20,18,31,38,45,42,47,21,7,14,0,0 to 98,42,58,193,17,10,20,227,31,58,0,11,0,1,4,283,104,179,278,5,0,2114,20,2421,2134,283,4,477,377,42,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,2254,5,7,165,694,563,407,275,95,29,6,8,0 to 92,39,192,2055,7,2254,0,0,1,2007,1,115,0,257,1997,0,0,2254,253,4,0,0,21,236,0,257,2,3,20,62,57,63,42,6,1,1,0,0 to 85,41,142,101,5,9,7,159,91,8,0,2,0,0,1,257,236,21,257,0,0,2207,0,2466,2207,257,1,106,81,41,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,2095,26,39,183,553,421,333,248,174,72,42,4,0 to 118,40,509,1560,26,2089,6,0,46,1896,9,408,6,409,1685,0,1,2088,397,9,2,1,119,287,0,406,15,22,53,104,71,69,52,17,6,0,0,0 to 84,36,163,205,34,4,67,190,149,54,1,15,0,0,2,409,289,120,406,3,0,2693,3,3107,2696,409,2,35,33,36,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,3954,46,49,345,560,567,641,707,487,307,190,55,0 to 119,50,2190,1709,55,3900,54,0,229,3399,28,702,78,941,3012,0,1,3899,823,82,34,1,474,429,2,905,13,18,163,212,170,150,113,62,31,8,0,0 to 95,38,564,115,51,175,149,548,208,124,7,44,2,2,5,940,450,488,905,35,0,8908,21,9893,8929,940,5,123,115,38,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,3610,98,114,261,442,452,473,695,566,296,204,9,0 to 119,54,2041,1476,93,3594,16,0,277,3067,63,485,16,421,3186,0,3,3591,376,42,3,0,211,207,0,418,17,23,48,78,61,59,66,38,22,9,0,0 to 97,42,193,151,49,25,56,326,36,12,0,48,0,0,4,421,209,212,418,3,0,6493,13,6932,6506,421,4,36,34,42,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,993,33,20,116,148,139,156,160,113,74,32,2,0 to 99,47,534,406,53,933,60,0,63,849,16,156,5,127,865,0,1,932,82,45,0,0,53,71,3,127,1,4,22,18,21,14,18,13,13,3,0,1 to 97,43,91,21,5,10,2,108,17,28,0,20,0,0,4,127,71,53,127,0,0,1971,60,2158,2031,127,4,164,163,43,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,966,18,13,80,147,135,156,168,160,66,22,1,0 to 119,51,459,492,15,953,13,0,10,766,5,213,8,212,754,0,0,953,182,26,2,2,32,176,0,208,2,0,23,62,51,35,19,15,4,1,0,1 to 83,38,124,69,9,6,16,161,31,9,0,7,0,0,0,212,177,35,208,4,0,2473,9,2698,2482,212,0,108,102,38,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,8714,184,262,740,973,1064,1147,1472,1442,1001,407,22,0 to 100,54,4308,3960,446,8617,97,0,600,6554,82,2141,81,2547,6124,1,42,8575,2514,14,17,0,1165,1345,18,2528,88,148,406,455,446,412,266,155,107,59,3,0 to 99,38,911,120,800,697,1396,629,503,382,2,215,1,1,36,2545,1355,1172,2528,17,0,16340,78,18986,16418,2545,36,1107,1096,38,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,66429,1554,2015,7142,11197,9737,10079,10356,7863,4197,1939,350,0 to 119,46,37327,28615,487,65985,444,0,1238,60754,458,4493,341,16666,49595,22,146,65817,16231,335,97,3,8627,7754,185,16566,352,628,3191,4053,2573,2297,1678,875,494,287,238,0 to 104,34,5038,2065,1858,7605,3379,4586,8601,1281,12,761,10,4,182,16666,7801,8680,16566,100,0,135060,344,152195,135404,16666,182,4597,4250,34,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,18444,332,528,1420,2009,2087,2414,3258,3416,2090,787,103,0 to 119,56,10344,7805,295,18180,264,0,1078,16125,177,2359,52,4266,14169,4,5,18171,4175,63,28,0,2173,2046,19,4238,96,258,669,782,705,604,508,309,205,130,0,0 to 101,39,1894,355,354,1635,1105,1339,1794,236,4,330,3,2,138,4266,2058,2189,4238,28,0,44747,236,49278,44983,4266,138,411,313,39,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,9083,131,240,775,1113,1280,1494,1568,1364,777,319,22,0 to 101,51,5190,3779,114,9061,22,0,225,8290,130,812,63,1254,7825,1,3,9057,1165,85,4,0,675,571,4,1250,8,35,176,214,192,213,170,130,69,46,1,0 to 100,45,541,212,92,405,100,709,441,186,0,113,0,0,34,1254,573,677,1250,4,0,19017,18,20302,19035,1254,34,671,638,45,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,1402,56,116,198,264,179,171,172,144,75,27,0,0 to 94,38,755,616,31,1394,8,0,74,663,2,640,13,548,853,0,1,1393,402,140,5,1,275,260,7,542,19,55,89,125,82,66,44,43,20,5,0,0 to 86,33,397,59,53,33,373,139,30,86,3,49,3,1,3,548,264,277,542,6,0,2432,2,2983,2434,548,3,968,867,33,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,16173,183,271,1142,1908,1893,2327,2720,2962,1947,792,28,0 to 168,56,9817,6301,55,16145,28,0,4347,10644,177,3886,168,1162,14818,0,193,15953,1124,32,5,1,592,558,6,1156,19,32,180,222,199,168,161,102,58,21,0,0 to 97,40,806,175,72,103,209,830,117,214,3,130,0,0,12,1162,559,597,1156,6,0,26502,21,27690,26523,1162,12,1066,901,40,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,22739,203,373,1516,2515,2525,3274,4543,4174,2247,1076,293,0 to 119,56,12682,9405,652,22636,103,0,645,20734,230,1996,174,3234,19490,0,15,22621,2962,251,20,1,1665,1539,9,3213,32,89,543,603,448,475,440,334,151,111,8,0 to 102,42,1382,423,601,807,418,1717,1078,472,6,277,5,0,67,3234,1549,1676,3213,21,0,43294,82,46646,43376,3234,67,1652,1030,42,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,849,21,27,74,93,140,109,141,131,72,40,1,0 to 118,52,503,330,16,849,0,0,13,714,6,113,2,95,754,0,0,849,79,16,0,0,48,46,1,95,0,3,17,7,16,12,14,14,9,3,0,6 to 91,50,72,15,0,8,0,87,8,19,0,13,0,0,4,95,46,48,95,0,0,1478,0,1573,1478,95,4,178,123,50,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,17052,261,295,1146,1753,1730,2187,2720,2966,2075,681,1238,0 to 103,56,8940,7086,1026,16907,145,0,231,15945,222,857,106,2181,14820,0,51,16858,2137,21,23,0,1069,1070,19,2158,34,55,390,428,307,360,288,174,111,31,3,0 to 103,40,729,258,296,875,311,850,997,237,12,144,5,1,26,2181,1081,1081,2158,23,0,37698,120,40023,37818,2181,26,1013,721,40,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,1858,28,31,189,241,209,254,354,278,194,79,1,0 to 118,54,1064,774,20,1854,4,0,47,1485,16,428,9,235,1623,0,0,1854,206,26,0,3,83,146,3,232,1,3,49,47,38,32,29,23,9,4,0,3 to 99,40,102,16,93,21,103,109,20,29,0,20,0,0,1,235,148,84,232,3,0,3524,1,3763,3525,235,1,408,358,40,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,4157,28,35,116,191,206,330,562,1498,961,145,85,0 to 119,69,2048,1919,190,4080,77,0,167,3642,164,449,71,549,3585,0,23,4057,492,52,4,1,207,326,11,544,1,10,30,26,56,76,81,157,90,22,0,4 to 92,64,343,65,13,123,31,381,132,127,1,75,0,0,18,549,328,210,544,5,0,9487,72,10116,9559,549,18,200,188,64,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,19855,265,474,2089,2814,2696,3043,3128,2643,1264,576,863,0 to 119,48,11168,8528,159,19810,45,0,442,18386,246,1233,110,3808,16019,1,27,19783,3732,60,14,0,2014,1757,21,3792,51,96,899,870,545,537,365,224,127,92,0,0 to 104,34,1510,340,332,1610,463,1090,2239,333,5,198,1,0,21,3806,1762,2023,3792,14,0,40510,30,44378,40540,3806,21,1336,1093,34,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,75208,1304,1744,7802,12422,11320,11628,11310,7868,3747,1419,4644,0 to 120,45,40650,34093,465,73975,1232,1,1247,71108,585,3494,437,15599,59415,0,194,73783,15203,120,267,5,7358,7818,147,15323,242,385,3458,4198,2586,2123,1455,675,342,117,14,0 to 103,33,3598,2051,2398,7276,2109,3255,9959,1024,50,527,39,5,69,15595,7967,7473,15322,272,1,146477,959,163220,147436,15595,69,2008,1780,33,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,4439,48,88,258,442,409,535,821,967,657,206,8,0 to 222,60,2462,1797,180,4432,7,0,117,3668,119,507,34,469,3966,1,3,4429,306,163,0,0,225,241,3,469,6,15,56,64,49,69,101,59,33,17,0,0 to 97,51,351,31,29,58,33,371,65,47,0,52,0,0,13,469,241,225,469,0,0,11016,6,11495,11022,469,13,1389,934,51,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,4488,77,76,399,611,543,664,777,627,444,266,4,0 to 102,53,2656,1808,24,4467,21,0,200,3721,66,712,53,708,3778,0,2,4465,559,142,6,1,339,361,1,701,11,16,117,139,98,112,95,75,32,13,0,0 to 92,41,476,50,53,122,101,393,207,129,2,60,2,1,6,708,363,344,701,7,0,11306,14,12030,11320,708,6,950,899,41,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,44848,456,711,3531,6119,5304,6413,8180,7238,4410,2394,92,0 to 120,54,25621,19081,146,44496,352,0,3052,38229,411,8155,417,9829,34969,2,48,44446,9569,177,73,7,5188,4497,61,9746,124,316,1596,2205,1331,1323,1211,775,549,385,11,0 to 104,39,4157,1731,452,3406,670,5116,3960,1100,20,833,17,2,221,9826,4543,5222,9746,80,0,102198,272,112346,102470,9826,221,877,785,39,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,2597,81,92,245,348,323,318,395,323,247,214,11,0 to 118,52,1595,919,83,2581,16,0,86,2001,110,766,21,686,1911,0,0,2581,559,111,13,3,378,281,11,670,26,50,107,101,109,98,73,51,43,27,1,0 to 102,40,319,105,139,107,238,314,118,86,1,67,0,0,21,686,287,388,670,16,0,4170,0,4859,4170,686,21,109,105,40,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,57207,914,1354,6017,10118,8535,8636,9517,6815,3441,1730,130,-6 to 119,47,31263,25153,791,56538,669,0,1090,52631,454,3553,229,11029,46080,11,87,56444,10178,713,125,12,5628,5192,71,10891,131,368,1989,2933,1905,1483,1140,625,281,168,5,0 to 102,35,2894,3099,961,3937,1025,5158,4708,659,22,393,11,3,74,11028,5263,5691,10891,137,0,115811,528,127540,116339,11028,74,3211,3094,35,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,379,7,3,47,48,43,38,42,50,56,44,1,0 to 119,56,235,134,10,379,0,0,11,333,0,24,1,49,330,0,0,379,42,7,0,0,21,24,4,49,2,3,7,11,5,7,6,5,1,2,0,3 to 98,36,29,7,3,10,8,31,10,12,0,4,0,0,0,49,24,21,49,0,0,610,0,660,610,49,0,30,30,36,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,682,12,20,55,65,71,117,133,123,66,20,0,0 to 94,55,391,288,3,623,59,0,32,591,1,93,15,66,616,0,0,623,58,3,5,0,27,34,0,61,1,3,18,6,10,17,7,3,0,1,0,2 to 89,42,42,15,2,2,11,48,2,13,1,4,1,0,0,66,38,28,61,5,0,1888,54,2009,1942,66,0,134,131,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1235,12,28,79,83,114,142,407,282,74,14,0,0 to 118,59,342,887,6,1235,0,0,25,1139,4,132,4,101,1134,0,0,1235,81,20,0,0,27,74,0,101,1,8,25,11,6,6,25,16,3,0,0,4 to 80,43,62,27,4,8,5,85,11,12,0,10,0,0,2,101,74,27,101,0,0,2431,0,2532,2431,101,2,161,159,43,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1537,23,31,130,201,179,230,296,191,147,103,6,0 to 118,53,959,555,23,1535,2,0,39,1399,34,204,2,113,1423,0,1,1534,66,47,0,0,76,37,0,113,1,6,14,16,17,16,11,8,13,11,0,1 to 107,46,79,28,3,3,6,102,5,20,0,14,0,0,2,113,37,76,113,0,0,2821,2,2938,2823,113,2,289,257,46,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1345,17,33,114,155,183,224,250,219,110,39,1,0 to 102,52,764,570,11,1340,5,0,26,1209,13,233,7,102,1242,0,1,1339,77,22,2,1,58,41,0,99,1,1,27,20,17,17,9,6,3,1,0,3 to 86,35,61,23,5,10,5,84,10,18,0,8,0,0,1,102,42,60,99,3,0,2519,2,2626,2521,102,1,239,164,35,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,21851,285,411,1604,2397,2448,3044,4677,4082,2163,593,147,0 to 119,56,12285,9458,108,21828,23,0,600,20318,107,1961,115,2986,18860,0,5,21823,2896,72,14,3,1524,1431,13,2968,38,78,628,638,455,417,365,198,101,67,0,0 to 99,37,1597,181,195,995,457,1498,1013,312,3,160,3,0,26,2985,1438,1534,2968,17,0,52748,6,55749,52754,2985,26,1098,1040,37,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,23432,544,703,2132,3358,3294,3376,3545,3261,2025,860,334,0 to 119,49,13152,10077,203,23331,101,0,769,20361,231,2788,158,6206,17201,1,24,23306,5689,495,20,2,3163,2994,27,6184,106,240,936,1247,1135,896,692,473,298,182,1,0 to 103,39,2781,967,530,1906,1432,2466,2286,862,10,539,5,1,127,6206,3003,3176,6184,22,0,50768,79,57107,50847,6206,127,2163,1592,39,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,16091,226,485,1393,2521,2415,2636,2561,1889,940,335,690,0 to 155,47,8867,7134,90,15996,95,0,993,13591,390,1836,223,3466,12563,2,60,15935,3358,41,65,2,1731,1648,20,3399,59,132,534,850,599,569,365,205,121,30,2,0 to 102,37,1142,191,1029,1037,1462,641,1296,433,9,211,7,2,31,3466,1696,1749,3399,67,0,28734,27,32282,28761,3466,31,1639,1127,37,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,4082,72,68,220,440,381,482,645,747,647,360,20,0 to 119,61,2462,1580,40,4016,66,0,98,3628,47,413,33,473,3602,1,6,4009,423,47,3,0,259,210,1,470,14,14,56,71,65,72,83,50,42,6,0,0 to 95,48,263,86,67,54,156,256,58,109,2,80,1,0,12,473,213,259,470,3,0,9778,63,10331,9841,473,12,629,515,48,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,31887,416,604,2800,4144,4098,4514,5147,5159,3392,1550,63,0 to 119,53,18068,13552,267,30866,1020,1,982,27480,613,3978,195,8349,23517,1,20,30846,7915,276,143,6,4271,3842,78,8191,145,272,1315,1566,1316,1249,1006,679,445,339,8,0 to 101,41,4068,965,226,2932,2282,2865,3044,1214,16,684,14,4,176,8340,3926,4334,8190,149,1,58628,871,67860,59499,8340,176,3138,1532,41,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,19021,465,751,2015,2300,2437,2514,2735,2871,2172,722,39,0 to 105,51,10141,8760,120,18652,369,0,618,15064,356,3675,175,5584,13309,3,125,18524,5152,335,74,16,2730,2729,28,5487,164,298,1037,921,943,814,646,380,260,113,1,0 to 101,38,2540,255,407,2285,2302,1057,2128,601,20,392,11,6,85,5577,2783,2766,5487,90,0,33783,279,39668,34062,5577,85,4278,3293,38,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,191979,2226,3593,16692,31911,30998,34715,31722,21012,11787,6643,680,0 to 225,48,99644,91159,1176,190408,1570,1,4713,171937,2785,20795,1042,55965,135739,97,178,190135,54387,965,600,9,27590,27667,95,55352,685,1419,6701,10779,9417,9964,7819,4681,2665,1755,76,0 to 108,43,22261,6426,2015,24650,22881,8005,24466,7630,52,4274,31,15,1092,55961,27977,27867,55351,609,1,331508,960,389016,332468,55961,1092,6500,5760,43,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,4154,38,80,278,534,573,710,873,650,308,108,2,0 to 101,53,2156,1980,18,4067,87,0,1329,2193,83,899,138,445,3671,0,38,4032,405,23,13,4,192,231,5,428,8,17,42,76,72,77,55,56,29,12,1,0 to 100,45,261,14,9,144,116,165,147,75,4,28,3,0,6,445,242,198,428,17,0,6521,66,7032,6587,445,6,1072,795,45,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,7830,249,305,832,1062,1072,1169,1243,1076,568,244,10,0 to 119,48,4309,3483,38,7760,70,0,215,6831,99,764,107,1033,6796,0,1,7759,966,58,9,0,495,519,10,1024,17,27,301,187,125,154,109,60,35,18,0,0 to 99,34,771,68,27,158,34,795,195,59,0,61,1,0,10,1033,522,501,1024,9,0,13867,61,14964,13928,1033,10,1827,1282,34,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,1988,54,54,194,231,269,291,336,259,164,133,3,0 to 101,51,1087,859,42,1894,94,0,67,1727,15,427,67,434,1554,0,0,1894,364,24,43,3,195,191,2,388,6,16,91,66,74,56,69,30,20,6,0,0 to 101,40,340,20,7,21,100,251,37,55,9,31,2,0,9,434,212,220,388,46,0,3912,48,4398,3960,434,9,237,182,40,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,3294,34,48,287,559,563,574,504,330,244,145,6,0 to 105,47,1469,1734,91,3271,23,0,19,2644,19,508,36,521,2770,1,2,3268,468,40,8,1,133,372,3,508,6,10,56,105,109,101,73,35,16,6,0,0 to 100,42,206,157,21,124,32,268,208,74,2,50,0,0,2,517,376,138,508,9,0,5408,14,5950,5422,517,2,663,461,42,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,973,12,21,64,106,122,155,206,133,99,55,0,0 to 119,55,572,380,21,965,8,0,39,750,9,188,15,141,829,0,3,962,109,27,4,0,72,64,0,136,0,4,9,19,15,19,28,22,17,7,0,6 to 99,56,86,33,4,13,2,118,16,19,0,23,0,0,13,140,66,74,136,4,0,1911,4,2056,1915,140,13,247,189,56,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,3640,51,64,315,393,445,506,673,625,389,175,4,0 to 103,55,1968,1494,178,3521,119,0,115,3239,28,271,53,408,3223,0,9,3512,365,22,16,2,187,199,1,387,6,10,88,69,78,58,46,32,11,7,0,0 to 93,39,229,44,21,93,21,258,108,54,1,27,0,0,2,405,206,198,387,18,0,8282,101,8794,8383,405,2,533,527,39,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,364,8,15,49,73,75,45,34,32,26,6,1,1 to 90,39,175,188,1,364,0,0,37,202,3,174,0,189,175,0,0,364,187,2,0,0,73,116,0,189,4,4,32,50,50,27,14,5,2,1,0,1 to 89,36,130,26,8,25,101,60,28,27,0,19,0,0,1,189,116,73,189,0,0,553,0,743,553,189,1,181,122,36,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,5947,69,58,317,513,584,825,1127,1118,767,562,7,0 to 119,60,3463,2412,72,5928,19,0,275,5141,62,832,30,1005,4933,1,8,5919,832,169,2,1,550,437,14,1001,12,14,95,111,95,127,171,147,112,119,1,0 to 101,58,753,74,20,154,69,749,183,142,1,159,1,0,77,1004,438,551,1001,3,0,13210,16,14238,13226,1004,77,140,121,58,3.83218059315228,0.165856243943894
