ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,287,8,5,11,24,46,52,58,41,29,12,1,0 to 96,54,173,109,5,284,3,0,5,220,41,57,6,28,259,0,0,284,6,20,2,0,13,13,0,26,0,0,1,1,1,3,7,7,4,4,0,22 to 95,66,11,11,4,0,3,21,2,4,2,7,0,0,2,28,15,13,26,2,0,258,1,287,259,28,2,43,6,66,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,585,37,27,53,56,74,71,74,94,58,34,7,0 to 99,50,373,206,6,565,20,0,20,474,53,205,6,61,523,0,1,564,19,38,4,0,33,24,0,57,2,0,6,4,7,7,13,10,4,8,0,0 to 98,57,17,34,3,3,1,45,11,8,0,4,0,1,3,61,25,36,57,4,0,507,16,584,523,61,3,94,18,56,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,2107,3,4,144,677,543,382,245,76,22,3,8,0 to 92,38,103,1996,8,2107,0,0,1,2064,1,38,0,198,1909,0,0,2107,196,2,0,0,4,194,0,198,0,0,11,51,51,48,33,4,0,0,0,20 to 73,41,107,85,4,2,6,123,69,4,0,0,0,0,0,198,194,4,198,0,0,1909,0,2107,1909,198,0,19,6,49,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,646,9,5,70,138,84,91,88,81,43,34,3,0 to 118,46,244,374,28,642,4,0,9,629,9,19,4,86,560,0,0,642,81,4,0,1,6,79,0,85,0,0,5,26,21,16,14,3,0,1,0,20 to 118,40,41,34,5,5,0,8,77,3,1,0,0,0,0,86,79,7,85,1,0,557,3,646,560,86,0,3,1,50,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,1952,22,25,133,242,273,359,363,249,153,85,48,0 to 101,52,1039,859,54,1947,5,0,39,1872,28,83,31,77,1873,2,0,1945,58,18,1,0,30,46,0,76,1,1,3,13,13,19,13,10,3,1,0,2 to 93,48,59,9,4,4,18,51,7,23,1,9,1,1,3,77,47,30,76,1,0,1869,4,1952,1873,77,3,35,28,50,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,1808,52,59,118,218,241,240,368,295,143,69,5,0 to 118,53,902,819,87,1796,12,0,150,1550,63,203,16,107,1696,0,5,1792,80,26,1,0,46,60,0,106,2,2,9,21,17,23,22,8,2,1,0,0 to 91,45,60,41,4,1,8,94,4,5,0,9,0,0,2,107,61,46,106,1,0,1686,10,1803,1696,107,2,8,6,46,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,587,16,10,60,88,76,103,97,64,44,27,2,0 to 99,49,329,236,22,582,5,0,21,546,16,59,3,26,561,0,0,582,9,17,0,0,18,8,0,26,0,0,2,2,3,1,5,5,5,3,0,23 to 97,65,19,6,1,0,0,25,1,7,0,9,0,0,3,26,8,18,26,0,0,556,5,587,561,26,3,3,2,70,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,548,10,8,32,63,59,94,104,111,51,16,0,0 to 92,56,316,214,18,542,6,0,1,542,5,11,1,10,538,0,0,542,4,6,0,0,4,6,0,10,1,0,0,2,3,2,1,1,0,0,0,1 to 73,42,7,1,1,1,0,9,1,2,0,0,0,0,0,10,6,4,10,0,0,532,6,548,538,10,0,5,4,44,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,2743,57,45,187,278,342,383,553,465,302,121,10,0 to 99,56,1484,1185,74,2718,25,0,99,2487,82,223,62,275,2461,2,5,2712,255,10,10,0,120,144,1,265,5,5,28,37,40,44,53,24,31,8,0,2 to 92,50,164,5,56,40,106,121,38,85,2,49,1,1,6,275,151,123,265,10,0,2447,14,2738,2461,275,6,62,51,55,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,34339,777,827,2791,5280,5163,5477,5963,4642,2330,1037,52,0 to 119,49,19854,14357,128,34046,293,0,475,33112,458,1001,288,1494,32786,41,18,33988,1352,89,50,3,759,682,0,1441,15,29,146,244,232,246,231,167,115,69,0,0 to 104,48,712,273,282,174,377,827,237,359,10,306,7,3,44,1494,707,787,1441,53,0,32547,239,34321,32786,1494,44,670,323,45,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,9070,175,196,481,863,966,1251,1723,1796,1097,423,99,0 to 102,58,5191,3566,313,9027,43,0,409,8288,177,765,36,806,8259,5,0,9022,745,57,4,0,475,327,0,802,6,23,37,78,102,127,123,127,122,61,0,1 to 101,57,515,163,60,64,145,553,104,118,2,188,2,1,75,806,329,477,802,4,0,8220,39,9070,8259,806,75,183,91,57,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,5302,77,117,426,669,821,941,920,741,401,172,17,0 to 101,50,3052,2134,116,5292,10,0,80,4981,130,337,41,303,4997,2,0,5290,265,36,2,0,179,122,0,301,0,2,16,26,38,49,51,60,39,22,0,6 to 95,59,176,61,19,45,22,230,49,105,0,82,0,0,22,303,123,180,301,2,0,4989,8,5302,4997,303,22,169,140,59,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,331,10,13,35,59,33,54,52,48,17,10,0,0 to 94,48,196,128,7,327,4,0,15,257,2,38,3,37,294,0,0,327,22,13,2,0,23,12,0,35,0,4,5,8,3,6,4,6,1,0,0,10 to 83,37,15,17,3,0,7,28,0,10,2,6,2,0,0,37,13,24,35,2,0,292,2,331,294,37,0,40,19,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,7110,95,105,478,818,875,1045,1294,1266,790,338,6,0 to 168,56,4298,2774,38,7085,25,0,898,5930,177,760,114,217,6737,1,155,6929,191,21,4,1,120,92,0,212,4,2,14,31,39,40,41,26,13,7,0,0 to 97,49,159,34,13,6,36,170,6,39,3,30,0,0,5,217,93,124,212,5,0,6717,20,6955,6737,217,5,250,109,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,13547,110,197,686,1471,1535,2091,2867,2551,1354,611,74,0 to 117,57,7332,5475,740,13484,63,0,159,12938,230,542,128,566,12972,9,0,13475,450,104,11,1,230,324,0,554,2,5,28,76,70,108,100,105,39,33,0,0 to 102,54,334,115,90,15,79,440,35,149,5,111,4,0,30,566,329,237,554,12,0,12921,51,13547,12972,566,30,545,201,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,333,14,8,26,38,51,45,60,53,26,11,1,0 to 118,52,185,145,3,333,0,0,8,307,6,20,0,15,318,0,0,333,11,4,0,0,10,5,0,15,0,0,2,0,4,1,5,1,1,1,0,21 to 86,55,10,4,0,1,0,13,2,6,0,3,0,0,0,15,5,10,15,0,0,318,0,333,318,15,0,42,4,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,9840,153,175,525,958,1081,1364,1702,1893,1275,363,351,0 to 101,57,5078,3866,896,9760,80,0,100,9442,222,274,84,247,9575,9,9,9742,219,16,12,0,119,116,0,235,1,8,14,28,33,46,38,43,34,2,0,1 to 86,52,118,34,74,9,69,153,13,101,10,62,4,1,14,247,123,124,235,12,0,9507,68,9831,9575,247,14,311,81,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,953,16,22,82,122,111,132,158,153,99,57,1,0 to 118,54,595,348,10,953,0,0,15,844,16,140,2,22,931,0,0,953,19,3,0,0,17,5,0,22,0,0,2,3,4,3,5,1,1,3,0,16 to 99,50,15,4,1,2,3,17,2,6,0,2,0,0,0,22,5,17,22,0,0,931,0,953,931,22,0,52,9,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,2452,16,17,63,120,123,210,346,940,533,72,12,0 to 118,68,1199,1142,111,2442,10,0,100,2115,164,255,52,245,2183,0,24,2418,194,48,2,1,67,175,0,242,0,0,6,6,28,38,36,86,37,8,0,17 to 97,65,201,31,5,5,14,221,7,57,0,42,0,0,15,245,177,68,242,3,0,2176,7,2428,2183,245,15,50,38,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,11146,163,280,844,1508,1637,1848,1922,1681,731,327,205,0 to 118,50,6444,4621,81,11129,17,0,203,10619,246,406,91,422,10710,12,2,11115,371,45,6,0,225,191,0,416,6,8,42,75,60,77,54,59,23,18,0,0 to 100,47,308,60,47,1,154,258,4,169,5,96,1,0,11,422,193,229,416,6,0,10699,11,11144,10710,422,11,396,155,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,39619,772,974,3135,6136,6460,6915,6817,4640,2093,740,937,0 to 120,47,22113,17339,167,38945,673,1,525,38174,585,1180,332,1553,38015,36,15,38895,1387,97,65,4,721,757,6,1484,21,30,164,271,278,321,245,124,70,28,1,0 to 101,45,689,217,475,103,621,638,225,537,39,281,34,5,36,1553,798,749,1483,69,1,37411,604,39604,38015,1553,36,610,413,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,2293,24,39,123,242,232,307,425,487,299,110,5,0 to 98,59,1247,852,194,2288,5,0,44,2102,119,185,24,109,2181,2,1,2286,51,58,0,0,53,56,0,109,2,4,8,8,6,16,27,18,12,8,0,0 to 93,59,76,1,8,24,13,74,22,28,0,28,0,0,11,109,56,53,109,0,0,2177,4,2292,2181,109,11,389,89,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,2369,45,42,173,328,320,399,421,335,223,81,2,0 to 100,52,1405,952,12,2351,18,0,55,2233,66,136,38,101,2268,0,0,2351,54,41,5,1,46,49,0,95,1,6,6,21,13,14,18,15,6,1,0,1 to 85,46,80,13,2,0,22,72,1,32,2,21,2,1,5,101,51,50,95,6,0,2256,12,2369,2268,101,5,49,26,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,22649,248,243,1318,2720,2752,3446,4446,3840,2273,1308,55,0 to 120,56,13317,9281,51,22435,214,0,1135,20842,411,2114,342,923,21587,12,127,22298,783,97,37,6,486,394,0,880,1,8,58,120,98,152,164,134,96,92,0,1 to 101,56,665,126,55,34,72,741,67,263,18,263,15,1,63,923,421,502,880,43,0,21418,169,22522,21587,923,63,316,224,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,1427,31,23,97,174,165,160,220,203,160,185,9,0 to 118,57,944,419,64,1427,0,0,53,1228,110,462,5,149,1278,0,0,1427,54,95,0,0,104,45,0,149,0,3,13,13,19,16,17,20,28,20,0,5 to 102,63,100,40,1,8,7,132,10,27,0,35,0,0,18,149,45,104,149,0,0,1278,0,1427,1278,149,18,6,4,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,35297,501,699,3237,5706,5251,5591,6384,4507,2248,1075,98,0 to 119,49,19365,15135,797,34972,325,0,470,33969,454,1076,161,1199,34002,17,79,34877,1041,118,30,10,615,542,2,1159,13,20,108,188,193,185,217,151,78,46,0,0 to 100,50,523,447,98,91,116,883,160,252,12,196,8,1,32,1199,562,632,1159,40,0,33718,284,35218,34002,1199,32,775,691,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,106,3,0,12,15,20,12,8,16,10,10,0,0 to 118,47,56,48,2,106,0,0,10,95,0,12,0,5,101,0,0,106,4,1,0,0,2,3,0,5,0,0,2,1,0,1,0,0,0,1,0,19 to 98,27,5,0,0,0,1,4,0,1,0,0,0,0,0,5,3,2,5,0,0,101,0,106,101,5,0,0,0,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,282,6,4,10,24,24,50,58,63,33,10,0,1 to 91,59,155,126,1,269,13,0,14,267,1,40,7,1,281,0,0,269,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,268,13,282,281,1,0,5,1,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,376,7,7,34,50,76,59,68,47,22,6,0,0 to 118,47,204,166,6,376,0,0,13,356,4,36,4,10,366,0,0,376,8,2,0,0,3,7,0,10,0,0,0,2,0,1,6,1,0,0,0,25 to 74,57,8,1,1,0,0,7,3,1,0,1,0,0,0,10,7,3,10,0,0,366,0,376,366,10,0,8,6,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1075,14,14,97,140,130,165,195,121,109,86,4,0 to 118,53,676,383,16,1075,0,0,27,1006,34,133,1,48,1025,0,2,1073,9,39,0,0,40,8,0,48,0,2,3,2,6,4,3,6,12,10,0,8 to 107,72,44,4,0,0,0,48,0,4,0,10,0,0,2,48,8,40,48,0,0,1025,0,1073,1025,48,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,725,8,19,55,92,104,126,135,105,51,29,1,0 to 102,51,421,300,4,722,3,0,10,686,13,171,2,31,694,0,0,722,17,12,2,0,20,9,0,29,0,0,4,5,3,9,5,3,1,1,0,19 to 86,47,14,13,2,0,0,29,0,6,0,5,0,0,1,31,9,22,29,2,0,693,1,725,694,31,1,65,26,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,13270,180,231,701,1329,1502,1892,2996,2675,1384,348,32,0 to 119,57,7664,5517,89,13257,13,0,133,12993,107,314,69,344,12922,3,1,13253,296,37,9,2,174,159,0,333,2,6,25,39,45,55,75,44,33,20,0,1 to 99,54,244,54,14,21,46,266,21,84,2,50,2,0,9,344,162,182,333,11,0,12920,2,13269,12922,344,9,214,156,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,11733,260,244,844,1595,1604,1798,1907,1739,1170,521,51,0 to 119,52,6886,4673,174,11678,55,0,272,10839,231,718,123,687,11039,3,4,11671,541,136,9,1,415,261,1,677,2,7,51,94,100,100,103,88,77,65,0,3 to 102,53,393,152,80,52,166,433,78,287,5,220,2,0,36,687,264,422,677,10,0,10994,45,11729,11039,687,36,551,283,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,8991,104,245,636,1346,1436,1612,1581,1120,560,206,145,0 to 109,49,5006,3919,66,8934,57,0,341,8075,390,628,181,586,8347,13,45,8877,516,33,35,2,287,262,0,549,4,10,41,89,88,111,104,78,46,15,0,0 to 102,50,281,50,215,3,325,193,31,215,6,141,6,2,16,586,292,293,549,37,0,8328,19,8946,8347,586,16,429,66,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,2143,36,27,97,231,218,261,353,423,349,142,6,0 to 100,61,1275,840,28,2090,53,0,37,2036,47,91,16,100,2035,1,7,2082,82,17,1,0,50,49,0,99,1,3,6,12,12,11,25,14,15,1,0,0 to 85,56,55,24,18,2,32,60,7,42,1,33,1,0,8,100,50,50,99,1,0,1983,52,2136,2035,100,8,103,38,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,16088,183,199,1069,2021,2186,2504,2830,2577,1693,778,48,0 to 119,54,9463,6423,202,15665,422,1,378,14529,613,1289,154,1332,14739,4,13,15649,1164,122,41,5,683,603,0,1286,10,10,81,152,192,217,214,188,140,128,0,0 to 101,55,810,215,35,226,282,767,237,441,13,317,12,3,70,1332,630,702,1285,46,1,14363,376,16075,14739,1332,70,1561,317,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,8681,174,250,644,1012,1120,1281,1396,1350,1046,405,3,0 to 105,54,4908,3753,20,8418,263,0,197,7819,356,781,139,864,7807,2,8,8408,608,185,54,17,412,381,0,793,15,22,80,102,98,129,142,105,114,57,0,0 to 101,53,540,52,61,140,290,358,145,183,19,133,10,4,34,864,421,443,793,71,0,7615,192,8673,7807,864,34,918,431,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,118029,1043,1557,8523,18724,18951,22014,20497,13934,7878,4368,540,0 to 135,49,60972,55883,1174,117490,538,1,2714,108467,2785,9375,856,14468,103070,194,297,117001,13699,599,162,8,6881,7411,6,14298,57,131,1136,2394,2278,2753,2387,1608,1012,706,6,0 to 105,49,7583,2264,598,3853,7262,3027,4009,3877,41,2208,28,8,518,14468,7530,6932,14297,170,1,102703,367,117732,103070,14468,518,2127,1403,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,1890,18,28,99,192,262,309,417,331,162,71,1,0 to 101,56,1017,866,7,1840,50,0,494,1187,83,318,71,96,1715,0,79,1761,74,14,4,4,43,45,0,88,0,3,6,11,13,17,18,14,11,3,0,6 to 90,54,67,5,1,15,20,50,18,14,3,11,2,0,3,96,49,47,88,8,0,1673,42,1811,1715,96,3,254,72,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,4494,174,183,363,579,602,630,722,648,390,194,9,0 to 119,50,2637,1835,22,4485,9,0,61,4300,99,149,50,179,4311,3,1,4481,137,40,2,0,59,118,0,177,3,1,16,25,30,30,29,27,11,7,0,0 to 94,50,127,27,4,19,10,149,18,23,0,23,0,0,9,179,118,61,177,2,0,4304,7,4493,4311,179,9,534,57,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,883,30,20,62,90,119,143,170,139,68,40,2,0 to 97,53,468,384,31,853,30,0,22,815,15,87,34,68,814,1,0,852,43,12,11,2,32,23,0,55,0,0,4,7,9,8,13,13,9,5,0,20 to 94,58,50,5,0,0,1,52,2,10,2,10,2,0,2,68,27,41,55,13,0,797,17,883,814,68,2,47,20,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,977,11,10,75,157,150,196,175,122,63,18,0,0 to 97,49,462,504,11,963,14,0,18,850,19,47,19,106,871,0,0,963,94,6,5,1,17,83,0,100,1,2,6,30,25,23,14,3,2,0,0,4 to 82,40,56,36,4,4,8,52,40,9,1,4,0,0,0,106,88,18,100,6,0,863,8,977,871,106,0,92,57,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,383,5,4,18,41,45,69,83,63,42,13,0,1 to 103,55,228,138,17,382,1,0,28,338,9,38,9,12,371,0,0,382,6,6,0,0,5,7,0,12,0,0,0,3,0,3,6,0,0,0,0,25 to 62,54,12,0,0,0,0,12,0,0,0,1,0,0,0,12,7,5,12,0,0,370,1,383,371,12,0,42,9,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,2065,25,32,159,240,277,306,381,314,214,117,0,0 to 103,54,1083,794,188,1990,75,0,27,1993,28,49,23,62,2003,0,0,1990,47,13,0,2,34,26,0,60,0,0,6,11,11,8,8,11,5,2,0,15 to 89,48,49,7,2,2,1,57,2,22,0,13,0,1,1,62,27,35,60,2,0,1930,73,2065,2003,62,1,36,33,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,96,1,2,9,14,14,9,15,13,14,4,1,1 to 90,53,53,41,2,96,0,0,3,88,3,8,0,8,88,0,0,96,6,2,0,0,3,5,0,8,0,0,0,3,0,1,1,1,1,1,0,30 to 89,50,5,3,0,0,2,5,1,4,0,3,0,0,1,8,5,3,8,0,0,88,0,96,88,8,1,30,12,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,3672,30,29,176,307,375,499,685,635,501,431,4,0 to 102,60,2205,1431,36,3655,17,0,106,3342,62,312,14,350,3315,1,6,3649,249,100,0,1,225,124,0,349,1,2,10,29,17,33,64,56,59,79,0,3 to 101,69,270,36,10,33,15,288,46,52,1,71,1,0,37,350,125,225,349,1,0,3300,15,3666,3315,350,37,79,58,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,7640,111,93,401,722,790,1002,1372,1422,1093,611,23,0 to 115,60,4354,3175,111,7443,197,0,373,6990,190,691,84,440,7197,1,2,7440,373,51,10,6,250,174,0,424,2,1,19,37,48,57,63,81,77,55,0,0 to 102,63,340,25,31,28,43,329,52,166,10,142,7,1,57,440,184,256,424,16,0,7016,181,7638,7197,440,57,223,117,64,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,1396,21,11,71,170,197,293,343,166,88,33,3,0 to 101,53,479,856,61,1388,8,0,8,1301,48,126,5,52,1339,0,5,1383,38,14,0,0,22,30,0,52,0,0,1,8,5,9,13,8,4,4,0,21 to 92,58,38,1,0,13,11,22,19,14,0,13,0,0,6,52,30,22,52,0,0,1331,8,1391,1339,52,6,49,30,62,1.62412905104683,0.150723124168937
