ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,558,11,12,20,43,75,78,117,120,64,17,1,0 to 101,58,332,221,5,553,5,0,6,488,41,67,7,29,529,0,0,553,6,21,2,0,15,12,0,27,0,0,1,2,1,3,7,7,4,4,0,22 to 95,66,9,12,6,0,3,23,1,4,2,7,0,0,3,29,14,15,27,2,0,683,3,716,686,29,3,46,9,66,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,1010,42,33,85,112,119,138,146,176,105,47,7,0 to 99,52,643,360,7,987,23,0,24,887,53,214,10,69,939,2,0,985,23,42,4,0,39,26,0,65,2,0,8,4,8,8,16,10,4,9,0,0 to 98,57,21,37,4,3,1,52,12,10,0,4,0,1,4,69,27,42,65,4,0,1050,19,1140,1069,69,4,119,28,56,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,2213,3,4,156,689,561,398,268,93,28,5,8,0 to 92,39,167,2037,9,2213,0,0,1,2004,1,55,0,218,1995,0,0,2213,215,3,0,0,5,213,0,218,0,0,13,57,53,54,36,5,0,0,0,20 to 73,41,113,96,5,4,6,131,81,5,0,1,0,0,1,218,213,5,218,0,0,2038,0,2258,2038,218,1,27,6,49,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,1944,11,19,152,526,404,313,237,166,69,43,4,0 to 118,41,414,1498,32,1938,6,0,32,1859,9,244,5,250,1692,1,1,1937,240,8,1,1,22,226,0,248,0,2,23,73,53,48,39,9,3,0,0,13 to 84,39,112,107,16,13,28,69,151,17,1,4,0,0,0,250,227,23,248,2,0,1965,3,2219,1968,250,0,5,3,50,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,3130,35,31,193,371,411,523,610,435,280,186,55,0 to 119,54,1753,1322,55,3109,21,0,45,3026,28,107,35,105,3023,2,0,3107,80,23,2,0,44,59,0,103,2,1,7,20,16,27,16,11,4,1,0,2 to 93,47,79,12,7,5,27,68,8,28,1,13,1,1,3,105,61,44,103,2,0,3963,19,4089,3982,105,3,36,29,50,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,3367,85,97,232,398,417,440,660,544,285,199,10,0 to 119,55,1900,1364,103,3352,15,0,178,3062,63,253,16,153,3210,0,4,3348,122,29,2,0,73,78,0,151,4,7,17,34,23,28,24,11,4,1,0,0 to 91,42,75,70,5,1,11,137,3,6,0,14,0,0,2,153,80,73,151,2,0,3815,13,3987,3828,153,2,9,7,46,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,883,30,14,95,131,119,143,148,103,66,32,2,0 to 99,48,489,339,55,823,60,0,22,839,16,62,3,29,854,0,0,823,10,19,0,0,18,11,0,29,0,0,3,3,3,1,5,6,5,3,0,20 to 97,64,20,7,2,0,0,28,1,8,0,11,0,0,4,29,11,18,29,0,0,960,60,1049,1020,29,4,4,3,70,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,766,12,13,58,86,92,125,147,148,63,21,1,0 to 119,54,430,317,19,757,9,0,3,743,5,24,3,24,742,0,0,757,16,8,0,0,11,13,0,24,1,0,2,4,8,5,1,2,1,0,0,1 to 79,41,17,3,1,3,0,21,3,4,0,1,0,0,0,24,13,11,24,0,0,833,9,866,842,24,0,27,26,44,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,6754,117,133,430,611,739,841,1282,1314,918,347,22,0 to 100,59,3337,2923,494,6663,91,0,177,6194,82,554,68,729,6013,5,7,6652,706,11,12,0,344,370,3,717,26,38,102,108,140,119,98,43,38,16,1,0 to 92,40,272,21,239,185,347,183,187,135,2,84,1,1,10,729,378,348,717,12,0,7944,78,8757,8022,729,10,68,57,55,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,51605,1188,1368,4089,7517,7456,8055,8993,7233,3885,1724,97,0 to 119,50,29640,21735,230,51200,405,0,585,49916,458,1645,303,2384,49147,48,26,51127,2216,108,57,3,1232,1091,1,2324,36,66,255,389,389,370,340,253,171,115,0,0 to 104,46,1014,515,480,315,647,1238,439,552,11,438,8,3,84,2384,1118,1265,2324,60,0,59814,344,62621,60158,2384,84,693,345,45,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,15134,245,296,803,1354,1525,1972,2896,3242,2004,693,104,0 to 119,59,8646,6164,324,14891,243,0,522,14088,177,1017,43,1110,14018,6,0,14885,1044,58,8,0,623,476,3,1102,10,34,75,129,156,162,167,157,137,82,1,0 to 101,54,728,194,82,98,282,672,148,149,2,217,2,2,98,1110,479,628,1102,8,0,18884,235,20237,19119,1110,98,198,100,57,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,8162,118,198,602,935,1127,1336,1468,1297,757,303,21,0 to 101,53,4718,3330,114,8142,20,0,96,7746,130,445,45,390,7769,3,0,8139,329,58,3,0,229,158,0,387,0,3,19,35,48,60,70,73,53,29,0,6 to 95,59,231,77,35,44,29,301,57,118,0,94,0,0,33,390,159,231,387,3,0,9592,17,10003,9609,390,33,198,165,59,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,810,17,38,95,155,89,106,122,108,56,24,0,0 to 94,46,446,343,21,806,4,0,30,617,2,107,3,111,699,0,0,806,95,14,2,0,49,60,0,109,1,8,16,33,13,12,14,10,2,2,0,2 to 88,32,56,37,11,5,50,54,5,20,2,12,2,0,0,111,61,50,109,2,0,951,2,1064,953,111,0,160,104,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,12666,141,178,746,1388,1462,1869,2241,2443,1581,592,25,0 to 168,57,7664,4956,46,12637,29,0,3527,8761,177,1999,135,257,12202,1,206,12430,230,21,5,1,141,110,0,251,5,4,16,36,51,46,46,30,15,8,0,0 to 97,48,185,42,17,7,52,192,7,48,4,35,1,0,7,257,111,146,251,6,0,13868,23,14150,13891,257,7,289,132,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,19957,169,288,1003,1994,2137,2876,4167,3897,2125,1013,288,0 to 119,58,11137,8090,730,19862,95,0,231,19151,230,744,134,771,19174,12,0,19850,641,116,13,1,357,400,0,757,4,19,60,103,91,128,145,125,53,43,0,0 to 102,53,429,174,129,25,109,596,52,209,5,148,4,0,41,771,406,365,757,14,0,22360,81,23232,22441,771,41,800,282,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,786,20,25,63,86,130,99,135,120,67,40,1,0 to 118,52,462,303,21,786,0,0,11,706,6,64,0,55,731,0,0,786,39,16,0,0,26,29,0,55,0,2,12,2,10,9,10,3,4,3,0,6 to 91,48,42,12,0,1,1,52,2,11,0,9,0,0,2,55,29,26,55,0,0,936,0,991,936,55,2,75,21,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,14921,205,229,745,1316,1440,1846,2429,2800,1988,653,1270,0 to 101,59,7829,5983,1109,14788,133,0,128,14439,222,336,92,309,14595,9,8,14771,279,16,14,0,156,139,0,295,1,8,19,35,43,57,48,50,42,6,0,1 to 98,52,171,41,76,7,80,206,9,120,11,73,5,1,15,309,147,162,295,14,0,17185,119,17623,17304,309,15,385,112,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,1592,25,27,130,186,168,216,320,256,184,79,1,0 to 118,56,970,605,17,1591,1,0,17,1472,16,198,2,35,1557,0,0,1591,32,3,0,0,26,9,0,35,1,1,3,5,7,4,7,3,1,3,0,3 to 99,48,20,8,4,3,7,25,3,12,0,4,0,0,1,35,9,26,35,0,0,2006,1,2042,2007,35,1,60,10,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,3813,27,25,90,171,178,294,509,1412,889,132,86,0 to 119,69,1860,1739,214,3739,74,0,109,3459,164,269,53,258,3532,0,23,3716,209,48,0,1,74,183,0,257,0,0,7,6,31,40,38,88,40,8,0,17 to 92,65,215,34,5,3,14,238,5,58,0,44,0,0,17,258,184,74,257,1,0,4120,73,4456,4193,258,17,51,39,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,16369,208,374,1221,2006,2196,2550,2808,2457,1168,501,880,0 to 119,51,9329,6910,130,16335,34,0,246,15752,246,477,95,505,15849,12,3,16320,453,46,6,0,270,229,0,499,8,10,54,82,81,90,62,65,31,22,0,0 to 100,46,354,70,63,12,176,307,16,198,5,110,1,0,12,505,231,274,499,6,0,20444,28,20989,20472,505,12,406,163,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,61438,1083,1384,4505,8553,9063,9861,10127,7324,3480,1331,4727,0 to 120,48,34022,27100,316,60395,1042,1,624,59579,585,1557,385,2121,59249,54,14,60328,1937,100,80,4,963,1072,2,2037,35,53,219,394,402,430,319,154,82,32,1,0 to 101,43,844,353,670,170,892,937,208,625,41,333,34,5,41,2121,1121,998,2036,84,1,71799,958,74935,72757,2121,41,643,430,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,3798,38,64,168,342,332,442,700,899,614,190,9,0 to 222,62,2092,1492,214,3791,7,0,52,3552,119,209,25,122,3673,2,1,3789,61,61,0,0,60,62,0,122,2,4,8,9,7,17,29,20,16,10,0,0 to 97,60,86,1,11,24,14,84,24,31,0,33,0,0,12,122,62,60,122,0,0,4526,6,4657,4532,122,12,498,40,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,3429,65,58,231,451,423,516,650,533,367,131,4,0 to 119,54,2052,1363,14,3411,18,0,62,3278,66,151,40,120,3309,0,0,3411,66,49,4,1,55,60,0,115,1,6,7,25,15,16,23,16,9,2,0,1 to 88,48,93,17,4,1,25,87,3,38,2,25,2,1,5,120,61,59,115,5,0,4227,13,4361,4240,120,5,184,156,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,35870,339,402,2005,4005,4031,5152,7060,6591,4036,2170,79,0 to 120,57,20796,14971,103,35547,323,0,1618,33187,411,2959,367,1361,34305,12,192,35344,1197,113,45,6,739,571,0,1310,8,25,98,198,162,206,215,177,147,125,0,0 to 101,54,915,247,88,60,137,1071,102,394,18,399,16,1,90,1361,602,759,1310,51,0,44298,271,45945,44569,1361,90,323,231,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,2101,54,46,156,268,237,245,339,298,236,212,10,0 to 118,56,1349,669,83,2096,5,0,56,1859,110,501,12,170,1931,0,0,2096,66,99,2,3,115,50,0,165,1,6,15,16,21,22,19,20,30,20,0,1 to 102,56,109,43,5,8,16,139,10,32,1,39,0,0,18,170,52,118,165,5,0,2328,0,2500,2328,170,18,8,6,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,47680,761,984,4133,7464,6908,7376,8652,6384,3266,1639,112,-6 to 119,50,26362,20533,785,47083,597,0,568,45827,454,1585,188,1669,45915,19,77,46987,1444,154,60,11,866,732,0,1598,21,48,166,268,267,255,290,196,99,59,0,0 to 101,48,705,582,200,111,244,1192,162,346,18,271,10,3,51,1669,767,900,1598,71,0,54925,526,57148,55451,1669,51,1014,898,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,339,5,0,42,40,38,33,36,45,55,44,1,0 to 119,59,219,113,7,339,0,0,11,326,0,14,1,8,331,0,0,339,7,1,0,0,3,5,0,8,0,0,2,2,0,1,1,0,0,2,0,19 to 98,40,8,0,0,0,2,6,0,1,0,1,0,0,0,8,5,3,8,0,0,377,0,385,377,8,0,0,0,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,594,10,8,36,56,62,96,123,119,65,19,0,0 to 94,56,353,238,3,540,54,0,14,578,1,45,7,2,592,0,0,540,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,40 to 42,41,2,0,0,0,0,2,0,1,0,0,0,0,0,2,0,2,2,0,0,820,54,876,874,2,0,8,5,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1156,11,16,54,75,107,137,398,275,69,14,0,0 to 118,59,312,837,7,1156,0,0,13,1126,4,67,4,33,1123,0,0,1156,31,2,0,0,5,28,0,33,0,0,0,5,1,2,16,8,1,0,0,25 to 76,60,19,11,2,1,0,32,1,6,0,6,0,0,1,33,28,5,33,0,0,1835,0,1868,1835,33,1,10,8,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1465,18,25,116,185,168,221,288,189,146,103,6,0 to 118,54,920,520,25,1463,2,0,27,1396,34,143,1,51,1413,0,1,1462,12,39,0,0,41,10,0,51,0,2,3,3,7,4,3,6,12,11,0,8 to 107,72,45,5,1,0,0,51,0,4,0,11,0,0,2,51,10,41,51,0,0,1669,2,1723,1671,51,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1240,13,26,84,137,167,210,246,209,107,39,2,0 to 102,54,702,527,11,1236,4,0,12,1187,13,186,4,35,1204,0,1,1235,17,16,2,0,23,10,0,33,0,0,5,5,5,10,5,3,1,1,0,18 to 86,46,17,13,3,0,0,33,0,6,0,5,0,0,1,35,10,25,33,2,0,1513,2,1550,1515,35,1,90,26,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,19208,250,332,1023,1789,2045,2668,4376,3925,2098,553,149,0 to 119,58,10938,8166,104,19191,17,0,144,18853,107,391,76,428,18777,2,1,19188,373,44,9,2,225,192,0,417,3,11,42,46,55,66,91,54,36,24,0,0 to 99,53,313,59,20,25,78,314,25,103,2,64,2,0,13,428,195,233,417,11,0,23597,6,24033,23603,428,13,215,157,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,18146,422,444,1249,2227,2284,2615,2993,2921,1870,781,340,0 to 119,53,10563,7392,191,18055,91,0,316,16863,231,1089,128,1074,17062,4,6,18045,912,150,11,1,663,399,0,1062,5,16,81,146,147,157,160,131,129,102,0,0 to 103,54,681,228,124,29,263,735,64,424,8,328,3,0,60,1074,403,671,1062,12,0,21213,79,22372,21292,1074,60,724,242,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,13182,165,342,872,1754,1894,2185,2292,1766,877,320,715,0 to 155,50,7399,5713,70,13107,75,0,390,12081,390,748,194,715,12415,13,39,13056,634,34,45,2,338,330,0,668,8,17,51,115,110,133,121,87,55,17,1,0 to 102,48,336,60,267,5,411,225,32,241,8,155,7,2,20,715,367,348,668,47,0,14487,27,15243,14514,715,20,557,77,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,3668,51,54,164,368,320,422,591,703,621,354,20,0 to 119,62,2228,1403,37,3603,65,0,42,3523,47,121,19,134,3529,2,3,3598,111,21,2,0,69,63,0,132,1,7,10,17,16,17,33,15,17,1,0,0 to 85,54,74,31,22,5,42,79,11,47,1,37,1,0,9,134,65,69,132,2,0,4319,63,4519,4382,134,9,140,50,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,25353,277,335,1572,2784,3042,3558,4416,4709,3162,1429,69,0 to 119,57,14676,10441,236,24416,936,1,457,23115,613,1927,166,2087,23234,3,29,24385,1888,136,58,5,1099,923,2,2024,21,33,141,258,304,337,321,261,209,202,0,0 to 101,53,1263,344,52,365,524,1118,382,630,15,433,13,4,113,2087,960,1125,2023,63,1,28655,873,31621,29528,2087,113,1929,498,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,14561,278,454,1070,1544,1675,1904,2289,2627,2045,672,3,0 to 105,56,7952,6578,31,14206,355,0,304,12965,356,1474,149,1679,12872,3,7,14196,1344,260,59,16,800,804,0,1604,36,74,189,237,261,258,247,165,144,68,0,0 to 101,46,1008,96,162,338,818,477,309,311,19,220,10,5,49,1679,847,832,1604,75,0,15741,280,17707,16021,1679,49,1471,475,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,155950,1607,2316,11547,24498,24663,28427,27044,18480,10569,6208,591,0 to 225,49,81721,73008,1221,154871,1078,1,3337,143169,2785,13200,931,18456,137237,193,64,154617,17482,782,184,8,9083,9176,5,18264,99,226,1481,3029,2895,3424,3022,2009,1295,969,7,0 to 108,49,10065,2941,885,4373,9827,3963,4474,4938,44,3055,30,11,731,18456,9305,9146,18263,192,1,169116,884,188653,170000,18456,731,2153,1414,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,2918,24,38,169,321,391,503,646,490,244,90,2,0 to 101,55,1543,1334,41,2862,56,0,870,1758,83,606,90,109,2677,0,132,2730,79,19,7,4,46,52,0,98,0,3,7,13,13,17,21,16,13,6,0,6 to 91,55,75,5,1,17,22,55,21,14,3,10,2,0,4,109,58,51,98,11,0,3313,45,3469,3358,109,4,329,70,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,6872,226,261,522,902,961,1024,1149,1040,542,235,10,0 to 119,50,3765,3079,28,6807,65,0,69,6612,99,210,55,250,6618,3,1,6803,207,40,3,0,69,178,0,247,3,2,19,47,45,46,39,31,11,7,0,0 to 94,46,172,44,5,26,13,188,46,25,0,25,0,0,9,250,178,72,247,3,0,8430,62,8746,8492,250,9,594,70,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,1598,47,34,95,163,202,238,283,243,158,132,3,0 to 101,55,893,668,37,1543,55,0,26,1490,15,140,36,118,1479,1,0,1542,81,22,12,3,61,42,0,103,2,4,7,13,19,14,24,16,13,6,0,1 to 101,54,94,8,0,1,12,88,3,19,3,16,2,0,9,118,47,71,103,15,0,1797,40,1959,1837,118,9,74,35,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,2938,22,30,230,500,503,514,464,303,226,140,6,0 to 105,48,1312,1526,100,2916,22,0,18,2613,19,251,21,269,2665,3,1,2912,225,36,7,1,52,209,0,261,2,6,23,64,60,55,42,12,4,1,0,0 to 87,40,111,106,11,33,20,149,92,31,2,18,0,0,1,269,212,57,261,8,0,3353,14,3643,3367,269,1,279,128,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,865,11,14,49,87,107,137,187,123,96,54,0,0 to 119,56,511,330,24,859,6,0,28,751,9,94,12,68,792,0,5,854,52,14,2,0,33,33,0,66,0,1,4,6,6,5,15,12,13,6,0,9 to 99,60,29,8,0,29,0,34,32,3,0,11,0,0,4,68,33,35,66,2,0,1028,4,1101,1032,68,4,84,47,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,3218,44,51,224,325,362,442,620,595,381,170,4,0 to 103,57,1730,1282,206,3110,108,0,36,3128,28,60,28,81,3137,0,0,3110,61,13,5,2,39,35,0,74,0,1,13,15,14,8,8,13,6,3,0,14 to 89,43,57,12,2,3,1,70,3,24,0,15,0,0,1,81,38,43,74,7,0,3860,101,4042,3961,81,1,46,40,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,204,2,7,19,31,36,25,26,28,23,6,1,1 to 90,47,96,106,2,204,0,0,33,140,3,63,0,64,140,0,0,204,62,2,0,0,13,51,0,64,1,2,6,16,16,10,7,4,1,1,0,3 to 89,40,53,6,2,3,43,17,4,11,0,6,0,0,1,64,51,13,64,0,0,253,0,317,253,64,1,68,20,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,5391,59,48,239,444,517,737,1035,1036,729,541,6,0 to 119,61,3179,2139,73,5373,18,0,128,4934,62,475,20,470,4916,1,4,5368,329,139,1,1,291,177,0,468,3,4,13,44,26,51,85,73,77,94,0,0 to 101,66,380,52,10,26,21,414,33,93,1,125,1,0,68,470,178,292,468,2,0,6071,16,6558,6087,470,68,81,60,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,12968,152,166,644,1126,1170,1605,2412,2756,1965,931,41,0 to 119,61,7328,5458,182,12733,235,0,413,12205,190,886,90,649,12311,4,4,12725,571,58,14,6,367,262,0,629,4,5,30,60,64,72,97,110,118,89,0,0 to 104,64,506,47,38,38,54,504,71,192,12,166,9,1,80,649,274,375,629,20,0,17396,215,18266,17611,649,80,226,120,64,2.51442395330883,0.137455100826111
