ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
40622,Autauga,01001,East Central,239,5,0.150198352049983,2.1379328255407,77bac342-3333-40f1-9cbe-c2c6eb498489,2367
40623,Baldwin,01003,Southwestern,292,9,0.400159431601878,6.69300034847276,c7c48ace-b623-46f3-8dc1-a27fbbd4fd2e,8135
40624,Barbour,01005,Southeastern,177,1,0.223267704174077,2.69097505269632,9c2f8b54-ccf7-4369-8789-60c292a1cd41,887
40625,Bibb,01007,West Central,76,1,0.156476914356972,1.8951692775798,e564bde9-c210-4192-bf1d-bde349543e8c,1409
40626,Blount,01009,Northeastern,63,1,0.164406638341006,2.45274784751908,cd8b9860-12f4-4a46-b93e-f7ae95b6f2f2,1660
40627,Bullock,01011,East Central,215,6,0.154671563531792,2.06480197165101,598040a8-3d52-4e74-ab73-f1f40d06a32f,650
40628,Butler,01013,Southeastern,419,18,0.191776547733298,1.83587954870993,6d180efb-29d2-418e-9410-3ec3f33a917f,1692
40629,Calhoun,01015,Northeastern,165,3,0.154366224232035,2.21070839394633,c0812d73-9d17-47b0-978b-b5217a457c14,4067
40630,Chambers,01017,East Central,359,26,0.150563980768084,1.72306516183319,52b773b3-9f59-47b0-9c16-9906a40b2a28,1620
40631,Cherokee,01019,Northeastern,38,3,0.151975822791428,1.89808177880757,4ac4316f-aee9-421b-9308-ad65263721c9,987
40632,Chilton,01021,West Central,105,1,0.174837510280213,2.09165532433194,36f45fce-7584-463f-9e77-0abac0e8e5e5,1570
40633,Choctaw,01023,Southwestern,153,10,0.227681129400253,2.68700551554037,f433fc4e-12b0-478d-af80-0dfa60e1b33c,473
40634,Clarke,01025,Southwestern,149,2,0.308508819690587,3.78655552072513,a956341c-d6c9-4ed6-83e9-aee63244a599,1278
40635,Clay,01027,Northeastern,28,2,0.151874743437702,2.02332180215824,42dc65df-5584-41fc-ae90-ea35b00dcba0,486
40636,Cleburne,01029,Northeastern,15,1,0.141259985723536,2.17578212063938,7b3ff47c-1b3b-4edc-93b0-85743ea189e3,249
40637,Coffee,01031,Southeastern,239,1,0.167143203828118,1.67989540600381,1099a615-eb76-4614-8caa-57c4bf51b389,1853
40638,Colbert,01033,Northern,187,2,0.15857369348987,2.31239229125845,ada6dc0f-60a5-45b0-8946-b38e0aca5a8a,2665
40639,Conecuh,01035,Southwestern,41,1,0.209509978242295,2.59686142559656,b07e1315-b703-4f08-a021-94fbd51feb30,388
40640,Coosa,01037,East Central,40,1,0.16640708911109,1.7505584986585,aff0b7bf-88af-4d27-8d86-3d5b52378642,299
40641,Covington,01039,Southeastern,81,1,0.255971892285061,2.38709591035509,bdcab641-ce56-48b7-946e-8fab80aaa34f,1222
40642,Crenshaw,01041,Southeastern,78,3,0.150571897113878,2.31806123117494,6165cb97-d806-4e05-819c-6099cc5ede66,790
40643,Cullman,01043,Northern,150,1,0.191087821164047,2.50218505547441,b424406e-cbc9-439a-86b7-b4499b8f6697,3348
40644,Dale,01045,Southeastern,123,0,0.138259666605563,1.65151999951547,878d661c-08d3-473c-95f7-e0dcbd18b336,1235
