ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,562,12,12,20,43,75,79,117,121,65,17,1,0 to 101,58,335,222,5,557,5,0,7,489,41,71,7,32,530,0,0,557,9,21,2,0,18,12,0,30,1,0,1,2,2,4,7,7,4,4,0,1 to 95,58,10,14,6,0,4,25,1,4,2,8,0,0,4,32,14,18,30,2,0,893,3,929,896,32,4,59,21,66,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,1023,42,33,85,112,123,140,150,176,106,49,7,0 to 99,53,650,366,7,1000,23,0,25,890,53,223,14,79,943,1,0,999,31,44,4,0,44,31,0,75,2,0,9,4,11,9,19,10,4,11,0,0 to 98,57,22,43,6,4,3,57,15,12,0,4,0,1,3,79,32,47,75,4,0,1369,19,1469,1388,79,3,132,29,56,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,2214,3,4,157,689,561,398,268,93,28,5,8,0 to 92,38,168,2037,9,2214,0,0,1,1999,1,82,0,219,1995,0,0,2214,216,3,0,0,5,214,0,219,0,0,13,57,54,54,36,5,0,0,0,20 to 73,41,115,96,5,3,7,132,80,5,0,1,0,0,1,219,214,5,219,0,0,2080,0,2301,2080,219,1,37,12,49,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,1959,13,21,155,531,406,314,238,166,69,42,4,0 to 118,41,422,1507,30,1953,6,0,32,1858,9,271,5,271,1688,0,0,1953,260,8,2,1,30,238,0,268,2,4,26,82,55,50,40,9,3,0,0,0 to 84,38,120,121,26,1,37,87,144,21,1,7,0,0,2,271,240,31,268,3,0,2099,3,2374,2102,271,2,14,12,50,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,3213,38,31,209,390,423,532,620,441,288,186,55,0 to 119,54,1797,1362,54,3182,31,0,62,3060,28,167,44,145,3041,0,27,3160,110,29,6,0,61,78,0,139,3,1,16,28,20,32,21,11,12,1,0,2 to 93,47,113,13,6,7,40,89,10,38,3,17,2,1,4,145,81,64,139,6,0,5300,20,5468,5320,145,4,49,41,50,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,3395,86,100,235,404,422,444,664,546,286,199,9,0 to 119,55,1921,1374,100,3380,15,0,189,3061,63,280,16,182,3210,0,3,3377,150,30,2,0,92,88,0,180,5,10,20,40,27,32,28,12,5,3,0,0 to 97,40,84,82,12,2,15,159,6,7,0,15,0,0,2,182,90,92,180,2,0,4726,13,4927,4739,182,2,10,8,46,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,884,30,14,95,131,120,143,148,103,66,32,2,0 to 99,48,490,341,53,824,60,0,22,839,16,63,3,30,854,0,0,824,10,20,0,0,18,12,0,30,0,0,3,3,4,1,5,6,5,3,0,20 to 97,63,21,7,2,0,0,29,1,8,0,11,0,0,4,30,12,18,30,0,0,1269,60,1359,1329,30,4,10,9,70,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,774,12,13,58,89,93,128,148,148,63,21,1,0 to 119,54,437,322,15,764,10,0,3,738,5,38,4,31,743,0,0,764,16,14,0,1,15,15,0,30,1,0,2,5,10,7,2,3,1,0,0,1 to 79,42,23,3,1,3,0,26,4,4,0,1,0,0,0,31,15,16,30,1,0,1018,9,1059,1027,31,0,53,48,44,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,7189,131,159,493,708,812,912,1328,1334,930,360,22,0 to 100,57,3528,3188,473,7096,93,0,247,6343,82,868,71,1170,6010,1,8,7088,1145,12,13,0,524,627,6,1157,41,64,169,206,219,189,140,62,49,29,2,0 to 98,39,396,45,382,334,597,264,296,186,2,115,1,1,18,1170,636,528,1157,13,0,11306,79,12562,11385,1170,18,79,68,55,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,52903,1227,1441,4330,7857,7631,8226,9111,7299,3926,1748,107,0 to 119,49,30345,22324,234,52497,406,0,696,50571,458,2184,309,3613,49214,23,53,52422,3426,126,58,3,1906,1645,1,3552,69,124,471,725,552,522,461,315,218,151,5,0 to 104,42,1381,783,659,729,960,1668,924,745,11,532,8,3,99,3613,1673,1939,3552,61,0,78717,344,82751,79061,3613,99,1314,966,45,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,15433,258,313,840,1413,1581,2020,2936,3257,2016,696,103,0 to 119,59,8788,6331,314,15189,244,0,628,14164,177,1243,45,1377,14052,4,0,15185,1310,58,9,0,740,625,3,1368,21,48,109,188,206,208,199,165,146,87,0,0 to 101,50,896,212,117,143,444,736,188,170,2,236,2,2,115,1377,629,745,1368,9,0,25420,235,27042,25655,1377,115,263,165,57,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,8218,119,200,613,946,1139,1341,1474,1301,759,305,21,0 to 101,53,4747,3361,110,8197,21,0,106,7751,130,482,46,435,7782,1,0,8196,372,60,3,0,253,179,0,432,0,5,28,46,55,64,77,76,53,31,0,6 to 95,57,245,86,42,59,36,319,77,127,0,96,0,0,32,435,180,255,432,3,0,12674,18,13131,12692,435,32,254,221,59,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,939,24,48,119,170,116,120,134,120,62,26,0,0 to 94,44,525,397,17,933,6,0,41,618,2,231,6,196,742,1,0,932,177,15,4,0,90,102,0,192,5,12,29,47,27,22,19,21,9,5,0,0 to 88,37,123,49,16,4,115,72,5,35,3,22,3,1,0,196,105,91,192,4,0,1336,2,1535,1338,196,0,332,241,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,13852,155,189,847,1548,1616,2032,2440,2603,1703,694,25,0 to 168,57,8503,5298,51,13825,27,0,4152,9268,177,2809,138,311,13259,0,282,13544,285,21,4,1,173,133,0,306,6,7,21,44,57,52,60,37,20,7,0,0 to 97,49,215,64,19,8,58,240,8,60,3,43,0,0,8,311,134,177,306,5,0,18318,21,18656,18339,311,8,380,215,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,20202,170,297,1041,2024,2171,2902,4201,3934,2151,1026,285,0 to 119,58,11303,8180,719,20106,96,0,265,19246,230,868,138,928,19274,0,0,20106,777,137,13,1,459,455,0,914,4,23,89,126,110,141,164,144,69,58,0,0 to 102,53,507,212,145,50,120,713,81,240,5,172,4,0,47,928,461,467,914,14,0,28518,82,29543,28600,928,47,951,338,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,805,21,27,65,88,133,106,136,120,68,40,1,0 to 118,52,476,311,18,805,0,0,11,695,6,73,1,60,745,0,0,805,44,16,0,0,29,31,0,60,0,3,12,2,11,11,10,3,5,3,0,6 to 91,48,44,14,1,1,1,57,2,13,0,10,0,0,3,60,31,29,60,0,0,1136,0,1196,1136,60,3,110,55,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,15125,208,236,775,1372,1468,1874,2462,2819,1996,657,1258,0 to 103,59,7922,6119,1084,14990,135,0,159,14529,222,482,93,464,14651,0,10,14981,433,16,15,0,204,243,2,449,2,12,47,77,68,79,64,59,47,9,0,1 to 103,48,243,65,104,37,107,297,45,134,12,80,5,1,16,464,252,210,449,15,0,22981,119,23576,23100,464,16,519,228,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,1679,26,27,156,214,182,219,326,263,186,79,1,0 to 118,55,986,676,17,1678,1,0,21,1462,16,265,2,100,1579,0,0,1678,97,3,0,0,33,67,0,100,1,1,21,27,19,6,12,7,3,3,0,3 to 99,34,29,8,57,6,58,36,6,12,0,6,0,0,1,100,67,33,100,0,0,2486,1,2588,2487,100,1,170,120,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,3831,27,27,90,171,181,296,511,1419,890,133,86,0 to 119,69,1875,1752,204,3756,75,0,112,3471,164,272,55,266,3542,0,23,3733,216,48,1,1,76,188,0,264,0,2,7,6,33,40,40,89,40,9,0,10 to 92,65,221,34,5,4,17,240,7,58,0,45,0,0,17,266,190,76,264,2,0,5537,73,5881,5610,266,17,61,49,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,16662,213,380,1329,2072,2229,2585,2827,2480,1173,503,871,0 to 119,51,9482,7051,129,16626,36,0,274,15911,246,588,99,759,15899,1,3,16622,702,49,8,0,400,351,0,751,11,15,158,139,109,117,76,73,37,24,0,0 to 100,39,475,92,84,100,214,377,160,218,5,123,1,0,13,759,354,405,751,8,0,26234,28,27033,26262,759,13,580,337,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,62461,1097,1423,4793,8819,9233,9989,10229,7367,3485,1330,4696,0 to 120,48,34525,27616,320,61402,1058,1,691,60290,585,1837,402,3130,59306,0,25,61378,2928,102,96,4,1445,1579,6,3030,52,90,503,652,566,558,405,186,83,35,0,0 to 101,39,1068,553,837,572,1027,1179,824,716,45,369,37,5,46,3130,1635,1489,3029,100,1,90482,958,94627,91440,3130,46,942,718,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,3855,38,65,177,354,342,448,712,903,616,191,9,0 to 222,62,2141,1512,202,3848,7,0,57,3563,119,232,25,143,3709,1,2,3846,80,63,0,0,71,72,0,143,2,4,14,13,10,18,33,22,17,10,0,0 to 97,58,100,8,8,27,16,101,26,31,0,33,0,0,12,143,72,71,143,0,0,7284,6,7436,7290,143,12,565,111,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,3509,66,59,243,470,435,532,663,538,369,130,4,0 to 100,54,2102,1393,14,3490,19,0,67,3290,66,174,41,140,3369,0,0,3490,83,51,5,1,64,70,0,134,1,6,9,32,18,20,27,16,9,2,0,1 to 88,46,109,17,6,2,30,100,4,43,2,27,2,1,5,140,72,68,134,6,0,6533,13,6687,6546,140,5,215,164,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,37025,349,469,2146,4302,4219,5342,7198,6661,4064,2195,80,0 to 120,57,21528,15408,89,36702,323,0,1922,33641,411,3643,378,2235,34715,1,74,36627,2043,140,46,6,1275,906,2,2183,19,83,221,439,298,304,300,231,183,157,0,0 to 101,46,1190,547,136,310,205,1575,403,505,19,460,17,1,102,2235,937,1296,2183,52,0,65507,271,68031,65778,2235,102,430,338,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,2128,55,48,160,271,243,251,343,299,236,212,10,0 to 118,56,1364,682,82,2123,5,0,59,1874,110,512,14,196,1932,0,0,2123,82,109,2,3,130,61,0,191,2,8,18,21,27,27,22,21,30,20,0,1 to 102,52,120,45,9,17,30,147,14,34,1,40,0,0,18,196,63,133,191,5,0,2688,0,2886,2688,196,18,23,19,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,48035,773,1002,4197,7542,6976,7421,8689,6404,3282,1638,110,-6 to 119,49,26584,20701,750,47435,600,0,619,45871,454,1857,204,1990,46006,11,28,47396,1714,202,64,10,1037,879,0,1916,32,56,216,357,324,297,319,212,113,63,1,0 to 101,45,830,650,300,136,358,1375,183,412,21,303,11,3,57,1990,917,1071,1916,74,0,68958,526,71520,69484,1990,57,1307,1190,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,344,5,0,43,41,38,34,36,47,55,44,1,0 to 119,59,221,116,7,344,0,0,12,327,0,16,1,13,331,0,0,344,8,5,0,0,5,8,0,13,0,0,3,3,0,2,1,2,0,2,0,19 to 98,46,12,1,0,0,3,9,1,3,0,1,0,0,0,13,8,5,13,0,0,412,0,425,412,13,0,6,6,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,603,10,10,36,57,63,100,123,120,65,19,0,0 to 94,56,357,243,3,548,55,0,16,579,1,52,9,8,594,0,1,547,7,0,1,0,3,4,0,7,0,1,0,1,2,3,0,1,0,0,0,9 to 67,44,5,0,2,0,2,5,0,1,1,0,1,0,0,8,5,3,7,1,0,986,54,1048,1040,8,0,23,20,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1164,11,17,54,75,108,138,399,277,71,14,0,0 to 118,59,316,841,7,1164,0,0,15,1123,4,73,4,38,1126,0,0,1164,35,3,0,0,6,32,0,38,0,0,0,5,1,2,17,11,2,0,0,25 to 80,62,24,11,2,1,1,36,1,8,0,8,0,0,1,38,32,6,38,0,0,1994,0,2032,1994,38,1,29,27,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1465,18,25,116,185,168,221,288,189,146,103,6,0 to 118,54,916,524,25,1463,2,0,28,1394,34,144,1,52,1412,0,1,1462,13,39,0,0,41,11,0,52,0,2,3,3,7,5,3,6,12,11,0,8 to 107,70,46,5,1,0,0,52,0,4,0,11,0,0,2,52,11,41,52,0,0,1978,2,2033,1980,52,2,116,84,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1252,13,29,87,137,168,213,245,213,107,39,1,0 to 102,53,707,534,11,1248,4,0,12,1188,13,193,4,35,1216,0,1,1247,17,16,2,0,23,10,0,33,0,0,5,5,5,10,5,3,1,1,0,18 to 86,46,17,13,3,0,0,33,0,6,0,5,0,0,1,35,10,25,33,2,0,1749,2,1786,1751,35,1,99,24,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,19339,256,338,1043,1817,2063,2687,4395,3933,2101,556,150,0 to 119,58,11009,8228,102,19322,17,0,160,18881,107,496,80,545,18792,0,2,19320,481,53,9,2,284,250,0,534,9,16,63,71,73,81,105,61,38,28,0,0 to 99,50,401,63,36,34,130,365,39,135,2,77,2,0,15,545,253,292,534,11,0,29438,6,29991,29444,545,15,368,310,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,18583,436,472,1325,2276,2375,2677,3039,2967,1889,788,339,0 to 119,53,10788,7610,185,18491,92,0,357,16981,231,1386,136,1466,17108,1,8,18482,1284,169,12,1,863,589,1,1453,16,39,148,192,229,213,198,176,147,108,0,0 to 103,49,921,262,189,81,448,875,130,512,8,376,3,0,75,1466,594,871,1453,13,0,31189,79,32741,31268,1466,75,1063,524,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,13335,168,347,900,1788,1908,2218,2317,1773,881,322,713,0 to 155,50,7482,5783,70,13256,79,0,420,12104,390,846,206,838,12450,2,45,13210,752,35,49,2,396,391,0,787,9,19,69,144,127,161,137,94,60,17,1,0 to 102,48,387,73,309,18,477,259,51,260,7,160,7,2,21,838,428,410,787,51,0,17838,27,18719,17865,838,21,631,119,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,3724,53,58,170,378,328,431,596,710,623,357,20,0 to 119,62,2264,1423,37,3659,65,0,57,3529,47,158,19,171,3548,0,5,3654,138,31,2,0,86,83,0,169,1,9,12,21,21,26,37,21,19,4,0,0 to 91,54,99,39,27,4,61,95,13,53,1,43,1,0,9,171,85,86,169,2,0,5371,63,5608,5434,171,9,217,104,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,26230,299,378,1711,2947,3197,3702,4534,4773,3188,1440,61,0 to 119,56,15155,10849,226,25282,947,1,524,23541,613,2309,169,2836,23369,1,24,25258,2609,153,69,5,1481,1279,2,2762,35,63,268,400,439,459,415,314,230,213,0,0 to 101,49,1652,424,72,614,809,1316,637,742,15,483,13,4,132,2836,1319,1515,2761,74,1,38319,873,42037,39192,2836,132,2299,707,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,15562,318,549,1245,1704,1892,2028,2369,2687,2073,680,17,0 to 105,55,8422,7082,58,15205,357,0,379,13290,356,2108,161,2526,12982,3,51,15151,2172,277,61,16,1189,1256,4,2449,67,147,332,378,444,371,318,217,171,81,0,0 to 101,42,1437,129,222,661,1301,600,548,389,20,269,11,6,60,2526,1301,1221,2449,77,0,22041,280,24856,22321,2526,60,2394,1402,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,159465,1681,2437,11970,25122,25260,29024,27501,18777,10729,6352,612,0 to 225,49,83540,74708,1217,158142,1322,1,3720,144863,2785,15228,967,21917,137323,104,121,157919,20670,812,426,9,10714,10753,15,21482,163,331,1882,3660,3465,4022,3462,2302,1472,1145,13,0 to 112,48,11708,3381,1081,5312,11619,4530,5333,5526,45,3433,31,15,825,21917,10989,10911,21481,435,1,212349,886,235360,213235,21917,825,3257,2517,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,3260,24,48,190,373,440,558,716,540,268,101,2,0 to 101,54,1729,1523,8,3194,66,0,1064,1885,83,717,111,129,3094,0,37,3159,99,19,7,4,57,61,0,118,0,4,8,14,16,19,23,20,14,11,0,6 to 100,55,87,5,1,25,26,62,30,15,3,10,2,0,4,129,67,62,118,11,0,3946,52,4127,3998,129,4,406,128,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,6952,227,264,538,917,972,1042,1157,1045,543,237,10,0 to 119,50,3812,3113,27,6886,66,0,77,6625,99,245,63,291,6659,1,1,6884,247,40,4,0,94,193,0,287,4,3,32,52,51,55,40,34,12,8,0,0 to 98,45,208,43,6,30,17,219,51,27,0,27,0,0,9,291,193,98,287,4,0,10208,62,10563,10270,291,9,713,171,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,1632,51,37,101,168,209,242,286,245,158,132,3,0 to 101,55,907,688,37,1574,58,0,26,1494,15,171,39,148,1484,0,0,1574,107,23,15,3,75,55,0,130,4,7,12,17,27,17,28,17,13,6,0,1 to 101,48,118,9,1,2,32,94,4,25,5,20,2,0,9,148,62,86,130,18,0,2402,40,2594,2442,148,9,113,58,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,3012,24,33,243,514,516,527,472,308,229,140,6,0 to 105,48,1351,1567,94,2989,23,0,19,2614,19,300,22,319,2691,1,1,2987,273,37,8,1,66,244,0,310,2,7,30,77,72,62,48,15,5,1,0,0 to 87,40,126,128,20,36,29,174,107,35,2,20,0,0,1,319,248,71,310,9,0,4078,14,4419,4092,319,1,377,179,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,903,12,16,54,95,109,140,196,127,99,55,0,0 to 119,56,535,346,22,897,6,0,30,750,9,125,13,92,810,0,1,896,72,18,2,0,47,43,0,90,0,2,4,9,8,7,22,17,16,7,0,9 to 99,60,64,18,1,7,1,81,8,8,0,18,0,0,9,92,43,49,90,2,0,1442,4,1539,1446,92,9,122,65,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,3239,44,51,226,328,370,445,622,597,382,170,4,0 to 103,57,1745,1297,197,3130,109,0,43,3132,28,69,30,92,3147,0,0,3130,71,13,6,2,43,41,0,84,0,1,13,17,16,11,10,14,7,3,0,14 to 89,44,66,13,2,3,1,80,3,28,1,16,0,0,1,92,44,48,84,8,0,5002,101,5196,5103,92,1,63,57,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,264,2,10,29,49,52,31,31,30,23,6,1,1 to 90,43,112,150,2,264,0,0,23,187,3,113,0,114,150,0,0,264,112,2,0,0,22,92,0,114,1,3,14,32,30,15,12,5,1,1,0,3 to 89,38,90,15,3,6,73,34,7,16,0,11,0,0,1,114,92,22,114,0,0,388,0,502,388,114,1,120,60,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,5459,61,51,243,453,526,744,1050,1046,733,546,6,0 to 119,61,3220,2169,70,5441,18,0,139,4947,62,529,22,532,4922,1,4,5436,385,145,1,1,322,207,1,530,5,7,17,54,34,54,98,81,81,101,0,0 to 101,64,437,53,13,27,30,461,39,101,1,133,1,0,73,532,208,323,530,2,0,8147,16,8697,8163,532,73,85,65,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,13126,152,171,662,1147,1200,1627,2432,2774,1982,938,41,0 to 119,61,7413,5543,170,12888,238,0,446,12273,190,974,93,767,12357,2,0,12886,685,59,17,6,420,324,0,744,4,7,46,80,83,89,111,124,127,96,0,0 to 104,62,579,57,49,59,76,568,100,202,13,172,10,1,91,767,338,429,744,23,0,26680,215,27666,26895,767,91,307,201,64,2.51442395330883,0.137455100826111
