ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
23,23,25,049,HARDEE,Hardee,FL,1548,53,136,235,288,203,198,182,150,75,28,0,0 to 94,37,841,683,24,1540,8,0,72,683,2,775,15,649,899,0,0,1540,439,204,5,1,334,305,4,643,22,69,117,137,97,81,54,46,20,6,0,0 to 87,32,481,71,66,25,449,170,24,101,3,55,3,1,4,649,309,336,643,6,0,2882,2,3535,2884,649,4,1135,1034,32,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,17670,228,324,1337,2173,2127,2544,2924,3123,2042,817,31,0 to 168,55,10643,6968,59,17641,29,0,4573,11065,177,4446,185,2057,15483,0,130,17512,1999,51,6,1,1042,989,19,2050,34,57,316,394,347,310,278,181,102,36,2,0 to 99,40,1317,300,134,299,342,1332,376,326,4,203,0,0,18,2057,990,1048,2050,7,0,31244,20,33342,31264,2057,18,1333,1168,40,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,24125,229,438,1724,2781,2711,3483,4739,4278,2335,1120,287,0 to 119,56,13484,10018,623,24008,117,0,817,21523,230,2669,198,4576,19529,0,20,23988,4165,372,31,4,2396,2122,19,4537,55,150,739,869,630,668,622,434,238,157,10,0 to 102,42,1939,592,845,1161,646,2388,1503,592,7,348,5,0,79,4572,2138,2415,4537,35,0,49341,81,54055,49422,4572,79,1899,1277,42,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,910,25,33,77,104,151,113,146,141,78,41,1,0 to 118,51,542,354,14,910,0,0,22,727,6,162,2,146,764,0,0,910,120,26,0,0,80,65,1,146,0,7,19,19,22,17,19,24,15,4,0,6 to 91,50,110,15,1,20,0,120,26,29,0,17,0,0,4,146,65,80,146,0,0,1667,0,1814,1667,146,4,252,197,50,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,17877,281,338,1268,1908,1878,2311,2836,3029,2109,692,1227,0 to 103,56,9426,7448,1003,17732,145,0,250,16644,222,947,107,3009,14824,0,44,17690,2960,26,23,0,1522,1422,42,2986,50,97,509,589,454,474,403,236,146,46,5,0 to 103,40,894,323,381,1388,385,1055,1546,261,12,159,5,1,34,3009,1434,1532,2986,23,0,43714,120,46873,43834,3009,34,1103,811,40,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,1954,33,37,205,251,217,265,375,289,198,82,2,0 to 118,54,1122,814,18,1950,4,0,63,1505,16,501,10,311,1643,0,0,1950,279,29,0,3,124,182,2,308,3,7,62,57,46,39,50,28,12,6,1,2 to 99,41,129,29,104,46,115,146,47,36,0,23,0,0,2,311,184,125,308,3,0,3992,1,4315,3993,311,2,460,410,41,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,4416,65,43,139,215,228,351,596,1552,992,150,85,0 to 119,68,2194,2036,186,4337,79,0,255,3669,164,644,83,757,3614,0,45,4292,691,59,6,1,321,422,7,750,1,18,53,48,80,96,113,203,118,27,0,4 to 92,62,438,97,25,190,36,512,202,152,1,93,0,0,19,757,425,325,750,7,0,12144,72,12985,12216,757,19,368,356,62,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,20900,293,507,2261,2989,2863,3202,3264,2711,1323,636,851,0 to 119,48,11736,8987,177,20850,50,0,592,18936,246,1486,117,4848,16022,1,29,20821,4761,62,19,0,2574,2207,42,4823,68,128,1067,1046,705,698,495,294,186,155,0,0 to 104,36,1848,451,468,2056,558,1344,2921,424,5,240,1,0,31,4842,2214,2585,4823,19,0,46099,30,51014,46129,4842,31,1564,1321,36,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,80963,1409,1934,8696,13767,12399,12548,11999,8188,3903,1507,4613,0 to 120,44,43662,36789,512,79669,1293,1,1575,76031,585,4747,456,21301,59340,1,321,79349,20844,121,329,5,10353,10419,193,20965,308,523,4329,5547,3671,3042,2140,994,513,216,16,0 to 106,34,4586,2688,3097,10594,2696,4094,14175,1213,50,604,40,5,102,21299,10597,10502,20964,334,1,177375,950,199855,178325,21299,102,2364,2136,34,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,4777,66,94,313,493,448,590,878,1002,677,208,8,0 to 222,59,2680,1928,169,4769,8,0,175,3753,119,688,36,702,4068,1,6,4763,457,244,1,0,352,346,3,701,7,18,94,101,81,105,138,86,53,19,0,0 to 97,50,524,42,43,92,45,537,119,59,0,75,0,0,17,702,346,353,701,1,0,12733,6,13449,12739,702,17,1579,1124,50,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,4817,85,93,453,659,585,711,821,653,474,279,4,0 to 102,52,2847,1954,16,4791,26,0,319,3760,66,1078,54,1017,3799,0,1,4790,818,186,11,1,511,493,0,1004,13,32,167,189,135,160,135,99,61,25,0,0 to 100,41,700,79,76,149,144,600,260,200,2,105,2,1,13,1016,497,519,1004,12,0,12869,14,13902,12883,1016,13,1242,1191,41,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,47386,504,797,3873,6586,5666,6809,8578,7457,4552,2477,87,0 to 120,54,27044,20216,126,47025,361,0,3472,39288,411,10197,448,12370,34975,1,40,46984,12096,182,83,7,6583,5644,51,12278,165,400,1938,2678,1685,1720,1599,994,701,480,8,0 to 104,40,5500,2138,705,3935,979,6680,4619,1357,20,1041,18,2,295,12368,5695,6622,12278,90,0,118397,268,131127,118665,12368,295,1019,927,40,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,2748,87,107,272,372,341,339,410,337,254,218,11,0 to 118,50,1688,986,74,2731,17,0,98,2025,110,881,23,835,1913,0,0,2731,702,116,14,3,466,342,10,818,32,60,131,127,125,118,91,67,53,30,1,0 to 102,40,399,121,166,132,271,396,151,120,1,73,0,0,22,835,348,477,818,17,0,4683,0,5524,4683,835,22,191,187,40,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,61140,1034,1539,6654,10876,9189,9253,9998,7096,3565,1802,134,-6 to 119,46,33443,26924,773,60437,703,0,1318,55521,454,4200,240,14993,46038,11,98,60332,13750,1070,157,15,7794,6936,90,14820,187,532,2622,3721,2573,2118,1643,917,424,246,9,0 to 102,36,3729,4606,1297,5188,1278,7046,6496,789,24,450,12,4,89,14992,7031,7868,14820,172,0,135544,520,151246,136064,14992,89,3860,3743,36,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,398,7,3,47,51,43,40,49,55,57,45,1,0 to 119,57,249,140,9,398,0,0,11,337,0,32,1,67,331,0,0,398,60,7,0,0,34,30,3,67,2,3,7,14,5,10,12,9,2,3,0,3 to 98,48,36,12,7,12,11,44,12,13,0,4,0,0,0,67,30,34,67,0,0,650,0,719,650,67,0,44,44,48,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,756,15,26,66,81,79,132,142,128,67,20,0,0 to 94,53,435,318,3,696,60,0,36,593,1,132,16,118,638,0,0,696,109,3,6,0,62,50,0,112,1,5,22,17,19,31,12,9,1,1,0,2 to 89,42,70,34,3,5,12,94,6,24,1,7,1,0,0,118,55,63,112,6,0,2311,54,2487,2365,118,0,211,208,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,1273,12,28,84,86,120,148,417,289,75,14,0,0 to 118,59,362,905,6,1273,0,0,37,1144,4,162,5,133,1140,0,0,1273,104,29,0,0,43,90,0,133,1,8,28,15,11,10,33,23,4,0,0,4 to 84,51,87,35,4,7,6,115,12,17,0,13,0,0,2,133,90,43,133,0,0,2629,0,2763,2629,133,2,193,191,51,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1594,24,34,145,204,188,238,303,196,153,103,6,0 to 118,53,995,576,23,1592,2,0,59,1399,34,252,2,173,1420,0,1,1591,108,65,0,0,103,70,0,173,2,9,27,20,27,29,16,12,19,12,0,1 to 107,46,115,44,7,7,6,155,12,26,0,19,0,0,2,173,70,103,173,0,0,3194,2,3372,3196,173,2,372,340,46,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,1488,21,37,133,180,211,249,278,225,113,40,1,0 to 102,51,811,667,10,1483,5,0,42,1250,13,280,8,223,1265,0,0,1483,195,25,2,1,95,125,0,220,1,3,43,40,43,39,35,11,6,2,0,3 to 86,40,118,42,7,53,12,149,59,28,0,12,0,0,1,223,126,97,220,3,0,3195,2,3428,3197,223,1,315,240,40,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,22685,292,425,1744,2523,2559,3172,4798,4170,2220,634,148,0 to 119,56,12728,9847,110,22661,24,0,894,20591,107,2813,126,3805,18869,0,11,22650,3702,84,15,3,1957,1814,15,3786,42,92,771,767,563,541,479,284,154,110,1,0 to 101,38,2007,287,284,1208,558,1943,1285,487,4,247,3,0,44,3804,1821,1968,3786,18,0,59957,6,63806,59963,3804,44,1211,1153,38,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,25755,626,842,2503,3835,3679,3726,3795,3425,2098,893,333,0 to 119,48,14376,11089,290,25646,109,0,1044,21930,231,3656,176,8498,17230,1,26,25619,7733,735,25,5,4375,3972,121,8468,155,373,1303,1719,1525,1243,946,638,379,216,1,0 to 103,39,3714,1378,702,2674,1948,3293,3227,1030,10,619,5,1,159,8498,3984,4393,8468,30,0,60301,75,68946,60376,8498,159,2711,2141,39,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,17921,260,544,1668,2916,2808,2963,2742,2002,991,346,681,0 to 155,46,9802,8007,112,17818,103,0,1432,14642,390,2342,226,5271,12582,2,66,17751,5151,44,73,2,2639,2514,42,5195,70,180,801,1248,984,895,557,319,172,41,3,0 to 102,38,1572,256,1451,1916,2006,849,2340,500,9,247,7,2,37,5270,2565,2662,5195,75,0,36314,27,41692,36341,5270,37,2021,1510,38,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,4296,79,83,248,473,407,511,674,767,669,365,20,0 to 119,60,2555,1707,34,4230,66,0,113,3719,47,537,34,656,3634,0,6,4224,590,63,3,0,340,312,1,653,16,21,79,104,89,97,109,69,61,11,0,0 to 95,47,357,125,99,72,204,354,95,150,2,98,1,0,13,656,315,340,653,3,0,10965,63,11698,11028,656,13,809,695,47,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,35306,459,700,3379,4850,4706,5086,5588,5376,3497,1600,65,0 to 119,52,19798,15186,322,34190,1115,1,1153,30284,613,4828,209,11724,23556,2,24,34165,11127,350,238,6,5926,5401,150,11477,185,356,1880,2279,1897,1815,1448,892,564,395,10,0 to 101,41,4958,1150,367,5002,2759,3525,5193,1417,18,765,15,4,206,11721,5532,6033,11476,244,1,73686,868,86303,74554,11721,206,3318,1716,41,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,20640,541,830,2280,2581,2707,2793,2949,2954,2226,741,38,0 to 105,49,10945,9547,148,20262,378,0,815,15904,356,4506,191,7077,13410,3,150,20109,6620,357,83,16,3483,3456,38,6977,193,364,1287,1202,1206,1081,844,457,310,132,0,0 to 101,38,3353,358,510,2756,2885,1496,2596,775,22,497,12,6,100,7076,3513,3520,6977,99,0,39692,279,47091,39971,7076,100,4783,3800,38,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,210842,2510,4133,19297,35785,34233,38103,34316,22351,12462,6956,696,0 to 225,47,109332,100266,1244,209183,1658,1,5226,188556,2785,22998,1058,75427,135138,95,182,208908,73665,1058,693,9,37482,37017,224,74723,913,1951,9357,14794,12787,13465,10521,6069,3375,2101,92,0 to 108,43,27500,7849,2699,36675,28632,9698,36393,8563,57,4570,32,15,1246,75425,37376,37800,74722,702,1,384967,939,462196,385906,75425,1246,7381,6641,43,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,4501,62,90,328,611,627,764,918,671,317,110,3,0 to 101,52,2330,2154,17,4412,89,0,1366,2350,83,982,141,715,3748,0,38,4377,673,23,15,4,312,378,6,696,16,26,75,140,118,124,88,76,36,14,2,0 to 100,43,356,24,13,303,173,216,307,99,5,38,4,0,6,715,389,320,696,19,0,7791,66,8582,7857,715,6,1402,1125,43,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,8534,266,334,1009,1178,1175,1288,1315,1119,587,252,11,0 to 119,47,4673,3806,55,8462,72,0,268,7154,99,1043,126,1663,6870,0,1,8461,1589,63,11,0,818,809,25,1652,24,46,461,296,221,254,178,99,56,27,1,0 to 101,35,1046,101,39,466,38,1101,513,78,0,90,1,0,12,1663,814,824,1652,11,0,17430,60,19169,17490,1663,12,2257,1712,35,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,2289,54,60,278,295,323,330,370,270,172,134,3,0 to 101,48,1223,1031,35,2169,120,0,88,1907,15,687,91,693,1596,0,0,2169,599,25,66,3,294,329,1,624,6,21,169,118,117,85,103,39,28,7,0,0 to 101,38,528,44,12,40,133,459,32,69,9,40,2,0,10,693,363,329,624,69,0,4902,51,5650,4953,693,10,305,250,38,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,3482,40,55,315,581,578,600,532,356,255,164,6,0 to 105,47,1586,1810,86,3457,25,0,25,2709,19,643,41,682,2795,1,4,3452,630,41,10,1,236,433,2,671,6,11,76,127,124,130,97,57,29,25,0,0 to 100,44,281,197,34,159,36,384,251,108,2,73,0,0,6,682,439,241,671,11,0,6227,14,6936,6241,682,6,872,671,44,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,1078,16,24,84,122,134,171,224,142,106,55,0,0 to 119,54,633,423,22,1069,9,0,42,783,9,265,15,225,850,0,3,1066,187,33,5,0,113,104,3,220,2,6,29,33,26,31,39,28,23,8,0,0 to 99,52,112,57,7,44,2,164,54,24,0,26,0,0,13,225,106,116,220,5,0,2232,4,2462,2236,225,13,303,245,52,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,3917,65,79,374,436,471,553,715,646,396,178,4,0 to 103,54,2129,1630,158,3793,124,0,151,3281,28,429,69,626,3277,0,14,3780,578,25,21,2,296,303,4,603,8,16,140,105,98,94,84,53,16,12,0,0 to 94,40,351,67,32,153,33,406,164,96,1,37,0,0,3,626,311,311,603,23,0,9866,100,10611,9966,626,3,788,782,40,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,387,7,16,51,81,81,48,37,33,26,6,1,1 to 90,39,188,198,1,387,0,0,47,195,3,208,0,215,172,0,0,387,213,2,0,0,89,126,0,215,4,5,35,58,57,30,17,6,2,1,0,1 to 89,36,163,31,12,9,123,80,12,33,0,21,0,0,1,215,126,89,215,0,0,597,0,813,597,215,1,193,134,36,2.27684336624256,0.231957009552348
