OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,REPORTED_DEATH,GlobalID,LabTestCount
14222,Conecuh,01035,Southwestern,3,0,0.209509978242295,2.59686142559656,0,22b913b8-fcac-4cb8-bc59-559c14c48c61,45
14223,Coosa,01037,East Central,10,0,0.16640708911109,1.7505584986585,0,0d2202a5-7728-4e2e-a0d3-a8a9c9b880b9,29
14224,Covington,01039,Southeastern,10,0,0.255971892285061,2.38709591035509,0,3c9932df-cfa2-47b1-8ff9-71eddb81f89b,94
14225,Crenshaw,01041,Southeastern,2,0,0.150571897113878,2.31806123117494,0,3c5897a4-0cfe-4a82-a398-1c4505085455,79
14226,Cullman,01043,Northern,30,0,0.191087821164047,2.50218505547441,1,2e09c2a8-98fe-4bc8-a81b-60d8c2d710e6,222
14227,Dale,01045,Southeastern,6,0,0.138259666605563,1.65151999951547,0,936229f3-e7a9-4f3e-9636-970034cf7a62,101
14228,Dallas,01047,Southwestern,11,0,0.246497505086154,3.13752996820932,0,70da72e0-fdd9-4e8c-8829-1be77ece2f71,109
14229,DeKalb,01049,Northeastern,18,0,0.197848401841384,2.21695752803772,0,877a1543-6815-4442-9899-e4e71aab18e4,207
14230,Elmore,01051,East Central,30,0,0.163505782545826,2.27519521591255,0,dc1277ae-07c2-4a5b-aab1-f5c8d62305a4,409
14231,Escambia,01053,Southwestern,6,0,0.233446648119298,2.50306921694382,0,93f6d930-aa9a-4eca-bee8-6097db94c1fc,136
14232,Etowah,01055,Northeastern,64,5,0.138757597037284,2.10053621990475,5,5c4726b0-3602-4f10-870b-49bf21cc0985,404
14233,Fayette,01057,West Central,2,0,0.158552104918499,1.83779224583562,0,5d0b1752-40b9-4dd3-a331-663caa6723fb,101
14234,Franklin,01059,Northern,8,0,0.164243463038702,1.78358559509712,0,587edec5-d48c-41b9-bb62-50c3b0f880f5,144
14235,Geneva,01061,Southeastern,0,0,0.141768015065281,1.83488097279248,0,24552bab-1416-4ab8-8309-c5ab39d0c6e6,49
14236,Greene,01063,West Central,13,0,0.164666965815741,3.57766804402764,0,7a16bd3c-d8b9-4656-8238-206b5e38b91c,44
14237,Hale,01065,West Central,7,0,0.163613340422671,2.4799010938001,0,1e0d7217-7f50-4e4a-8c88-388c5009fdf6,81
14238,Henry,01067,Southeastern,10,0,0.139761467476774,1.63725823418183,0,11084beb-36b0-446e-ab90-9ee197d16ada,55
14239,Houston,01069,Southeastern,33,0,0.142463779205855,2.10452810210549,1,7ed03b74-d195-4556-aa8b-ce67f08ab5e1,287
14240,Jackson,01071,Northern,22,2,0.287410215888713,2.67694940746419,2,8995e514-80d5-4812-a1e0-75652ddbf467,154
14241,Jefferson,01073,Jefferson,555,8,0.282606031405749,2.91318939557353,14,5739581c-3909-4571-b7eb-9547b1d7e6c7,4422
14242,Lamar,01075,West Central,7,0,0.15263540616661,1.64069081755141,0,670a9001-d524-48a1-9c3e-9e4eee56af92,61
14243,Lauderdale,01077,Northern,20,1,0.184043571131042,2.55716948814366,3,12177438-7b34-4fcf-84f6-f1136aef5164,441
14244,Lawrence,01079,Northern,8,0,0.182392737623559,1.92975383451283,0,99b44108-16c9-4c52-a75f-78ea91a97f16,137
14245,Lee,01081,East Central,215,5,0.153274187500529,2.0496448391292,6,a3ae2363-80af-4ff2-9b3b-42aa319316f4,628
14246,Limestone,01083,Northern,36,0,0.155003206122046,1.71814668265853,0,9a5a965b-c787-43e1-a730-e085b8cb571a,485
14247,Lowndes,01085,East Central,12,0,0.179493868658938,2.34426217715912,0,438a9bec-8e48-40d9-844f-369c52423ae1,48
14248,Macon,01087,East Central,9,1,0.152225727451423,2.0876916570357,1,95b33089-d6ec-4d54-81c6-69b380821152,44
14249,Madison,01089,Northern,177,3,0.207245811581288,2.4192510631746,3,0d3db920-61d6-409b-9372-00d1101b8164,1084
14250,Marengo,01091,Southwestern,15,1,0.243586589216875,2.64368581241414,1,2ad602fb-3eb8-4153-8012-52af82c810a0,143
14251,Marion,01093,Northern,39,2,0.188224455607951,1.90243452461428,3,098ab98c-06c1-4548-80f8-b5ad78eccc5c,159
14252,Marshall,01095,Northern,72,1,0.158193819913322,2.22984018931076,2,a5ce6279-9bbd-462c-a7e3-2e8903b4fc58,365
14253,Mobile,01097,Mobile,382,9,0.307697348295278,4.83629332281426,11,7d648d02-9b43-472b-91d7-cafec1bf5bf7,1631
14254,Monroe,01099,Southwestern,6,0,0.254517578378227,2.83753802882174,1,d4a4cda4-5ed4-4316-81a9-0480476dcf53,70
14255,Montgomery,01101,East Central,92,1,0.198182172648103,2.60770290702687,4,01777ff3-db0c-41aa-8a59-64501b8c931f,692
14256,Morgan,01103,Northern,36,0,0.152203319983528,1.80617511452274,0,520dada4-4435-4b76-a956-c3f9f55b06b2,345
14257,Perry,01105,West Central,3,0,0.18021159047953,2.14838023913143,0,639b4723-66ed-45ea-88bd-310edd48b8af,47
14258,Pickens,01107,West Central,19,0,0.22311596802615,2.22345505777214,0,515c8c25-0738-462c-8f70-3f81e5466a0d,107
14259,Pike,01109,Southeastern,18,0,0.166038209106773,2.23104055343355,0,92c1a208-4344-481e-93f6-27e1cb3bf535,187
14260,Randolph,01111,Northeastern,22,1,0.14646191250813,1.58584516900329,3,603b905f-28a2-43c3-8cc4-9c9f7bc2cd5d,57
14261,Russell,01113,East Central,20,0,0.160426072907967,2.13411394127528,0,a994a3b8-a023-40e2-aeff-5c3d17054946,101
14262,Shelby,01117,Northeastern,185,5,0.202879219246825,2.52559193618872,5,3ee90cd8-dd2d-490b-86cd-9c741ec80bf6,1095
14263,St. Clair,01115,Northeastern,37,0,0.164611790120262,2.46182521198285,0,3dcc83fb-3524-48fd-a7a5-c8f4b95937a4,281
14264,Sumter,01119,West Central,18,0,0.227210820567734,3.07842876540608,0,9344f338-9d7d-4800-b560-8fe910d0fe28,49
14265,Talladega,01121,Northeastern,32,0,0.190828489604655,2.7296175303427,0,1a0ae673-b85c-4183-b438-9f112ef32497,289
14266,Tallapoosa,01123,East Central,53,2,0.191182308914904,2.16459004269042,2,abea96de-d2d0-4b2d-aef1-2f64b5bb27ce,154
14267,Tuscaloosa,01125,West Central,91,0,0.338742577944004,2.90058009044742,0,15db3dd9-5557-41e6-b4d6-ef78f4c5829a,1609
14268,Walker,01127,West Central,72,0,0.20307720239839,2.39750884765462,0,b59f810d-f672-4e07-8bde-b5db17bfee61,278
14269,Washington,01129,Southwestern,11,1,0.26740407070929,2.63236527422465,1,358bb553-0428-4335-be64-9541241272c2,42
14270,Wilcox,01131,Southwestern,18,0,0.224284362669096,2.68126387368409,0,5fb49abf-4424-4756-9547-ddae26b63985,72
14271,Winston,01133,Northern,4,0,0.159972008442992,1.68720534678178,0,86b791dd-79fb-4be7-acba-9de614e8eb0b,79
