ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,300,8,6,12,24,48,54,60,44,30,13,1,0 to 96,54,177,118,5,296,4,0,5,232,41,58,6,28,272,0,0,296,6,20,2,0,13,13,0,26,0,0,1,1,1,3,7,7,4,4,0,22 to 95,66,11,11,4,0,3,22,1,4,2,7,0,0,2,28,15,13,26,2,0,303,0,342,303,28,2,43,6,66,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,598,37,27,55,59,76,74,76,94,58,35,7,0 to 99,50,376,215,7,576,22,0,20,485,53,206,7,62,534,1,1,574,19,39,4,0,34,24,0,58,2,0,6,4,7,8,13,10,4,8,0,0 to 98,57,17,35,3,3,1,46,11,8,0,4,0,1,3,62,25,37,58,4,0,42,129,248,171,62,3,94,18,56,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,2110,3,4,144,677,545,382,246,76,22,3,8,0 to 92,38,105,1997,8,2110,0,0,1,2066,1,41,0,199,1911,0,0,2110,196,3,0,0,5,194,0,199,0,0,11,52,51,48,33,4,0,0,0,20 to 73,41,108,85,4,2,6,124,69,4,0,0,0,0,0,199,194,5,199,0,0,7014,19,7588,7033,199,0,19,6,49,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,885,9,6,80,223,148,134,114,87,47,33,4,0 to 118,43,251,606,28,881,4,0,17,851,9,84,4,144,741,0,0,881,138,5,0,1,8,135,0,143,0,0,5,44,35,28,25,4,2,0,1,20 to 84,41,65,65,10,3,3,25,115,3,1,0,0,0,0,144,135,9,143,1,0,65950,1020,73182,66970,144,0,4,2,50,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,1996,23,25,135,246,280,366,368,262,157,86,48,0 to 101,52,1062,880,54,1991,5,0,40,1913,28,85,32,80,1914,2,0,1989,61,18,1,0,32,47,0,79,1,1,3,13,13,22,13,10,3,1,0,2 to 93,49,60,11,4,4,18,54,7,25,1,11,1,1,3,80,48,32,79,1,0,951,2,1135,953,80,3,35,28,50,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,1875,54,61,121,223,251,247,382,309,151,71,5,0 to 118,54,937,849,89,1862,13,0,150,1617,63,204,16,108,1762,0,5,1858,81,26,1,0,47,60,0,107,2,2,9,21,18,23,21,9,2,1,0,0 to 91,45,62,40,4,1,9,95,3,5,0,10,0,0,2,108,61,47,107,1,0,1329,0,1475,1329,108,2,8,6,46,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,607,18,11,61,90,78,106,102,66,46,27,2,0 to 99,49,338,247,22,602,5,0,21,566,16,59,3,26,581,0,0,602,9,17,0,0,18,8,0,26,0,0,2,2,3,1,5,5,5,3,0,23 to 97,65,19,6,1,0,0,25,1,7,0,9,0,0,3,26,8,18,26,0,0,364,1,368,365,26,3,3,2,70,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,562,11,8,34,64,60,95,104,116,54,16,0,0 to 92,56,324,219,19,556,6,0,1,556,5,11,1,11,551,0,0,556,4,7,0,0,4,6,1,11,1,0,0,2,3,2,1,2,0,0,0,1 to 73,44,8,1,1,1,0,10,1,2,0,0,0,0,0,11,6,4,11,0,0,2420,5,2558,2425,11,0,5,4,44,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,2921,58,49,194,295,352,412,581,497,331,140,12,0 to 99,56,1565,1263,93,2890,31,0,107,2653,82,236,64,294,2618,2,7,2882,273,11,10,0,129,155,0,284,5,6,31,38,41,51,54,24,35,9,0,2 to 92,50,173,6,59,46,115,126,43,91,2,55,1,1,6,294,162,132,284,10,0,13371,52,14014,13423,294,6,62,51,55,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,35701,817,866,2884,5428,5326,5678,6243,4867,2453,1083,56,0 to 119,49,20587,14983,131,35394,307,0,482,34447,458,1050,292,1568,34069,44,20,35331,1417,95,53,3,804,708,0,1512,17,33,146,251,247,257,244,177,124,72,0,0 to 104,48,740,289,294,189,398,860,254,372,10,319,7,3,47,1568,736,832,1512,56,0,2337,12,2434,2349,1568,47,670,323,45,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,9482,178,200,502,897,993,1289,1796,1913,1176,439,99,0 to 102,58,5418,3750,314,9422,60,0,418,8683,177,783,36,826,8651,5,0,9417,765,57,4,0,482,339,1,822,6,25,38,81,104,128,128,129,124,63,0,1 to 101,57,522,167,62,71,149,563,110,123,2,193,2,1,79,826,341,484,822,4,0,7669,10,7941,7679,826,79,184,92,57,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,5608,80,123,442,693,855,982,973,815,443,183,19,0 to 101,51,3232,2260,116,5598,10,0,82,5282,130,356,41,308,5297,2,1,5595,269,37,2,0,181,125,0,306,0,2,16,26,38,51,53,61,39,22,0,6 to 95,58,178,62,19,47,22,233,51,106,0,83,0,0,23,308,126,182,306,2,0,3385,15,3773,3400,308,23,169,140,59,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,351,10,14,35,62,36,57,55,51,19,12,0,0 to 94,48,211,133,7,347,4,0,15,276,2,40,3,39,312,0,0,347,23,14,2,0,24,13,0,37,0,4,5,9,3,7,4,6,1,0,0,10 to 83,37,16,17,3,1,8,28,1,10,2,6,2,0,0,39,14,25,37,2,0,1021,5,1061,1026,39,0,40,13,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,7500,96,113,496,856,905,1109,1360,1365,842,348,10,0 to 168,56,4519,2941,40,7476,24,0,1071,6140,177,859,120,218,6945,1,336,7139,192,21,4,1,120,93,0,213,4,2,14,31,39,40,41,27,13,7,0,0 to 97,50,159,34,13,7,36,170,7,40,3,31,0,0,5,218,94,124,213,5,0,1911,0,1774,1911,218,5,254,111,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,13848,117,205,694,1487,1557,2111,2914,2616,1395,630,122,0 to 117,57,7492,5619,737,13784,64,0,163,13224,230,553,128,590,13249,9,0,13775,473,105,11,1,242,335,1,578,2,8,30,81,73,110,102,108,40,36,0,0 to 102,54,346,119,98,15,84,461,33,155,5,113,4,0,30,590,340,249,578,12,0,896,8,1031,904,590,30,560,210,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,352,14,9,28,38,55,48,61,56,31,11,1,0 to 118,52,196,152,4,352,0,0,9,317,6,22,0,22,330,0,0,352,15,7,0,0,14,8,0,22,0,0,2,0,7,2,6,1,3,1,0,21 to 86,54,14,5,0,3,0,16,6,6,0,3,0,0,0,22,8,14,22,0,0,43924,471,49111,44395,22,0,44,4,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,10393,155,177,537,975,1102,1403,1759,1966,1339,381,599,0 to 101,58,5336,4102,955,10311,82,0,100,9992,222,275,84,249,10128,7,9,10295,221,16,12,0,121,116,0,237,1,8,14,28,33,46,39,43,34,2,1,1 to 86,52,120,34,73,10,69,155,13,103,10,63,4,1,14,249,123,126,237,12,0,13825,2,14180,13827,249,14,314,84,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,987,16,22,87,123,114,137,166,157,104,60,1,0 to 118,54,617,360,10,987,0,0,16,875,16,166,2,24,963,0,0,987,21,3,0,0,18,6,0,24,0,0,2,3,5,3,6,1,1,3,0,16 to 99,50,15,5,1,3,3,18,3,6,0,2,0,0,0,24,6,18,24,0,0,4711,7,4903,4718,24,0,58,9,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,2811,17,18,66,124,130,221,388,1096,628,83,40,0 to 118,69,1362,1290,159,2801,10,0,100,2471,164,258,52,250,2537,0,24,2777,199,48,2,1,69,178,0,247,0,0,6,6,29,40,38,86,37,8,0,17 to 97,65,203,32,5,7,14,225,8,58,0,42,0,0,16,250,180,70,247,3,0,2303,4,2396,2307,250,16,50,38,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,11480,165,284,860,1527,1650,1871,1951,1711,754,332,375,0 to 118,50,6621,4778,81,11463,17,0,205,10949,246,410,91,429,11037,12,2,11449,378,45,6,0,231,192,0,423,6,8,42,76,61,77,55,61,25,18,0,0 to 100,47,311,61,50,1,156,263,4,170,5,97,1,0,11,429,194,235,423,6,0,2076,52,2236,2128,429,11,396,155,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,41263,792,1001,3215,6237,6594,7059,6972,4747,2148,755,1743,0 to 120,47,22984,18108,171,40559,703,1,540,39775,585,1237,345,1615,39592,39,17,40504,1444,99,68,4,748,792,3,1543,21,30,170,284,292,332,254,128,71,29,4,0 to 101,45,720,232,574,17,750,759,34,552,39,289,34,5,36,1615,835,777,1542,72,1,8114,106,8496,8220,1615,36,606,408,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,2377,25,39,126,245,235,313,440,518,314,117,5,0 to 98,59,1287,893,197,2372,5,0,45,2183,119,188,24,110,2264,2,1,2370,51,59,0,0,53,57,0,110,2,4,8,8,6,17,27,18,12,8,0,0 to 93,58,77,1,8,24,13,74,23,28,0,28,0,0,11,110,57,53,110,0,0,237,0,238,237,110,11,433,130,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,2418,46,44,175,331,330,404,429,347,227,83,2,0 to 100,52,1436,970,12,2400,18,0,55,2280,66,138,38,105,2313,0,0,2400,54,45,5,1,49,50,0,99,1,6,6,23,13,14,19,15,7,1,0,1 to 85,46,83,14,2,0,23,75,1,32,2,21,2,1,5,105,52,53,99,6,0,2680,20,3003,2700,105,5,49,26,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,23793,261,251,1371,2800,2842,3574,4628,4059,2477,1473,57,0 to 120,56,14025,9702,66,23575,218,0,1194,21890,411,2214,345,997,22615,12,169,23396,857,97,37,6,534,420,0,954,1,9,63,123,105,154,176,148,114,104,0,1 to 101,57,712,135,57,50,78,791,85,278,18,278,16,1,66,997,447,550,954,43,0,34440,250,36154,34690,997,66,317,225,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,1467,34,25,100,176,168,164,230,212,164,185,9,0 to 118,57,962,432,73,1467,0,0,53,1267,110,464,5,151,1316,0,0,1467,56,95,0,0,106,45,0,151,0,3,14,13,19,17,17,20,28,20,0,5 to 102,63,100,40,1,10,7,132,12,27,0,35,0,0,18,151,45,106,151,0,0,771,3,918,774,151,18,6,4,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,36406,527,735,3319,5840,5404,5747,6588,4693,2339,1114,100,0 to 119,49,19971,15634,801,36040,366,0,477,35011,454,1148,166,1252,35063,14,77,35950,1083,123,36,10,641,564,1,1206,13,24,116,197,201,190,224,157,80,50,0,0 to 101,49,546,466,98,96,124,931,151,267,13,207,8,1,32,1252,587,661,1206,46,0,979,1,1087,980,1252,32,789,701,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,114,4,0,12,16,21,13,8,18,12,10,0,0 to 118,48,61,51,2,114,0,0,10,103,0,12,0,5,109,0,0,114,4,1,0,0,2,3,0,5,0,0,2,1,0,1,0,0,0,1,0,19 to 98,27,5,0,0,0,1,4,0,1,0,0,0,0,0,5,3,2,5,0,0,360,0,367,360,5,0,0,0,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,307,6,4,11,25,27,52,64,70,38,10,0,1 to 91,59,169,137,1,289,18,0,14,292,1,41,7,1,306,0,0,289,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,92,0,102,92,1,0,5,1,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,461,7,8,36,51,78,67,113,66,29,6,0,0 to 118,53,212,243,6,461,0,0,13,440,4,44,4,14,447,0,0,461,12,2,0,0,3,11,0,14,0,0,0,2,0,1,8,3,0,0,0,25 to 74,58,12,1,1,0,0,14,0,1,0,1,0,0,0,14,11,3,14,0,0,110,0,115,110,14,0,8,6,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,1106,14,14,97,145,133,170,203,125,114,87,4,0 to 118,53,695,395,16,1106,0,0,27,1037,34,143,1,49,1056,0,1,1105,10,39,0,0,41,8,0,49,0,2,3,2,6,4,3,6,12,11,0,8 to 107,73,45,4,0,0,0,49,0,4,0,10,0,0,2,49,8,41,49,0,0,548,6,563,554,49,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,749,8,19,55,94,111,127,142,109,53,30,1,0 to 102,51,437,308,4,746,3,0,10,710,13,174,2,31,717,0,1,745,17,12,2,0,20,9,0,29,0,0,4,5,3,9,5,3,1,1,0,19 to 86,47,14,13,2,0,0,29,0,6,0,5,0,0,1,31,9,22,29,2,0,39859,630,42155,40489,31,1,66,27,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,13832,188,233,723,1358,1535,1957,3130,2819,1457,367,64,-69 to 119,58,7999,5743,90,13819,13,0,135,13544,107,326,70,356,13470,4,2,13813,306,39,9,2,181,164,0,345,2,6,29,40,46,56,76,47,33,21,0,1 to 99,54,253,56,15,21,50,273,22,85,2,50,2,0,9,356,167,189,345,11,0,35340,319,36999,35659,356,9,214,156,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,12373,285,257,882,1650,1654,1871,2012,1867,1229,549,117,0 to 119,52,7233,4958,182,12316,57,0,283,11453,231,746,124,716,11649,4,4,12308,566,140,9,1,431,275,0,706,2,7,53,100,100,105,108,91,80,70,0,3 to 102,54,405,156,89,56,174,450,82,293,6,222,2,0,40,716,278,438,706,10,0,8730,20,9411,8750,716,40,570,266,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,9266,114,259,646,1362,1453,1637,1610,1145,574,209,257,0 to 109,49,5163,4038,65,9202,64,0,341,8340,390,633,183,608,8601,13,44,9146,531,34,41,2,293,272,0,565,5,12,42,95,92,115,105,79,48,15,0,0 to 102,49,288,49,222,6,332,196,37,217,6,142,6,2,16,608,305,302,565,43,0,2370,21,2506,2391,608,16,434,65,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,2212,37,27,99,240,219,270,362,443,363,146,6,0 to 100,61,1317,867,28,2159,53,0,37,2102,47,94,16,103,2101,1,7,2151,83,19,1,0,51,51,0,102,1,3,6,12,12,13,26,14,15,1,0,0 to 85,56,58,24,18,2,32,62,8,42,1,33,1,0,8,103,52,51,102,1,0,11255,11,11702,11266,103,8,108,43,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,16934,187,204,1099,2058,2232,2582,2986,2832,1874,830,50,0 to 119,55,9935,6802,197,16454,479,1,380,15341,613,1319,157,1385,15538,3,8,16444,1207,131,42,5,707,630,1,1338,10,10,87,158,197,230,220,193,144,136,0,0 to 101,55,845,225,36,232,292,799,247,456,13,327,12,3,74,1385,657,727,1337,47,1,1825,43,1997,1868,1385,74,1590,326,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,9059,182,270,675,1053,1158,1334,1436,1411,1113,424,3,0 to 105,54,5107,3932,20,8788,271,0,206,8126,356,848,140,915,8133,2,9,8777,646,198,55,16,438,406,0,844,16,26,84,112,106,137,147,110,116,61,0,0 to 101,53,595,55,62,132,338,365,141,197,18,143,9,3,37,915,447,468,844,71,0,15554,432,17373,15986,915,37,1016,434,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,121040,1091,1609,8747,19158,19387,22501,21045,14319,8121,4519,543,0 to 135,49,62674,57177,1189,120468,571,1,2789,110995,2785,10003,872,15011,105520,201,308,119961,14163,671,169,8,7245,7583,6,14834,64,141,1170,2486,2364,2841,2483,1663,1048,744,7,0 to 105,49,8001,2387,626,3820,7598,3223,4013,4037,43,2332,29,9,548,15011,7707,7298,14833,177,1,10276,70,10303,10346,15011,548,2128,1392,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,1976,20,31,101,197,276,322,444,341,171,72,1,0 to 101,56,1061,906,9,1925,51,0,543,1200,83,371,72,95,1832,0,49,1876,73,14,4,4,42,45,0,87,0,3,6,11,13,17,17,14,11,3,0,6 to 90,53,66,5,1,15,20,49,18,14,3,10,2,0,3,95,49,46,87,8,0,284,2,265,286,95,3,259,71,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,4785,182,195,376,595,632,665,774,746,413,198,9,0 to 119,50,2772,1991,22,4776,9,0,60,4588,99,151,50,182,4600,2,1,4773,140,40,2,0,60,120,0,180,3,1,16,26,31,31,29,27,11,7,0,0 to 94,50,127,28,4,21,9,151,20,23,0,23,0,0,9,182,120,62,180,2,0,9199,45,9579,9244,182,9,535,58,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,943,32,23,67,95,123,149,185,150,75,42,2,0 to 101,53,498,413,32,908,35,0,23,870,15,92,34,76,866,1,0,907,48,15,11,2,38,24,1,63,0,0,5,9,10,8,16,13,9,6,0,20 to 101,58,56,5,0,2,1,57,5,11,2,11,2,0,2,76,28,47,63,13,0,10401,1534,12634,11935,76,2,47,20,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,1009,11,12,77,159,155,202,181,127,67,18,0,0 to 97,49,477,516,16,997,12,0,18,873,19,61,20,125,883,1,0,996,92,29,3,1,21,95,5,121,1,2,7,31,28,26,20,7,3,0,0,4 to 82,42,67,46,5,3,9,68,44,10,2,6,0,0,0,125,98,22,121,4,0,106455,393,122359,106848,125,0,100,62,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,387,5,4,18,41,47,69,85,63,42,13,0,1 to 103,55,230,140,17,386,1,0,28,342,9,38,9,14,373,0,0,386,7,7,0,0,7,7,0,14,0,0,0,3,1,3,7,0,0,0,0,25 to 62,54,12,1,0,1,0,12,2,0,0,1,0,0,0,14,7,7,14,0,0,978,0,1002,978,14,0,42,9,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,2202,27,35,165,244,287,318,409,350,243,124,0,0 to 103,55,1146,866,190,2122,80,0,28,2128,28,51,23,65,2137,0,0,2122,49,13,1,2,35,27,0,62,0,0,6,12,12,8,8,11,5,3,0,15 to 89,48,51,7,2,2,1,58,3,22,0,13,0,1,1,65,29,36,62,3,0,856,22,956,878,65,1,36,32,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,100,1,2,9,14,14,10,16,14,15,4,1,1 to 90,54,54,44,2,100,0,0,3,92,3,9,0,10,90,0,0,100,8,2,0,0,4,6,0,10,0,0,0,3,0,1,2,2,1,1,0,30 to 89,55,6,4,0,0,2,7,1,4,0,3,0,0,1,10,6,4,10,0,0,1356,8,1429,1364,10,1,31,13,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,3744,32,30,182,316,381,506,699,647,511,436,4,0 to 102,60,2243,1466,35,3727,17,0,111,3404,62,324,14,367,3370,1,6,3721,260,106,0,1,230,136,0,366,1,2,11,31,18,35,68,58,62,81,0,3 to 101,69,277,39,10,40,15,298,53,57,1,79,1,0,40,367,137,230,366,1,0,8175,200,9295,8375,367,40,79,58,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,8169,111,93,416,756,820,1044,1446,1585,1219,653,26,0 to 115,60,4652,3406,111,7969,200,0,374,7513,190,744,85,496,7669,2,2,7965,427,53,10,6,285,195,0,480,2,1,20,40,50,58,68,90,97,70,0,0 to 104,66,393,31,31,25,46,382,52,168,10,144,7,1,58,496,205,291,480,16,0,316,2,355,318,496,58,223,117,64,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,1423,22,12,73,173,198,296,348,171,92,35,3,0 to 101,53,492,866,65,1415,8,0,8,1323,48,132,5,61,1357,0,5,1410,44,17,0,0,25,35,1,61,0,0,2,10,6,10,16,8,5,4,0,20 to 92,57,44,1,0,16,12,25,24,14,0,13,0,0,6,61,35,25,61,0,0,22747,173,24084,22920,61,6,59,37,62,1.62412905104683,0.150723124168937
