ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
33414,Blount,01009,Northeastern,45,0,0.164406638341006,2.45274784751908,b5dbe8cc-91f6-4a22-9cd2-90cbcc633f13,1096
33415,Fayette,01057,West Central,9,0,0.158552104918499,1.83779224583562,33326d37-a783-497a-a378-4f246da990e8,418
33416,Lamar,01075,West Central,15,0,0.15263540616661,1.64069081755141,7d638ee1-94ed-4d47-b5f9-302391d783f9,368
33417,Clay,01027,Northeastern,27,2,0.151874743437702,2.02332180215824,23e2f063-c969-41a8-a3ce-47332e577399,391
33418,Lauderdale,01077,Northern,113,2,0.184043571131042,2.55716948814366,70367ce1-6480-4d0d-ba34-51e22221d7fd,2827
33419,Cherokee,01019,Northeastern,27,0,0.151975822791428,1.89808177880757,eca94d0e-afb6-400b-acb0-d359469138b6,489
33420,Crenshaw,01041,Southeastern,53,1,0.150571897113878,2.31806123117494,1b4defc1-4cd5-45ee-b1b2-3007f6112fb8,482
33421,Marion,01093,Northern,101,9,0.188224455607951,1.90243452461428,0aa2d32f-f551-42eb-ab3d-1d598fd939f4,1104
33422,Unknown or Out of State,99999,Unknown,0,0,12.9086340951542,16.2873566339486,63b43bbb-3939-434c-9f0e-4c6ffb474513,3316
33423,Covington,01039,Southeastern,57,1,0.255971892285061,2.38709591035509,d42b3c51-836a-4c7f-af63-4bdcb8c6f3d1,866
33424,Houston,01069,Southeastern,132,4,0.142463779205855,2.10452810210549,c3120b15-532d-4b42-9c73-21973110e02f,1979
33425,Lowndes,01085,East Central,128,9,0.179493868658938,2.34426217715912,63055a4d-6953-4a04-9d85-a30b0389c437,380
33426,Macon,01087,East Central,55,2,0.152225727451423,2.0876916570357,9b92cb36-5bcf-4652-92cc-146d1b3c86b2,430
33427,Baldwin,01003,Southwestern,254,8,0.400159431601878,6.69300034847276,2de55045-62a9-44be-bf6a-00b836aa8b87,5720
33428,Clarke,01025,Southwestern,74,2,0.308508819690587,3.78655552072513,544348a9-220c-4d47-acb4-7173504fa42b,724
33429,Conecuh,01035,Southwestern,18,0,0.209509978242295,2.59686142559656,d7737b86-660e-45cb-b59a-cb6364fcb492,225
33430,Franklin,01059,Northern,329,4,0.164243463038702,1.78358559509712,82e65fb6-2498-4653-96d2-d6ab012fc80b,1338
33431,Hale,01065,West Central,84,2,0.163613340422671,2.4799010938001,8561d34d-5cb6-4ebe-afde-362756b7c4b7,614
33432,Morgan,01103,Northern,110,1,0.152203319983528,1.80617511452274,ad2f4822-11b7-4957-82bf-17884b88d7a5,2592
33433,Shelby,01117,Northeastern,398,19,0.202879219246825,2.52559193618872,36498ba1-8bee-42cb-abec-da45bd02555c,6363
33434,St. Clair,01115,Northeastern,90,1,0.164611790120262,2.46182521198285,1951ee7e-d055-494b-b5e4-75381fd702ce,2177
33435,Henry,01067,Southeastern,39,1,0.139761467476774,1.63725823418183,6c8b027c-c886-4ccb-a40d-01cd95d58fe6,321
33436,Tallapoosa,01123,East Central,357,57,0.191182308914904,2.16459004269042,17dbddb1-8787-4b79-b377-8a0c04525353,2063
33437,Coosa,01037,East Central,34,1,0.16640708911109,1.7505584986585,61079e37-ef5b-4a47-9712-1bf3a8215f80,233
33438,Cullman,01043,Northern,69,0,0.191087821164047,2.50218505547441,f4717ee3-95e9-4b97-a97d-2eb3b0ba9375,2013
33439,Elmore,01051,East Central,188,6,0.163505782545826,2.27519521591255,6b836276-5923-405e-8919-733fa6b4f47f,2103
33440,Autauga,01001,East Central,110,4,0.150198352049983,2.1379328255407,53e726af-53e8-44bb-a1c0-986b5b63b1cc,1451
33441,Escambia,01053,Southwestern,39,3,0.233446648119298,2.50306921694382,36a6a025-7380-42c3-ab60-bf440f0dddef,846
33442,Marshall,01095,Northern,624,9,0.158193819913322,2.22984018931076,589d9c6f-d7f1-4598-8f55-9b4cb7d17220,3476
33443,Pickens,01107,West Central,77,3,0.22311596802615,2.22345505777214,975aaa70-fae4-4521-816f-9b137696a79e,665
33444,Bullock,01011,East Central,35,1,0.154671563531792,2.06480197165101,a6ece9bf-d9f0-4ef2-9cc3-3f0cfa38b191,195
33445,Butler,01013,Southeastern,271,9,0.191776547733298,1.83587954870993,5ae6e5bb-4414-425a-b438-cde41036eddf,998
33446,Cleburne,01029,Northeastern,13,1,0.141259985723536,2.17578212063938,f0f6c2a8-c761-4d81-bc3d-13269e9e4436,169
33447,Mobile,01097,Mobile,1681,100,0.307697348295278,4.83629332281426,1ba2f34a-0eb7-4f81-a4c1-f620f6292bf0,14965
33448,Monroe,01099,Southwestern,19,2,0.254517578378227,2.83753802882174,70ce3f05-3847-4380-a66d-40030a9262f6,385
33449,Talladega,01121,Northeastern,78,2,0.190828489604655,2.7296175303427,970b50fb-1042-4097-b365-ee1bf89e3720,2128
33450,Bibb,01007,West Central,50,1,0.156476914356972,1.8951692775798,4620f30b-f8a1-4042-ab1a-4f90df86e7e6,1040
33451,Coffee,01031,Southeastern,164,1,0.167143203828118,1.67989540600381,68211e4c-6a3a-44b4-a530-e60ce0d40dd3,1282
33452,DeKalb,01049,Northeastern,192,2,0.197848401841384,2.21695752803772,afeca5c6-3dbd-4b60-b037-856674cae9de,1820
33453,Geneva,01061,Southeastern,20,0,0.141768015065281,1.83488097279248,1be345fb-2222-4553-8a15-ad1ab7d43bfa,425
33454,Colbert,01033,Northern,87,2,0.15857369348987,2.31239229125845,66c23388-4ea0-45da-9afb-fb354e70ff86,1741
33455,Greene,01063,West Central,81,4,0.164666965815741,3.57766804402764,ee08319b-7cf0-46de-97fa-c5a773119d2f,379
33456,Jefferson,01073,Jefferson,1299,73,0.282606031405749,2.91318939557353,67a94895-f2cc-4328-b19c-4292d0d11fa7,27199
33457,Lawrence,01079,Northern,29,0,0.182392737623559,1.92975383451283,273734ca-18ec-4880-967e-2bc0e11e3f85,487
33458,Montgomery,01101,East Central,816,20,0.198182172648103,2.60770290702687,5a577fd9-ed7a-4bd2-9dfa-629238842068,5331
33459,Russell,01113,East Central,100,0,0.160426072907967,2.13411394127528,3c5e2b8e-ea76-40aa-9d6c-f5d8ab102266,872
33460,Sumter,01119,West Central,124,4,0.227210820567734,3.07842876540608,b0491e24-e62b-4033-a885-88bda5ba5711,624
33461,Dallas,01047,Southwestern,145,3,0.246497505086154,3.13752996820932,dc0ee5f9-8e45-4bb1-b1e3-5fd9c96ce560,1314
33462,Lee,01081,East Central,448,31,0.153274187500529,2.0496448391292,d36d0da0-baba-4ef8-9b08-ce5cbc9f8d1d,4408
33463,Perry,01105,West Central,20,0,0.18021159047953,2.14838023913143,f0bd79fe-c7a3-42e7-a445-a102f6576b33,392
33464,Walker,01127,West Central,126,0,0.20307720239839,2.39750884765462,9000b618-505f-4c21-aaa1-b1737810f1bd,1754
33465,Dale,01045,Southeastern,60,0,0.138259666605563,1.65151999951547,5f6b2a1b-3cdb-4eb3-b350-b926989ad6d9,761
33466,Madison,01089,Northern,275,4,0.207245811581288,2.4192510631746,922d400e-14b5-4af2-ab03-f1cefa121e41,11466
33467,Washington,01129,Southwestern,60,5,0.26740407070929,2.63236527422465,c7945996-a8f4-42c4-a3e6-33fac897d823,384
33468,Wilcox,01131,Southwestern,93,5,0.224284362669096,2.68126387368409,42ed4b82-f17b-4994-a2b8-9a34d2110fe9,353
33469,Barbour,01005,Southeastern,79,1,0.223267704174077,2.69097505269632,077371a6-b162-4452-b4c7-32797361b3ef,545
33470,Chilton,01021,West Central,77,1,0.174837510280213,2.09165532433194,4e26ec14-ea19-4548-99b9-d511b21cdfa6,1026
