ï»¿FID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,Chart_MedAge,SHAPE_Length,SHAPE_Area
11,11,33,065,JEFFERSON,Jefferson,FL,29,0,0,1,2,1,3,7,7,4,4,0,22 to 95,66,15,14,0,27,2,0,3,2,41,25,3,29,29,0,0,27,7,20,2,0,15,12,0,27,0,0,1,2,1,3,7,7,4,4,0,22 to 95,66,9,12,6,0,3,23,1,4,2,7,0,0,3,29,14,15,27,2,0,607,3,640,610,29,3,46,9,66,2.20493093525027,0.148496656229977
12,12,40,079,MADISON,Madison,FL,69,2,0,8,4,8,8,16,10,4,9,0,0 to 98,57,42,27,0,65,4,0,7,4,53,59,10,69,69,2,0,65,24,41,4,0,39,26,0,65,2,0,8,4,8,8,16,10,4,9,0,0 to 98,57,21,37,4,3,1,52,12,10,0,4,0,1,4,69,27,42,65,4,0,980,19,1070,999,69,4,117,30,56,2.16969163731198,0.174026330045279
13,13,39,077,LIBERTY,Liberty,FL,213,0,0,12,55,52,54,36,4,0,0,0,20 to 73,41,5,208,0,213,0,0,1,10,1,54,0,213,213,0,0,213,210,3,0,0,5,208,0,213,0,0,12,55,52,54,36,4,0,0,0,20 to 73,41,110,95,5,3,6,131,76,5,0,1,0,0,0,213,208,5,213,0,0,2025,0,2240,2025,213,0,25,6,49,3.02097391492398,0.204641327093244
14,14,24,047,HAMILTON,Hamilton,FL,230,0,0,15,71,51,47,36,7,3,0,0,16 to 84,40,16,213,1,229,1,0,23,170,9,216,3,230,230,1,0,229,221,8,0,1,15,213,1,229,0,0,15,71,51,47,36,7,3,0,0,16 to 84,40,106,101,14,8,17,66,146,12,1,4,0,0,0,230,213,16,229,1,0,1803,3,2037,1806,230,0,5,3,50,2.3015236652275,0.126367835513063
15,15,3,005,BAY,Bay,FL,97,2,1,5,17,15,26,15,11,4,1,0,2 to 93,48,41,56,0,95,2,0,30,21,28,82,15,97,97,2,0,95,72,23,2,0,41,54,0,95,2,1,5,17,15,26,15,11,4,1,0,2 to 93,48,74,11,6,4,25,63,7,28,1,13,1,1,3,97,56,41,95,2,0,3710,19,3828,3729,97,3,35,28,50,5.42268520962735,0.181027420718501
16,16,12,023,COLUMBIA,Columbia,FL,144,4,4,15,31,22,28,24,11,4,1,0,0 to 91,44,67,77,0,143,1,0,62,9,63,134,6,144,144,0,0,143,115,28,1,0,67,76,0,143,4,4,15,31,22,28,24,11,4,1,0,0 to 91,44,73,63,5,2,9,130,4,5,0,13,0,0,2,144,77,67,143,1,0,3623,13,3786,3636,144,2,9,7,46,2.63367862103558,0.193837653658007
17,17,2,003,BAKER,Baker,FL,29,0,0,3,3,3,1,5,6,5,3,0,20 to 97,64,18,11,0,29,0,0,9,10,16,28,0,29,29,0,0,29,10,19,0,0,18,11,0,29,0,0,3,3,3,1,5,6,5,3,0,20 to 97,64,20,7,2,0,0,28,1,8,0,10,0,0,3,29,11,18,29,0,0,887,60,976,947,29,3,3,2,70,1.77124519435665,0.142602236961311
18,18,30,059,HOLMES,Holmes,FL,19,1,0,0,4,6,4,1,2,1,0,0,1 to 79,40,8,11,0,19,0,0,3,6,5,16,3,19,19,0,0,19,13,6,0,0,8,11,0,19,1,0,0,4,6,4,1,2,1,0,0,1 to 79,40,14,3,1,1,0,18,1,4,0,1,0,0,0,19,11,8,19,0,0,785,9,813,794,19,0,17,16,44,1.73644592497981,0.117992933758262
19,19,43,085,MARTIN,Martin,FL,626,23,28,89,88,118,104,81,41,38,15,1,0 to 92,40,294,329,3,614,12,0,149,150,82,479,64,626,626,5,0,614,603,11,12,0,290,321,3,614,23,28,89,88,118,104,81,41,38,15,1,0 to 92,40,255,13,203,143,309,165,140,121,2,75,1,1,9,626,329,294,614,12,0,7331,78,8042,7409,626,9,62,51,55,2.97866994211851,0.153458428490643
20,20,29,057,HILLSBOROUGH,Hillsborough,FL,2129,28,50,225,341,341,336,313,228,162,105,0,0 to 104,47,1131,997,1,2070,59,0,453,755,458,1388,265,2129,2129,45,0,2070,1962,108,56,3,1099,970,1,2070,28,50,225,341,341,336,313,228,162,105,0,0 to 104,47,964,430,429,247,588,1130,352,515,11,418,8,3,81,2129,997,1131,2070,59,0,54456,344,57009,54800,2129,81,680,332,45,3.45236134967177,0.251838053021243
21,21,41,081,MANATEE,Manatee,FL,1037,9,32,60,113,142,150,162,152,137,80,0,0 to 101,55,594,442,1,1030,7,0,479,71,177,945,40,1037,1037,6,0,1030,972,58,7,0,590,439,1,1030,9,32,60,113,142,150,162,152,137,80,0,0 to 101,55,687,188,78,77,251,654,125,144,2,212,2,2,97,1037,442,594,1030,7,0,16413,235,17694,16648,1037,97,190,92,57,3.59179695196309,0.177648040338128
22,22,10,019,CLAY,Clay,FL,380,0,3,19,34,45,58,68,72,53,28,0,6 to 95,59,223,156,1,377,3,0,59,43,130,338,34,380,380,3,0,377,319,58,3,0,221,155,1,377,0,3,19,34,45,58,68,72,53,28,0,6 to 95,59,222,75,33,47,27,291,59,115,0,92,0,0,28,380,156,223,377,3,0,8979,17,9380,8996,380,28,197,164,59,1.77574995355385,0.155892403767859
23,23,25,049,HARDEE,Hardee,FL,93,1,6,16,31,8,11,10,9,1,0,0,2 to 83,30,42,51,0,91,2,0,11,6,2,88,2,93,93,0,0,91,77,14,2,0,41,50,0,91,1,6,16,31,8,11,10,9,1,0,0,2 to 83,30,49,33,9,0,42,48,1,19,2,11,2,0,0,93,51,42,91,2,0,817,2,912,819,93,0,126,89,50,1.60075687900909,0.150973021686986
24,24,42,083,MARION,Marion,FL,244,4,3,16,34,48,44,45,29,14,7,0,0 to 97,49,137,107,0,239,5,0,62,33,177,185,45,244,244,1,0,239,218,21,4,1,133,106,0,239,4,3,16,34,48,44,45,29,14,7,0,0 to 97,49,175,40,17,7,44,188,7,46,3,34,0,0,7,244,107,137,239,5,0,12342,25,12612,12367,244,7,285,133,51,3.40272879823586,0.399426438918717
25,25,64,127,VOLUSIA,Volusia,FL,730,4,18,51,99,87,124,134,123,51,39,0,0 to 102,53,331,398,1,716,14,0,191,82,230,618,104,730,730,12,0,716,601,115,13,1,323,392,1,716,4,18,51,99,87,124,134,123,51,39,0,0 to 102,53,415,165,120,16,104,571,41,200,5,143,4,0,38,730,398,331,716,14,0,21161,81,21992,21242,730,38,745,280,53,5.33119702869585,0.289588880387825
26,26,15,029,DIXIE,Dixie,FL,49,0,2,10,1,9,8,9,3,4,3,0,6 to 91,49,21,28,0,49,0,0,3,9,6,35,0,49,49,1,0,49,33,16,0,0,21,28,0,49,0,2,10,1,9,8,9,3,4,3,0,6 to 91,49,37,11,0,1,0,47,2,10,0,8,0,0,2,49,28,21,49,0,0,843,0,892,843,49,2,61,11,46,2.28600352325086,0.169869356765238
27,27,35,069,LAKE,Lake,FL,298,1,8,18,32,41,56,46,49,41,6,0,1 to 98,52,153,145,0,284,14,0,91,27,222,213,73,298,298,9,0,284,268,16,14,0,147,137,0,284,1,8,18,32,41,56,46,49,41,6,0,1 to 98,52,151,39,73,21,74,186,24,117,11,70,5,1,15,298,145,153,284,14,0,15896,119,16323,16015,298,15,366,109,52,3.13721776582964,0.276793966603692
28,28,38,075,LEVY,Levy,FL,31,1,0,3,5,7,3,7,1,1,3,0,3 to 99,44,23,8,0,31,0,0,6,5,16,19,2,31,31,0,0,31,28,3,0,0,23,8,0,31,1,0,3,5,7,3,7,1,1,3,0,3 to 99,44,17,8,3,3,6,22,3,10,0,3,0,0,1,31,8,23,31,0,0,1855,1,1887,1856,31,1,58,8,53,3.28561267663391,0.269417839061194
29,29,60,119,SUMTER,Sumter,FL,253,0,0,7,6,31,40,38,87,37,7,0,17 to 92,65,72,181,0,252,1,0,39,9,164,213,39,253,253,0,0,252,204,48,0,1,72,180,0,252,0,0,7,6,31,40,38,87,37,7,0,17 to 92,65,210,34,5,3,14,233,5,58,0,44,0,0,17,253,181,72,252,1,0,3827,73,4158,3900,253,17,50,38,66,2.17022236361353,0.138739000630679
30,30,59,117,SEMINOLE,Seminole,FL,484,7,9,52,81,74,87,61,65,28,20,0,0 to 100,46,263,221,0,477,7,0,172,24,246,389,80,484,484,12,0,477,431,46,7,0,259,218,0,477,7,9,52,81,74,87,61,65,28,20,0,0 to 100,46,340,70,60,7,169,301,7,191,5,109,1,0,12,484,221,263,477,7,0,19204,28,19728,19232,484,12,400,157,47,1.54465854506178,0.0825017178217949
31,31,48,095,ORANGE,Orange,FL,1976,32,49,204,357,366,407,306,144,80,31,0,0 to 101,44,928,1043,5,1893,82,1,507,430,585,1396,340,1976,1976,50,0,1894,1794,100,78,4,895,994,5,1894,32,49,204,357,366,407,306,144,80,31,0,0 to 101,44,809,315,653,117,858,886,150,608,42,321,35,5,41,1976,1043,928,1893,82,1,67142,958,70130,68100,1976,41,626,415,45,2.69541534247372,0.239823210111864
32,32,9,017,CITRUS,Citrus,FL,121,2,4,8,9,7,17,29,20,15,10,0,0 to 97,60,60,61,0,121,0,0,21,27,119,101,17,121,121,2,0,121,60,61,0,0,60,61,0,121,2,4,8,9,7,17,29,20,15,10,0,0 to 97,60,85,1,10,25,14,83,24,30,0,32,0,0,12,121,61,60,121,0,0,4174,6,4304,4180,121,12,493,54,58,2.36078129145224,0.144732057690528
33,33,27,053,HERNANDO,Hernando,FL,113,1,6,7,23,15,15,21,15,9,1,0,1 to 85,48,57,56,0,109,4,0,27,20,66,88,24,113,113,0,0,109,61,48,3,1,54,55,0,109,1,6,7,23,15,15,21,15,9,1,0,1 to 85,48,90,17,2,0,24,84,1,35,2,22,2,1,5,113,56,57,109,4,0,3895,13,4022,3908,113,5,90,62,49,1.97468349274389,0.11617688304957
34,34,52,103,PINELLAS,Pinellas,FL,1262,6,24,85,166,143,194,207,176,139,122,0,0 to 101,55,697,565,0,1212,50,0,408,98,411,1020,224,1262,1262,12,0,1212,1102,110,44,6,677,535,0,1212,6,24,85,166,143,194,207,176,139,122,0,0 to 101,55,876,216,81,39,118,1020,74,372,18,388,16,1,82,1262,565,697,1212,50,0,39451,272,41000,39723,1262,82,320,228,56,3.37527233690315,0.0695827304540653
35,35,61,121,SUWANNEE,Suwannee,FL,167,1,6,15,16,21,19,19,20,30,20,0,1 to 102,57,116,51,0,162,5,0,6,19,110,109,6,167,167,0,0,162,63,99,2,3,113,49,0,162,1,6,15,16,21,19,19,20,30,20,0,1 to 102,57,107,43,4,8,14,138,10,29,1,39,0,0,18,167,51,116,162,5,0,2223,0,2392,2223,167,18,8,6,63,2.13933972018078,0.167912477075967
36,36,16,031,DUVAL,Duval,FL,1608,22,39,160,263,256,242,279,190,97,60,0,0 to 101,48,868,738,2,1549,59,0,300,551,454,1174,148,1608,1608,19,0,1549,1405,144,49,10,839,710,0,1549,22,39,160,263,256,242,279,190,97,60,0,0 to 101,48,683,566,183,117,220,1169,160,338,15,263,9,2,48,1608,738,868,1549,59,0,51292,526,53454,51818,1608,48,979,863,50,3.27411455760684,0.200425275865001
37,37,34,067,LAFAYETTE,Lafayette,FL,8,0,0,2,2,0,1,1,0,0,2,0,19 to 98,40,3,5,0,8,0,0,1,6,0,6,1,8,8,0,0,8,7,1,0,0,3,5,0,8,0,0,2,2,0,1,1,0,0,2,0,19 to 98,40,8,0,0,0,2,6,0,1,0,1,0,0,0,8,5,3,8,0,0,366,0,374,366,8,0,1,1,47,1.87054630268957,0.132542672355777
38,38,23,045,GULF,Gulf,FL,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,42 to 42,42,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,688,54,743,742,1,0,5,1,42,2.48127035962968,0.137366647942991
39,39,63,125,UNION,Union,FL,31,0,0,0,5,1,2,15,7,1,0,0,25 to 76,59,5,26,0,31,0,0,1,20,4,29,1,31,31,0,0,31,29,2,0,0,5,26,0,31,0,0,0,5,1,2,15,7,1,0,0,25 to 76,59,17,11,2,1,0,30,1,4,0,4,0,0,1,31,26,5,31,0,0,1774,0,1805,1774,31,1,10,8,55,1.26448361855685,0.0605152419302145
40,40,4,007,BRADFORD,Bradford,FL,51,0,2,3,3,7,4,3,6,12,11,0,8 to 107,72,41,10,0,51,0,0,6,28,34,50,0,51,51,0,0,51,12,39,0,0,41,10,0,51,0,2,3,3,7,4,3,6,12,11,0,8 to 107,72,45,5,1,0,0,51,0,4,0,11,0,0,2,51,10,41,51,0,0,1577,2,1631,1579,51,2,112,80,74,1.60231093560507,0.0725862816422102
41,41,65,129,WAKULLA,Wakulla,FL,34,0,0,5,5,5,9,5,3,1,1,0,18 to 86,46,25,9,0,32,2,0,3,10,13,30,3,34,34,0,0,32,16,16,2,0,23,9,0,32,0,0,5,5,5,9,5,3,1,1,0,18 to 86,46,16,13,3,0,0,32,0,6,0,5,0,0,1,34,9,25,32,2,0,1366,2,1402,1368,34,1,82,20,43,2.72889764150517,0.147928217310253
42,42,5,009,BREVARD,Brevard,FL,420,3,11,40,45,55,65,88,53,36,24,0,0 to 99,53,228,192,0,409,11,0,108,126,107,317,72,420,420,2,0,409,365,44,9,2,220,189,0,409,3,11,40,45,55,65,88,53,36,24,0,0 to 99,53,301,57,21,30,72,304,33,99,2,61,2,0,12,420,192,228,409,11,0,22046,6,22474,22052,420,12,215,157,53,7.43388258345288,0.247147786992
43,43,53,105,POLK,Polk,FL,1005,4,13,76,137,136,147,154,116,124,98,0,0 to 103,54,616,382,7,994,11,0,216,117,231,825,91,1005,1005,4,0,994,846,148,10,1,609,378,7,994,4,13,76,137,136,147,154,116,124,98,0,0 to 103,54,613,214,122,45,245,667,82,393,7,312,2,0,55,1005,382,616,994,11,0,19400,79,20490,19479,1005,55,705,246,56,3.74731907845249,0.477444147523754
44,44,49,097,OSCEOLA,Osceola,FL,698,8,17,48,111,108,132,118,85,53,17,1,0 to 102,48,338,359,1,652,46,0,209,54,390,525,124,698,698,13,0,652,618,34,44,2,328,324,0,652,8,17,48,111,108,132,118,85,53,17,1,0 to 102,48,331,60,251,10,396,217,39,237,6,152,6,2,19,698,359,338,652,46,0,13776,27,14515,13803,698,19,533,80,50,3.37526858197538,0.357928282021791
45,45,28,055,HIGHLANDS,Highlands,FL,127,1,7,9,15,15,17,31,15,16,1,0,0 to 85,54,65,62,0,125,2,0,34,19,47,94,15,127,127,2,0,125,104,21,2,0,65,60,0,125,1,7,9,15,15,17,31,15,16,1,0,0 to 85,54,72,29,21,3,40,76,9,46,1,37,1,0,9,127,62,65,125,2,0,4063,63,4256,4126,127,9,136,47,56,2.84124660964211,0.261466143584495
46,46,36,071,LEE,Lee,FL,1894,19,23,124,226,275,311,297,243,186,190,0,0 to 101,54,1022,871,1,1832,61,1,424,367,613,1560,149,1894,1894,3,0,1833,1698,135,56,5,997,835,1,1833,19,23,124,226,275,311,297,243,186,190,0,0 to 101,54,1169,317,46,301,462,1052,319,610,15,423,13,4,105,1894,871,1022,1832,61,1,26039,873,28812,26912,1894,105,1845,457,54,5.53875412350018,0.191375285005442
47,47,11,021,COLLIER,Collier,FL,1514,33,66,170,213,229,220,225,150,140,68,0,0 to 101,46,754,760,0,1439,75,0,217,450,356,1178,111,1514,1514,3,0,1439,1187,252,59,16,722,717,0,1439,33,66,170,213,229,220,225,150,140,68,0,0 to 101,46,941,83,146,269,739,443,257,285,19,200,10,5,49,1514,760,754,1439,75,0,14537,280,16338,14817,1514,49,1319,325,57,5.51085434088275,0.469024646004233
48,48,13,025,DADE,Dade,FL,17826,94,207,1412,2911,2804,3318,2922,1942,1252,945,19,0 to 108,49,8822,9001,3,17634,191,1,3113,6518,2785,12233,830,17826,17826,192,0,17635,16855,780,183,8,8759,8873,3,17635,94,207,1412,2911,2804,3318,2922,1942,1252,945,19,0 to 108,49,9734,2840,836,4225,9445,3830,4360,4797,44,2909,30,11,700,17826,9001,8822,17634,191,1,158132,884,177039,159016,17826,700,2155,1417,49,5.08399988470576,0.459639407492568
49,49,44,087,MONROE,Monroe,FL,108,0,3,7,13,13,17,20,16,13,6,0,6 to 91,55,50,58,0,97,11,0,34,2,83,77,24,108,108,0,0,97,79,18,7,4,45,52,0,97,0,3,7,13,13,17,20,16,13,6,0,6 to 91,55,74,5,1,17,22,54,21,14,3,10,2,0,4,108,58,50,97,11,0,2519,45,2672,2564,108,4,323,83,49,13.2628040836788,0.235931608548315
50,50,57,113,SANTA ROSA,Santa Rosa,FL,242,3,2,18,44,44,44,38,31,11,7,0,0 to 94,47,68,174,0,239,3,0,56,16,99,187,50,242,242,2,0,239,199,40,3,0,65,174,0,239,3,2,18,44,44,44,38,31,11,7,0,0 to 94,47,169,42,5,23,12,184,43,24,0,24,0,0,9,242,174,68,239,3,0,7666,62,7973,7728,242,9,590,81,49,3.552029247735,0.244558859494853
51,51,66,131,WALTON,Walton,FL,114,2,4,7,13,16,14,24,15,13,6,0,1 to 101,55,69,45,0,99,15,0,12,30,15,96,17,114,114,1,0,99,77,22,12,3,59,40,0,99,2,4,7,13,16,14,24,15,13,6,0,1 to 101,55,91,7,0,1,9,87,3,19,3,16,2,0,9,114,45,69,99,15,0,1638,40,1796,1678,114,9,70,31,49,3.60138877830291,0.254870622087333
52,52,32,063,JACKSON,Jackson,FL,249,2,6,17,62,56,52,39,12,3,0,0,0 to 82,40,47,201,1,243,6,0,0,51,19,147,5,249,249,7,0,243,207,36,5,1,44,198,1,243,2,6,17,62,56,52,39,12,3,0,0,0 to 82,40,106,91,9,37,16,126,101,25,2,13,0,0,1,249,201,47,243,6,0,3198,14,3472,3212,249,1,257,154,36,2.21646510608254,0.231093280808265
53,53,67,133,WASHINGTON,Washington,FL,57,0,0,3,5,3,4,12,12,13,5,0,16 to 99,67,28,28,1,57,0,0,5,3,9,53,4,57,57,0,0,57,44,13,0,0,28,28,1,57,0,0,3,5,3,4,12,12,13,5,0,16 to 99,67,23,4,0,30,0,26,31,3,0,10,0,0,4,57,28,28,57,0,0,907,4,969,911,57,4,77,44,54,2.37953061790718,0.14998158443965
54,54,45,089,NASSAU,Nassau,FL,75,0,0,10,15,13,8,8,12,6,3,0,15 to 89,44,40,35,0,68,7,0,23,9,28,50,21,75,75,0,0,68,55,13,5,2,36,32,0,68,0,0,10,15,13,8,8,12,6,3,0,15 to 89,44,54,10,2,2,1,65,2,22,0,14,0,0,1,75,35,40,68,7,0,3545,101,3721,3646,75,1,37,31,49,3.75942130773243,0.154419685909309
55,55,22,043,GLADES,Glades,FL,29,1,2,3,6,5,3,4,3,1,1,0,3 to 89,39,12,17,0,29,0,0,6,5,3,29,0,29,29,0,0,29,27,2,0,0,12,17,0,29,1,2,3,6,5,3,4,3,1,1,0,3 to 89,39,23,5,1,0,15,13,1,9,0,4,0,0,1,29,17,12,29,0,0,231,0,260,231,29,1,59,26,61,2.27684336624256,0.231957009552348
56,56,8,015,CHARLOTTE,Charlotte,FL,450,3,4,12,43,25,46,81,67,76,93,0,0 to 101,67,282,168,0,448,2,0,106,38,62,424,19,450,450,1,0,448,311,137,1,1,281,167,0,448,3,4,12,43,25,46,81,67,76,93,0,0 to 101,67,363,50,9,26,18,397,33,88,1,121,1,0,63,450,168,282,448,2,0,5591,16,6058,5607,450,63,80,59,68,3.83218059315228,0.165856243943894
57,57,58,115,SARASOTA,Sarasota,FL,629,4,5,27,56,64,72,92,104,116,89,0,0 to 104,64,363,266,0,612,17,0,164,190,190,542,72,629,629,3,0,612,554,58,11,6,356,256,0,612,4,5,27,56,64,72,92,104,116,89,0,0 to 104,64,495,44,38,35,53,490,69,190,10,165,7,1,77,629,266,363,612,17,0,14930,215,15779,15145,629,77,224,118,64,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,173,0,9,20,43,27,21,26,17,5,5,0,7 to 92,39,61,82,30,173,0,0,5,70,48,123,6,173,173,0,0,173,69,104,0,0,61,82,30,173,0,9,20,43,27,21,26,17,5,5,0,7 to 92,39,143,6,2,22,104,40,29,32,0,23,0,0,7,173,82,61,173,0,0,2312,10,2496,2322,173,7,147,68,62,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,185,0,2,12,22,23,31,45,33,14,3,0,5 to 94,55,110,75,0,180,5,0,63,45,37,149,29,185,185,5,0,180,155,25,5,0,107,73,0,180,0,2,12,22,23,31,45,33,14,3,0,5 to 94,55,107,24,41,8,22,146,12,31,3,20,2,1,4,185,75,110,180,5,0,4049,30,4269,4079,185,4,58,29,56,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,405,9,7,47,99,84,56,42,21,23,17,0,0 to 101,40,144,261,0,405,0,0,65,167,32,393,1,405,405,1,0,405,371,34,0,0,144,261,0,405,9,7,47,99,84,56,42,21,23,17,0,0 to 101,40,309,50,11,35,277,108,20,73,0,46,0,0,14,405,261,144,405,0,0,1991,2,2399,1993,405,14,443,166,48,2.751957998189,0.279063453322294
