ï»¿OBJECTID,CNTYNAME,CNTYFIPS,ADPHDistrict,CONFIRMED,DIED,Shape__Area,Shape__Length,GlobalID,LabTestCount
34298,Blount,01009,Northeastern,47,1,0.164406638341006,2.45274784751908,51d656cd-75f1-488b-9d99-382da166da06,1152
34299,Fayette,01057,West Central,9,0,0.158552104918499,1.83779224583562,be0c019a-8e38-464f-8cdc-93e9c73c1092,434
34300,Lamar,01075,West Central,15,0,0.15263540616661,1.64069081755141,db5f7175-d8e2-4472-86dd-174a3486baf0,381
34301,Clay,01027,Northeastern,27,2,0.151874743437702,2.02332180215824,dddabc8d-742b-4638-9de0-d92efbaaa47d,394
34302,Lauderdale,01077,Northern,116,2,0.184043571131042,2.55716948814366,0802318f-e1fe-4037-9488-25c20811e49a,2991
34303,Morgan,01103,Northern,119,1,0.152203319983528,1.80617511452274,e293166b-b2db-4803-82a6-9d8688016778,2692
34304,Shelby,01117,Northeastern,404,19,0.202879219246825,2.52559193618872,e137d754-5fab-4b26-86fc-90eb51073190,6532
34305,St. Clair,01115,Northeastern,91,1,0.164611790120262,2.46182521198285,72e9e119-3e74-4394-99ea-8db5770e1556,2236
34306,Calhoun,01015,Northeastern,133,3,0.154366224232035,2.21070839394633,9f4a11ff-553c-4254-97f8-7e76e47e589c,2696
34307,Chambers,01017,East Central,329,22,0.150563980768084,1.72306516183319,2a2a8cbb-f9e1-480f-b60f-0b2c8330eadd,1443
34308,Jackson,01071,Northern,63,2,0.287410215888713,2.67694940746419,0c0bc2fe-3646-492f-98b2-388a74ebb7a7,2061
34309,Pike,01109,Southeastern,110,0,0.166038209106773,2.23104055343355,6df14621-80e4-4b44-a4b3-9c0a2a6dde69,1028
34310,Baldwin,01003,Southwestern,262,8,0.400159431601878,6.69300034847276,73126d60-04d6-4453-82bb-9670475084e8,5931
34311,Clarke,01025,Southwestern,81,2,0.308508819690587,3.78655552072513,ef0480dc-9c34-45a6-9d9f-44ed14ee4891,751
34312,Conecuh,01035,Southwestern,21,0,0.209509978242295,2.59686142559656,59805a2a-330a-46c3-9f4f-13faf0a3e16f,243
34313,Franklin,01059,Northern,364,4,0.164243463038702,1.78358559509712,e8dabd0e-1afa-4220-b1d5-2efc46163ffd,1426
34314,Hale,01065,West Central,96,2,0.163613340422671,2.4799010938001,38e9cb6b-5508-4f03-8bb0-4a73c7e91df0,642
34315,Covington,01039,Southeastern,58,1,0.255971892285061,2.38709591035509,b9f9144c-5338-4d1b-bf3a-444b3cdfbea9,890
34316,Houston,01069,Southeastern,141,4,0.142463779205855,2.10452810210549,4be7bc65-53b6-4cb4-8b19-4f97c2f04297,2062
34317,Lowndes,01085,East Central,140,10,0.179493868658938,2.34426217715912,2cb80f9c-9222-4d87-95ed-0eff9570352c,395
34318,Macon,01087,East Central,54,2,0.152225727451423,2.0876916570357,713dcf43-a0e8-4fd1-95d6-ac15bc43a463,448
34319,Colbert,01033,Northern,98,2,0.15857369348987,2.31239229125845,7c8286c1-8f24-4f49-9d33-dac5874b8fdc,1845
34320,Greene,01063,West Central,87,4,0.164666965815741,3.57766804402764,0272fcc6-9f37-441f-8d48-9afad05655cb,412
34321,Jefferson,01073,Jefferson,1367,78,0.282606031405749,2.91318939557353,f00ead92-8301-49a9-89d1-92f6884be56a,28010
34322,Lawrence,01079,Northern,35,0,0.182392737623559,1.92975383451283,94831229-f402-4b48-aeb7-6d68396a22bf,519
34323,Montgomery,01101,East Central,907,24,0.198182172648103,2.60770290702687,8fb0aba0-0c67-42bd-89f8-75cc84fb0298,5431
34324,Russell,01113,East Central,109,0,0.160426072907967,2.13411394127528,74af5160-3d2f-420e-b74b-00132f654e6a,943
34325,Sumter,01119,West Central,148,4,0.227210820567734,3.07842876540608,beb78a55-47a6-4a88-bc3e-ade5d97f7a12,656
34326,Coosa,01037,East Central,33,1,0.16640708911109,1.7505584986585,ebf7a62b-55d2-434b-89ef-83c36a8e84ce,243
34327,Cullman,01043,Northern,70,0,0.191087821164047,2.50218505547441,eb9452a9-e867-45d5-9ae4-8cfd094953d8,2071
34328,Elmore,01051,East Central,207,6,0.163505782545826,2.27519521591255,2dee53a2-c015-4179-928a-48eb454752df,2157
34329,Cherokee,01019,Northeastern,29,0,0.151975822791428,1.89808177880757,21ef9553-7aa5-41da-bf4d-45c09ee74d44,501
34330,Crenshaw,01041,Southeastern,53,3,0.150571897113878,2.31806123117494,77e3eb9d-2b02-47d7-96b8-e5d60518f8ec,496
