ï»¿OBJECTID,IACountyID,FIPS,Name,State,Confirmed,Recovered,Deaths,last_updated,Country,pop_est_2018,individuals_tested,SHAPE_Length,SHAPE_Area
58,83,19165,Shelby,IA,108,81,0,2020/07/02 16:00:14,USA,11578,1054,1.74937315948455,0.165599269790057
59,5,19009,Audubon,IA,16,15,1,2020/07/02 16:00:14,USA,5506,482,1.50015453828969,0.124202963325951
60,39,19077,Guthrie,IA,64,58,4,2020/07/02 16:00:14,USA,10720,988,1.72265090697959,0.16608372356967
61,52,19103,Johnson,IA,1219,709,8,2020/07/02 16:00:14,USA,151260,15595,1.84505285201909,0.174467390398262
62,25,19049,Dallas,IA,1211,996,29,2020/07/02 16:00:14,USA,90180,10018,1.68881467047954,0.165695923991871
63,48,19095,Iowa,IA,50,39,0,2020/07/02 16:00:14,USA,16141,1697,1.64529790199185,0.164521602033462
64,77,19153,Polk,IA,6216,4838,178,2020/07/02 16:00:14,USA,487204,50759,1.79851653423037,0.165798164756224
65,79,19157,Poweshiek,IA,104,88,8,2020/07/02 16:00:14,USA,18699,1227,1.64560614400894,0.164235421919034
66,50,19099,Jasper,IA,318,264,17,2020/07/02 16:00:14,USA,37147,3147,1.89209025622817,0.205206542990887
67,82,19163,Scott,IA,692,486,10,2020/07/02 16:00:14,USA,173283,13081,1.9042879308868,0.131101028674465
68,70,19139,Muscatine,IA,623,539,44,2020/07/02 16:00:14,USA,42929,4455,1.6483485078502,0.125418794461856
69,78,19155,Pottawattamie,IA,714,602,11,2020/07/02 16:00:14,USA,93533,9592,2.6701405613069,0.26717770427194
70,15,19029,Cass,IA,19,17,0,2020/07/02 16:00:14,USA,12930,856,1.60199838221897,0.157431037196136
71,92,19183,Washington,IA,232,201,9,2020/07/02 16:00:14,USA,22141,2277,1.65656170409436,0.158972056822445
72,1,19001,Adair,IA,15,11,0,2020/07/02 16:00:14,USA,7063,446,1.61086976908435,0.158860246110915
73,54,19107,Keokuk,IA,20,17,1,2020/07/02 16:00:14,USA,10225,775,1.62594763010153,0.161616444275989
74,91,19181,Warren,IA,255,212,1,2020/07/02 16:00:14,USA,51056,4607,1.70656061378754,0.159602417083592
75,61,19121,Madison,IA,39,31,2,2020/07/02 16:00:14,USA,16249,1245,1.60028745529922,0.15659955195822
76,62,19123,Mahaska,IA,115,95,17,2020/07/02 16:00:14,USA,22000,1364,1.61487375875982,0.15983170541375
77,63,19125,Marion,IA,67,41,0,2020/07/02 16:00:14,USA,33407,1947,1.60953916629708,0.158906678664242
78,58,19115,Louisa,IA,360,337,13,2020/07/02 16:00:14,USA,11169,1432,1.75283719716366,0.11609984092493
79,65,19129,Mills,IA,36,32,0,2020/07/02 16:00:14,USA,15063,1957,1.5081338641808,0.122132457358878
80,69,19137,Montgomery,IA,10,8,2,2020/07/02 16:00:14,USA,10003,769,1.42941494131685,0.117877281210496
81,2,19003,Adams,IA,8,8,0,2020/07/02 16:00:14,USA,3645,263,1.4306796476061,0.11799264030139
82,44,19087,Henry,IA,84,76,3,2020/07/02 16:00:14,USA,20067,1641,1.39048367232224,0.120982880824429
83,51,19101,Jefferson,IA,58,47,0,2020/07/02 16:00:14,USA,18381,1243,1.44973415457871,0.121161607057882
84,88,19175,Union,IA,27,12,0,2020/07/02 16:00:14,USA,12359,1251,1.43050961959233,0.11811537729096
85,90,19179,Wapello,IA,701,661,30,2020/07/02 16:00:14,USA,35205,4157,1.44530198981096,0.120895576009114
86,20,19039,Clarke,IA,127,100,2,2020/07/02 16:00:14,USA,9423,1032,1.43809321574798,0.119709743384459
87,59,19117,Lucas,IA,30,23,4,2020/07/02 16:00:14,USA,8645,493,1.44258508735791,0.120474549754265
88,68,19135,Monroe,IA,50,44,6,2020/07/02 16:00:14,USA,7790,530,1.4424093876936,0.120378125777524
89,29,19057,Des Moines,IA,86,69,3,2020/07/02 16:00:14,USA,39138,2749,1.57405850996194,0.118960734514806
90,36,19071,Fremont,IA,7,4,0,2020/07/02 16:00:14,USA,6993,387,1.62288194461822,0.142660581927864
91,73,19145,Page,IA,20,18,0,2020/07/02 16:00:14,USA,15249,1186,1.59150363876605,0.147859442418914
92,87,19173,Taylor,IA,79,68,0,2020/07/02 16:00:14,USA,6191,649,1.57094727247982,0.147630696055921
93,80,19159,Ringgold,IA,15,11,0,2020/07/02 16:00:14,USA,4968,493,1.56326766465177,0.148728871032954
94,89,19177,Van Buren,IA,20,16,0,2020/07/02 16:00:14,USA,7020,426,1.53592818808525,0.135569861036805
95,26,19051,Davis,IA,38,33,1,2020/07/02 16:00:14,USA,9017,561,1.52608960383686,0.139392794520039
96,27,19053,Decatur,IA,10,9,0,2020/07/02 16:00:14,USA,7890,430,1.55809398057972,0.147367102513795
97,93,19185,Wayne,IA,8,6,0,2020/07/02 16:00:14,USA,6401,319,1.5512558166716,0.14558185877792
98,4,19007,Appanoose,IA,20,17,3,2020/07/02 16:00:14,USA,12437,847,1.54004938261221,0.142517166196449
99,56,19111,Lee,IA,49,37,2,2020/07/02 16:00:14,USA,34055,1891,2.02947882960938,0.148544768599951
100,,0,Pending Investigation,IA,7,3,0,2020/07/02 16:00:14,Unknown,,2597,0.0109425719999763,6.80092135452429e-06
